,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,2646635684.19,2013424362.24,1372067820.03,777692508.87,3219229068.02,2564611923.51,1723475253.01,941071039.95,2556207867.78,2136245680.49,1095291565.33,593885153.10,1758274615.74,986086686.27,523594709.66,189195957.03,1074681886.90,787428499.32,586400699.63,273876071.94,1376931111.18,763545428.89,594211741.35,233388308.94,1144191629.42,773759368.53,520869359.64,260941285.36,259568396.12,191240376.35,103938990.12,28619928.29,229894613.47,164745913.70,120285146.66,62484511.89,150134614.04,103409413.07,63482145.55,39023190.52,133782728.98,110615462.93,77842090.34,44207130.94,298528991.22,224019707.94,157113148.28,94716180.30,502512033.73,294502139.51,218019366.96,117854456.52,506772823.85,435321986.70,234586261.90,536964405.42,263169263.47,0.0
3,收到的税费返还,0,0,0,0,239788.92,266118.64,26329.72,0,18893.38,37115.97,30352.93,30352.93,688000.00,455372.61,455372.61,439000.00,835600.00,330472.81,157888.81,0,915118.64,0,0,0,0,0,0,0,0,0,0,0,0,28275.00,13650.00,0,0,424248.74,117960.48,104310.48,1661536.12,1679233.75,1643519.09,1643519.09,3855688.46,3447333.09,0,0,16166163.79,0,0,0,22685762.50,0,0,21857807.20,17033048.33,0.0
4,收到的其他与经营活动有关的现金,30219772.07,15775573.93,6879377.55,5024171.63,247992014.75,31496510.82,19937957.20,3374104.47,161574408.72,19094543.46,15804706.70,9900415.15,101179643.70,56197107.90,13807148.11,11511472.15,125785739.29,27303158.02,15139754.47,14819779.49,25878855.05,144757054.74,118855977.14,20930491.74,32795274.37,96296925.55,75662963.68,38836547.35,134877170.35,12122943.89,1350865.80,3128079.32,3759979.15,1845799.25,823122.21,418797.94,3221144.40,4648864.85,3432956.52,1874663.83,7746984.71,63282679.86,31763751.75,30796037.15,3409021.54,3923045.71,17314.67,17314.67,16607.64,6960.00,0,0,129696.77,27334.71,11265556.77,1050555.30,0,0.0
5,经营活动现金流入小计,2676855456.26,2029199936.17,1378947197.58,782716680.50,3467460871.69,2596374552.97,1743439539.93,944445144.42,2717801169.88,2155377339.92,1111126624.96,603815921.18,1860142259.44,1042739166.78,537857230.38,201146429.18,1201303226.19,815062130.15,601698342.91,288695851.43,1403725084.87,908302483.63,713067718.49,254318800.68,1176986903.79,870056294.08,596532323.32,299777832.71,394445566.47,203363320.24,105289855.92,31748007.61,233654592.62,166619987.95,121121918.87,62903309.83,153355758.44,108482526.66,67033062.55,41002164.83,143191249.81,175577376.54,111249361.18,76646687.18,305793701.22,231390086.74,157130462.95,94733494.97,518694805.16,294509099.51,218019366.96,117854456.52,529588283.12,435349321.41,245851818.67,559872767.92,280202311.80,0.0
6,购买商品、接受劳务支付的现金,1353360393.16,1134652982.33,757885787.42,456305132.43,2300312332.58,1845442029.33,1208492343.66,611662473.21,1601944353.98,1439919541.96,697415634.69,480551093.50,739547979.82,516014458.68,333535272.33,146001092.78,1207796579.01,732000523.90,532934367.88,284220853.21,1010915714.65,775745700.73,534546926.98,131949757.26,998574218.76,736348646.43,489588095.27,302534979.46,226276277.59,172354801.72,48876102.71,6378935.63,107654934.38,72546062.82,56212565.38,32250468.77,66151815.52,39088322.52,23304050.43,10408425.92,88444760.29,69469828.31,51085481.46,10212771.41,241084379.06,186085772.28,127816385.38,104665279.96,377071506.80,268718829.69,189001819.28,109201988.80,289894899.91,318082386.47,139340707.48,405951847.65,167868976.14,0.0
7,支付给职工以及为职工支付的现金,202805708.94,150714349.80,95313350.93,52932255.38,170676402.69,141832132.78,95035801.05,49487794.47,191026571.02,143054767.40,97958617.03,52606174.81,184666893.35,135670628.64,93888334.99,52055556.71,221302291.77,165677388.70,115751261.83,58799292.04,173865480.36,144238820.81,96962586.74,50384864.80,167130043.20,126475017.03,82776416.53,47119826.12,62391420.63,45947342.64,32654841.29,15409153.66,54910945.90,41455339.13,26908242.38,13710411.86,39758414.84,31053801.50,22136546.63,13152406.71,36200964.00,22973497.43,15795734.74,8399942.70,47400770.99,34353010.47,23351227.89,12195245.32,44840364.01,33825568.16,22576266.87,12280825.21,46125700.54,31964215.68,23938638.77,39352445.29,34318255.45,0.0
8,支付的各项税费,326096674.96,273037950.75,208633996.64,115495023.09,241595742.74,206464211.03,134460375.94,71231415.97,275765267.85,211032314.99,128115988.15,55421242.43,146844133.90,101804704.66,57301415.79,15357675.88,108668960.34,81293912.57,51590967.64,28961721.87,109518343.73,66692927.82,46897976.78,12148668.02,72924422.84,74336772.25,54958477.61,20288634.13,11450466.54,6631480.88,451508.98,294973.90,12075717.21,9652186.50,5617518.49,3527571.30,16291656.33,8737434.29,1817520.03,1661977.03,7599643.20,5061419.77,2644243.18,2150056.84,9795428.40,8446564.80,4110352.26,3770438.45,31528233.05,19099015.31,13321799.28,6058774.22,47704304.06,24929604.80,19689727.18,33833065.53,24468477.37,0.0
9,支付的其他与经营活动有关的现金,234350324.26,55419817.30,37792771.78,20177966.58,149273994.53,44298874.95,25766465.93,34615328.94,191302579.90,36529051.34,36939303.69,20660726.46,420751247.60,76523322.51,6768872.05,22281550.14,221291381.31,89670331.96,47532933.41,66219464.64,219646484.77,144481449.56,97756691.44,22494386.21,106184122.74,130733982.04,68119753.63,102457063.61,163564719.45,37800346.84,20126430.07,10850059.09,50005750.16,36260569.96,26352870.16,9296794.75,23986810.19,26055129.11,16665065.52,8677759.19,18158271.12,75243956.44,37661516.20,34624355.56,27674490.97,27382389.26,10602017.04,3593449.43,27375096.40,17626667.12,8530487.53,7060128.93,39398516.35,36165081.20,21675798.99,30555799.61,14743681.18,0.0
10,经营活动现金流出小计,2116613101.32,1613825100.18,1099625906.77,644910377.48,2861858472.54,2238037248.09,1463754986.58,766997012.59,2260038772.75,1830535675.69,960429543.56,609239237.20,1491810254.67,830013114.49,491493895.16,235695875.51,1759059212.43,1068642157.13,747809530.76,438201331.76,1513946023.51,1131158898.92,776164181.94,216977676.29,1344812807.54,1067894417.75,695442743.04,472400503.32,463682884.21,262733972.08,102108883.05,32933122.28,224647347.65,159914158.41,115091196.41,58785246.68,146188696.88,104934687.42,63923182.61,33900568.85,150403638.61,172748701.95,107186975.58,55387126.51,325955069.42,256267736.81,165879982.57,124224413.16,480815200.26,339270080.28,233430372.96,134601717.16,423123420.86,411141288.15,204644872.42,509693158.08,241399390.14,0.0
