,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,16588329819.38,11128261159.96,6234033904.58,20873657428.28,15892193903.80,9912590364.50,6192364348.10,19899719372.25,14667455292.88,10153410569.74,5657153214.98,17837328758.05,13820708023.50,9398446045.61,5348839294.58,18430853039.71,13373564685.89,9059743359.05,5126635446.17,13943977480.79,10554051644.73,7287905441.51,4180375775.14,13061653324.14,9922021344.03,6760810969.12,3725182104.99,11639952480.40,8961501973.37,6025864897.83,3240163787.10,9804598500.69,7309466672.94,4923392268.81,2817291062.15,7860862288.97,5824658680.66,3897984605.19,2214309738.63,6669800825.76,4852068994.18,3274570235.76,1903854079.45,5801962579.13,4448518240.26,3148325066.61,1810754095.52,4624646809.64,3486143609.73,2338418894.41,1333881694.35,3490343429.92,2480897151.74,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0,232325.43,214889.92,0,0,993781.54,98180.88,42056.94,762705.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535746.67,0.0
4,收到的其他与经营活动有关的现金,70272391.68,56443140.42,18935596.60,216625652.06,98348549.67,96353615.09,66997262.11,153530491.79,69985392.49,99502223.67,47480870.74,155338211.23,146175551.56,85798403.40,73865655.17,157809822.64,134183658.64,85740428.97,37475481.39,86013198.64,103251053.36,96913380.08,15535715.06,58374203.02,48907441.97,35803700.89,9198569.78,40112804.72,20757027.34,15300199.44,8216565.12,19528552.30,14922824.82,9130047.80,6627461.17,32227685.64,20319464.99,13579303.95,3906149.40,22262025.64,17496032.69,12069410.68,8126830.41,15089011.87,9426776.16,9647165.69,7320794.36,12105295.28,7558460.62,7358587.39,3021958.83,10449713.14,5836747.01,0.0
5,经营活动现金流入小计,16658602211.06,11184704300.38,6252969501.18,21090283080.34,15990542453.47,10008943979.59,6259361610.21,20053249864.04,14737673010.80,10253127683.33,5704634085.72,17992666969.28,13967877356.60,9484342629.89,5422747006.69,18589425567.72,13507748344.53,9145483788.02,5164110927.56,14029990679.43,10657302698.09,7384818821.59,4195911490.20,13120027527.16,9970928786.00,6796614670.01,3734380674.77,11680065285.12,8982259000.71,6041165097.27,3248380352.22,9824127052.99,7324389497.76,4932522316.61,2823918523.32,7893089974.61,5844978145.65,3911563909.14,2218215888.03,6692062851.40,4869565026.87,3286639646.44,1911980909.86,5817051591.00,4457945016.42,3157972232.30,1818074889.88,4636752104.92,3493702070.35,2345777481.80,1336903653.18,3500793143.06,2487269645.42,0.0
6,购买商品、接受劳务支付的现金,12184183847.85,7893304100.21,4003715506.75,15618680721.17,12147127739.63,7237656724.04,4099536591.22,15294822611.65,11167576718.91,7818318863.31,4407737796.38,14059110669.71,10799769803.73,7222873805.14,4198086991.47,15139819647.23,10588004090.36,6980448011.00,3528528819.21,11010651928.80,8243387853.46,5739556060.43,3166952876.53,10111386134.01,7473621864.95,5150422150.45,2715400332.16,8954344444.05,6889453609.47,4736545745.29,2465960344.23,7811387586.46,5625757781.42,3780396550.71,2056838866.44,6229199317.82,4389945986.99,2932399070.31,1524879980.65,5271837491.05,3755312630.46,2309495499.87,1272932962.96,4670798664.51,3507770849.97,2509363344.93,1336707567.07,3664754156.92,2710657252.47,1801363057.85,923096381.44,2829703503.94,2048130040.65,0.0
7,支付给职工以及为职工支付的现金,1158217930.09,793434659.75,425593298.52,1458497037.33,1042072448.95,679296461.32,310789788.83,1179932503.90,810867647.84,584257163.98,297157067.93,990790098.54,724742610.56,502497343.62,275613331.09,1011121936.88,692751181.63,465483077.95,245367746.33,737865050.68,542896469.76,385268260.00,204744647.86,620971017.28,539273792.18,299701242.68,175080385.04,529375833.17,468760432.16,275475967.97,154220004.49,420061365.98,355868743.37,240032198.93,128092863.21,378303169.49,293087953.56,203158816.09,121139253.99,339609091.09,252699654.69,174124338.86,98944901.43,258799720.67,189025729.23,125906664.18,69331953.31,187836688.13,137230778.67,83684600.11,44556044.21,120516389.31,96654035.32,0.0
8,支付的各项税费,322774541.31,206910736.93,72721709.68,464834923.36,396918527.03,322097382.71,282648857.79,530799499.83,368619334.55,273645959.30,114612560.08,479840121.15,391413315.67,285055423.35,182364591.91,569607547.01,439347283.88,321676404.66,149598088.44,569811077.60,428841970.47,319043569.30,143296368.18,513009773.64,399958464.46,261248970.25,116819512.16,444879014.71,306236324.93,244972033.53,111527726.85,335690735.41,230818833.14,165043096.38,85795939.89,268655614.59,227650004.61,139758852.48,71956814.96,252261238.07,191440999.17,144297387.96,68580230.00,202454897.57,145550417.76,104251264.35,55748197.40,126239978.52,116107858.68,71962649.28,48986300.65,83003050.00,57458477.28,0.0
