,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,860461132.61,572565345.43,515333416.67,1281717756.14,665828490.18,435749560.47,193788453.89,896989901.31,434175479.34,239005959.48,83809471.15,774820126.19,340179247.02,182054608.72,93472312.31,486102216.20,231343075.35,137130513.08,52821618.27,378001805.56,158028230.26,85982819.04,41717509.31,473106571.97,266859081.83,73219054.32,33415272.73,167992673.11,104220839.20,48649567.41,37314750.01,346944902.39,237119370.40,181917828.68,50971321.97,203733576.68,156787762.89,125250834.77,31105156.98,339186013.44,286251030.08,221070687.81,132930659.98,252203692.14,202848497.03,0.0
3,收到的税费返还,10745404.35,5236682.22,1402782.86,34823723.82,4555463.68,3992663.64,2752108.70,10204137.39,6013370.45,4290852.81,2818193.26,10080150.78,5914176.48,3945794.27,1660484.34,18613039.83,7943769.32,7105802.41,4240801.62,19123100.30,11737856.02,8011142.44,6238608.36,18920692.72,14505184.81,8274746.20,1445426.92,11083659.82,8022480.60,6990129.44,3469603.37,8330010.44,7024093.75,5915949.25,928322.98,8963721.54,7923485.28,7026493.20,0,3619779.09,3175724.50,2517755.15,2517755.15,30070993.70,2181506.35,0.0
4,收到的其他与经营活动有关的现金,73776282.12,51180295.74,38831245.21,39608579.90,39433260.94,31291636.76,6734217.95,74647864.89,18434076.96,10577621.72,4762497.38,57091343.30,13768318.47,9862107.47,2673406.61,74277474.14,13115517.61,5842228.58,1546535.95,48513884.09,13186224.74,6425774.37,3240602.60,8652559.00,4547422.97,3141553.84,1950352.55,14709023.28,10592299.19,6507095.93,1194463.72,9635168.61,3878713.28,3099137.47,518264.45,10960223.28,2639358.39,1377644.69,1214825.14,4888879.40,2488523.27,1268420.28,299419.08,20231931.07,37945981.34,0.0
5,经营活动现金流入小计,944982819.08,628982323.39,555567444.74,1356150059.86,709817214.80,471033860.87,203274780.54,981841903.59,458622926.75,253874434.01,91390161.79,841991620.27,359861741.97,195862510.46,97806203.26,578992730.17,252402362.28,150078544.07,58608955.84,445638789.95,182952311.02,100419735.85,51196720.27,500679823.69,285911689.61,84635354.36,36811052.20,193785356.21,122835618.99,62146792.78,41978817.10,364910081.44,248022177.43,190932915.40,52417909.40,223657521.50,167350606.56,133654972.66,32319982.12,347694671.93,291915277.85,224856863.24,135747834.21,302506616.91,242975984.72,0.0
6,购买商品、接受劳务支付的现金,409887917.38,232245526.58,153859071.49,528706462.55,341095618.90,212619862.82,109884682.51,424794630.91,263208676.48,153890685.14,74163651.88,536354582.63,272284073.83,284555755.39,122854594.51,232486437.53,162649662.27,121938340.48,55083891.07,268682060.70,242316849.22,184646929.33,114590503.80,318163864.58,212400652.57,139007151.70,48429306.80,249443305.00,148159116.52,76138898.39,33526277.16,212450786.75,146862777.20,106714158.96,62371795.20,140054910.70,74982617.88,41804144.21,22922665.37,212661981.80,122863749.75,79999497.61,22159777.55,180608198.19,305404612.39,0.0
7,支付给职工以及为职工支付的现金,330896430.19,213939304.64,97690298.25,352911419.87,252299027.42,172602407.06,104857914.18,276820524.19,244556319.26,158968985.51,90868370.36,233777311.75,196704986.87,124678852.79,69568040.19,180653574.02,140546121.35,90305068.26,50810183.25,136705374.25,129381635.09,80961872.22,43398068.55,132366803.11,98435832.50,64035566.07,32177336.40,94267141.32,73250640.80,45266692.33,24801617.01,65461310.35,49686287.36,29815294.04,16203472.69,41433723.18,31709443.75,18694984.20,10562788.76,29168803.83,21468859.25,13777523.79,7286888.77,20702883.31,9285423.33,0.0
8,支付的各项税费,52768874.15,47188470.51,27758450.17,59177371.74,55050561.55,44633463.65,38244242.41,80062215.11,65533611.99,38563814.58,23455500.77,41761215.98,31179405.99,11460374.66,6374530.04,48393036.31,41478779.86,11941621.79,8076740.36,37122412.89,30109143.69,18831395.41,11590142.08,35027527.88,34995124.09,20773288.11,14444171.84,57547370.55,46085641.84,32204803.84,28181564.76,44678865.76,43543396.24,32910276.23,21595144.60,44492574.65,37487788.58,13686107.83,9674791.86,61597910.99,57402071.83,33405158.63,16552435.65,38081320.75,10778245.52,0.0
