,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,105928630.29,60620041.82,25810472.94,170985540.09,108764560.74,84732004.46,38167554.61,127923168.93,90780097.06,60763818.13,32780574.20,187633238.03,136505372.46,93832374.17,47678284.46,240770344.32,182826778.47,107541338.14,60112345.51,180694586.21,107066244.33,69395481.95,15139536.57,263885033.12,184916668.31,113451165.86,71033438.94,219216087.87,175967028.65,146883670.77,77049460.31,199158796.43,157688319.16,127000514.75,53583815.21,234154045.39,142169764.54,90372296.52,39638319.30,173789866.37,125862563.58,84512421.45,46324743.72,124666890.87,97148508.43,58233409.66,26406891.77,94940660.35,64717387.21,34798022.07,10773296.33,88950763.62,0,76851180.33,64288988.89,0.0
3,收到的税费返还,192388.56,91951.76,0,632336.32,432866.25,60670.48,56175.26,1113884.14,914674.43,619734.76,119462.27,765385.75,765385.75,428236.30,87898.90,1382662.13,1059448.40,684112.74,360346.74,2223541.21,2353020.43,1845964.66,195720.40,3068081.14,2088874.12,1709228.01,948088.64,2106377.74,1791334.92,1791334.92,1171226.47,4825639.69,1525946.54,637922.84,637922.84,571496.11,571496.11,0,0,2581037.73,1305733.24,950976.90,438829.30,2173774.06,1803151.32,1132875.35,382371.92,2183200.35,1863772.90,1247398.13,681390.80,29615.38,0,39585.51,165100.00,0.0
4,收到的其他与经营活动有关的现金,5517151.33,2035931.80,982717.90,4124056.53,3644061.74,2240715.63,1413256.28,3574287.86,2493560.01,1751036.05,1199201.65,2369013.81,1994037.48,1197540.94,484565.28,2204233.85,1404766.69,948985.94,145001.49,1966238.64,970355.30,736850.78,396196.49,2118662.29,851511.67,454221.74,156904.19,6292158.96,2723543.99,2071940.11,423892.05,2474394.65,1781199.64,1085400.44,363088.13,3119903.88,2498752.75,2087447.06,405385.57,5993295.82,5513365.65,3693172.16,937409.00,6498150.58,3140885.26,1982131.17,676565.27,12927860.49,8741067.75,8213598.62,4206263.17,5364183.27,0,2810570.82,1044759.65,0.0
5,经营活动现金流入小计,111638170.18,62747925.38,26793190.84,175741932.94,112841488.73,87033390.57,39636986.15,132611340.93,94188331.50,63134588.94,34099238.12,190767637.59,139264795.69,95458151.41,48250748.64,244357240.30,185290993.56,109174436.82,60617693.74,184884366.06,110389620.06,71978297.39,15731453.46,269071776.55,187857054.10,115614615.61,72138431.77,227614624.57,180481907.56,150746945.80,78644578.83,206458830.77,160995465.34,128723838.03,54584826.18,237845445.38,145240013.40,92459743.58,40043704.87,182364199.92,132681662.47,89156570.51,47700982.02,133338815.51,102092545.01,61348416.18,27465828.96,110051721.19,75322227.86,44259018.82,15660950.30,94344562.27,0,79701336.66,65498848.54,0.0
6,购买商品、接受劳务支付的现金,71774942.52,46142711.36,24157372.23,101463691.70,58439502.68,36507794.34,17223223.11,85031710.83,65826554.15,39363058.03,16403620.06,94540704.12,67159323.79,48658171.14,24364897.99,119558575.81,99259438.81,69729197.08,52688172.99,77806940.11,55753256.18,35734751.95,18610218.84,101468479.14,89537310.28,51035476.44,20570383.42,121571224.01,103451410.94,68450984.70,43244399.55,141199378.00,122445115.44,77273599.26,43508280.01,140510458.56,103615022.31,65241028.07,30937988.66,109143350.03,79352620.75,41549100.50,20750415.55,74774931.79,51933905.13,30864739.44,18776310.79,58041271.74,37398479.89,18062522.45,6688395.27,40188931.32,0,22242590.29,33100740.41,0.0
7,支付给职工以及为职工支付的现金,25717585.12,18524031.07,10943721.50,26725214.46,20682313.05,15537767.94,10696116.30,27387724.93,21962847.87,15739090.20,10386634.12,27161795.54,21304411.44,16122613.27,10883512.19,37186927.68,29818957.71,21482032.85,14166303.29,40413689.79,33732886.35,25865037.15,15911218.95,38740207.72,28547524.83,21034785.76,14083208.03,28789603.06,22661253.51,16637481.45,11379413.90,24869956.99,19790157.04,14878435.79,10586537.11,20433410.07,16413541.93,12453321.79,8774902.14,15448012.28,12263793.80,9279482.42,6413112.09,15098731.96,10193884.82,7496414.01,4320075.34,9013413.09,6875173.89,4826085.58,2694776.98,8616379.13,0,7557210.82,6231245.37,0.0
8,支付的各项税费,4718228.34,3269092.09,1999619.29,7459007.57,5886749.14,3895704.96,1934575.55,11752469.86,8501818.63,4222362.55,2741137.57,17897435.55,14609200.89,8738922.24,6508817.51,20952661.11,16592194.40,10399258.84,6916203.43,21143283.85,17287593.87,11928909.35,8400606.33,28041843.19,18364887.33,11115530.75,6402664.65,24259479.33,17583245.01,11345848.39,5516352.32,22396063.46,17302129.38,9790701.28,6951039.55,20635643.75,14057108.38,9426417.77,5061781.73,16219476.21,11153939.18,6792343.08,3770980.29,10679761.18,10208519.81,8133719.58,3759943.12,10147964.91,7463591.21,5466927.81,3517269.77,9778607.99,0,10708372.26,9226042.36,0.0
