,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,2320083351.53,1492723423.29,821101676.59,4584911555.24,3069107406.02,1977442169.11,1073266795.00,4432392720.35,3003309779.47,1796029069.51,814338360.26,2979138917.08,1784203245.25,1135959495.42,564714769.32,1923094270.88,1082814465.50,688761215.29,382601725.91,1674827841.29,987933112.90,592272069.17,281001697.55,1364107879.17,837217055.59,464877237.24,238707499.60,1402602326.83,923241645.98,595334999.32,231607832.95,1041161333.37,603470791.85,380956130.51,210507811.83,709697417.71,349665000.93,190700970.23,89104056.17,509302509.99,275124468.34,178044327.53,88187936.01,386304655.94,189227768.00,106473990.96,50611038.77,303746905.13,177035135.71,93020869.40,48184126.63,214769265.30,131043399.49,75336231.09,23610411.81,186930964.41,126279465.23,0.0
3,收到的税费返还,42282194.93,18321549.58,4408330.58,95242569.43,55481789.15,37076672.60,16769082.68,50938582.04,32464152.81,14946036.46,1062523.76,42812092.58,35789625.57,15729275.27,7667745.73,22353087.03,23084973.38,13014154.05,5533539.43,27606467.91,18923611.79,9545099.27,3483039.83,26442423.81,15663659.49,6293035.94,3901590.47,24969264.13,10277379.84,4917881.75,3213671.31,16937353.05,9631254.56,8345960.79,1375015.05,4247822.11,4175470.40,447768.06,377521.03,7460812.84,6392425.51,6392425.51,3472978.58,6508554.85,5565215.34,5558606.82,0,5853771.24,4149982.32,2899794.46,1069623.92,3017273.46,2497957.31,1402273.61,936205.28,2804834.20,1082983.76,0.0
4,收到的其他与经营活动有关的现金,375571449.40,368683376.21,375033502.38,210713633.47,149603602.62,34271217.92,28445015.74,53197169.88,44158229.81,17467535.58,10229488.50,29252498.16,21058689.48,18151361.62,2872094.85,31743081.73,9964199.93,4696720.81,2217409.16,46462428.64,24223453.29,17781841.14,14244860.51,43992179.88,27482635.61,24833484.55,22073337.66,99915834.59,34386715.21,30058442.80,2018324.69,58365399.93,10861040.92,5009724.90,1456221.29,39371730.41,35950316.22,35755502.64,1573726.37,5647505.97,29053132.87,65576563.99,607097.54,5365156.41,3316189.94,2418672.65,1104128.78,8384196.48,2788000.00,2188000.00,1150000.00,690171.00,1020171.00,1020171.00,200000.00,2803387.93,1534000.00,0.0
5,经营活动现金流入小计,2737936995.86,1879728349.08,1200543509.55,4890867758.14,3274192797.79,2048790059.63,1118480893.42,4536528472.27,3079932162.09,1828442641.55,825630372.52,3051203507.82,1841051560.30,1169840132.31,575254609.90,1977190439.64,1115863638.81,706472090.15,390352674.50,1748896737.84,1031080177.98,619599009.58,298729597.89,1434542482.86,880363350.69,496003757.73,264682427.73,1527487425.55,967905741.03,630311323.87,236839828.95,1116464086.35,623963087.33,394311816.20,213339048.17,753316970.23,389790787.55,226904240.93,91055303.57,522410828.80,310570026.72,250013317.03,92268012.13,398178367.20,198109173.28,114451270.43,51715167.55,317984872.85,183973118.03,98108663.86,50403750.55,218476709.76,134561527.80,77758675.70,24746617.09,192539186.54,128896448.99,0.0
6,购买商品、接受劳务支付的现金,1664192826.10,929398838.60,546995515.16,3006844102.00,2183334975.87,1495574245.62,842888862.76,2989013222.97,2219195554.04,1244718642.69,677009788.63,1961374831.38,1292756549.87,988250845.81,517029169.85,1549259803.73,806874962.53,582228947.74,249798864.85,984479698.14,706219888.81,449450715.40,230903131.18,901469314.17,658260151.49,445407285.03,237413200.00,826463583.56,693400669.22,506002440.85,286712634.66,1049435724.00,775728328.45,572236402.98,255187490.72,516159687.78,423210645.86,207615508.46,84767840.25,271486861.51,190004996.06,113795379.04,52736050.47,233115662.07,175185186.46,124132604.55,70898615.03,189205451.46,148156457.04,103706823.35,56432932.96,114190226.54,78833756.32,55339029.45,30637786.08,88492696.93,66981792.49,0.0
7,支付给职工以及为职工支付的现金,347418434.32,229603114.68,115754024.14,536469175.04,347640224.89,228225176.48,114720026.86,507761035.87,309658503.46,200387612.53,96221317.82,391483266.72,257369654.86,168518700.60,77902684.79,290364616.67,203637013.52,121634810.21,56130407.81,213582997.79,157293509.22,89530199.28,42732364.55,178061283.03,116960262.65,75943561.53,36659066.63,174060599.61,119738040.47,78195548.54,37632847.87,146793668.93,106640114.44,58783767.04,26547509.87,87301469.60,62844765.77,39503381.64,17103870.54,59059050.01,41887022.37,28981334.52,12262956.15,52316925.21,39100818.10,25566534.46,9659590.93,32421638.16,24635637.67,16294365.64,6771088.44,21504473.20,17104380.57,10839350.87,5241304.09,17488805.68,18639374.13,0.0
8,支付的各项税费,132123912.05,100196692.87,64079545.98,233150715.20,188079796.37,154984095.47,69556064.40,207843436.86,124333071.72,95510784.32,60890995.67,185766374.27,131876920.91,99177566.13,64782743.78,133577128.32,95039387.91,82188855.91,54864060.70,98293109.74,64267135.10,50793587.53,30113605.70,90890034.24,71547714.49,60960541.35,50589400.82,72976045.33,60159807.98,50304967.32,39134199.35,104122254.65,78541906.09,69075817.67,48788255.74,66417989.93,41269547.68,32939661.67,15714823.98,56064239.81,42701221.79,25898384.34,19955199.98,40702751.58,23475335.96,19402151.84,12512057.03,30310004.07,19807831.00,14169194.35,11776686.31,19708036.75,13616374.16,8964634.23,6227571.92,13944697.15,12308850.56,0.0
