,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,客户存款和同业存放款项净增加额,285850000000.00,203792000000.00,100883000000.00,69010000000.00,84569000000.00,104730000000.00,81925000000.00,59227000000.00,115803000000.00,3641000000.00,0,0,267773000000.00,113563000000.00,111455000000.00,108325000000.00,125000000000.00,239398000000.00,310838000000.00,77043000000.00,250529000000.00,209625000000.00,233360000000.00,215591000000.00,292403000000.00,273422000000.00,197233000000.00,213492000000.00,369060887000.00,248889240000.00,267049171000.00,157840965000.00,126046578000.00,115297560000.00,108033842000.00,77811980000.00,116507521000.00,70906428000.00,25353343000.00,29562150000.00,132197813000.00,97903539000.00,62774902000.00,42120909000.00,82911325000.00,76032425000.00,81895709000.00,48739996000.00,64390171000.00,64518628000.00,41624613000.00,20174905000.00,36990536000.00,21286905936.00,8315271000.00,2887746851.00,34797952756.00,26476906503.00,15027156690.00,4835268766.00,22157478893.00,22211302148.00,21084915268.00,14900856212.00,29005622450.00,25138581607.00,4461934348.00,-2406743095.00,37233508258.00,9769657342.00,39834107823.00,64991692292.00,63748015157.00,19424486300.00,30123075369.00,12189834420.00,6132580566.55,0,0.0
3,向央行借款净增加额,0,0,0,0,16791000000.00,18960000000.00,11994000000.00,14245000000.00,110255000000.00,96421000000.00,64907000000.00,5922000000.00,15138000000.00,7553000000.00,38028000000.00,0,235000000.00,803000000.00,141000000.00,1318000000.00,453000000.00,0,0,0,0,0,0,0,15011316000.00,24668709000.00,25098681000.00,120493000.00,0,0,0,846892000.00,2218199000.00,2099269000.00,1203900000.00,0,0,0,0,0,0,0,0,0,0,0,86410000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335865341.72,0.0
4,向其他金融机构拆入资金净增加额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,收取利息、手续费及佣金的现金,201527000000.00,148245000000.00,98694000000.00,50004000000.00,180118000000.00,133740000000.00,91948000000.00,44500000000.00,154707000000.00,113328000000.00,74390000000.00,35597000000.00,130259000000.00,99405000000.00,66319000000.00,32860000000.00,130849000000.00,98793000000.00,65958000000.00,31341000000.00,109205000000.00,79897000000.00,51861000000.00,24808000000.00,83017000000.00,60286000000.00,38604000000.00,17727000000.00,65517717000.00,48979107000.00,32258776000.00,15950610000.00,40511111000.00,26767390000.00,14272630000.00,6029637000.00,21206937000.00,17653773000.00,11462392000.00,5525798000.00,20713796000.00,15494567000.00,10513966000.00,5461874000.00,24691230000.00,18121301000.00,12538797000.00,5940196000.00,16685740000.00,11369467000.00,7003993000.00,3146183000.00,10989358000.00,7505272627.00,4819294000.00,2339730422.00,7969827169.00,6071918764.00,3975526857.00,1917544285.00,7800254084.00,5980128292.00,3951368816.00,1998436498.00,5904648697.00,4016925718.00,2727908131.00,1291494514.00,5306829154.00,2349117677.00,3824781516.00,1561671150.00,2384783832.00,846568821.00,1855637887.00,821506893.00,2046153859.77,957879149.20,0.0
6,收到其他与经营活动有关的现金,46386000000.00,48915000000.00,9726000000.00,1790000000.00,53267000000.00,20539000000.00,24700000000.00,20940000000.00,28518000000.00,22845000000.00,14796000000.00,13667000000.00,6830000000.00,7946000000.00,2167000000.00,614000000.00,12317000000.00,9944000000.00,3303000000.00,321000000.00,4115000000.00,3979000000.00,2515000000.00,1222000000.00,2066000000.00,1842000000.00,1950000000.00,2836000000.00,2347410000.00,2025731000.00,1564553000.00,560820000.00,4334376000.00,1981977000.00,1602186000.00,1830528000.00,3369087000.00,3029587000.00,1991992000.00,1514769000.00,1459726000.00,1601363000.00,1632550000.00,1244546000.00,2058378000.00,1842069000.00,2079127000.00,1891464000.00,1216409000.00,9863038000.00,219389000.00,5090893000.00,303788000.00,1961729817.00,11532576000.00,548213516.00,1696155290.00,1151548180.00,1301614946.00,1061743066.00,3594892489.00,1647615643.00,1147178497.00,1137428235.00,289683481.00,1129089306.00,1858444454.00,1317074867.00,226338534.00,717136947.00,9162955.00,439471652.00,49867831.00,23015515.00,71668676.00,83795422.00,61502414.34,192034797.91,0.0
7,经营活动现金流入小计,587214000000.00,463657000000.00,242718000000.00,187791000000.00,436278000000.00,381232000000.00,276847000000.00,183047000000.00,411204000000.00,238846000000.00,186723000000.00,64339000000.00,503200000000.00,257972000000.00,237589000000.00,159508000000.00,361744000000.00,423879000000.00,447434000000.00,167092000000.00,440876000000.00,333603000000.00,307937000000.00,242068000000.00,415487000000.00,375380000000.00,319130000000.00,271972000000.00,571287430000.00,396749023000.00,373450610000.00,192269320000.00,299272651000.00,223458858000.00,131310330000.00,88939860000.00,151273434000.00,98454683000.00,43115729000.00,39561183000.00,157753458000.00,121731317000.00,85427296000.00,63257285000.00,137356652000.00,104305318000.00,96513633000.00,58069043000.00,100318892000.00,87860149000.00,57523352000.00,32102268000.00,49415668000.00,30843816454.00,24667141000.00,14478102142.00,49086390515.00,32489674063.00,17060456886.00,984968853.00,18291749123.00,18548370331.00,17624475239.00,23312098918.00,48659962281.00,43979949600.00,21529474521.00,-2281245777.00,85811174845.00,23010074312.00,56101516799.00,64987519911.00,80687647235.00,20011664023.00,33118860602.00,11406381995.00,9296471533.52,5680939215.73,0.0
8,客户贷款及垫款净增加额,374197000000.00,188571000000.00,106921000000.00,65841000000.00,287146000000.00,250340000000.00,165295000000.00,78639000000.00,269977000000.00,202265000000.00,138573000000.00,82251000000.00,295878000000.00,239188000000.00,157709000000.00,53973000000.00,216255000000.00,200784000000.00,169959000000.00,102500000000.00,186583000000.00,151678000000.00,94509000000.00,44288000000.00,129767000000.00,112839000000.00,66092000000.00,33843000000.00,78185575000.00,83028516000.00,60889908000.00,29934127000.00,67003852000.00,55242688000.00,40384311000.00,14868515000.00,46575944000.00,39071261000.00,14287426000.00,12519645000.00,76230806000.00,76894112000.00,58885078000.00,35855797000.00,73638472000.00,39249900000.00,26287334000.00,12448009000.00,42083860000.00,32969112000.00,25957186000.00,10468137000.00,27163090000.00,19951477987.00,20067436000.00,9293232007.00,30705648933.00,25786362627.00,16129890279.00,776763689.00,1982897532.00,10987482743.00,14194222716.00,24453395195.00,38630833684.00,40356988193.00,19092104137.00,4289999200.00,68005459618.00,26858016743.00,36310918280.00,13066811220.00,24406080833.00,4137706944.00,3546482954.00,1406511143.00,4833820586.54,2982371522.23,0.0
