,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,3727478011.19,2507819550.75,1519203375.74,662442967.01,4640508261.15,3567012277.47,2275718488.94,823733365.25,7229941589.86,4809463843.66,3643024770.42,818095195.95,4172096448.74,2862835162.26,1936634255.27,1088299900.93,2673214955.92,2009393423.48,574356248.25,253814822.81,1835783132.15,1247108009.58,716011154.33,222287439.19,1090102512.96,0,496752328.88,182747737.02,829526821.83,0,764264590.62,596982780.84,521875655.39,0.0
3,收到的税费返还,20775322.42,16503301.71,13497375.34,4373224.73,15969702.36,10021311.14,6634948.29,4126834.12,17161719.77,11627522.56,6439944.45,6274135.76,3324167.88,3247611.74,1263853.12,1042876.40,8754596.53,6253233.52,5691262.64,2609504.68,21694469.48,19374156.10,17965404.12,9148457.54,27108118.80,0,13907297.00,9876278.92,23264041.70,0,32640511.89,25180038.57,10210194.46,0.0
4,收到的其他与经营活动有关的现金,132249199.53,114025059.74,46972840.63,29023884.86,155746384.81,73428047.29,66667182.91,50912783.59,132840028.24,66822725.59,44409152.66,14457501.60,89388317.45,58098984.30,57594908.60,53401107.66,46070869.01,68888169.03,63590194.86,72859553.30,24074295.87,5120980.35,3970104.47,3191308.06,23717451.43,0,7138713.32,6758218.32,22346951.97,0,27623798.61,17101863.23,89809155.03,0.0
5,经营活动现金流入小计,3880502533.14,2638347912.20,1579673591.71,695840076.60,4812224348.32,3650461635.90,2349020620.14,878772982.96,7379943337.87,4887914091.81,3693873867.53,838826833.31,4264808934.07,2924181758.30,1995493016.99,1142743884.99,2728040421.46,2084534826.03,643637705.75,329283880.79,1881551897.50,1271603146.03,737946662.92,234627204.79,1140928083.19,0,517798339.20,199382234.26,875137815.50,0,824528901.12,639264682.64,621895004.88,0.0
6,购买商品、接受劳务支付的现金,3616004113.09,2852937575.21,2132287805.67,1040365044.46,3745030052.69,2854228675.31,2238094064.33,802065318.25,6348718003.43,4739324766.33,3580687871.76,1759752674.46,3232364526.49,2551793251.17,1494370578.34,955053598.30,2092529920.16,1687738762.40,739950175.60,224267955.48,1555966526.08,1072226596.34,654800845.19,309553188.14,834331632.11,0,361589456.87,202026903.31,575233929.48,0,605645266.03,406859239.48,385678604.63,0.0
7,支付给职工以及为职工支付的现金,170414876.55,124681900.04,80046187.57,33170957.41,162501040.48,123790036.28,80475691.56,35549847.25,141802449.03,101938976.86,64217427.59,32536631.22,139423158.34,94730655.23,62841722.38,32576483.29,120507973.79,84982367.88,55020795.19,31655542.38,107790577.71,76621085.63,49831139.25,25989800.96,86320138.66,0,40426447.03,17875094.79,64784508.21,0,50104561.10,29788564.00,22133787.85,0.0
8,支付的各项税费,93867422.09,73032091.89,56765524.05,111553106.72,158738684.92,123841862.86,89531829.60,53365454.12,241109202.71,162027193.91,89244279.92,59415633.42,196481305.54,145955704.64,59317186.38,33343753.91,91692147.63,56098930.09,27876887.50,15183701.22,44936841.90,34112794.57,24652275.40,16730385.49,42928179.91,0,17780308.39,10442014.09,33575479.49,0,32195171.35,36238733.63,19673219.88,0.0
9,支付的其他与经营活动有关的现金,475221433.25,248019242.42,163304717.53,67740242.19,364129813.65,158269629.99,107446846.71,63368289.54,285946279.81,220797638.40,290252442.31,81418681.56,133888210.89,89152476.55,68576056.42,56784616.83,202292906.57,148625642.82,47784267.68,61524883.81,119639533.57,94995145.11,62505687.16,41469958.91,117248035.92,0,50575681.80,18310610.51,103043059.27,0,88153555.64,81155588.58,68942682.82,0.0
