,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20081231,20071231,20070930,20070630,20070331,20061231,20060630,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,15602031413.76,9535007759.72,6501430349.85,1660227364.84,7383728145.69,4484939836.42,2451476705.22,1220442273.72,12766359518.71,9153525004.83,5577139259.69,1579862774.73,9793149806.69,6399111459.80,4167090316.21,1348245724.45,10020011361.33,7163711135.14,3852582424.10,2025351029.21,11513857359.38,7847197536.58,4313050537.20,1859617748.91,13473906021.27,9422246063.29,6172675735.26,2814292595.87,11238128133.21,7592461687.00,4230115268.51,1899683091.37,12191574228.61,8182620488.41,4660829215.91,2118252593.74,6671566793.99,4360521606.36,2400705686.16,790716040.01,3716262488.15,2286265153.45,1390974010.59,3729301443.17,3841079862.79,1954002109.23,1174235517.13,663282827.05,3401763516.60,1117673000.00,2803284585.45,2866206328.46,2802768381.57,0.0
3,收到的税费返还,41294.42,7696650.98,7211458.59,452441.18,0,2644675.43,2246185.94,518937.98,0,3749376.19,2991202.15,2504435.72,0,494071.47,0,304822.51,0,917994.52,917994.52,612220.55,0,1462645.38,1114959.98,514516.65,0,1280293.68,0,0,1124388.77,0,0,0,34738.07,0,0,0,0,0,0,67283.67,0,0,0,0,0,0,0,0,280438212.63,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,1064303645.49,494874237.60,270743106.71,221596319.08,696262926.53,1258768935.33,209048711.77,131140398.18,323615601.94,303641812.90,182675208.40,83926150.57,446638491.34,458548057.75,191358015.69,212420893.06,388074879.16,189267147.37,49686404.95,43939791.77,398296272.73,282363144.79,257507683.90,238099101.38,169595859.03,63660949.37,53826635.42,34758464.08,842909386.66,139768642.75,129466585.65,53531211.73,679661280.98,605332139.79,570699210.17,109957538.28,157338152.03,48298947.75,165791438.27,91679567.15,340634618.33,124665724.03,35452764.95,364183934.69,308157629.69,275907150.26,297876899.52,0,237482432.96,0,4102208.30,5572570.93,6607415.92,0.0
5,经营活动现金流入小计,16666376353.67,10037578648.30,6779384915.15,1882276125.10,8079991072.22,5746353447.18,2662771602.93,1352101609.88,13089975120.65,9460916193.92,5762805670.24,1666293361.02,10239788298.03,6858153589.02,4358448331.90,1560971440.02,10408086240.49,7353896277.03,3903186823.57,2069903041.53,11912153632.11,8131023326.75,4571673181.08,2098231366.94,13643501880.30,9487187306.34,6226502370.68,2849051059.95,12082161908.64,7732230329.75,4359581854.16,1953214303.10,12871270247.66,8787952628.20,5231528426.08,2228210132.02,6828904946.02,4408820554.11,2566497124.43,882462890.83,4056897106.48,2410930877.48,1426426775.54,4093485377.86,4149237492.48,2229909259.49,1472112416.65,663282827.05,3682201729.23,1117673000.00,2807386793.75,2871778899.39,2809375797.49,0.0
6,购买商品、接受劳务支付的现金,13331727695.15,7944675167.37,5462936489.39,1065534444.65,5310379108.80,3703820818.90,2391535796.82,1082992512.14,10802473606.22,7984911007.22,5142420604.71,1633990505.56,8049009324.53,5339758382.82,2825808466.60,957045138.26,8158483696.61,5743373707.40,3392755166.50,1464284589.50,9311893036.61,6050699680.30,3927692422.34,1926673972.03,10390687228.06,6898931854.96,4175274322.23,1817361045.32,8973898107.34,5716232199.79,3006069049.30,823522079.37,9389217807.78,5768919994.99,3134839267.61,669919793.12,4254630033.37,2442518859.53,1211172359.81,251162784.01,1646429609.96,1013879450.28,621859669.22,1590491378.86,1262987634.85,0,82959055.96,32073344.47,1553686611.71,505897000.00,945847491.70,1031318610.95,684503359.28,0.0
7,支付给职工以及为职工支付的现金,1686794225.74,1272520635.65,728893749.36,280018367.12,1582302943.49,1145992850.30,639938630.13,321444081.93,1805866611.97,1206304567.21,674856414.88,293364933.19,1106589682.61,870590214.72,439747761.85,239584108.65,1570624150.21,1170009694.55,702911131.34,294197821.73,1800585108.56,1404570602.16,746714724.75,393698564.22,2224513343.76,1512671233.16,893596658.47,415110704.07,2050891351.37,1412380143.91,767667207.02,369886416.88,2106093273.94,1614181480.72,657319574.28,307643033.17,1689983185.04,1120570905.68,629880227.98,246028593.89,1299729485.29,805344819.83,394196151.01,1486147601.03,1459472830.13,990201890.60,628147244.31,467936473.31,1020857021.23,0,868321640.60,802231968.99,843922099.17,0.0
8,支付的各项税费,80156487.17,56080323.95,38388670.22,20030112.02,49879679.40,37905117.41,27759197.67,14539751.89,95072272.34,73960039.74,54313990.46,12863586.37,34049254.61,26476312.95,20918910.61,11235240.62,78818024.92,57960216.73,49274429.58,16619104.69,76092460.30,57842816.27,41415480.70,14229138.05,54306234.05,39643392.62,24684394.37,10762042.38,79752010.11,36732133.76,25982882.85,10324417.54,69723799.56,59630211.00,33917846.23,16516101.07,46753363.88,26995978.27,15048664.41,8309239.63,22273082.50,15868945.94,9843579.65,9063252.25,4507024.83,1525631.48,1276940.75,609845.32,3587537.28,0,2192831.21,35761949.32,153966783.45,0.0
