,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20020630,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,2530940493.21,1809363170.41,1132201796.67,2873702253.39,2383136737.64,1867041711.51,771965055.75,1850895564.00,1202652156.32,860753154.07,399432764.30,1455255565.00,1025437222.12,709070902.76,303642844.98,1689203952.92,1273945483.46,882928119.01,377521284.24,1093494947.05,892630892.32,583647191.63,535159169.22,1365709779.52,701326976.71,502446116.98,252234003.13,1181962200.15,635534556.06,439381472.30,301644253.61,1127998229.02,665342472.88,393602229.44,189008302.95,1053721570.58,599499652.37,370941043.50,204318847.19,547191806.72,275858430.85,186942796.78,71330128.02,530521910.91,349367952.93,227426340.47,149809862.06,674008513.55,310208732.12,191607724.43,129210326.75,317604082.83,187484522.57,143111980.43,64301257.41,242518313.62,142860397.20,110312784.26,73428474.63,401248028.18,178603684.70,99748262.91,51487913.48,236063375.69,54336095.50,43557696.09,95026370.09,0,67979753.79,0.0
3,收到的税费返还,40602633.36,31589434.04,19109575.04,83082098.12,45270715.07,35030282.98,34450400.45,72458271.89,61132199.16,37178352.72,27294073.63,84082620.82,60979264.13,41064628.86,25689498.27,131988569.50,107403270.61,53428273.57,38190917.22,46958631.58,17981877.90,0,0.00,5513586.26,321618.63,103068.33,68120.59,26810179.03,21737717.05,11037973.28,1168824.32,17109006.78,7720835.77,2166950.14,0,14587103.54,7375403.92,258570.77,258570.77,6921159.57,2573816.62,2020186.59,997856.55,7544619.47,5334940.43,4789648.74,3646206.23,5638916.05,3200041.69,2039013.97,1177313.78,497249.70,0,0,0,3719525.47,5419525.47,414343.84,414343.84,1158524.40,1072000.00,1072000.00,1072009.00,1628000.00,0,0,2123456.14,0,3937044.07,0.0
4,收到的其他与经营活动有关的现金,504277367.97,434917502.41,10677285.81,206462980.19,90511825.78,61127203.68,43694329.82,114745092.94,69527486.10,54396214.51,29627418.14,101970901.55,90705532.86,65277951.23,13495489.08,106949952.61,72394183.00,51908223.26,20204267.04,62399760.51,80724380.99,34630567.13,72869834.51,199820159.87,109583026.25,45154800.44,2823123.94,59258493.57,15151274.25,8453225.16,2703569.43,43019799.43,14685122.80,13450370.00,3024746.78,27610161.10,5232559.91,4383331.91,2037339.50,24103194.10,24332439.17,15575013.93,3311981.83,33700834.60,32236307.98,23822589.27,30774998.20,111870692.07,27747186.23,10284421.63,5289573.54,19788343.18,3451829.17,3098935.53,1011016.98,29615865.61,2743892.90,5549874.06,390037.14,98317993.02,149198822.79,9538264.55,30707852.38,47437108.95,1512147.17,911194.07,680802.38,0,3563205.85,0.0
5,经营活动现金流入小计,3075820494.54,2275870106.86,1161988657.52,3163247331.70,2518919278.49,1963199198.17,850109786.02,2038098928.83,1333311841.58,952327721.30,456354256.07,1641309087.37,1177122019.11,815413482.85,342827832.33,1928142475.03,1453742937.07,988264615.84,435916468.50,1202853339.14,991337151.21,618277758.76,608029003.73,1571043525.65,811231621.59,547703985.75,255125247.66,1268030872.75,672423547.36,458872670.74,305516647.36,1188127035.23,687748431.45,409219549.58,192033049.73,1095918835.22,612107616.20,375582946.18,206614757.46,578216160.39,302764686.64,204537997.30,75639966.40,571767364.98,386939201.34,256038578.48,184231066.49,791518121.67,341155960.04,203931160.03,135677214.07,337889675.71,190936351.74,146210915.96,65312274.39,275853704.70,151023815.57,116277002.16,74232855.61,500724545.60,328874507.49,110358527.46,83267774.86,285128484.64,55848242.67,44468890.16,97830628.61,0,75480003.71,0.0
6,购买商品、接受劳务支付的现金,1258395969.47,651120489.66,487099209.34,2884887135.75,1113821750.81,651987353.31,292769378.89,2610215743.07,991823837.52,695517541.75,255964246.01,1590373919.53,727455896.23,420570921.16,204140806.64,1690051524.37,1072487414.67,638002480.13,411267995.92,1370109074.77,809632984.48,394675008.04,366618159.90,1345667402.52,494884149.76,231839126.47,172567415.19,868157843.07,377692720.98,239259876.38,182163588.29,862829931.35,331481966.24,207940941.73,116682813.57,997822426.33,430508053.75,266455953.29,181778384.67,532949469.83,221534042.63,96657699.99,35565731.92,505556810.97,309267221.48,99797698.90,74864216.64,620537422.92,166176515.91,78029617.75,55481514.87,262999985.37,98997304.75,76023936.77,32485069.08,138790828.36,99702007.15,46668570.07,38100529.06,230132102.67,108401705.86,70319445.12,22078189.30,221831158.97,28456869.84,2837429.72,63041995.86,0,12234849.65,0.0
7,支付给职工以及为职工支付的现金,48607340.76,32316921.34,12763349.31,108298970.91,56581601.36,38594277.14,16510360.31,106141510.66,61725937.70,42452562.65,22806619.50,113242580.56,70490588.85,44312474.82,21367201.66,113679018.21,62588184.84,40664094.57,18553530.69,85149108.30,53675948.48,28162341.63,13484177.55,94619330.75,56471798.10,37928334.73,16483951.71,87337497.72,52778903.52,32804304.40,17279252.27,80800913.72,43132959.35,26911325.22,10420658.45,66187733.56,30685588.59,17716381.15,7719422.97,49621995.53,31586372.17,15535208.30,8530047.94,39040397.48,21637664.97,13270070.50,7109449.51,32821909.42,11798747.29,8211708.87,4281560.15,21698843.22,15899727.98,13330725.17,7461261.94,24225747.88,15588139.16,10392771.45,6040130.63,32149206.42,12058138.28,8313795.31,3878633.48,13905170.95,9314687.62,6613061.85,5256433.33,0,10730225.20,0.0
8,支付的各项税费,40794814.66,36725101.06,16240969.96,74530026.44,60661590.58,41388037.68,16174808.66,49493585.78,49681046.41,37676966.65,14220076.79,39889899.29,27428743.52,19816611.41,8621053.74,55612074.69,38444966.88,28126286.70,13970822.84,60554787.46,26083338.78,8348743.39,5017951.16,30811521.26,25297777.64,18521803.72,8183249.25,58726445.82,40237201.40,24617380.47,8461292.77,48022379.58,32042080.15,10409842.86,5004378.07,37829298.85,22671830.01,6242971.68,3068574.46,19656872.83,17968847.60,9561580.49,2017087.26,17913215.11,12978663.95,3939710.37,1692727.13,19422837.65,21032060.79,5978129.57,2146824.93,13466731.72,9684186.16,6141431.98,2761931.22,13807662.03,8761596.05,5048178.65,2609525.62,30017126.98,18950103.63,14766316.29,10432932.87,1459609.51,31274.42,10530.47,3042877.68,0,2017686.20,0.0
9,支付的其他与经营活动有关的现金,660830973.69,595977516.77,120453856.07,276649276.50,92671722.30,54192323.80,27554049.30,144749589.08,127476086.81,73077739.37,19534443.71,90496238.54,118880515.81,70984221.43,45340099.13,209754978.04,100295974.77,75973454.70,33488925.14,188515634.86,104362835.57,34630526.68,24959275.42,81763559.68,67258332.66,54333618.97,7507408.66,104512637.56,55832461.32,33893572.98,10862351.14,132847569.36,58648082.57,43530252.21,62247438.12,129616450.75,91247624.34,57079681.69,40128468.59,85087426.98,32852934.04,14736424.86,8918782.07,138402107.00,35148613.02,106207990.49,21840052.70,84673937.39,72304161.32,21695350.89,22474019.96,106277566.42,68309838.06,39598462.85,16051459.32,70372711.85,1773379.24,7811393.79,1972672.64,72959068.09,69788056.36,362450.85,28020738.61,27372115.87,4014346.40,3726866.06,13277040.25,0,18615120.60,0.0
10,经营活动现金流出小计,2008629098.58,1316140028.83,636557384.68,3344365409.60,1323736665.05,786161991.93,353008597.16,2910600428.59,1230706908.44,848724810.42,312525386.01,1834002637.92,944255744.41,555684228.82,279469161.17,2069097595.31,1273816541.16,782766316.10,477281274.59,1704328605.39,993755107.31,465816619.74,410079564.03,1552861814.21,643912058.16,342622883.89,204742024.81,1118734424.17,526541287.22,330575134.23,218766484.47,1124500794.01,465305088.31,288792362.02,194355288.21,1231455909.49,575113096.69,347494987.81,232694850.69,687315765.17,303942196.44,136490913.64,55031649.19,700912530.56,379032163.42,223215470.26,105506445.98,757456107.38,271311485.31,113914807.08,84383919.91,404443126.73,192891056.95,135094556.77,58759721.56,247196950.12,125825121.60,69920913.96,48722857.95,365257504.16,209198004.13,93762007.57,64410494.26,264568055.30,41817178.28,13187888.10,84618347.12,0,43597881.65,0.0
