,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,8304446494.69,5448489329.18,2820053591.76,10080304387.60,7904564713.48,5169355418.84,2566032624.25,7852178670.72,5743508951.39,3651633374.40,1774929553.27,5868509255.90,3827776006.42,2209315569.77,1277839873.21,4581507572.58,3602169756.22,2526246878.20,921246927.04,5484864755.53,4244724150.67,3045073704.40,1453888033.12,7607393105.08,5797937262.31,3488060828.43,1991453200.57,9433854365.93,6932620211.93,4846289452.61,2320206410.92,8127209897.54,6184683053.68,4024764927.05,2135281798.37,8296774167.55,6297144586.83,3903909288.44,1646750183.89,6047435540.27,4432669479.77,3193723779.42,1378617685.50,5449159813.86,4487514063.03,2857256243.25,1348366040.16,4145939156.18,2382735237.44,2100153746.36,991195429.42,2858905578.43,2374070951.48,2078691758.78,0.0
3,收到的税费返还,1666199.77,940837.04,306952.52,761997.25,586797.92,0,0,0.00,0,184377.20,0,43839.96,1205175.49,1189635.51,0,160209.69,12490402.76,0,0,340000.00,140000.00,130000.00,110000.00,0,0,0,0,0,0,0,0,7941587.15,0,0,0,0,0,0,0,0,0,0,0,62515893.40,3087508.78,3087508.78,0,19923100.00,19923100.00,19923100.00,0,5565300.00,26273746.44,10860600.00,0.0
4,收到的其他与经营活动有关的现金,722857112.87,39234149.63,13257953.84,241935963.65,65316442.78,48780078.42,39737502.21,221101695.93,113026929.37,97762108.16,92311985.28,83777069.57,40097895.53,37498479.54,8679889.52,27406796.60,138509460.58,17756491.45,10291509.68,106225349.86,70801945.80,43744167.73,19982585.27,177718596.79,138247772.62,100810483.32,69164380.47,249149801.68,85345342.91,212871543.22,33072484.67,193597088.24,121405908.98,69454065.94,56831167.46,98579755.32,42363467.91,37967005.55,17464864.33,130506422.41,84860098.13,54270153.48,22772508.92,150108596.25,188572191.66,66696311.32,52011649.81,140011052.48,736177830.38,71318997.67,20362752.92,242587548.89,69491378.05,129796324.78,0.0
5,经营活动现金流入小计,9028969807.33,5488664315.85,2833618498.12,10323002348.50,7970467954.18,5218135497.26,2605770126.46,8073280366.65,5856535880.76,3749579859.76,1867241538.55,5952330165.43,3869079077.44,2248003684.82,1286519762.73,4609074578.87,3753169619.56,2544003369.65,931538436.72,5591430105.39,4315666096.47,3088947872.13,1473980618.39,7785111701.87,5936185034.93,3588871311.75,2060617581.04,9683004167.61,7017965554.84,5059160995.83,2353278895.59,8328748572.93,6306088962.66,4094218992.99,2192112965.83,8395353922.87,6339508054.74,3941876293.99,1664215048.22,6177941962.68,4517529577.90,3247993932.90,1401390194.42,5661784303.51,4679173763.47,2927040063.35,1400377689.97,4305873308.66,3138836167.82,2191395844.03,1011558182.34,3107058427.32,2469836075.97,2219348683.56,0.0
6,购买商品、接受劳务支付的现金,2082469826.11,1408270435.94,735856321.71,2259216606.77,1395204742.55,858994279.57,279651189.02,1677783545.56,1040844766.50,641782528.90,360749013.02,1662192540.98,586828614.96,287635369.64,328708955.57,1640989639.44,1082048717.21,687597292.16,327184923.15,1665441742.49,1197546499.46,834069212.86,348589502.31,2250273537.41,1616438372.59,788443787.94,415594617.70,2634093515.66,1862817166.22,1313089875.54,605577629.39,2566910579.83,1585996267.63,1070520467.42,587968638.65,2292875717.05,1756487864.35,989938297.97,426546980.68,1972380798.57,1450686790.35,880043864.70,432157637.26,1647148702.52,1285562209.31,799892952.52,327815991.85,1150096882.53,771787596.99,650460792.12,374410666.13,714246183.54,645114651.58,537947397.40,0.0
7,支付给职工以及为职工支付的现金,1829056438.28,1182365405.85,603129013.82,2175517916.33,1585654612.14,966050502.30,459335815.07,2021417756.08,1407579055.09,912782567.31,409319321.01,1955370747.45,1046419635.32,755592500.69,421511481.28,2409925757.43,1907184619.61,1298176899.51,666605853.60,3045995148.37,2039983825.34,1367046124.38,718528305.13,2713698807.53,2015117851.56,1363754870.49,705225621.85,2534700029.62,1795208666.57,1206183244.96,589572466.63,2193659884.52,1516863405.94,1000481147.64,495589241.08,1516258095.57,1154565829.09,708205576.64,367163871.08,1238847171.00,829834028.33,537748998.86,281324122.00,1139340956.81,800745651.35,546227652.95,283529065.94,966007988.80,747293412.62,483241058.60,263392310.56,696524383.48,493703838.34,347768499.36,0.0
8,支付的各项税费,1588922020.76,1047744878.45,584211536.81,1992949163.75,1634887189.13,1116054163.32,583177678.11,1386226256.31,1111854003.67,708969219.04,306314887.35,886028481.48,755156383.59,485442945.53,215919469.92,782164290.99,612091816.09,441715899.61,250980094.88,1105328544.02,969696912.43,660544920.55,321170708.99,1477655217.93,1105178103.39,725350779.76,320459517.41,2274201857.91,1725024231.15,1331494433.54,614037806.57,1857566252.17,1559141730.26,1156562068.85,585896023.24,1437687974.70,1301127304.23,925820417.19,311125089.78,1266097473.31,1095353137.20,868115426.18,509666914.18,898196602.83,631815906.51,412851092.88,197061350.16,716181472.99,547645857.86,371563355.52,200249327.59,665650001.49,513529463.45,319098226.42,0.0
9,支付的其他与经营活动有关的现金,372753218.19,240220899.49,49454187.49,520385108.59,351218898.37,164477551.14,67632433.12,827767070.26,560124186.44,391079060.24,212458159.57,415868736.08,81152375.23,79947161.77,84164452.20,498960337.73,396292517.18,235665577.80,130792073.62,961777399.32,532019177.98,161151373.45,107066062.88,834813001.86,549590279.86,160829529.39,113232942.15,543368336.58,114365176.20,266342249.37,126671590.32,417885744.40,328938567.52,249119551.10,119885871.71,503839781.38,255983593.81,174532543.28,94260851.62,489506392.92,271420755.07,178635246.79,45603993.01,265011192.91,235011843.03,132011865.61,77498333.71,534265916.40,582962634.65,449361932.59,181769976.46,381946074.38,193817394.47,246903843.55,0.0
10,经营活动现金流出小计,5873201503.34,3878601619.73,1972651059.83,6948068795.44,4966965442.19,3105576496.33,1389797115.32,5913194628.21,4120402011.70,2654613375.49,1288841380.95,4919460505.99,2469557009.10,1608617977.63,1050304358.97,5332040025.59,3997617670.09,2663155669.08,1375562945.25,6778542834.20,4739246415.21,3022811631.24,1495354579.31,7276440564.73,5286324607.40,3038378967.58,1554512699.11,7986363739.77,5497415240.14,4117109803.41,1935859492.91,7036022460.92,4990939971.35,3476683235.01,1789339774.68,5750661568.70,4468164591.48,2798496835.08,1199096793.16,4966831835.80,3647294710.95,2464543536.53,1268752666.45,3949697455.07,2953135610.20,1890983563.96,885904741.66,3366552260.72,2649689502.12,1954627138.83,1019822280.74,2458366642.89,1846165347.84,1451717966.73,0.0
