,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,38450391.42,26286610.17,17969989.14,61929730.38,43741518.90,25906978.92,10748555.09,73455802.56,53185377.49,35772643.37,19477243.74,75393919.71,32892029.29,19681788.52,7675863.43,70618498.33,50780842.81,14283711.66,1223451.20,10250756.84,35910428.78,10957456.08,2559210.89,105116103.96,108296931.11,93837538.77,68284516.28,338665053.76,186434111.87,122657464.85,82626677.15,327970525.62,267183596.47,207806671.61,142030927.13,436468650.60,297911916.51,147066902.49,82777970.90,548815337.07,320505956.65,203883726.07,88312187.41,512446020.87,338156670.82,232080202.70,95437786.09,429682316.28,284956728.31,174605768.80,70898698.18,408954976.18,291100930.28,177907574.04,75148846.41,396132284.83,272163831.65,176009137.01,83184430.12,346249548.07,255541112.87,171038569.31,58227905.03,245034594.98,171900546.37,111147308.30,43792369.84,323297590.00,119120964.02,332074800.21,152769800.54,285714254.85,0.0
3,收到的税费返还,302144.25,244071.69,78807.09,717292.56,466425.02,155415.85,43522.59,2172767.26,2066191.75,1354972.18,818625.53,1077096.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820623.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375082.04,0,0,379530.55,1504591.64,0,0,0,0,0,0,0,540000.00,540000.00,2985697.32,0,3000000.00,0.0
4,收到的其他与经营活动有关的现金,9543971.22,5613864.10,1063502.34,13834867.63,9451344.94,4440894.71,818922.89,29030526.29,2638875.15,1964094.60,35727377.31,5948009.95,4297888.27,3454934.37,1225564.40,58223667.34,127831.84,125619.19,0,6218667.32,1033213.36,187398.76,1022403.70,15461570.74,37649890.92,8000941.35,659987.93,10105185.64,4509901.60,8514296.04,1332770.43,12588502.94,4859017.25,2561387.32,1050326.64,7951909.94,4267861.50,3157847.50,1387475.53,11147792.51,4849046.23,4005739.17,300876.02,7351318.79,6186583.12,822310.52,587287.62,1690990.54,9572441.15,5604862.19,1398970.62,3086137.79,11121326.51,2550166.21,6444615.04,4354613.53,3642641.97,2660270.66,1135133.34,3925257.61,3486419.91,23337.90,868837.07,2148726.40,168144.00,131800.00,141984.36,285377.32,3484124.24,4204818.20,1980256.00,167124.95,0.0
5,经营活动现金流入小计,48296506.89,32144545.96,19112298.57,76481890.57,53659288.86,30503289.48,11611000.57,104659096.11,57890444.39,39091710.15,56023246.58,82419026.54,37189917.56,23136722.89,8901427.83,128842165.67,50908674.65,14409330.85,1223451.20,16469424.16,36943642.14,11144854.84,3581614.59,120577674.70,145946822.03,101838480.12,68944504.21,348770239.40,190944013.47,131171760.89,83959447.58,340559028.56,272042613.72,210368058.93,143081253.77,445241184.25,302179778.01,150224749.99,84165446.43,559963129.58,325355002.88,207889465.24,88613063.43,519797339.66,344343253.94,232902513.22,96025073.71,431373306.82,294529169.46,180210630.99,72297668.80,412041113.97,302222256.79,180457740.25,81593461.45,400861980.40,275806473.62,178669407.67,84699094.01,351679397.32,259027532.78,171061907.21,59096742.10,247183321.38,172068690.37,111279108.30,43934354.20,324122967.32,123145088.26,339265315.73,154750056.54,288881379.80,0.0
6,购买商品、接受劳务支付的现金,21336211.72,16761785.48,10918826.30,40446311.42,32993444.55,19770286.88,9841829.22,54508508.11,47534087.79,36755756.93,21959914.49,87545882.93,33902736.66,17957264.89,5512866.62,19937348.88,32081677.17,11728836.50,1076634.00,10187584.71,10383107.02,11420523.77,2809336.10,63147728.21,69416707.11,59880461.77,48856784.26,284828827.22,140135492.92,89173158.06,45421345.61,270626806.69,197272860.76,125329481.36,61243559.53,345912582.12,215629500.38,141356378.83,78815784.32,390879191.47,211709183.24,138824807.78,63882975.11,341761151.72,224121092.08,142722187.44,74280883.66,263101759.70,192621192.01,116963704.26,56670949.64,257025958.10,194499576.64,124252523.83,58165262.25,249725018.94,189102563.31,111579016.34,58603439.02,202560472.10,152502798.41,92674073.58,37943887.59,127948188.44,102519437.47,65389753.52,25731901.54,176294576.44,77662479.87,185405247.27,86784739.56,152882103.60,0.0
7,支付给职工以及为职工支付的现金,10733180.82,7157052.54,3456058.33,15834415.20,11483778.96,6837538.79,2796326.42,14999468.21,10689447.05,7187386.72,3183094.68,30125313.11,18376911.12,15380444.42,8119876.55,22608288.78,19812193.02,13139094.04,7118630.10,33177393.72,30141947.64,20429592.22,10913036.36,43136376.06,33944284.88,22612942.22,12423744.62,52192135.44,34745199.74,0,13525592.03,53981608.51,37526815.73,24303281.70,10509669.18,53452039.66,38898155.51,25969727.34,13213644.63,49757820.91,35794875.66,23193774.41,10819186.75,61060204.65,35214250.81,23520650.72,11137715.40,45468220.18,29907388.03,19167153.88,10112056.85,40205382.43,27362586.53,18129716.85,9544818.30,39085267.33,25016959.17,17383742.45,9179271.90,28919430.63,21300956.80,13606403.98,5472189.93,29025482.52,19069253.93,12895643.19,6669190.47,29786026.40,14002880.57,25203718.80,8968817.82,20442524.18,0.0
8,支付的各项税费,7477404.20,7092869.19,4290604.91,4208947.26,3715113.60,3213411.61,1166670.09,5510823.11,5086151.22,3842503.78,596814.48,2636597.92,1112194.39,136967.78,113886.93,336103.29,131556.03,49198.92,12127.47,315420.02,247820.54,156418.47,41654.23,2681219.19,2667347.85,1377307.09,1061228.10,20454305.53,17110716.36,12348498.89,2989861.57,37300929.96,29245215.46,18699063.70,5692635.42,45917022.51,35279161.98,21796565.21,7434229.58,12717779.05,47642300.42,33284588.81,16942878.69,44522900.37,43121143.25,30081286.74,12959545.88,47364716.63,39507060.94,26054690.84,10379261.38,44867731.48,37709410.54,22330133.62,8248068.95,49656411.21,36338572.26,18406553.85,6508891.43,37499756.37,30827345.91,19852127.82,8983548.00,36212117.45,27394810.15,18073891.00,6036274.95,40632065.76,20895650.27,48481459.40,22869883.56,53785460.56,0.0
