,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,20000630,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,571755762.74,333047295.38,238691229.26,97975022.43,1847284120.45,1371021385.64,158055057.61,108427634.97,2499172152.87,1924153588.52,597912017.44,201701691.91,2266163850.95,1011100908.02,666180527.43,157396037.22,1573483614.34,1057278236.94,598188241.62,170652401.90,1049983355.41,855540110.40,569958908.18,143761137.34,1488905508.61,1072519631.53,703336352.80,278248353.59,993008354.17,669373246.70,285969674.74,110666696.73,771383770.35,481605774.30,336236401.90,153236769.35,1509219199.43,1200208322.29,854612860.33,318925019.48,1081584532.83,594132341.41,295181751.67,91371733.00,268203276.25,164954140.64,118050342.68,53822601.40,350777542.81,231233606.53,124126944.83,43932002.95,320833398.36,173603934.40,151563171.58,45730725.00,291306697.32,199165505.29,112240322.23,38014315.98,356447527.82,210505972.08,157280925.98,71833304.13,476323694.68,313851035.69,218984287.79,80024602.84,370436221.93,142205708.67,314124650.98,136360872.30,244830200.00,99666055.93,266521461.01,0.0
3,收到的税费返还,0,0,0,0,0,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344185.73,3344185.73,3344185.73,3360000.00,26206962.18,14210608.03,9230507.78,9230507.78,20946557.89,10886197.95,10886197.95,10886197.95,7604648.54,3106002.88,3106002.88,3106002.88,17577015.73,87.80,0,0,13708122.55,0,1052280.41,219335.63,1317227.16,10792849.56,6820252.16,0.0
4,收到的其他与经营活动有关的现金,20754517.22,817127641.75,793595910.61,12583717.71,69212979.63,736311176.26,494291562.78,42706877.84,117252360.37,10576764185.75,6724246543.34,6705388824.05,91290427.02,136586080.28,101778138.02,81647127.16,52330308.17,75981170.60,39912481.74,15875849.79,43010690.78,377384988.46,338068383.97,12901675.39,64184450.89,803571599.03,72306788.95,53287216.08,45805030.06,27744205.54,21479714.30,18779030.20,110050568.82,113200178.41,86141175.32,14222041.78,52738244.52,291964945.07,167387903.01,147520550.32,184552534.62,137821759.84,24365114.42,7998866.67,97137427.56,113529925.80,95085132.11,30463627.85,77769849.02,64292481.95,31212987.97,4542537.66,188085768.92,4741092.65,17634069.18,8781091.49,51896251.65,26071586.58,34477214.64,17189823.26,62796679.68,31048842.31,16168004.99,32934826.67,15704417.95,12814635.82,428354.95,566949.12,30737547.47,25845546.38,28219855.64,2169205.23,37081051.03,10528408.42,27157662.67,0.0
5,经营活动现金流入小计,592510279.96,1150174937.13,1032287139.87,110558740.14,1916497100.08,2107332561.90,652346620.39,151134512.81,2616424513.24,12500917774.27,7322158560.78,6907090515.96,2357454277.97,1147686988.30,767958665.45,239043164.38,1625813922.51,1133259407.54,638100723.36,186528251.69,1092994046.19,1232925098.86,908027292.15,156662812.73,1553089959.50,1876091230.56,775643141.75,331535569.67,1038813384.23,697117452.24,307449389.04,129445726.93,881434339.17,594805952.71,422377577.22,167458811.13,1561957443.95,1492173267.36,1022000763.34,466445569.80,1266137067.45,731954101.25,319546866.09,99370599.67,365340703.81,278484066.44,213135474.79,84286229.25,431891577.56,298870274.21,158684118.53,51834540.61,535126129.46,192555635.08,178427748.54,63742324.27,364149506.86,236123289.82,157603734.82,66090337.19,426848856.04,244660817.27,176554933.85,107874133.68,509605128.36,326665759.31,219412642.74,80591551.96,414881891.95,168051255.05,343396787.03,138749413.16,283228478.19,120987313.91,300499375.84,0.0
6,购买商品、接受劳务支付的现金,623883118.96,414972641.03,260358520.21,184995112.24,3350432476.40,3169563047.52,1337198030.83,165856565.75,3379065186.45,1435312470.09,1137461685.39,142804932.96,600819113.67,443934246.31,258623462.33,107330311.72,721547925.51,523838445.56,333822933.21,152185204.72,459058077.65,392245243.89,284245344.13,201786857.93,1038136568.42,788602514.26,597401520.89,461334402.91,742723730.92,435855579.14,255470309.87,152507355.34,766455191.08,626624182.30,367542695.55,227374780.77,846714169.89,624692176.90,379237080.31,218485540.38,421921353.34,243851583.53,139763852.39,89006362.37,334166585.55,146743128.74,88733470.28,51452788.30,245661915.51,122549244.53,92193944.35,18861371.92,328558150.80,142562514.94,141198590.33,34820031.10,223186240.94,119327478.71,76601657.62,43387234.00,268151640.60,161598089.76,117102919.12,49531692.35,338914880.04,266396763.15,176860464.21,77619573.89,346103509.71,123394746.89,297409937.21,133845112.90,163763183.53,113395330.68,194624038.80,0.0
7,支付给职工以及为职工支付的现金,51785175.36,33353571.95,17739442.88,9609064.61,44767207.44,31508176.38,23547994.15,14048092.69,50543726.22,31242521.43,21770499.62,13311890.02,44041536.17,27110850.95,19723049.96,12603438.49,41889803.23,27777007.29,14402380.70,6671530.69,44556688.88,33494111.33,24150942.25,8987503.33,39871696.47,30200727.98,19395049.33,7847126.27,37797963.47,24474103.34,16120010.78,5960367.95,33178734.16,23099048.31,14296471.55,4917488.82,29634781.29,19745509.35,13419261.76,4711269.17,21880544.08,12404958.11,7159194.95,2280730.17,13619320.40,10769918.19,6677310.11,2927860.95,22984051.24,19188815.76,15756740.07,8680188.10,36664788.25,26130567.11,19535215.99,7960067.02,26159699.24,26423177.83,14500050.40,6038905.39,26465921.79,23553785.38,15880184.56,4074113.61,38736349.62,22771178.72,17198397.06,12510272.09,29869561.35,14299327.12,25704836.72,15457696.06,28979355.64,16115393.78,27838753.93,0.0
8,支付的各项税费,239895672.20,89972660.65,80012034.96,11714606.32,450031705.09,420940196.53,350733542.40,86270419.44,412061049.86,390362255.49,276925099.47,95440554.95,279508942.68,250998522.61,137921457.90,58716053.89,158267244.03,116750214.60,75231525.17,17189641.26,192553807.09,117011208.61,90403366.68,35070287.29,217309430.23,154336462.85,97284087.40,43214983.45,155773777.37,88163871.51,43469111.35,16804603.53,155597807.90,119188280.32,74445377.12,55886427.80,208015111.04,167336046.12,91987145.69,52777151.73,97618785.06,60667436.19,34960217.61,11605652.05,67451912.15,30748656.48,20495589.05,10667799.77,39988988.28,21333051.24,8371847.61,5125403.02,31103642.09,17536783.83,8774053.76,7645247.12,39257881.77,21567599.79,16014325.02,16107101.62,26342720.89,23790819.08,22291632.88,10178076.16,29660605.42,13398742.37,8250578.21,2354526.26,21975507.42,12090106.75,14542704.07,7459423.64,62949134.74,14741688.39,29741932.05,0.0
