,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,20000630,19991231,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,9289993553.03,7080220304.07,4719937392.10,2372771632.22,8300095856.34,6133316949.48,3934095819.23,1857228651.00,6259548488.78,4477307696.22,2949230496.47,1406117741.85,5053746945.85,3684903080.01,2411975874.14,1198763801.49,4859654291.81,2710668411.38,1835895046.97,859236257.07,4005134887.74,2857205447.17,1854096018.08,944861785.31,5773623257.51,4616596508.58,3016992296.44,1391561528.24,5322522592.79,3862448095.12,2578683460.21,1209234549.77,6447076499.95,3447856669.55,2189334506.16,1110859758.07,4337867994.20,3145697435.52,2168055143.47,853813493.49,4210447743.15,2756643800.72,1935592314.99,1045656142.66,4087667820.01,2775388633.85,1840480951.85,791432102.48,4543190020.92,2706037545.78,1816463578.54,810089627.52,3928661293.47,2902481328.31,1966366594.10,972206119.41,4912327216.38,3642354451.40,2493930648.31,1143833111.41,4761569293.00,3889096397.00,2679872204.00,1586613908.71,4321931923.00,3400702105.00,2128639500.00,975975787.73,4019777325.00,1885535884.00,2537811147.00,1098410845.22,1054918974.00,525744793.69,747668874.01,371846329.31,0.0
3,收到的税费返还,872837.24,859425.09,193851.35,193851.35,893354.27,538022.53,73755.09,0,379787.99,308525.82,288391.55,31574.26,689403.84,689403.84,646753.53,162095.92,723121.22,437002.55,398814.08,0,1971147.64,1526661.50,674700.32,544839.71,2120176.83,1631968.09,1369406.42,580818.86,2425643.02,1260621.17,391042.01,71494.12,21763839.70,758898.26,434190.03,275489.01,1126363.47,1281671.07,766318.13,395666.82,416305.95,538238.44,475215.92,421673.63,478559.96,1227640.09,972074.35,264500.00,0,891035.93,815399.30,790923.61,3286194.30,3683513.61,3567283.91,3567283.92,3577322.61,769281.25,614987.58,360000.00,669092.00,5545867.00,3368895.00,2699016.90,932958.00,4557636.00,4490746.00,271517.59,5897477.00,1308541.00,18183759.00,15979633.66,14839597.00,14471771.12,14177000.00,5431000.00,0.0
4,收到的其他与经营活动有关的现金,72174354.88,53982047.27,35312177.66,13616617.18,66723433.81,45316757.60,35899110.79,16898684.41,81445184.06,58158961.31,43445926.55,17217332.23,55392783.98,37675049.55,29656333.65,15062926.19,95545060.08,36247019.92,15305140.52,11169604.58,36454920.04,23480421.49,16791335.36,4759953.54,81798884.59,81352341.91,66562052.50,19891741.00,74399702.04,61149750.02,45722731.73,36506664.58,164590059.43,14403758.08,55217677.54,57247770.48,36813243.47,32853210.83,51083798.06,36451305.97,17810452.00,129443357.94,90670911.66,31504343.08,76484715.02,136570095.60,110602244.39,62059066.36,11906704.00,117482172.23,77972343.09,72235760.18,145135721.00,143129577.19,91661946.76,48565792.55,94183626.76,147017781.31,105477244.33,67167236.62,111781549.00,24835882.00,77121928.00,27327751.32,172437667.00,96355971.00,70983444.00,20673735.49,74974348.00,48257785.00,153659443.00,122248951.94,8135004.00,33900645.74,32031564.91,17042448.23,0.0
5,经营活动现金流入小计,9363040745.15,7135061776.43,4755443421.11,2386582100.75,8367712644.42,6179171729.61,3970068685.11,1874127335.41,6341373460.83,4535775183.35,2992964814.57,1423366648.34,5109829133.67,3723267533.40,2442278961.32,1213988823.60,4955922473.11,2747352433.85,1851599001.57,870405861.65,4043560955.42,2882212530.16,1871562053.76,950166578.56,5857542318.93,4699580818.58,3084923755.36,1412034088.10,5399347937.85,3924858466.31,2624797233.95,1245812708.47,6633430399.08,3463019325.89,2244986373.73,1168383017.56,4375807601.14,3179832317.42,2219905259.66,890660466.28,4228674501.10,2886625397.10,2026738442.57,1077582159.37,4164631094.99,2913186369.54,1952055270.59,853755668.84,4555096724.92,2824410753.94,1895251320.93,883116311.31,4077083208.77,3049294419.11,2061595824.77,1024339195.88,5010088165.75,3790141513.96,2600022880.22,1211360348.03,4874019934.00,3919478146.00,2760363027.00,1616640676.93,4495302548.00,3501615712.00,2204113690.00,996921040.81,4100649150.00,1935102210.00,2709654349.00,1236639430.82,1077893575.00,574117210.55,793877438.92,394319777.54,0.0
6,购买商品、接受劳务支付的现金,1726774836.77,1309516947.32,852806528.65,349794969.19,1195509636.24,868253199.96,490547524.12,202551357.63,1128921338.89,879225846.06,541899042.41,267546462.14,878846025.77,643854163.13,430637110.37,199410823.94,955417276.30,502707295.17,259116578.75,130960276.98,659014671.19,503162649.65,402649689.86,148183449.00,2463495625.19,2220262189.32,1406209556.51,657614346.18,2264388041.68,1723416075.75,1086721994.57,520635957.22,3858284569.11,1705588351.77,1081931445.73,476917471.22,1930153295.67,1196816041.42,819013212.23,430813838.48,2149241100.99,1141742189.85,822226037.03,501109051.92,2173384768.77,1418107931.79,986393868.45,421362328.45,2928558001.27,1554623104.75,1052559728.41,543313917.46,2517036968.20,1849371985.41,1274772511.53,698575551.79,3353621295.16,2549126507.02,1735973767.23,823890023.59,3106717402.00,2613836557.00,1800352795.00,1124976488.35,2966867650.00,2375087306.00,1388054924.00,661603469.51,2699075848.00,1236246913.00,1518293963.00,610484514.42,560564294.00,219692698.96,413526114.48,291842432.72,0.0
7,支付给职工以及为职工支付的现金,1779068871.03,1356729876.89,915178515.92,520251060.87,1585571726.74,1167941788.44,808349879.51,449578152.77,1413964134.79,1072364603.17,728438149.48,372330496.57,1330350967.29,953750566.55,690945527.70,373088881.50,1313852414.98,781139262.06,533434626.97,273297243.13,1127940029.44,779744586.91,508548671.52,241438913.03,954476245.48,704511713.48,459144730.51,249445215.70,827383559.65,597451187.74,392977963.72,217549978.69,700382604.93,487284738.87,322932498.56,172456415.99,591881465.18,446477731.28,285920342.23,154379128.49,535509951.84,380340263.86,243689198.00,124587728.01,458061263.92,315962635.42,191172145.85,98101290.93,376939497.83,265463737.46,165692647.17,88492202.30,340860164.41,264420533.05,174862469.55,98246698.58,361723714.69,266350133.69,175124573.87,93247332.00,340694961.00,256951036.00,172708815.00,100652425.38,339353165.00,255745013.00,168346143.00,81844391.85,307563072.00,151155279.00,209604022.00,97119694.52,107234812.00,50692737.74,70319937.46,37072485.15,0.0
8,支付的各项税费,1211777507.44,933062104.11,675884624.97,363519368.78,1264544155.08,964767223.78,649257168.01,332811445.21,938812845.22,664693450.91,456719385.40,212411224.62,899871157.36,669994292.14,471764212.55,222099949.61,787939901.78,469992106.11,314470606.56,141982039.87,679712554.30,502649966.51,342335806.54,142333375.30,719739782.32,564098762.14,386843284.70,167718515.69,675953378.40,514502885.52,347988667.29,155890117.16,551711723.73,429315963.86,300567697.39,128014324.08,519097359.42,407164528.26,278269887.61,116002968.70,441471301.08,332866630.31,222047384.70,94210212.49,478254564.28,389675441.30,269846834.08,115177503.98,378290158.74,273995635.88,185445700.55,77457946.20,328089214.24,249558322.63,163656864.19,66018324.09,347457804.61,263923832.32,179698815.73,72276553.74,321366911.00,244937776.00,165613706.00,87264436.53,324992178.00,249682671.00,183545421.00,99143000.31,300632925.00,146867581.00,235329267.00,112450399.08,145743889.00,61407485.37,85262209.21,44132084.02,0.0
