,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,20000630,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,89379084051.75,64434079344.31,39799391649.53,20089508489.46,77845920170.13,57682262811.27,36671078983.33,16976287146.06,61535059267.31,42897180340.47,25049927662.85,11565703517.41,37012639797.66,25254477060.21,14502819069.80,6199381852.59,25981900736.91,17120211868.56,11370141264.53,4489668822.26,29780903077.53,20339971142.21,12399408113.83,5646612095.85,25434710492.71,16584581779.30,10534862303.17,4839495726.14,18685013760.11,12106614342.19,7752030627.03,3728292298.20,15918845089.59,11149448694.88,7763149173.20,3537039593.66,10437416621.93,7352827775.46,4902659864.20,2186865896.29,7959965606.65,5424116775.78,3470568225.44,1613817611.14,9527178125.27,6604332027.75,4408299735.34,1729320727.98,8791855063.30,6257769827.76,3672186347.16,1787888603.78,5377946355.43,3816491428.75,2446423972.58,1162738676.63,3860376191.90,2954112547.54,1911732591.21,918390736.92,2280997936.51,1843035504.83,1146045952.75,474478292.09,1609658666.62,1162274609.35,728783183.47,331063872.73,996933601.72,278467610.75,643929683.94,317083323.06,430942696.16,188265572.46,237176842.00,0.0
3,收到的税费返还,1930370146.80,1235991947.08,897871701.17,424714518.66,1142862412.37,992655089.56,687547942.00,307971059.45,1093952152.13,846364080.49,535748503.76,250559423.69,456361742.00,334973600.50,238154299.57,104004015.84,509682844.44,389472299.35,260249145.70,147906383.21,440976297.58,307884877.54,109392380.25,17257799.01,350675919.94,197634862.06,100804384.17,44149279.36,249709521.34,107798168.74,98148801.10,65268724.27,229380668.86,166164353.63,104598704.52,48287866.49,86722032.24,76432709.15,43414300.25,23444154.16,45267702.46,78602893.13,74182172.17,1678842.05,461664377.67,9212525.98,7929004.00,1839931.17,216210668.84,94803494.25,92555354.32,479435.30,4585479.36,5092037.10,5092037.10,3490000.00,0,67060.28,0,0,1076890.51,1076890.51,1076890.51,1076890.51,764607.81,584607.81,214569.43,214569.43,0,0,22217399.98,11350000.00,2529000.00,0,7830820.21,0.0
4,收到的其他与经营活动有关的现金,2159565840.68,878881225.63,789103514.30,622095115.60,1084226238.70,995751409.02,827796455.26,595372960.92,848679106.02,830963116.34,610329705.71,701544700.65,186759133.04,511913887.90,395863567.33,206995411.33,397359391.30,271681529.11,69173904.15,48999013.06,355847515.69,260528894.52,127363331.83,97385164.21,219695302.68,215805295.83,80522619.04,50474313.80,333669519.32,136244391.15,104918088.77,8261045.86,142086267.38,71205184.86,31451847.99,4746234.82,137859752.51,121400430.63,57811495.07,25939770.24,155597985.97,167883370.84,119698330.10,45156829.09,187735226.89,221461418.12,196993947.48,163992219.52,102657814.46,108861584.29,101491386.88,74524872.75,56058857.87,4425446.03,4502994.29,4385416.67,7611806.04,5764600.74,1563058.90,477012.32,4234135.40,2843732.38,1718776.86,834671.34,16564174.97,12240915.83,12164538.72,1976866.17,25172262.07,14081129.08,1907119.65,2321795.77,826341.78,1259416.91,2038958.21,0.0
5,经营活动现金流入小计,93469020039.23,66548952517.02,41486366865.00,21136318123.72,80073008821.20,59670669309.85,38186423380.59,17879631166.43,63477690525.46,44574507537.30,26196005872.32,12517807641.75,37655760672.70,26101364548.61,15136836936.70,6510381279.76,26888942972.65,17781365697.02,11699564314.38,4686574218.53,30577726890.80,20908384914.27,12636163825.91,5761255059.07,26005081715.33,16998021937.19,10716189306.38,4934119319.30,19268392800.77,12350656902.08,7955097516.90,3801822068.33,16290312025.83,11386818233.37,7899199725.71,3590073694.97,10661998406.68,7550660915.24,5003885659.52,2236249820.69,8160831295.08,5670603039.75,3664448727.71,1660653282.28,10176577729.83,6835005971.85,4613222686.82,1895152878.67,9110723546.60,6461434906.30,3866233088.36,1862892911.83,5438590692.66,3826008911.88,2456019003.97,1170614093.30,3867987997.94,2959944208.56,1913295650.11,918867749.24,2286308962.42,1846956127.72,1148841620.12,476389853.94,1626987449.40,1175100132.99,741162291.62,333255308.33,1022105863.79,292548739.83,668054203.57,330755118.83,434298037.94,189524989.37,247046620.42,0.0
6,购买商品、接受劳务支付的现金,54733300640.30,44140193044.28,25734017162.51,11542128349.01,46945334576.27,32862656173.36,21954840846.15,9977048409.99,43714485045.21,31797274223.98,20517049226.77,9830634920.53,24633123207.39,17342812363.50,10001121832.65,3650041819.44,17503058307.23,11381281660.00,7532129993.14,2862045093.62,22041947070.50,13724816986.55,9043415666.93,3964591346.93,17869332966.56,11570013149.50,7041632858.04,3184538812.61,12544205821.25,7662549475.52,5041006165.63,2429235350.56,11915144787.27,8676325384.16,5978217703.45,2928230276.19,8918980746.41,6420991610.88,4213363744.77,1743025963.78,5618962505.29,3851862516.83,2083834886.65,860545602.83,6347565435.30,4476669131.32,3009197108.96,1261996299.96,5742735880.31,3913137807.31,2459384100.25,1456729211.21,3427846509.17,2316522423.65,1602563932.25,870959511.80,2382151897.72,1905942959.35,1320262901.42,520950415.09,1611947324.95,1221928013.54,674775502.53,307699727.27,971810754.45,664902342.58,496900542.49,259376355.59,715833678.22,224040001.56,447381165.74,222414544.04,303178065.77,170527639.50,136274993.82,0.0
7,支付给职工以及为职工支付的现金,4181946338.07,3095706240.37,2140839380.24,1511441072.04,2893584289.83,1994971045.56,1353501347.50,791814252.03,2055572019.88,1569453913.69,1036431220.29,670628130.46,1443746530.44,1052079006.53,688030947.67,397540710.99,1278943798.37,927104689.86,662696661.62,339410229.90,977279891.60,759032201.63,473551748.88,318850470.58,856674925.65,653804103.99,394566457.98,251859067.52,674312732.67,550661031.15,303505108.44,165621414.32,485281977.96,374757939.47,272803167.51,129062979.86,292442218.51,238993848.71,153303006.06,92424497.05,272074526.53,203112497.72,147953633.54,91645017.31,279001081.33,224194218.36,168890760.63,88753886.91,290494084.35,186684295.04,122373009.81,50303372.35,231854367.72,177684013.57,97935244.22,68432091.01,140543386.21,65411401.17,43132244.67,25002055.27,138326649.60,95574258.26,50356037.45,17635352.49,83224664.49,56659404.61,27789433.45,10223227.13,46364666.99,12611824.32,30401472.58,11532817.45,13762056.44,5858118.75,9082638.97,0.0
8,支付的各项税费,4747085701.22,3392102054.44,3483185173.01,2538961812.04,7241926293.29,6315487467.11,5252931292.90,3013166263.81,5311389823.34,4122543949.04,2356022706.86,1195527503.97,2239167671.94,1325188343.57,695687125.61,312627106.37,1728678452.59,1234684329.20,837497978.28,340731058.31,2083731087.79,1408765865.54,777532229.67,276041820.81,2005195733.02,1434082658.92,881508027.72,468233213.37,1195732589.01,713310757.70,326693365.76,85027371.93,1003622774.19,641446482.75,335023609.17,124632837.15,365425200.68,257479345.53,163672389.75,80686037.71,324607290.06,323268204.11,176553980.33,125627807.81,969921900.97,852388509.51,688640235.83,339357185.93,1196774122.37,893367558.83,574192468.39,159637982.50,564956246.49,415976162.80,260288944.55,81592005.95,405024442.46,316688189.08,195260076.15,70613403.45,264482116.33,205262741.58,107543052.16,52650651.54,153711922.46,115720163.56,73454871.38,23806864.51,100719543.09,42773996.88,85557290.21,43606251.10,27237236.69,17584894.96,26506960.08,0.0
