11,支付的各项税费,57425000000.00,46901000000.00,38117000000.00,16503000000.00,57064000000.00,42043000000.00,36105000000.00,11067000000.00,67803000000.00,52769000000.00,39519000000.00,13242000000.00,82674000000.00,64480000000.00,52463000000.00,14032000000.00,85035000000.00,65787000000.00,54742000000.00,12899000000.00,85552000000.00,64444000000.00,52887000000.00,11534000000.00,69876000000.00,58587000000.00,48138000000.00,11232000000.00,61198000000.00,50593000000.00,42036000000.00,10551000000.00,46462000000.00,39648000000.00,31758000000.00,8354000000.00,42648000000.00,32813000000.00,27913000000.00,6841000000.00,50889000000.00,45033000000.00,25600000000.00,6030000000.00,33250000000.00,27440000000.00,22618000000.00,4266000000.00,30943000000.00,24351000000.00,20103000000.00,4422000000.00,32491000000.00,28403000000.00,18700000000.00,3347000000.00,23009000000.00,16094000000.00,6686000000.00,9124000000.00,0.0
12,支付其他与经营活动有关的现金,322956000000.00,393345000000.00,225123000000.00,344860000000.00,247345000000.00,365463000000.00,274165000000.00,300438000000.00,124804000000.00,119231000000.00,91140000000.00,86108000000.00,153630000000.00,0,76156000000.00,152762000000.00,123952000000.00,0,53372000000.00,17289000000.00,85610000000.00,52635000000.00,119007000000.00,45467000000.00,128512000000.00,0,0,15963000000.00,106887000000.00,0,68194000000.00,20721000000.00,116220000000.00,44658000000.00,31222000000.00,6720000000.00,157927000000.00,90712000000.00,70381000000.00,53019000000.00,73854000000.00,51313000000.00,109549000000.00,43015000000.00,188909000000.00,165256000000.00,114435000000.00,27989000000.00,0,0,42776000000.00,2700000000.00,0,0,10335000000.00,23165000000.00,0,0,0,0,0.0
13,支付利息、手续费及佣金的现金,354697000000.00,269240000000.00,180765000000.00,92487000000.00,317632000000.00,241335000000.00,164697000000.00,85134000000.00,274722000000.00,205978000000.00,141766000000.00,72802000000.00,248382000000.00,190608000000.00,134944000000.00,73121000000.00,271288000000.00,209484000000.00,149131000000.00,79280000000.00,248290000000.00,178576000000.00,116418000000.00,59998000000.00,208899000000.00,151447000000.00,101715000000.00,51912000000.00,215520000000.00,156786000000.00,105152000000.00,52216000000.00,168280000000.00,115910000000.00,73924000000.00,37054000000.00,111218000000.00,76416000000.00,48606000000.00,23117000000.00,107126000000.00,80862000000.00,53731000000.00,28569000000.00,109489000000.00,78916000000.00,51173000000.00,25919000000.00,106240000000.00,74161000000.00,49182000000.00,783000000.00,87195000000.00,60478000000.00,40786000000.00,19175000000.00,64556000000.00,26179000000.00,46737000000.00,41907000000.00,0.0
14,经营活动现金流出小计,2206088000000.00,2039111000000.00,1352436000000.00,1120585000000.00,1871911000000.00,1642051000000.00,1177058000000.00,822365000000.00,1533984000000.00,1355076000000.00,1032498000000.00,627376000000.00,1793480000000.00,1533170000000.00,1206222000000.00,647691000000.00,1393957000000.00,1161381000000.00,793718000000.00,467851000000.00,1690975000000.00,1405276000000.00,1358799000000.00,873340000000.00,1407754000000.00,1260498000000.00,1025879000000.00,709618000000.00,1046625000000.00,938547000000.00,757195000000.00,564451000000.00,1445505000000.00,1087825000000.00,1039197000000.00,566511000000.00,1657680000000.00,1238033000000.00,905018000000.00,779458000000.00,2325161000000.00,1798827000000.00,1448598000000.00,776519000000.00,945752000000.00,944684000000.00,764518000000.00,472137000000.00,970452000000.00,848826000000.00,641516000000.00,327096000000.00,455305000000.00,615801000000.00,598424000000.00,301251000000.00,701228000000.00,412608000000.00,603696000000.00,558868000000.00,0.0
15,经营活动产生的现金流量净额,-484266000000.00,-560727000000.00,-90894000000.00,-235156000000.00,662358000000.00,571055000000.00,359069000000.00,382682000000.00,406136000000.00,378661000000.00,621698000000.00,384691000000.00,182081000000.00,-52684000000.00,34333000000.00,-150663000000.00,672094000000.00,535415000000.00,667395000000.00,400165000000.00,126918000000.00,414677000000.00,442967000000.00,387052000000.00,222840000000.00,-43852000000.00,-252941000000.00,-76205000000.00,263924000000.00,336212000000.00,531482000000.00,566703000000.00,214357000000.00,170671000000.00,24063000000.00,210595000000.00,308997000000.00,228750000000.00,163570000000.00,254932000000.00,-120093000000.00,-194112000000.00,-16527000000.00,324903000000.00,424767000000.00,84818000000.00,-25271000000.00,5962000000.00,51383000000.00,-11004000000.00,-14109000000.00,-777000000.00,31406000000.00,-88463000000.00,-117991000000.00,-29711000000.00,13883000000.00,21615000000.00,-100738000000.00,-60699000000.00,0.0
16,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,收回投资收到的现金,2798604000000.00,2083004000000.00,1326190000000.00,452110000000.00,2423434000000.00,1752064000000.00,1109321000000.00,439291000000.00,2063262000000.00,1593917000000.00,1124295000000.00,528077000000.00,2137555000000.00,1543618000000.00,1006395000000.00,458420000000.00,1270723000000.00,895067000000.00,512095000000.00,210852000000.00,908320000000.00,674118000000.00,434085000000.00,187650000000.00,1169764000000.00,938709000000.00,597614000000.00,245160000000.00,1209594000000.00,885891000000.00,609573000000.00,241155000000.00,1336845000000.00,1112180000000.00,789875000000.00,494406000000.00,1210766000000.00,919948000000.00,582321000000.00,271423000000.00,1563880000000.00,1300799000000.00,865117000000.00,359681000000.00,1274336000000.00,1198106000000.00,859330000000.00,0,0,0,0,0,0,0,0,0,0,0,0,15284000000.00,0.0
18,取得投资收益收到的现金,157630000000.00,126075000000.00,79512000000.00,31686000000.00,142670000000.00,111750000000.00,72937000000.00,26777000000.00,121552000000.00,94141000000.00,59419000000.00,22015000000.00,123780000000.00,94805000000.00,61629000000.00,27860000000.00,100513000000.00,76801000000.00,43867000000.00,18960000000.00,81118000000.00,63749000000.00,37449000000.00,15607000000.00,64514000000.00,50990000000.00,31159000000.00,12935000000.00,62458000000.00,47368000000.00,28887000000.00,11798000000.00,55262000000.00,44589000000.00,29380000000.00,12801000000.00,51544000000.00,39618000000.00,25686000000.00,10966000000.00,44955000000.00,34216000000.00,23863000000.00,10014000000.00,55454000000.00,43538000000.00,29821000000.00,91000000.00,523000000.00,265000000.00,138000000.00,25000000.00,320000000.00,160000000.00,20000000.00,0,116000000.00,36000000.00,76000000.00,4000000.00,0.0
19,处置固定资产、无形资产及其他资产而收到的现金,10554000000.00,7605000000.00,3108000000.00,265000000.00,10273000000.00,7134000000.00,5284000000.00,1685000000.00,8736000000.00,5805000000.00,4966000000.00,1383000000.00,11201000000.00,7685000000.00,4707000000.00,1464000000.00,12580000000.00,5533000000.00,4196000000.00,2975000000.00,9624000000.00,7225000000.00,5478000000.00,1583000000.00,5969000000.00,3832000000.00,3567000000.00,1000000000.00,2019000000.00,421000000.00,391000000.00,48000000.00,3949000000.00,1995000000.00,1016000000.00,414000000.00,2977000000.00,2075000000.00,879000000.00,506000000.00,2415000000.00,1191000000.00,521000000.00,47000000.00,4855000000.00,2322000000.00,0,753000000.00,4179000000.00,3243000000.00,1972000000.00,2271000000.00,1732000000.00,1165000000.00,625000000.00,346000000.00,4291000000.00,1651000000.00,2963000000.00,2609000000.00,0.0
20,取得子公司及其他营业单位所收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128000000.00,4000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
21,收到其他与投资活动有关的现金,0,0,0,0,3798000000.00,0,0,0,3640000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
22,投资活动现金流入小计,2968247000000.00,2217541000000.00,1409633000000.00,484061000000.00,2585475000000.00,1873142000000.00,1188480000000.00,467753000000.00,2202366000000.00,1697624000000.00,1192170000000.00,552342000000.00,2300393000000.00,1671924000000.00,1098531000000.00,487744000000.00,1391232000000.00,977670000000.00,560203000000.00,232806000000.00,1000140000000.00,745904000000.00,477796000000.00,204958000000.00,1241035000000.00,993744000000.00,632553000000.00,259097000000.00,1276808000000.00,935250000000.00,640294000000.00,253001000000.00,1396527000000.00,1159136000000.00,820311000000.00,507665000000.00,1265758000000.00,962116000000.00,609361000000.00,283027000000.00,1611378000000.00,1336210000000.00,889501000000.00,369742000000.00,1334679000000.00,1244092000000.00,890380000000.00,844000000.00,5168000000.00,3573000000.00,2166000000.00,2344000000.00,3172000000.00,2536000000.00,1254000000.00,346000000.00,6713000000.00,2347000000.00,5225000000.00,19833000000.00,0.0
23,投资支付的现金,3093657000000.00,2346680000000.00,1553900000000.00,640771000000.00,2722573000000.00,2079082000000.00,1300193000000.00,550397000000.00,2657496000000.00,2058925000000.00,1484479000000.00,693039000000.00,2509672000000.00,1821726000000.00,1077784000000.00,452172000000.00,2108179000000.00,1603643000000.00,1030990000000.00,356347000000.00,1165371000000.00,774085000000.00,486873000000.00,160190000000.00,1277844000000.00,1007939000000.00,585141000000.00,231055000000.00,1428836000000.00,1158101000000.00,689264000000.00,290498000000.00,1307098000000.00,997265000000.00,722544000000.00,399809000000.00,1434877000000.00,1069502000000.00,672504000000.00,271165000000.00,1770894000000.00,1479076000000.00,993420000000.00,536871000000.00,1287405000000.00,1161144000000.00,890705000000.00,0,172000000.00,0,0,0,1635000000.00,0,270000000.00,0,3187000000.00,1506000000.00,891000000.00,629000000.00,0.0
24,购建固定资产、无形资产和其他长期资产支付的现金,39019000000.00,22605000000.00,10812000000.00,6794000000.00,42149000000.00,24390000000.00,16172000000.00,6334000000.00,46011000000.00,20891000000.00,17550000000.00,7069000000.00,34247000000.00,12422000000.00,7133000000.00,3774000000.00,36942000000.00,19720000000.00,12484000000.00,2625000000.00,35108000000.00,17413000000.00,11054000000.00,5123000000.00,34771000000.00,18783000000.00,12740000000.00,6372000000.00,29490000000.00,11251000000.00,7482000000.00,4870000000.00,32455000000.00,15046000000.00,9947000000.00,5270000000.00,23990000000.00,8656000000.00,4438000000.00,1711000000.00,34627000000.00,19294000000.00,11918000000.00,4191000000.00,21778000000.00,10204000000.00,7268000000.00,3723000000.00,12346000000.00,6728000000.00,4625000000.00,2464000000.00,7425000000.00,3205000000.00,2190000000.00,595000000.00,5951000000.00,1766000000.00,6757000000.00,5938000000.00,0.0
25,支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,投资活动现金流出小计,3133925000000.00,2370496000000.00,1565857000000.00,647786000000.00,2767968000000.00,2104585000000.00,1317353000000.00,556731000000.00,2707456000000.00,2081864000000.00,1503820000000.00,701392000000.00,2546779000000.00,1836849000000.00,1086570000000.00,456631000000.00,2148511000000.00,1625036000000.00,1044864000000.00,360300000000.00,1200739000000.00,791656000000.00,497973000000.00,165319000000.00,1313184000000.00,1026962000000.00,598082000000.00,237609000000.00,1459354000000.00,1170174000000.00,697251000000.00,295873000000.00,1340753000000.00,1012437000000.00,732654000000.00,405237000000.00,1460701000000.00,1078741000000.00,677290000000.00,273191000000.00,1808294000000.00,1499801000000.00,1005425000000.00,541149000000.00,1309639000000.00,1171621000000.00,898051000000.00,3801000000.00,12518000000.00,6833000000.00,4699000000.00,2521000000.00,12983000000.00,3289000000.00,2460000000.00,595000000.00,9138000000.00,3272000000.00,7648000000.00,6567000000.00,0.0
27,投资活动产生的现金流量净额,-165678000000.00,-152955000000.00,-156224000000.00,-163725000000.00,-182493000000.00,-231443000000.00,-128873000000.00,-88978000000.00,-505090000000.00,-384240000000.00,-311650000000.00,-149050000000.00,-246386000000.00,-164925000000.00,11961000000.00,31113000000.00,-757279000000.00,-647366000000.00,-484661000000.00,-127494000000.00,-200599000000.00,-45752000000.00,-20177000000.00,39639000000.00,-72149000000.00,-33218000000.00,34471000000.00,21488000000.00,-182546000000.00,-234924000000.00,-56957000000.00,-42872000000.00,55774000000.00,146699000000.00,87657000000.00,102428000000.00,-194943000000.00,-116625000000.00,-67929000000.00,9836000000.00,-196916000000.00,-163591000000.00,-115924000000.00,-171407000000.00,25040000000.00,72471000000.00,-7671000000.00,-2957000000.00,-7350000000.00,-3260000000.00,-2533000000.00,-177000000.00,-9811000000.00,-753000000.00,-1206000000.00,-249000000.00,-2425000000.00,-925000000.00,-2423000000.00,13266000000.00,0.0
28,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,吸收投资所收到的现金,141341000000.00,139962000000.00,112971000000.00,40000000000.00,20583000000.00,20673000000.00,0,0,2152000000.00,2193000000.00,0,0,7733000000.00,7728000000.00,7725000000.00,387000000.00,31046000000.00,30204000000.00,29999000000.00,27988000000.00,71784000000.00,28000000.00,28000000.00,0,181000000.00,102000000.00,92000000.00,21000000.00,8000000.00,8000000.00,8000000.00,6000000.00,57000000.00,39000000.00,19000000.00,0,59589000000.00,313000000.00,68000000.00,1000000.00,49000000.00,18000000.00,0,0,60000000.00,49000000.00,49000000.00,37000000.00,16000000.00,27000000.00,13000000.00,11000000.00,117478000000.00,117441000000.00,117509000000.00,9996000000.00,27018000000.00,5000000.00,15000000.00,162250000000.00,0.0
30,发行证券化资产所吸收的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000.00,0,0,0,0,0,0,0,0.0
31,发行债券收到的现金,985472000000.00,598977000000.00,320351000000.00,84022000000.00,664202000000.00,449939000000.00,243981000000.00,104549000000.00,586789000000.00,402887000000.00,161850000000.00,65668000000.00,150721000000.00,109209000000.00,49750000000.00,27387000000.00,109991000000.00,90118000000.00,67467000000.00,35558000000.00,173256000000.00,134618000000.00,67709000000.00,30639000000.00,76127000000.00,48975000000.00,27645000000.00,12819000000.00,43522000000.00,16123000000.00,1182000000.00,146000000.00,36841000000.00,32015000000.00,32004000000.00,0,85711000000.00,81509000000.00,81509000000.00,35770000000.00,40000000000.00,40000000000.00,0,0,3160000000.00,2559000000.00,635000000.00,360000000.00,4229000000.00,3389000000.00,276000000.00,0,0,0,0,0,33930000000.00,33930000000.00,26070000000.00,0,0.0
32,增加股本所收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171000000.00,0,0,0,-183000000.00,0,0,0,0,0,0,0,0.0
33,收到其他与筹资活动有关的现金,61000000.00,57000000.00,11000000.00,30000000.00,34000000.00,34000000.00,51000000.00,75000000.00,0,4000000.00,0,0,33000000.00,66000000.00,60000000.00,57000000.00,0,0,0,3000000.00,3000000.00,0,0,0,0,10000000.00,0,0,10000000.00,13000000.00,0,0,113000000.00,113000000.00,34000000.00,62000000.00,0,0,0,2000000.00,17000000.00,17000000.00,17000000.00,17000000.00,28000000.00,23000000.00,34000000.00,33000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
34,筹资活动现金流入小计,1126874000000.00,738996000000.00,433333000000.00,124052000000.00,684819000000.00,470646000000.00,244032000000.00,104624000000.00,588941000000.00,405084000000.00,161850000000.00,65668000000.00,158487000000.00,117003000000.00,57535000000.00,27831000000.00,141037000000.00,120322000000.00,97466000000.00,63549000000.00,245043000000.00,134646000000.00,67737000000.00,30639000000.00,76308000000.00,49087000000.00,27737000000.00,12840000000.00,43540000000.00,16144000000.00,1190000000.00,152000000.00,37011000000.00,32167000000.00,32057000000.00,62000000.00,145300000000.00,81822000000.00,81577000000.00,35773000000.00,40066000000.00,40035000000.00,17000000.00,17000000.00,3248000000.00,2631000000.00,718000000.00,430000000.00,4446000000.00,3620000000.00,444000000.00,128000000.00,117295000000.00,117441000000.00,117509000000.00,10041000000.00,60948000000.00,33935000000.00,26085000000.00,162250000000.00,0.0
35,偿还债务所支付的现金,684069000000.00,394038000000.00,290135000000.00,114069000000.00,377446000000.00,315861000000.00,206016000000.00,26232000000.00,446896000000.00,274478000000.00,87811000000.00,45594000000.00,83560000000.00,42352000000.00,35083000000.00,17375000000.00,93643000000.00,79717000000.00,60518000000.00,33311000000.00,94603000000.00,76565000000.00,39191000000.00,19261000000.00,65385000000.00,47608000000.00,30046000000.00,10990000000.00,15342000000.00,4640000000.00,261000000.00,156000000.00,793000000.00,758000000.00,0,0,26928000000.00,24930000000.00,24930000000.00,24930000000.00,28676000000.00,16607000000.00,798000000.00,596000000.00,2103000000.00,0,0,1428000000.00,2963000000.00,2177000000.00,0,1464000000.00,2774000000.00,0,1379000000.00,0,1485000000.00,15000000.00,104000000.00,140000000.00,0.0
36,分配股利、利润或偿付利息支付的现金,96557000000.00,76569000000.00,64888000000.00,5255000000.00,78036000000.00,65859000000.00,6213000000.00,12622000000.00,76412000000.00,66366000000.00,6903000000.00,3248000000.00,75893000000.00,65635000000.00,45170000000.00,3736000000.00,75888000000.00,65639000000.00,5293000000.00,3373000000.00,66885000000.00,64937000000.00,44506000000.00,2289000000.00,60531000000.00,59166000000.00,6623000000.00,2324000000.00,53290000000.00,53150000000.00,17924000000.00,2067000000.00,49178000000.00,49110000000.00,35318000000.00,2259000000.00,42226000000.00,42182000000.00,38949000000.00,1560000000.00,37294000000.00,36672000000.00,1855000000.00,1674000000.00,32290000000.00,31500000000.00,3489000000.00,224000000.00,13738000000.00,13524000000.00,3285000000.00,209000000.00,7540000000.00,6931000000.00,3266000000.00,1383000000.00,29891000000.00,1637000000.00,2545000000.00,1176000000.00,0.0
37,其中:偿付利息所支付的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963000000.00,0,1468000000.00,0,2274000000.00,2154000000.00,0,1383000000.00,0,0,3640000000.00,0,0.0
38,支付新股发行费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000.00,0,0,0,413000000.00,0,0,0,0,0,0,0,0.0
39,支付其他与筹资活动有关的现金,7150000000.00,5187000000.00,3252000000.00,0,0,0,0,0,49000000.00,0,70000000.00,9000000.00,747000000.00,159000000.00,159000000.00,0,221000000.00,35000000.00,81000000.00,0,0,1000000.00,10000000.00,14000000.00,13000000.00,0,89000000.00,14000000.00,0,0,8000000.00,44000000.00,0,0,0,0,117000000.00,23000000.00,17000000.00,0,548000000.00,393000000.00,499000000.00,0,16000000.00,18000000.00,0,0,0,20000000.00,0,0,216000000.00,261000000.00,238000000.00,0,0,0,0,0,0.0
40,筹资活动现金流出小计,833763000000.00,475794000000.00,358275000000.00,119324000000.00,455482000000.00,381720000000.00,212229000000.00,38854000000.00,523357000000.00,340844000000.00,94784000000.00,48851000000.00,160200000000.00,108146000000.00,80412000000.00,21111000000.00,169752000000.00,145391000000.00,65892000000.00,36684000000.00,161488000000.00,141503000000.00,83707000000.00,21564000000.00,125929000000.00,106774000000.00,36758000000.00,13328000000.00,68632000000.00,57790000000.00,18193000000.00,2267000000.00,49971000000.00,49868000000.00,35318000000.00,2259000000.00,69271000000.00,67135000000.00,63896000000.00,26490000000.00,66518000000.00,53672000000.00,3152000000.00,2270000000.00,34409000000.00,31518000000.00,3489000000.00,1652000000.00,16721000000.00,15721000000.00,3285000000.00,1673000000.00,7953000000.00,7192000000.00,4883000000.00,1478000000.00,31376000000.00,1652000000.00,6289000000.00,1316000000.00,0.0
