,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,602770641.86,455058114.98,280046439.40,1813072422.86,1447617042.63,1022006005.57,578991087.84,1955273239.06,1334538075.48,1115177714.97,802291573.95,2008093203.70,1651023632.80,1192362124.65,538158731.43,1393655437.63,1028397840.67,666524649.34,301560352.09,887760647.90,464671182.01,286762848.48,156011794.79,569587744.51,332451651.07,201086521.47,90823688.95,539458495.86,286903936.10,182504524.97,109475661.34,564797124.68,334006844.30,197291833.23,91813846.19,314095641.76,115595208.75,52292630.87,20695302.14,316935527.10,177107611.69,124604875.84,37967810.70,194937691.74,79902322.94,202392178.27,203876458.02,0.0
3,收到的税费返还,1190090.28,695421.12,0,8317559.25,3934838.12,2277715.41,51547.83,3591003.07,776029.73,61678.80,0,3866356.23,2262748.48,1504790.47,0,4121217.01,1332536.21,1298266.21,71965.92,4757003.57,3985983.42,2172636.95,134114.10,9075475.58,5204470.47,4880964.58,536823.01,12402417.04,5131298.43,5078856.44,4696502.85,4744602.23,2633831.55,2470568.09,1967227.15,2793263.40,1737199.24,84592.40,0,7968404.15,6507433.49,4377623.69,708885.77,5968048.19,2040462.63,5949301.82,4605087.33,0.0
4,收到的其他与经营活动有关的现金,587763964.99,463338485.15,338006716.83,3160940148.81,2906235243.60,2329456118.74,1189733489.69,3383772239.69,2152509300.13,1736990645.79,863736641.69,2192599035.84,1942065520.43,1255437085.50,417829277.27,122936055.55,13028662.66,14635528.11,5882157.01,60677772.37,31945944.20,17620169.39,9439382.93,13591226.39,12820186.75,11398832.51,7284667.48,40731615.18,25220919.87,15012933.76,5446420.73,37706093.07,18774759.94,14039193.98,2591876.95,40628500.77,17008934.98,8316446.09,2387922.34,21717530.54,17617662.44,3521625.67,19334899.84,4274941.51,28580186.19,22761395.25,8571940.01,0.0
5,经营活动现金流入小计,1235913137.62,954238421.77,622705858.06,5086042136.22,4679349832.36,3580993497.44,1907766154.60,5876735534.07,3872128502.98,3222810164.62,1799427940.24,4665633133.16,3595351901.71,2449304000.62,955988008.70,1520712710.19,1042759039.54,682458443.66,307514475.02,953195423.84,500603109.63,306555654.82,165585291.82,592254446.48,350476308.29,217366318.56,98645179.44,592592528.08,317256154.40,202596315.17,119618584.92,607247819.98,355415435.79,213801595.30,96372950.29,357517405.93,134341342.97,60693669.36,23083224.48,346621461.79,201232707.62,132504125.20,58011596.31,205180681.44,110522971.76,231102875.34,217053485.36,0.0
6,购买商品、接受劳务支付的现金,261951949.64,206068125.67,102725422.11,1035593050.86,796748689.96,489928683.43,419498613.95,1839700128.23,1565747009.40,1328153900.19,861253969.03,1687552375.99,1548852122.71,1195431796.36,511194061.93,1234971871.10,975372124.12,757287155.74,280709448.90,788437428.89,412974298.57,204042413.04,100858861.57,450648166.17,341614393.55,252223088.05,146829570.06,420966233.35,293103392.58,231623733.03,110131755.16,476485185.77,323229090.39,226559577.23,102829089.19,220671676.78,163790011.72,104395071.71,52621901.85,157432701.49,123251145.22,50098880.77,43152088.93,101058584.59,78127324.52,104591197.77,80906047.82,0.0
7,支付给职工以及为职工支付的现金,185332290.79,143025017.83,63550505.05,410962796.86,347513903.61,248049096.44,133634111.22,397605921.23,249568707.68,157951483.29,84192427.08,277353536.20,209308968.01,110119306.46,51024557.74,119842732.92,83799812.54,58108107.35,31478453.84,95386883.53,62747924.59,41284990.24,20728459.83,82996224.13,57013894.59,37967001.62,19134572.72,72694719.60,46261905.12,34997342.95,19474977.03,58771638.20,41672879.51,24961547.27,12383867.45,35817922.22,22335990.87,14252138.95,8270653.00,23531629.35,14697715.64,9843553.65,4992764.16,16993828.06,12131586.01,10824296.78,9361524.46,0.0
8,支付的各项税费,74796195.68,62963677.83,48078626.80,192939603.05,253253626.33,221079021.50,95074955.01,176594375.73,197761296.32,111128902.74,52340177.14,217811418.43,170780747.87,115269866.43,42289133.22,80349232.00,63270334.08,45255756.62,20955689.00,41395081.88,26380297.27,20351773.16,16507479.16,34518737.69,17713687.92,14251493.85,9079389.02,41060566.17,17988645.60,14610487.50,8672028.35,29061088.40,29850549.77,25111536.15,19166218.15,20987051.26,12300912.68,9549647.31,5126612.61,35635977.44,28638390.96,18473951.45,14228729.20,21587332.19,13396245.77,26846653.64,27818334.57,0.0
9,支付的其他与经营活动有关的现金,671961763.84,535983506.36,432993607.76,3899135711.12,3493309987.01,2881425117.39,1534860617.55,3329569632.63,2123015356.37,1652276454.21,911164133.60,2139816026.85,2121600520.08,1411864498.78,538200985.33,283007465.25,207792660.88,98592521.18,61866956.52,123388612.98,82752601.83,49395898.80,26791583.60,74004621.42,59893133.17,37057368.66,20886092.87,92395093.39,64535388.32,41093639.62,22840958.85,72127540.70,61532453.73,39614907.96,19957983.65,55190588.00,49255298.94,32879645.00,16692855.73,58629086.28,52567887.91,27411246.18,28022675.51,55488242.88,64491734.58,31305791.67,25262796.57,0.0
