,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1403998151.45,973887905.32,538829401.79,2468982503.34,1748717212.70,1190755637.36,763596793.54,2005041572.16,1293806482.88,808566062.96,369677220.11,1578469321.32,1095113760.54,775431230.37,381927500.33,1373656131.82,984856311.63,593425096.98,239390405.13,1199869580.39,752816948.85,465244846.90,198572025.88,949919160.47,608264935.60,431727759.15,219211234.17,675453329.92,433063647.21,291181280.52,134349084.82,940748676.04,686054411.35,395401825.98,176631340.70,811091807.90,634103527.12,363986938.79,167390777.98,451412252.74,277222939.23,160453223.49,90869256.02,373278828.99,216358764.87,0.0
3,收到的税费返还,21832323.13,2478476.08,3273303.18,65605607.71,29370490.94,269746.71,136480.39,52126429.05,32252463.44,9341189.52,9407058.99,67356391.68,39133967.29,32841253.17,16246142.00,72090866.37,58400417.78,52639050.05,30176290.79,43243994.74,25828631.61,22209214.04,1321.02,91021765.79,66303676.91,36420113.46,18458857.77,47723394.15,36941629.70,18617899.14,12639967.14,82827356.60,9638239.06,9472195.47,1866416.98,51643932.19,29513497.52,12355560.38,8393350.26,30815106.11,17432558.84,10693470.61,5277586.21,27824524.33,19155314.12,0.0
4,收到的其他与经营活动有关的现金,123872390.99,35287888.49,39313998.15,153019811.71,82130723.00,43791744.86,29985787.79,148495722.58,74176295.26,37988716.31,9804818.72,65057982.47,40494942.54,33065729.02,25377446.86,70104583.43,44564721.32,35186054.28,21075198.45,107144375.20,47065106.58,28254186.73,23775441.59,41065026.90,52629663.66,38847835.97,21812836.52,39913152.90,28877807.07,19478983.07,12202435.08,31836462.55,13713021.59,8540938.33,2452220.44,47903259.51,6962025.31,6667035.61,2761492.36,13512688.72,11673468.48,3521238.20,1644271.23,10391742.68,6241840.86,0.0
5,经营活动现金流入小计,1549702865.57,1011654269.89,581416703.12,2687607922.76,1860218426.64,1234817128.93,793719061.72,2205663723.79,1400235241.58,855895968.79,388889097.82,1710883695.47,1174742670.37,841338212.56,423551089.19,1515851581.62,1087821450.73,681250201.31,290641894.37,1350257950.33,825710687.04,515708247.67,222348788.49,1082005953.16,727198276.17,506995708.58,259482928.46,763089876.97,498883083.98,329278162.73,159191487.04,1055412495.19,709405672.00,413414959.78,180949978.12,910638999.60,670579049.95,383009534.78,178545620.60,495740047.57,306328966.55,174667932.30,97791113.46,411495096.00,241755919.85,0.0
6,购买商品、接受劳务支付的现金,449294734.03,278072016.48,159761170.46,527123582.04,387931782.60,260755022.00,148399074.48,484017114.64,351499829.16,240076293.58,98577179.03,288715548.94,230844354.36,159845922.37,73086217.62,240972547.36,163257444.73,117917593.94,89265671.59,260823578.48,190349497.01,127700550.40,56640021.03,200437471.94,127121841.44,72373569.09,35345204.72,119640055.85,50053279.19,49359762.72,16138907.82,140507544.62,79804015.15,43185736.17,3882109.85,85832560.41,56122976.91,34065881.62,16061716.14,38998680.60,25799472.75,11058624.18,3578285.42,28907054.21,11929535.65,0.0
7,支付给职工以及为职工支付的现金,704797872.51,480116996.07,268334842.50,1049697570.42,692629121.04,469550727.25,260669787.03,697570326.22,521107854.85,347216561.22,191067852.97,541257775.60,412080951.64,313749593.51,171944575.36,456923219.97,325793855.40,225016824.15,108826720.65,332385693.83,251160979.22,174726124.35,97356618.26,280372369.23,209713161.35,151385114.58,86215965.18,209160237.75,145940621.52,104218127.35,53281277.55,170122201.69,117680326.62,78462620.33,44281980.41,118120531.60,81866663.94,50868679.79,27274672.26,81092592.59,65224131.81,43751159.30,25027321.97,59451389.68,39145135.16,0.0
8,支付的各项税费,103226386.12,74923067.73,42056072.08,214088849.07,170669152.46,135849786.19,64824946.68,164710287.94,109490967.49,82483740.13,33893343.99,132037476.90,115499934.88,78687531.88,53226196.59,151322536.05,122682340.19,82471290.72,31786641.70,143714807.74,98616902.38,70081579.79,30099766.91,144390628.97,107336842.71,79540035.07,35532121.94,122293711.15,109701206.17,82613989.96,31463216.02,195616342.96,128907671.53,88062225.23,40881277.94,162757934.27,117501785.67,77756326.43,34646734.92,87565976.22,57954521.46,32258919.86,15416735.43,72728424.14,39696427.93,0.0
