,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1342167427.15,900665667.65,367625312.54,1582050359.16,1224871432.79,798976757.00,329985902.34,1379121407.42,1014174291.97,662594089.29,267152670.42,963270612.91,723335557.05,481726297.65,208750589.64,616609393.33,497752308.50,291524670.63,89955996.22,388816120.03,296867291.85,195376304.62,87794437.28,98528293.39,17928081.59,14845201.40,8200049.59,181057262.72,165547138.10,98588922.74,36763021.89,419824807.03,273757175.92,197148225.63,55338208.21,361045078.20,236027763.76,121822387.45,67160717.54,370422028.60,284265218.06,193589542.79,84372265.30,523449360.85,316263997.62,201006196.28,48701192.47,486334186.77,350153150.23,199295181.59,114192591.68,431805234.03,313577413.94,197798116.29,64048510.72,338406886.46,163888262.65,86542905.53,47868568.56,192728772.53,125461536.91,70856934.03,37424359.97,184428989.86,119270601.07,57942013.33,25841167.77,160682128.99,63234519.83,178535000.99,97074114.60,175883488.46,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0,419591.38,419591.38,419591.38,0,13776.99,6435.36,0,0,0,0,0,0,0,0,0,0,0,0,0,25537642.93,23297790.31,18709014.78,14046872.71,29799670.56,330000.00,12494001.98,0,131799.88,0,0,511764.20,3066438.57,2586438.57,2586438.57,2586438.57,7855734.36,3068056.75,0,536667.28,5064685.52,4325048.32,2927633.70,1778311.93,2402954.23,0,0,0,0,0,0,0,0,0,0,0,0,250000.00,250000.00,100000.00,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,92537883.39,65297091.68,20308719.42,63384113.41,71275088.29,28541733.71,15342201.45,25751306.44,36632736.51,23950359.51,11309842.51,13494339.99,68489017.08,45834674.62,20060613.77,7779636.23,237008812.13,39227950.88,83518813.94,5685553.84,96410585.58,12493792.90,5602460.21,5220241.76,6213407.82,2422196.23,6211197.69,16127700.52,45473107.36,33492169.17,62689865.16,49361112.12,88771181.19,53185510.48,27792934.91,25188803.83,28718377.12,19367665.47,12404932.24,35657575.32,28173216.46,17045952.22,19874851.85,39993840.48,27566430.03,24121214.65,5422104.51,16718818.13,4671851.56,2386705.44,8947714.07,1576859.95,6380421.64,911391.00,492824.50,3068712.76,47493763.71,123565005.22,9125211.34,13101698.86,3688265.69,9843325.57,9688265.69,48200354.10,0,0,0,14424916.63,988287.33,1013138.17,9148837.69,3123958.10,0.0
5,经营活动现金流入小计,1434705310.54,965962759.33,387934031.96,1645434472.57,1296146521.08,827518490.71,345328103.79,1404872713.86,1051226619.86,686964040.18,278882104.31,976764952.90,791838351.12,527567407.63,228811203.41,624389029.56,734761120.63,330752621.51,173474810.16,394501673.87,393277877.43,207870097.52,93396897.49,103748535.15,24141489.41,17267397.63,14411247.28,222722606.17,234318035.77,150790106.69,113499759.76,498985589.71,362858357.11,262827738.09,83131143.12,386365681.91,264746140.88,141190052.92,80077413.98,409146042.49,315024873.09,213221933.58,106833555.72,571298935.69,346898484.40,225127410.93,54659964.26,508117690.42,359150050.11,204609520.73,124918617.68,435785048.21,319957835.58,198709507.29,64541335.22,341475599.22,211382026.36,210107910.75,56993779.90,205830471.39,129149802.60,80700259.60,47112625.66,232629343.96,119520601.07,58192013.33,25941167.77,175107045.62,64222807.16,179548139.16,106222952.29,179007446.56,0.0
6,购买商品、接受劳务支付的现金,995832858.46,626081012.83,312874057.03,1013515172.02,806716577.17,494846299.70,227634780.56,866742318.91,683567878.40,408011736.96,178362741.67,560816738.77,420765274.94,243254847.39,99370452.33,371644032.78,333224915.94,190814561.01,72699587.96,265888972.19,204885645.82,128890305.23,59206108.58,61556449.25,3585676.84,3274328.07,5592854.99,151212771.50,156143174.55,122378930.80,91216589.66,401884860.56,271795454.15,217025197.13,60054372.62,289947798.21,199920807.65,109676095.15,65621123.32,371531525.79,261081436.82,165082599.04,93491750.39,444840833.57,264245062.98,176220361.51,50820587.39,442560793.97,299227612.10,174031272.26,105062237.42,348338415.54,260743076.96,163208557.45,50100979.48,258055996.17,65765075.82,90326398.26,30873788.17,157673109.87,138256452.13,93539696.58,56991548.97,131963684.39,106689660.43,60184860.44,39581902.93,140929576.53,50728951.50,133813253.74,71517962.40,130579221.02,0.0
7,支付给职工以及为职工支付的现金,154176812.51,102411401.62,50153587.78,173839003.72,107722805.16,73723854.16,37429241.14,152777920.98,102770079.76,66661582.44,30013928.32,132577194.24,82064980.59,59302668.59,19878179.49,68850296.42,34714616.81,20187463.38,9076458.99,35224818.53,20628050.62,14016821.28,6559260.27,29053639.49,19535077.53,12955680.23,7410209.56,37290035.11,24239374.87,15728841.59,5991686.01,34844525.11,22964868.21,14577077.95,8151869.89,31708264.09,23532602.19,16312687.02,8423069.62,28824814.22,28669708.94,20254662.18,9431923.65,42625091.08,28198350.97,17084296.51,7077827.55,41175591.39,23570550.26,12783252.82,6818938.15,33610104.08,21751142.67,11862912.43,5653933.95,28589400.04,13785666.46,7097874.50,4715500.57,27123007.07,16456785.11,16955082.45,4617508.46,28368709.70,12090478.66,7911352.76,3871639.09,23411419.46,8496538.62,14615323.02,7856787.23,11503493.86,0.0
8,支付的各项税费,54380542.29,37712468.49,13355702.66,66370306.05,51893081.45,31169329.61,6976223.65,89485365.00,57376342.30,37900444.22,14400662.23,46957107.77,37140664.54,27430266.24,4098578.92,33205120.19,22696778.47,11503497.27,1677404.49,8531818.93,5577780.60,3535697.86,1364718.60,3301938.56,2222928.41,1930841.06,1649874.56,7558791.80,5071965.94,3030110.59,2116951.31,8176734.15,7400927.30,5147113.27,2028261.80,9982736.95,10045254.23,5281920.21,2634737.67,11154470.99,8509005.19,5682912.95,4654589.39,24049703.14,15013229.91,8478696.87,4063946.73,24300194.75,18787375.26,6849695.29,5304202.64,21507990.16,13451621.38,7344273.79,3474571.73,14569400.93,7753141.51,6053857.21,1730289.61,16132545.59,7832564.21,7566210.04,9669035.21,9881284.94,4440315.92,3214522.69,2143903.86,5931087.66,1842635.09,9563538.68,3309823.05,22275230.03,0.0
