,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,177289041.15,118787785.96,61741741.81,269337548.59,203053206.06,130037211.01,48610876.99,598110015.77,480224982.34,317498600.63,129175473.37,444638803.72,288789908.03,172144043.96,76385162.04,229641021.21,173308135.47,87503331.78,44375621.02,229231769.34,170390428.43,109735978.27,60944335.37,284011516.24,208447441.04,135609838.68,60120043.33,215433083.38,156562027.53,106172764.94,52847796.72,221357160.72,151306525.49,97187155.58,43168047.47,215603154.96,151321608.29,110610949.95,44151505.10,156208755.61,99380176.28,64037441.82,29511283.15,139558761.26,94665644.99,58118356.96,26589874.70,108202457.09,76109428.39,49252521.77,20846532.99,110989774.97,84976216.80,0,100159175.88,68015717.52,0.0
3,收到的税费返还,0,0.00,0,0,2760.36,613.03,0,0,1571.54,0,0,0,0,0,0,0,0,0,0,0,3699.01,3699.01,0,0,0,0,0,0,0,0,0,0,0,0,0,80928.55,71317.84,0,162439.72,1897621.31,187696.88,187696.88,0,0,5895.53,0,0,0,114002.84,10002.84,0,0,45267.47,0,325000.00,0,0.0
4,收到的其他与经营活动有关的现金,6195969.69,1173152.20,663190.58,27974042.01,17688263.55,7468106.60,4729996.69,52619969.05,26763942.25,19250240.51,14703360.99,34165756.05,14085291.93,13267802.78,18152890.90,5190115.53,4247617.43,4033999.24,3795952.34,5448164.35,4936410.86,2923363.90,511010.08,4229916.26,3073713.58,2546907.98,324321.75,11338485.71,9829569.38,6363978.95,5518425.38,6994207.43,1552479.66,905893.20,219794.58,3954841.55,1180026.32,976033.02,82183.92,2784539.67,1826966.86,832673.88,323061.61,7290573.00,52423.80,2195.70,279.14,2094293.26,0,0,0,2445262.74,1335236.91,0,3220500.07,231018.03,0.0
5,经营活动现金流入小计,183485010.84,119960938.16,62404932.39,297311590.60,220744229.97,137505930.64,53340873.68,650729984.82,506990496.13,336748841.14,143878834.36,478804559.77,302875199.96,185411846.74,94538052.94,234831136.74,177555752.90,91537331.02,48171573.36,234679933.69,175330538.30,112663041.18,61455345.45,288241432.50,211521154.62,138156746.66,60444365.08,226771569.09,166391596.91,112536743.89,58366222.10,228351368.15,152859005.15,98093048.78,43387842.05,219638925.06,152572952.45,111586982.97,44396128.74,160890916.59,101394840.02,65057812.58,29834344.76,146849334.26,94723964.32,58120552.66,26590153.84,110296750.35,76223431.23,49262524.61,20846532.99,113435037.71,86356721.18,0,103704675.95,68246735.55,0.0
6,购买商品、接受劳务支付的现金,73887633.32,49062908.08,13663896.15,113979516.27,89661787.81,61297318.34,26751324.43,260398738.24,236823855.75,152452242.00,50193745.48,235041488.61,118385201.36,73937617.25,33287899.70,90216080.34,64291119.31,42330330.75,23181125.54,131480688.46,95160427.87,73094954.14,44079009.15,125168384.89,98217401.87,63529590.51,26514090.65,104728195.19,87718121.27,57414495.79,30155927.16,110084048.03,79440820.12,52697729.25,25876419.69,101239550.91,79087792.15,52060142.08,27012874.63,64235084.32,38678428.05,22291090.54,12160711.49,61109055.00,40214685.83,23899690.76,10141671.87,31625734.03,22086946.65,17127052.64,8835073.64,33077078.48,17334190.54,0,23585532.93,14709103.90,0.0
7,支付给职工以及为职工支付的现金,63371444.82,42652581.29,18576394.24,73316793.07,53531812.01,35722147.08,16087379.97,87178064.15,60477234.07,39183794.14,21457107.10,75336451.94,52758410.07,36977435.25,17830290.12,80986479.80,60136037.90,40518238.67,21863391.26,68852182.08,48803309.55,31875264.83,16869744.09,52988766.87,39910935.10,25892579.77,13714927.69,48477777.93,36441017.87,24737052.47,13540201.33,51083147.31,36832741.66,24899474.37,13431407.10,44414311.78,33672677.00,22788184.53,12290683.47,32855892.96,23798954.11,15633431.69,8147091.91,28513992.47,20288118.59,13198527.59,6701401.66,28129473.80,17543873.85,12139341.27,6078496.43,23801395.49,14837737.51,0,21507455.34,16458901.99,0.0
8,支付的各项税费,17101218.48,11663509.63,4317499.96,34544518.77,26715713.41,22194659.87,9173439.01,56827255.88,52533760.85,25232468.63,11464668.07,25405721.52,18987994.42,10530720.76,2890503.08,13343195.01,9356459.04,7482968.17,3412816.85,19089050.96,14673600.03,9964407.61,5342006.56,21032072.03,16066562.91,9940913.18,3582559.86,8379262.46,6499621.22,6520279.20,3287140.27,17910409.47,14754709.14,10646684.58,5430711.81,12786899.93,9631885.62,5541261.98,2905741.12,13269436.95,10386195.27,6537791.32,3236356.24,12874935.61,10482383.05,5941315.68,2038746.67,6890480.07,6304470.91,4455811.16,1518406.19,6728899.70,8993925.51,0,3271272.71,2676897.55,0.0
