,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,4742165649.77,3001800333.20,1355692381.97,6026729160.03,4687556243.02,3009201022.60,1412243182.14,6423692976.03,4827968273.48,3167109281.81,1253792234.86,5303643328.46,4306780231.32,2668640840.46,1074316023.48,5185777990.35,3883086497.85,2514062907.97,1005362675.27,4704452040.57,3667802497.71,2337015673.10,963135472.81,4257972695.61,3235824473.57,2151528048.10,981684410.54,5273537033.08,3653833573.82,2432225572.13,923351688.70,5317231063.62,3912836051.68,3036024100.00,4995812205.13,3930038498.97,3876642400.00,0.0
3,收到的税费返还,70160441.48,59841787.37,32905002.40,123457707.47,38941636.32,17039107.22,7777330.87,135169649.95,51157506.73,50715038.91,28015647.88,158924437.08,34903345.89,32285920.52,21115941.01,103107988.25,84631966.50,25560890.32,25817012.05,64940774.75,55910920.79,34433198.88,23014385.50,65893208.59,65237771.53,32951866.69,11915908.75,53520000.53,41896840.46,21988523.61,26818941.07,73929989.30,67739165.47,62050800.00,100403709.30,58689054.31,88219000.00,0.0
4,收到的其他与经营活动有关的现金,37996202.54,30413790.54,13471154.37,40952304.12,43570531.69,12212788.91,12860139.60,57365494.83,31408080.23,31237598.95,12431548.00,17673420.19,34913116.71,27458329.62,26333560.18,79375621.50,101451801.94,45430509.03,15922887.49,87362319.73,87129684.33,58162060.66,26734350.95,56342605.52,120497844.23,110442519.98,51494079.19,85420040.42,266002420.92,40306949.29,68692478.36,158421260.60,140966477.43,85914700.00,63745892.18,34385870.56,16774900.00,0.0
5,经营活动现金流入小计,4850322293.79,3092055911.11,1402068538.74,6191139171.62,4770068411.03,3038452918.73,1432880652.61,6616228120.81,4910533860.44,3249061919.67,1294239430.74,5480241185.73,4376596693.92,2728385090.60,1121765524.67,5368261600.10,4069170266.29,2585054307.32,1047102574.81,4856755135.05,3810843102.83,2429610932.64,1012884209.26,4380208509.72,3421560089.33,2294922434.77,1045094398.48,5412477074.03,3961732835.20,2494521045.03,1018863108.13,5549582313.52,4121541694.58,3183989500.00,5159961806.61,4023113423.84,3981636400.00,0.0
6,购买商品、接受劳务支付的现金,3704963681.78,2907485745.93,1386095265.28,5259909893.70,4045087659.83,2630476725.75,1299187926.91,4917639389.36,3844273203.25,2583545318.61,1379591046.71,2695790614.91,2442108446.46,1549161055.37,876660829.42,3901904844.06,3009662702.43,2117379423.97,1006327113.33,3781301655.47,3114382192.77,1822282376.94,834820633.88,2680640300.04,2232269951.39,1655763595.45,1137144541.99,3097424608.77,2245663167.49,1288790477.17,780259293.26,3889213757.58,2112337479.16,1909869900.00,3807324274.53,3321708651.77,2821536300.00,0.0
7,支付给职工以及为职工支付的现金,599308721.19,461699378.46,301768465.27,891737502.55,683897342.02,451492017.81,218000010.50,817623086.51,519542006.14,434767173.98,194862286.21,805672341.13,580971556.45,395689149.19,210040623.84,725235320.35,545817230.82,363424952.98,164150007.77,653473117.93,438206761.38,293455980.86,150675806.34,534891132.43,364876862.62,238540314.44,128269909.00,457163569.66,340122506.52,234217038.13,108260435.48,447999038.52,318878612.71,214642800.00,323023318.47,238748555.91,265221400.00,0.0
8,支付的各项税费,122066481.92,87743611.66,17243409.97,221187046.02,166075899.51,105666946.21,38363538.58,225443020.60,164223513.92,118254505.86,63857288.52,292176195.86,133759226.09,84250891.80,40200219.78,336645751.32,286628591.88,221954692.40,72904790.48,305813214.47,252474049.10,236801681.90,79730245.51,316338333.15,246173422.71,162185415.87,85702362.48,253857590.26,207343761.13,120616785.82,42375580.89,347887816.53,260820169.69,138026300.00,231743135.68,123710520.99,127246300.00,0.0
