,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1053235365.18,685919800.39,322162279.41,1446801326.52,1230477379.17,760790845.37,373545846.67,1644538519.86,1386914176.18,822467726.32,377425585.99,1221168833.42,1113026538.17,710120671.43,337784607.04,1046445029.82,807365236.64,679741008.13,344576921.63,1010875921.56,1234247461.75,833546788.11,366296396.59,922498087.68,1145449831.29,742966840.41,393419162.91,1303841812.12,915079332.48,689894057.62,342077639.34,1133143988.00,864421810.10,530757571.01,227114560.77,953747162.35,704649345.28,416041997.29,161866704.10,691322734.43,515481638.02,1012790898.28,611593358.36,0.0
3,收到的税费返还,43364668.20,33482725.14,17705343.75,47694194.25,24909041.89,25841446.89,8274357.08,25423058.64,14778736.91,5431276.42,4729411.04,12443220.09,12360363.85,9516439.40,8911245.80,19164226.08,13446185.76,11809915.66,5583604.04,18524071.12,16281621.38,12674711.03,12675528.15,50061240.34,39009926.05,30000887.11,7353804.63,36337702.81,29042689.81,17949594.57,11692341.83,37044457.35,23067874.18,9708175.47,6911753.48,31363673.01,15693617.88,14396104.81,3073490.63,2735188.88,2735188.88,3532281.31,7173628.77,0.0
4,收到的其他与经营活动有关的现金,32319163.58,72204265.75,1858857.09,44586829.68,19435027.92,9845380.46,2133970.04,12825970.40,16107288.99,6524533.67,2813679.57,14051150.10,11125126.28,6108324.85,3600918.25,4017707.04,9461882.07,7092200.87,730766.95,37980789.18,25117367.27,8919879.11,2620241.75,9224792.03,8939073.48,7711762.91,7846796.92,2175484.01,19801917.28,1498570.02,1070740.00,13161830.92,17072417.70,5545713.78,1614139.48,1962796.94,54053669.23,5151182.28,5181500.00,24506720.14,22635487.64,15174518.89,5181651.54,0.0
5,经营活动现金流入小计,1128919196.96,791606791.28,341726480.25,1539082350.45,1274821448.98,796477672.72,383954173.79,1682787548.90,1417800202.08,834423536.41,384968676.60,1247663203.61,1136512028.30,725745435.68,350296771.09,1069626962.94,830273304.47,698643124.66,350891292.62,1067380781.86,1275646450.40,855141378.25,381592166.49,981784120.05,1193398830.82,780679490.43,408619764.46,1342354998.94,963923939.57,709342222.21,354840721.17,1183350276.27,904562101.98,546011460.26,235640453.73,987073632.30,774396632.39,435589284.38,170121694.73,718564643.45,540852314.54,1031497698.48,623948638.67,0.0
6,购买商品、接受劳务支付的现金,694884691.88,554482841.65,250625893.87,938299798.01,716688268.53,413306814.72,393741575.59,750864399.96,880505906.84,471811676.35,323203733.16,485262390.97,614783681.45,475735514.15,184511688.09,563440618.43,434384144.09,546254728.51,260122478.54,720182342.50,1065835613.86,725972960.25,310186892.99,696490027.92,966758457.43,605407760.47,293979379.83,1056616157.40,751220931.50,544940846.76,292379616.89,978974779.35,820162411.77,538035940.75,223075610.31,764676010.05,605148709.32,384374122.09,172563007.72,480849208.52,420554461.90,798945501.72,482278951.05,0.0
7,支付给职工以及为职工支付的现金,116642667.66,76182123.72,39364270.58,160622055.38,118350794.09,85273192.02,47389493.39,161347735.03,119576577.62,80112899.79,42570830.90,155747284.87,119182439.71,82780793.47,41354970.93,131899807.80,90565040.93,65606965.00,34496630.54,110266485.81,76802171.41,53700206.21,27075330.95,106055656.39,80490126.66,56228341.99,23485300.50,100318591.56,73710762.19,52026123.03,24944230.88,72640756.06,53836594.92,36331541.12,20600672.53,61872919.64,45588038.42,32413094.68,12242295.31,43568165.50,29403598.29,43930969.57,33535130.94,0.0
8,支付的各项税费,28407556.21,19985597.51,11219802.03,66483713.85,58797131.46,51887898.36,27155907.27,91342170.36,65277497.10,46118134.57,23391951.23,72280655.76,46263715.64,28866056.13,12983847.80,15818415.54,18953958.91,14873437.21,8990990.00,24921504.22,21752690.87,20900551.32,3427035.18,16227757.24,15998823.62,12835500.15,3534233.83,12197029.30,9130063.10,6045594.52,3461241.58,20377000.74,24337267.55,15438202.61,3995420.99,18285056.87,13882948.73,8411166.37,2362635.03,23984340.15,20958440.37,44916046.52,17239014.34,0.0
9,支付的其他与经营活动有关的现金,101695663.80,55839151.16,24987834.65,300378955.39,128621797.34,83149345.20,45572602.90,623906142.36,132107450.61,92963569.68,43772096.90,198672244.15,84650217.46,59165587.61,27708041.92,107624451.43,94312130.79,47890945.37,37826719.98,84036822.68,71856019.90,50554817.14,14589222.81,108327820.43,100028050.09,65156994.30,27668456.02,114344573.09,65810338.42,56396117.96,17621791.46,91787066.71,68587050.18,43220912.43,21549354.07,71717781.17,56782817.02,36513365.13,21035944.58,42130508.38,38611948.61,46952256.86,22652772.28,0.0
10,经营活动现金流出小计,941630579.55,706489714.04,326197801.13,1465784522.63,1022457991.42,633617250.30,513859579.15,1627460447.71,1197467432.17,691006280.39,432938612.19,911962575.75,864880054.26,646547951.36,266558548.74,818783293.20,638215274.72,674626076.09,341436819.06,939407155.21,1236246496.04,851128534.92,355278481.93,927101261.98,1163275457.80,739628596.91,348667370.18,1283476351.35,899872095.21,659408682.27,338406880.81,1163779602.86,966923324.42,633026596.91,269221057.90,916551767.73,721402513.49,461711748.27,208203882.64,590532222.55,509528449.17,934744774.67,555705868.61,0.0
