,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120630,20120331,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1329014683.38,813728689.15,516028770.04,300762273.45,1297527798.87,740601548.24,486849313.96,305444913.04,1415571817.80,774241112.95,523875068.40,339291758.24,1297733106.10,692902623.15,437158472.54,292655848.60,974950306.17,529747076.41,381087917.63,228809732.97,969232694.50,513023770.65,380136745.91,0,1022967897.02,605169294.60,446427874.46,0,1026733695.06,408039314.27,243274858.19,1069661440.82,929077455.72,725236867.07,0.0
3,收到的税费返还,13054443.58,13022344.59,3336562.38,145208.82,6507582.47,5106512.65,4312828.27,180964.91,1453789.64,1250185.24,328015.66,0,191775.18,0,0,0,2534158.39,35887.90,0.00,0,4043960.10,163350.99,0,0,759060.24,570037.16,608462.85,0,559114.43,483749.73,294328.98,0,0,0,0.0
4,收到的其他与经营活动有关的现金,48749315.36,95609527.95,5575918.34,2213871.79,94531115.72,22473330.09,19741333.66,967034.78,6951613.13,18815386.66,17230903.61,16177439.29,9851635.98,78026382.19,3820363.04,28801268.29,10545886.04,9555192.01,5906308.14,2905243.02,15306394.11,39755074.35,11747895.21,0,17959454.66,40100472.42,12485013.99,0,22223198.54,10277037.40,3928087.48,37828108.61,85679052.12,30963939.54,0.0
5,经营活动现金流入小计,1390818442.32,922360561.69,524941250.76,303121354.06,1398566497.06,768181390.98,510903475.89,306592912.73,1423977220.57,794306684.85,541433987.67,355469197.53,1307776517.26,770929005.34,440978835.58,321457116.89,988030350.60,539338156.32,386994225.77,231714975.99,988583048.71,552942195.99,391884641.12,0,1041686411.92,645839804.18,459521351.30,0,1049516008.03,418800101.40,247497274.65,1107489549.43,1014756507.84,756200806.61,0.0
6,购买商品、接受劳务支付的现金,653601373.43,565735003.46,401486304.01,235766244.93,675652773.75,471344163.28,322354472.94,179352521.96,715984834.50,484121832.61,367109770.39,233822987.89,591154132.53,398111625.67,240667547.32,137911039.27,498314185.63,363676143.28,267590876.04,141457543.12,519669908.52,401332431.65,334984999.99,0,475830103.16,376210700.87,281762469.63,0,488127965.03,336972806.65,205588012.63,467264202.52,490434841.49,544082623.36,0.0
7,支付给职工以及为职工支付的现金,125475309.43,88025100.37,65425653.08,43982040.87,154753480.09,104897262.66,92881144.71,53371889.12,149859534.56,104987649.43,84840457.21,55806296.53,126888993.29,87746795.27,65181289.19,41612150.13,124264287.40,96486297.97,75283618.50,46764529.95,129591229.82,103070217.30,79052403.36,0,123052822.35,89972752.75,75104332.35,0,122166071.21,76157738.28,52995441.20,114244383.33,78926476.27,71981666.44,0.0
8,支付的各项税费,150773214.40,126538463.75,98402140.51,57668066.90,173217672.46,204389510.26,173889003.00,89304139.29,169635561.88,168216051.83,130008120.48,84678208.99,174026468.29,144915661.85,123160620.30,76968966.20,164064368.85,143866948.31,126280912.91,74301934.34,144425170.09,120707033.48,111950926.29,0,187125834.14,175326807.78,150408892.02,0,149069539.38,91502632.74,55881135.63,137470005.21,148212874.10,101661859.81,0.0
9,支付的其他与经营活动有关的现金,187193208.57,106290878.76,69959608.23,27564911.33,162787128.66,112664794.26,35731796.43,66138405.93,121725546.94,68513270.30,41944835.67,72464128.23,109795385.82,102105050.57,43779187.45,16631004.84,92448301.79,94911542.23,44330480.32,31904856.62,111087314.57,96921106.99,44585702.63,0,116220949.81,90207554.58,54074243.80,0,134161342.80,47617912.74,22732312.95,115549034.58,103929127.90,103636561.33,0.0
10,经营活动现金流出小计,1117043105.83,886589446.34,635273705.83,364981264.03,1166411054.96,893295730.46,624856417.08,388166956.30,1157205477.88,825838804.17,623903183.75,446771621.64,1001864979.93,732879133.36,472788644.26,273123160.44,879091143.67,698940931.79,513485887.77,294428864.03,904773623.00,722030789.42,570574032.27,0,902229709.46,731717815.98,561349937.80,0,893524918.42,552251090.41,337196902.41,834527625.64,821503319.76,821362710.94,0.0
11,经营活动产生的现金流量净额,273775336.49,35771115.35,-110332455.07,-61859909.97,232155442.10,-125114339.48,-113952941.19,-81574043.57,266771742.69,-31532119.32,-82469196.08,-91302424.11,305911537.33,38049871.98,-31809808.68,48333956.45,108939206.93,-159602775.47,-126491662.00,-62713888.04,83809425.71,-169088593.43,-178689391.15,-115686930.03,139456702.46,-85878011.80,-101828586.50,-64799291.23,155991089.61,-133450989.01,-89699627.76,272961923.79,193253188.08,-65161904.33,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,131000000.00,36692364.45,26692364.45,5000000.00,427000000.00,277000000.00,277000000.00,277000000.00,1640000000.00,7039195.51,7039195.51,0,0,0,0,0,15060724.33,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,400000.00,194250000.00,200791067.26,0.0
14,取得投资收益所收到的现金,2393082.04,0,0,0,6033509.60,666562.12,665863.02,665863.02,7199273.96,4974616.42,3210712.31,1513534.23,1487912.33,0,0,0,0,-775340.10,3178866.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11448000.00,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,186295722.03,7330053.32,7269721.28,17100.00,58273250.44,58014219.37,58002419.37,57888023.27,10301693.84,6270509.00,151991.00,0,52964994.31,551549.52,465999.52,422706.62,833274.04,726708.70,512435.50,363645.50,4741569.62,1561056.24,1297502.04,0,568404.40,86350.60,350965.99,0,1609418.02,27670.08,22870.08,361499.29,11049995.36,1364779.16,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,164590959.79,130849005.43,0,0,33570303.50,98151250.04,98151036.52,68635175.16,16019195.51,70000000.00,30000000.00,0,96978466.14,104486777.00,27838465.00,0,0,0,0.00,0,25034126.50,0,0,0,14461540.00,0,722240.00,0,1500000.00,0,0,0,0,0,0.0
18,投资活动现金流入小计,484279763.86,174871423.20,33962085.73,5017100.00,524877063.54,433832031.53,433819318.91,404189061.45,1673520163.31,88284320.93,40401898.82,1513534.23,151431372.78,105038326.52,28304464.52,422706.62,15893998.37,-48631.40,3691301.77,363645.50,29775696.12,1561056.24,1297502.04,0,15029944.40,86350.60,1073205.99,0,3109418.02,27670.08,22870.08,761499.29,205299995.36,213603846.42,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,342398118.91,282857918.87,174850493.80,125613152.87,500601583.66,433264752.07,311757393.84,189800798.27,235228289.19,160227803.56,73915557.87,35931452.42,169567906.98,125200301.91,105264224.14,96821611.44,219910208.52,143830990.09,146357480.88,102878474.80,129509675.28,88293516.02,76128950.69,0,173198381.10,120000749.47,52131821.25,0,180601519.86,87457949.12,53776101.12,150887745.38,73795506.47,56745219.29,0.0
20,投资所支付的现金,150000000.00,10000000.00,0,0,337500000.00,152000000.00,152500000.00,152000000.00,1696150000.00,0,0,0,230000000.00,204000000.00,0,0,11200000.00,40169280.00,40169280.00,37169280.00,0,0,0,0,1700000.00,0,0,0,0,0,0,0,0,171734500.00,0.0
21,取得子公司及其他营业单位支付的现金净额,98000000.00,98000000.00,98000000.00,98000000.00,0,20000000.00,20000000.00,0,45167783.80,45167783.80,45167783.80,0,403525991.56,449078694.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,135000000.00,0,0,0,11357301.00,0.00,0,0,18570000.00,246350000.00,246350000.00,237170000.00,28018000.00,0,0,0,36089503.50,0,0.00,0,8420000.00,0,0,0,0,0,0,0,0,0,0,1805600.00,0,0,0.0
23,投资活动现金流出小计,725398118.91,390857918.87,272850493.80,223613152.87,849458884.66,605264752.07,484257393.84,341800798.27,1995116072.99,451745587.36,365433341.67,273101452.42,831111898.54,778278996.51,105264224.14,96821611.44,267199712.02,184000270.09,186526760.88,140047754.80,137929675.28,88293516.02,76128950.69,0,174898381.10,120000749.47,52131821.25,0,180601519.86,87457949.12,53776101.12,152693345.38,73795506.47,228479719.29,0.0
24,投资活动产生的现金流量净额,-241118355.05,-215986495.67,-238888408.07,-218596052.87,-324581821.12,-171432720.54,-50438074.93,62388263.18,-321595909.68,-363461266.43,-325031442.85,-271587918.19,-679680525.76,-673240669.99,-76959759.62,-96398904.82,-251305713.65,-184048901.49,-182835459.11,-139684109.30,-108153979.16,-86732459.78,-74831448.65,-51382610.66,-159868436.70,-119914398.87,-51058615.26,-38034001.38,-177492101.84,-87430279.04,-53753231.04,-151931846.09,131504488.89,-14875872.87,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,0,0,0,0,2450000.00,2450000.00,0,0,0,0,0,0,1300690400.00,1300690400.00,0,0,0,67312500.00,67312500.00,0,375489867.00,393400000.00,0,0,0,0,0,0,0,0,0,400000.00,600000.00,180000000.00,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,2450000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000.00,600000.00,0,0.0
