,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,442305573.74,146407348.84,90009412.69,47135687.37,478780397.34,365411292.85,288210528.11,212067816.47,496088919.77,332589136.77,224064298.90,95072469.09,532023007.49,330778170.55,196154411.33,86454640.02,455728684.39,276003425.72,179545591.07,113490548.15,338380640.51,199666452.94,131935542.48,65412929.61,323424127.57,193712693.32,117120742.87,59186312.76,340784304.50,207252321.02,143906849.96,83804667.26,433360446.68,224743268.88,133903718.40,51367099.07,258644021.33,156497116.33,101021904.05,55998526.45,179924934.22,94275116.06,56466269.94,29576410.47,166793994.00,80909903.16,47194620.75,27001922.45,145541825.42,105155252.94,79602974.39,32726540.15,162261724.77,122941873.18,73125841.16,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,1414128.04,1414128.04,1414128.04,0,1459683.87,62095.43,62095.43,0,3448706.13,2762023.99,2303298.61,422956.39,11999621.08,9437235.38,9268210.10,0,306635.12,112974.99,48702.41,24243.35,228215.23,217896.40,181165.03,165498.44,907756.39,907756.39,735552.14,0,3533165.91,2931201.83,2931201.83,2931201.83,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,17947139.36,7333691.10,3494958.41,5041775.02,13186510.21,6406088.53,5811289.94,1302675.62,13582734.17,7710094.39,4660861.70,763544.19,19758920.15,11203519.49,5090412.25,909911.56,9569334.17,9379963.04,6826905.42,4692801.99,30523691.00,15488209.24,3179976.19,540030.89,11238848.87,1443339.90,489201.07,175747.07,4234198.78,1919711.37,1587656.21,845935.54,8769183.54,1814852.27,471225.29,341587.46,4475117.06,3575519.99,851006.08,572349.14,12703846.73,8139489.22,2966442.46,961224.88,4970527.61,2955533.50,1873634.97,752586.87,837282.57,71519.45,45494.65,31898.21,577412.12,582225.12,79539.29,0.0
5,经营活动现金流入小计,460252713.10,153741039.94,93504371.10,52177462.39,491966907.55,371817381.38,294021818.05,213370492.09,509671653.94,340299231.16,228725160.60,95836013.28,551781927.64,341981690.04,201244823.58,87364551.58,466712146.60,286797516.80,187786624.53,118183350.14,370364015.38,215216757.61,135177614.10,65952960.50,338111682.57,197918057.21,119913242.55,59785016.22,357018124.36,218609267.77,154762716.27,84650602.80,442436265.34,226671096.14,134423646.10,51732929.88,263347353.62,160290532.72,102054075.16,56736374.03,193536537.34,103322361.67,60168264.54,30537635.35,175297687.52,86796638.49,51999457.55,30685711.15,146379107.99,105226772.39,79648469.04,32758438.36,162839136.89,123524098.30,73205380.45,0.0
6,购买商品、接受劳务支付的现金,252104954.31,177849091.96,119177203.96,108874441.44,346972701.03,295266599.80,228388154.42,166559259.54,511180320.19,355206770.85,231323208.53,126924017.74,410496343.59,313599849.34,179280084.25,116447029.62,283743931.19,208077874.78,130183340.68,85069852.61,263050268.97,178160221.24,134518960.73,81190364.14,288536164.83,222419373.13,139999738.55,84857288.04,274061418.60,217364221.26,151146250.55,81513067.80,291171816.35,223483129.42,139725973.61,67900534.43,188184267.19,135295300.84,86374824.47,49096761.54,138727344.99,104175120.10,75356642.82,33064978.32,103353136.56,57437422.61,39539390.37,19571588.26,100191802.82,77300207.56,43451107.29,29145930.75,107925749.69,83130489.18,44574787.41,0.0
7,支付给职工以及为职工支付的现金,22096209.68,13697288.24,10211949.75,5937285.94,29081640.33,22415781.81,15967833.44,7814720.75,40452220.66,32308346.17,23430796.96,13177311.24,49012756.87,38373570.10,26813738.01,14568324.42,51955463.11,41918162.74,31322303.11,13769219.96,66461031.67,54005347.22,39070487.72,21762184.53,85293055.23,63096189.89,42767295.49,23184119.55,84774467.55,63013137.20,44209920.18,26849611.69,66766142.69,48603300.66,31948369.63,18148157.86,36695207.16,25581940.97,15498629.02,7993932.51,21283451.62,15346239.77,9896802.89,5447463.35,18440042.86,12707526.96,7885286.24,2256567.65,9659578.19,6525201.17,5061416.12,2546441.04,8651980.76,6128077.52,4666171.12,0.0
8,支付的各项税费,2634537.60,436459.83,1262797.35,545718.81,32904051.65,31421653.35,29641453.10,14908983.87,16712981.46,16589708.95,15263050.98,10954398.66,13176241.43,11692869.41,8355766.74,5604122.44,21709441.37,11219538.41,9523378.54,5763636.49,11449150.14,5762446.55,3911043.06,1455234.19,15165426.91,9800557.09,7474719.69,5916297.32,30393153.80,24033010.86,19489941.80,12956124.27,27702755.42,17550602.14,6581067.62,2484814.61,9268676.13,6124460.46,3877808.41,2540532.39,8414587.93,6268617.24,4704074.02,2323421.18,16938429.62,14269562.98,12154638.04,6980393.10,16725695.90,13625051.81,9740735.54,6151328.35,14645036.33,7735236.69,6699948.65,0.0
9,支付的其他与经营活动有关的现金,49247096.37,22733404.20,21382379.56,10364271.61,27491086.49,15354569.04,12120554.62,2427201.50,32905392.54,28767846.13,24560639.21,11031947.63,43647597.28,30654020.02,21155221.73,15869626.06,48991575.49,34882279.28,27470779.20,12802089.86,33191058.59,32525599.86,20887964.89,7508633.05,62115379.00,47008870.78,33350080.97,25700595.42,62946959.30,38050945.88,25967276.83,13692722.31,60788882.25,33025847.97,22830129.86,7399127.84,50013578.98,31502228.66,19134947.53,7858247.38,23932741.22,16843291.95,8558456.24,5014712.61,19421041.67,21993342.42,7345955.42,11549706.89,12020534.43,15137933.14,13271013.18,6160494.89,20232584.60,15820332.43,11079560.63,0.0
10,经营活动现金流出小计,326082797.96,214716244.23,152034330.62,125721717.80,436449479.50,364458604.00,286117995.58,191710165.66,601250914.85,432872672.10,294577695.68,162087675.27,516332939.17,394320308.87,235604810.73,152489102.54,406400411.16,296097855.21,198499801.53,117404798.92,374151509.37,270453614.87,198388456.40,111916415.91,451110025.97,342324990.89,223591834.70,139658300.33,452175999.25,342461315.20,240813389.36,135011526.07,446429596.71,322662880.19,201085540.72,95932634.74,284161729.46,198503930.93,124886209.43,67489473.82,192358125.76,142633269.06,98515975.97,45850575.46,158152650.71,106407854.97,66925270.07,40358255.90,138597611.34,112588393.68,71524272.13,44004195.03,151455351.38,112814135.82,67020467.81,0.0
11,经营活动产生的现金流量净额,134169915.14,-60975204.29,-58529959.52,-73544255.41,55517428.05,7358777.38,7903822.47,21660326.43,-91579260.91,-92573440.94,-65852535.08,-66251661.99,35448988.47,-52338618.83,-34359987.15,-65124550.96,60311735.44,-9300338.41,-10713177.00,778551.22,-3787493.99,-55236857.26,-63210842.30,-45963455.41,-112998343.40,-144406933.68,-103678592.15,-79873284.11,-95157874.89,-123852047.43,-86050673.09,-50360923.27,-3993331.37,-95991784.05,-66661894.62,-44199704.86,-20814375.84,-38213398.21,-22832134.27,-10753099.79,1178411.58,-39310907.39,-38347711.43,-15312940.11,17145036.81,-19611216.48,-14925812.52,-9672544.75,7781496.65,-7361621.29,8124196.91,-11245756.67,11383785.51,10709962.48,6184912.64,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,123000000.00,74000000.00,49000000.00,49000000.00,0,0,0,0,2200000.00,2200000.00,2200000.00,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
