11,经营活动产生的现金流量净额,1556554858.81,531754019.78,37585815.63,-485799889.22,21430804.21,10678502.44,-321746034.15,-1320866636.34,-524052112.00,-682992881.99,-375488072.62,825212770.89,535692241.94,237237259.30,219320612.52,94550593.26,297795825.86,-82138704.71,-255759318.50,117142360.22,341462110.82,73512919.68,-24687286.57,233374064.94,92463089.04,57199495.81,-379062686.89,472335939.79,54869141.36,109410927.41,-258184264.85,-1130441102.85,-420594835.14,-81881015.68,-251674442.64,258289753.47,246983782.13,126245324.03,-103229949.63,93701472.83,195163919.08,96401573.21,3292020.03,11498074.89,46475639.85,7040686.12,3206743.12,6426558.09,-701446.07,3541305.44,-12363318.48,46744537.68,37054149.77,4109584.89,10965197.49,-16572885.13,-41151150.23,-36338514.04,-30595744.48,83446682.87,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,8909845.87,8872994.00,41272994.00,400627006.00,101230000.00,18000000.00,10000000.00,0,42380000.00,0,0,16252001.00,246001.00,0,0,0,0,0,0,18223772.43,20317625.00,18579200.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394680.48,394680.48,0,1000000.00,0,0,0,0,0,0,0,8000000.00,8000000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
14,取得投资收益所收到的现金,72853850.63,20833771.04,17488601.58,160920467.53,912142.49,589805.41,221354.38,5102020.00,2565063.16,32000.00,0,16531663.98,4535057.14,850000.00,0,10681535.13,21763961.07,15276199.39,10415204.86,33301844.96,30094296.42,9470522.11,24332324.61,12914367.55,22369496.44,16911082.49,9972697.08,10115230.45,5907287.93,1374975.00,0,15738599.56,15301937.56,7577328.01,35000.00,24261316.50,1648675.53,461349.78,239466.83,0,0,4859.90,0,0,0,0,0,0,0,0,0,0,0,0,0,660000.00,660000.00,660000.00,0,558000.00,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,13443202.80,7989925.00,1350494.00,47094701.96,12386377.77,1426097.77,53832.00,5205145.59,2508815.00,2275000.00,1360000.00,4873037.91,3353721.50,3043721.50,750721.50,7606863.29,3767890.00,464600.00,464600.00,48964077.11,517720.00,94000.00,0,423399.81,447231.20,268231.20,227000.00,11255258.39,9842476.72,500112.92,380012.92,9915927.59,8109340.04,5500949.83,4751879.83,102205542.82,57732651.04,56761776.04,1990200.00,19615779.93,12742975.93,5007075.93,1679000.00,6522000.00,4255000.00,927000.00,0,353200.00,331358.12,330858.12,225873.85,313600.00,313600.00,233600.00,0,52000.00,40818.50,17474.00,22000.00,600600.00,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14548454.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131173254.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,726950660.75,521509372.95,450986787.59,356154178.67,903000596.08,664693235.57,343139709.71,38877512.24,210018734.60,106845296.83,51115976.04,163878541.84,352000000.00,352000000.00,352000000.00,68775887.60,0,0,0,99141435.78,0,0,0,4400000.00,0,0,0,44081610.90,30416101.84,30416101.84,0,17158809.82,0,0,14404181.82,35523040.50,16389500.00,16389500.00,16389500.00,135037750.28,100971311.15,37461180.00,10601.26,68990860.39,44727.56,30492.66,0,104563.80,80929.85,58199.73,0,239190.61,0,0,0,569974.68,372388.59,248070.81,76934.08,296126.84,0.0
18,投资活动现金流入小计,822157560.05,559206062.99,511098877.17,964796354.16,1017529116.34,684709138.75,353414896.09,49184677.83,257472612.76,109152296.83,52475976.04,201535244.73,360134779.64,355893721.50,352750721.50,87064286.02,25531851.07,15740799.39,10879804.86,214179584.28,50929641.42,28143722.11,24332324.61,17737767.36,22816727.64,17179313.69,10199697.08,65452099.74,46165866.49,32291189.76,380012.92,42813336.97,23411277.60,13078277.84,19191061.65,293163153.99,76165507.05,74007306.30,18619166.83,155653530.21,113714287.08,42473115.83,1689601.26,75512860.39,4299727.56,957492.66,0,8457763.80,8412287.97,389057.85,225873.85,552790.61,313600.00,233600.00,0,1281974.68,1073207.09,925544.81,98934.08,1454726.84,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,384183906.05,195755805.42,44146377.58,506612106.23,369832746.18,265464457.86,163509697.43,1216030015.12,758628296.30,230632716.44,112376320.70,518069126.78,170709158.40,99454129.83,51338165.94,456444694.62,131003573.74,64306744.99,7542313.89,296689540.50,142576587.21,79885528.30,29990505.34,121002402.41,88483517.45,35759183.87,15669117.81,607841757.01,289101665.79,249670488.85,88437852.95,818339023.90,296163959.35,150578321.74,91523520.34,234568947.01,326215673.10,259227655.19,27919679.14,195685614.55,35931480.08,18556289.36,971588.35,904798.76,14300.00,14300.00,0,4163083.70,2283630.71,3177129.51,124492.50,14885155.68,10393831.68,2024325.74,1228351.73,91583408.06,29592734.40,19864208.53,10823057.12,81858511.98,0.0
20,投资所支付的现金,4163783.33,197153600.00,231143600.00,323088757.81,89402954.00,0,0,0,55420000.00,0,0,14044768.08,8841144.56,9498278.89,0,100000.00,14226931.47,9510871.98,7379545.13,50000000.00,3440245.59,1454165.65,25061889.77,28280130.00,250755.92,250755.92,2737505.92,32383604.53,67583568.79,20201223.58,1634936.91,22070824.01,21894054.88,21894054.88,21894054.88,4575951.34,1000000.00,3800000.00,1000000.00,99000000.00,99400000.00,9400000.00,0,0,0,0,0,0,0,0,0,8000000.00,8000000.00,8000000.00,0,0,0,0,0,0,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,37033405.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2613000.00,0,0,0,0,0,0,0,152278535.96,0,0,0,75170093.64,62170093.64,62170093.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,1345109018.23,715055085.10,333776954.93,0,1126864441.36,777784121.19,170275868.73,90086152.91,485823032.52,91510209.84,55555829.25,44818507.93,100000000.00,0,3806853.47,359400000.00,0,0,0,26383688.84,0,0,0,8945227.01,0,0,0,0,0,0,0,0,0,0,35439134.25,0,1027421.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
23,投资活动现金流出小计,1733456707.61,1107964490.52,609066932.51,866734269.91,1586100141.54,1043248579.05,333785566.16,1306116168.03,1299871328.82,322142926.28,167932149.95,576932402.79,279550302.96,108952408.72,55145019.41,815944694.62,145230505.21,73817616.97,14921859.02,373073229.34,146016832.80,81339693.95,55052395.11,160840759.42,88734273.37,36009939.79,18406623.73,640225361.54,356685234.58,269871712.43,90072789.86,992688383.87,318058014.23,194366431.50,148856709.47,314314991.99,390413188.12,325197748.83,28919679.14,294685614.55,135331480.08,27956289.36,971588.35,904798.76,14300.00,14300.00,0,4163083.70,2283630.71,3177129.51,124492.50,22885155.68,18393831.68,10024325.74,1228351.73,91583408.06,29592734.40,19864208.53,10823057.12,81858511.98,0.0
24,投资活动产生的现金流量净额,-911299147.56,-548758427.53,-97968055.34,98062084.25,-568571025.20,-358539440.30,19629329.93,-1256931490.20,-1042398716.06,-212990629.45,-115456173.91,-375397158.06,80584476.68,246941312.78,297605702.09,-728880408.60,-119698654.14,-58076817.58,-4042054.16,-158893645.06,-95087191.38,-53195971.84,-30720070.50,-143102992.06,-65917545.73,-18830626.10,-8206926.65,-574773261.80,-310519368.09,-237580522.67,-89692776.94,-949875046.90,-294646736.63,-181288153.66,-129665647.82,-21151838.00,-314247681.07,-251190442.53,-10300512.31,-139032084.34,-21617193.00,14516826.47,718012.91,74608061.63,4285427.56,943192.66,0,4294680.10,6128657.26,-2788071.66,101381.35,-22332365.07,-18080231.68,-9790725.74,-1228351.73,-90301433.38,-28519527.31,-18938663.72,-10724123.04,-80403785.14,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,31500000.00,0,0,0,36535600.00,0,0,2218913523.68,2610785144.98,2186999975.68,2183999975.68,18800000.00,18800000.00,6900000.00,37155795.19,10000000.00,10000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983999988.50,0,0,0,2485700.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152000000.00,131235387.10,131235387.10,0,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,10900000.00,0,0,0,18800000.00,0,6900000.00,0,10000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2485700.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,9653935647.56,7301738557.29,3423278733.79,11008325211.69,7514965197.07,4985432380.12,2312731523.65,9686942129.25,6149950171.44,3610153008.99,1542809638.81,7629610535.51,4437713704.96,2728548504.59,987651328.81,6087318443.80,3938907296.58,2744954874.96,1522317662.16,7534571079.75,5724663925.94,3929266300.18,1692459481.90,6202808894.69,4757951019.95,3014606706.14,1688989296.76,4914184013.18,3643989521.04,1831216440.37,846148008.92,3423709897.54,2338639035.25,1057989507.64,576652007.64,1908548256.74,1892204008.35,1120211708.35,607096496.35,1819918703.42,1316510241.57,860172342.93,0,64500000.00,64500000.00,64500000.00,51000000.00,117500000.00,86000000.00,58000000.00,24000000.00,279500000.00,164500000.00,134500000.00,50000000.00,304500000.00,189000000.00,138000000.00,101500000.00,318917314.70,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593200000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,248747223.63,176940169.96,28513672.46,0,180638898.12,156673552.88,73504006.51,239332356.82,131228257.45,261891415.26,121301085.18,235913054.08,0,0,8513660.83,320584103.57,211770000.00,203639569.31,56947490.50,75719894.24,0,0,0,122339884.68,0,49205709.63,0,0,87515026.51,113308517.59,1132685.11,0,0,0,28199662.44,34965413.61,88503357.99,46706280.93,53788432.52,180597952.55,1263131.39,740358.46,14700000.00,107510850.00,67500000.00,40500000.00,27018566.52,7172000.00,0,0,0,15000000.00,199229.92,155293.77,79539.45,0,0,0,0,0,0.0
31,筹资活动现金流入小计,9934182871.19,7478678727.25,3451792406.25,11008325211.69,7732139695.19,5142105933.00,2386235530.16,12145188009.75,8891963573.87,6059044399.93,3848110699.67,7884323589.59,4456513704.96,2735448504.59,1033320784.83,6417902547.37,4160677296.58,2948594444.27,1579265152.66,7610290973.99,5724663925.94,3929266300.18,1692459481.90,6325148779.37,4757951019.95,3063812415.77,1688989296.76,4914184013.18,3731504547.55,1944524957.96,847280694.03,4016909897.54,2338639035.25,1057989507.64,604851670.08,2927513658.85,1980707366.34,1166917989.28,660884928.87,2003002355.97,1317773372.96,860912701.39,14700000.00,172010850.00,132000000.00,105000000.00,78018566.52,124672000.00,86000000.00,58000000.00,24000000.00,294500000.00,164699229.92,134655293.77,50079539.45,456500000.00,320235387.10,269235387.10,101500000.00,318917314.70,0.0
32,偿还债务支付的现金,9882153817.11,7140807929.67,3330828711.34,8603463466.98,6631686740.66,4435091516.88,2027155065.89,7984931433.47,5208153547.42,2930029050.18,994646815.57,7420870887.03,4067056484.71,2970879445.95,1340161795.99,5630776149.83,3930292034.85,2683201292.02,1186867474.91,6832043598.19,5233278809.57,3635066086.96,1728753653.34,6101527502.13,4514005300.14,3268817625.58,1348214936.14,4936148874.85,3835975310.48,2081240944.92,918441406.06,2234529917.35,1599374132.62,787297200.00,385794500.00,1893210193.27,1650463017.38,1010814927.38,406183166.28,1790321722.65,1500792171.62,822915977.37,34000000.00,155217476.43,142239376.43,73528826.43,57428826.43,161399310.22,115159900.00,75223500.00,40000000.00,306764182.00,202764182.00,142803900.00,36000000.00,308000000.00,215550000.00,171000000.00,63500000.00,289001814.70,0.0
33,分配股利、利润或偿付利息所支付的现金,737123462.33,658599795.80,67566457.34,1064943685.74,661415348.92,604922177.01,52236521.05,264436470.47,189040009.00,92034380.34,40466103.86,269407097.06,178631154.82,67268925.91,32598263.62,207614824.32,126578431.06,87311302.53,32173871.97,196802678.20,115233221.73,84282337.46,30742005.92,183611443.75,101859891.76,60071107.17,24432721.59,273285486.79,210066102.24,112440524.41,31216003.48,132419078.77,116283262.25,90835427.24,20745246.14,79722461.20,58680462.16,25604097.54,12646988.16,188875009.66,150901628.38,135131220.30,892258.35,11127957.18,8044802.58,5876298.79,3395950.47,12363266.29,9856312.45,6688272.81,3085445.31,21572778.00,17533320.86,14401874.23,2724639.57,24645861.55,18324601.55,16072158.71,14396433.25,12272538.32,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,4894781.97,0,0,0,2289594.59,0,0,0,905900.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,182408143.28,272387161.51,398609606.51,864623859.05,180497653.17,201601586.92,214910774.00,380550596.98,514679449.85,348127113.00,292586603.96,278210279.78,576161681.91,34904139.70,0,90986363.48,184177118.68,73226305.83,0,459972003.64,551599691.44,189468969.21,64711685.06,195728179.02,75103396.76,0,542254.21,29481410.34,0,0,58816335.09,9269951.63,24116331.93,106745524.79,957644.16,7349908.21,10110336.52,4484368.24,2281610.28,7975616.06,3564377.31,1739511.19,0,74764558.40,36100000.00,35000000.00,25000000.00,0,0,0,25357.45,100094.41,39900.00,0,0,18924612.90,0,0,0,0,0.0
36,筹资活动现金流出小计,10801685422.72,8071794886.98,3797004775.19,10533031011.77,7473599742.75,5241615280.81,2294302360.94,8629918500.92,5911873006.27,3370190543.52,1327699523.39,7968488263.87,4821849321.44,3073052511.56,1372760059.61,5929377337.63,4241047584.59,2843738900.38,1219041346.88,7488818280.03,5900111722.74,3908817393.63,1824207344.32,6480867124.90,4690968588.66,3328888732.75,1373189911.94,5238915771.98,4046041412.72,2193681469.33,1008473744.63,2376218947.75,1739773726.80,984878152.03,407497390.30,1980282562.68,1719253816.06,1040903393.16,421111764.72,1987172348.37,1655258177.31,959786708.86,34892258.35,241109992.01,186384179.01,114405125.22,85824776.90,173762576.51,125016212.45,81911772.81,43110802.76,328437054.41,220337402.86,157205774.23,38724639.57,351570474.45,233874601.55,187072158.71,77896433.25,301274353.02,0.0
37,筹资活动产生的现金流量净额,-867502551.53,-593116159.73,-345212368.94,475294199.92,258539952.44,-99509347.81,91933169.22,3515269508.83,2980090567.60,2688853856.41,2520411176.28,-84164674.28,-365335616.48,-337604006.97,-339439274.78,488525209.74,-80370288.01,104855543.89,360223805.78,121472693.96,-175447796.80,20448906.55,-131747862.42,-155718345.53,66982431.29,-265076316.98,315799384.82,-324731758.80,-314536865.17,-249156511.37,-161193050.60,1640690949.79,598865308.45,73111355.61,197354279.78,947231096.17,261453550.28,126014596.12,239773164.15,15830007.60,-337484804.35,-98874007.47,-20192258.35,-69099142.01,-54384179.01,-9405125.22,-7806210.38,-49090576.51,-39016212.45,-23911772.81,-19110802.76,-33937054.41,-55638172.94,-22550480.46,11354899.88,104929525.55,86360785.55,82163228.39,23603566.75,17642961.68,0.0
38,四、汇率变动对现金及现金等价物的影响,14613807.40,4960270.47,-195685824.56,-4136032.52,-349084.95,-26428789.40,-47793559.84,-42493244.71,-20102116.52,-5838622.32,-2856705.65,-10436600.80,-6175593.56,-5966997.11,-7237649.95,18572652.72,-2773458.69,14940663.19,9399859.00,9948964.96,7750219.70,8847598.50,-1194431.10,-10755328.67,-6689260.91,-1778216.93,6716575.75,-3143659.16,-1703426.70,-2356435.47,-3703566.34,-19070104.73,-11335339.69,-8922922.24,-3867663.32,-2848243.05,-6469515.68,-5114395.83,-965404.13,-3351663.03,-2050210.89,-1959717.46,0,33977.00,0,0,0,98714.01,322243.66,322243.66,0,43041.91,0,0,0,0,0,0,0,0,0.0
39,五、现金及现金等价物净增加额,-207633032.88,-605160297.01,-601280433.21,83420362.43,-288949353.50,-473799075.07,-257977094.84,894978137.58,1393537623.02,1787031722.65,2026610224.10,355214337.75,244765508.58,140607568.00,170249389.88,-127231952.88,94953425.02,-20419315.21,109822292.12,89670374.08,78677342.34,49613452.89,-188349650.59,-76202601.32,86838713.69,-228485664.20,-64753652.97,-430312739.97,-571890518.60,-379682542.10,-512773658.73,-458695304.69,-127711603.01,-198980735.97,-187853474.00,1181520768.59,187720135.66,-4044918.21,125277298.08,-32852266.94,-165988289.16,10084674.75,-16182225.41,17040971.51,-3623111.60,-1421246.44,-4599467.26,-38270624.31,-33266757.60,-22836295.37,-31372739.89,-9481839.89,-36664254.85,-28231621.31,21091745.64,-1944792.96,16690108.01,26886050.63,-17716300.77,20685859.41,0.0
40,加:期初现金及现金等价物余额,1673468126.21,1673468126.21,2138620528.82,1590047763.78,1619249871.06,1590047763.78,1590047763.78,695069626.20,695069626.20,695069626.20,695069626.20,339855288.45,339855288.45,339855288.45,339855288.45,467087241.33,467087241.33,467087241.33,467087241.33,377416867.25,377416867.25,377416867.25,377416867.25,453619468.57,453619468.57,453619468.57,453619468.57,883932208.54,883932208.54,883932208.54,883932208.54,1342627513.23,1249222564.61,1342627513.23,1342627513.23,161106744.64,161449969.58,161449969.58,158880316.81,191732583.75,653791534.69,653791534.69,26390556.88,8949585.37,8949585.37,8949585.37,0,47220209.68,47220209.68,47220209.68,47220209.68,56702049.57,56702049.57,56702049.57,56702049.57,58646842.53,58646842.53,58646842.53,0,37960983.12,0.0
41,六、期末现金及现金等价物余额,1465835093.33,1068307829.20,1537340095.61,1673468126.21,1330300517.56,1116248688.71,1332070668.94,1590047763.78,2088607249.22,2482101348.85,2721679850.30,695069626.20,584620797.03,480462856.45,510104678.33,339855288.45,562040666.35,446667926.12,576909533.45,467087241.33,456094209.59,427030320.14,189067216.66,377416867.25,540458182.26,225133804.37,388865815.60,453619468.57,312041689.94,504249666.44,371158549.81,883932208.54,1121510961.60,1143646777.26,1154774039.23,1342627513.23,349170105.24,157405051.37,284157614.89,158880316.81,487803245.53,663876209.44,10208331.47,25990556.88,5326473.77,7528338.93,-4599467.26,8949585.37,13953452.08,24383914.31,15847469.79,47220209.68,20037794.72,28470428.26,77793795.21,56702049.57,75336950.54,85532893.16,0,58646842.53,0.0
42,附注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,净利润,0,365584483.03,0,753488779.66,0,569713811.19,0,702616195.71,0,453183679.79,0,512533790.46,0,310415341.48,0,339375541.43,0,225706922.95,0,167121164.56,0,140068532.96,0,188558438.93,0,105557449.53,0,91647351.11,0,62209470.67,0,395529284.98,0,242892611.53,0,375927235.26,0,162513567.91,0,184978495.75,0,84525524.65,0,1148184.41,0,-38146286.36,0,-58111526.38,0,0,0,629991.77,-8189524.51,-1906300.72,-4843942.53,5879550.77,8583558.62,7386864.00,0,17324480.27,0.0
44,少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-716857.58,0,0,0,206286.87,105045.77,181842.43,9536.18,475448.48,411751.99,255739.94,0,331600.40,0.0
45,未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
