,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,549469227.15,297889174.68,110575793.92,674279596.75,529184626.44,283341084.72,111082412.22,554357582.95,410208598.52,236257895.54,91107856.47,467739700.41,354890016.74,205399825.74,93871064.23,430001680.78,335775789.99,176002709.80,72932595.57,383262829.82,289409702.28,152722753.27,62947256.51,341643846.61,263529672.20,140190623.42,51187548.29,383174355.28,290441541.86,153121565.90,49622834.95,372574867.30,293602875.82,156778798.39,44897872.92,322653441.74,243697202.13,141179098.18,57549899.52,255285007.63,189303613.27,92596376.39,33165187.19,180588108.75,127479136.09,70582710.05,29395695.39,171198020.93,128303192.64,70702915.29,21896310.02,184004131.73,138628253.01,167045039.15,159720592.78,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,4501812.68,2178602.69,1799287.61,54338855.25,51418462.51,50717087.31,413044.41,24580474.39,1992708.39,1205615.70,815059.51,27123277.08,28395020.49,26416597.22,7293870.00,2407872.83,1987437.37,1679633.14,829242.24,7813811.43,56033055.68,52899674.07,6421467.32,35399015.26,31393591.89,29546132.66,119945.49,13712458.48,18195371.90,1610493.07,4264493.78,22986344.64,22864502.44,22758760.07,26590731.13,11511461.80,208586.03,141953.27,82492.12,4270522.91,289877.45,167279.72,280815.76,11932114.39,1339920.57,4336457.53,2702684.16,11067978.83,6941418.45,6881967.65,9090.97,9365773.49,16572949.80,16098785.25,7690049.21,0.0
5,经营活动现金流入小计,553971039.83,300067777.37,112375081.53,728618452.00,580603088.95,334058172.03,111495456.63,578938057.34,412201306.91,237463511.24,91922915.98,494862977.49,383285037.23,231816422.96,101164934.23,432409553.61,337763227.36,177682342.94,73761837.81,391076641.25,345442757.96,205622427.34,69368723.83,377042861.87,294923264.09,169736756.08,51307493.78,396886813.76,308636913.76,154732058.97,53887328.73,395561211.94,316467378.26,179537558.46,71488604.05,334164903.54,243905788.16,141321051.45,57632391.64,259555530.54,189593490.72,92763656.11,33446002.95,192520223.14,128819056.66,74919167.58,32098379.55,182265999.76,135244611.09,77584882.94,21905400.99,193369905.22,155201202.81,183143824.40,167410641.99,0.0
6,购买商品、接受劳务支付的现金,51223591.19,34584447.15,13589792.96,60461947.81,67502332.80,45455096.24,16059533.48,97458007.04,76897051.44,46676174.54,30491725.05,150839377.75,114118164.47,79476975.86,62947976.32,132043326.79,82674493.29,46597848.55,24574775.24,66483781.06,47559653.72,29533050.41,11364042.05,59093073.04,46086852.27,29326850.86,16710935.29,66240402.02,48937005.60,33097393.28,20426216.17,59093665.83,34124967.75,21253681.71,13238530.14,41448115.25,31648793.65,24719076.99,17068207.20,25681328.98,16229561.19,10839950.61,8805635.24,47027844.56,29672012.39,20245685.80,13940156.78,43899038.70,61018964.16,24406090.02,8091979.18,50172279.95,59982591.70,48026391.41,41655100.78,0.0
7,支付给职工以及为职工支付的现金,123030466.22,92107251.03,60066037.88,144144855.44,113697467.30,79459066.96,46875048.49,139661682.18,104860903.98,74611802.19,44781467.78,126421968.34,90573073.96,64465274.13,34822666.12,111855805.32,69945107.74,63320717.46,31398326.40,86220920.70,64916982.03,45259560.15,26834288.79,74724407.50,56824384.99,40651324.54,25590754.87,68604487.14,50809655.51,34694000.17,21780699.77,52901009.63,39526316.94,24537118.20,14175622.19,45976344.09,36888521.86,26239116.63,17799616.38,31084159.10,22757302.37,14963264.79,7812602.06,34229360.87,21355622.16,13415573.78,6760432.67,19892601.65,9945226.26,6341662.92,3418203.35,12036525.91,9634535.44,13028995.15,10830147.94,0.0
8,支付的各项税费,63104410.71,45767718.92,17497033.58,79508166.36,61397230.60,35147633.56,9085061.32,67677190.71,35667026.07,24875853.18,6300869.29,66199285.70,36125296.43,24785270.78,8247662.87,54805488.96,38215424.47,20059188.96,6525684.20,49848392.45,33228020.82,23752071.32,6822184.03,48411259.02,33224685.06,25164578.27,4207532.53,60688254.68,43343214.45,35975065.31,9992259.06,53215655.02,36153518.38,22841002.96,4092350.98,42764920.01,29756215.01,17970676.51,7996074.48,34172994.33,20756173.73,16646166.26,6148348.60,26221329.71,15971057.02,11564078.47,2604312.36,26777625.52,16680529.90,10807594.36,2453363.73,20478071.19,10814483.07,17013738.32,15280413.32,0.0
