,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1188993976.79,755189558.52,324193507.47,1604541983.50,1172500324.66,761647036.89,380362548.56,1511889231.79,1161136862.42,748740835.21,321786833.82,1384728410.55,961435038.63,644595836.19,303813529.24,1142275192.22,873298773.92,554322582.10,212451851.79,1300300439.08,890769528.85,620571528.86,206093936.29,1218603963.39,879312943.37,574883148.43,176236320.57,1035930001.04,761276874.42,501961291.85,177609673.31,831750062.04,578919726.12,357070581.31,146831017.99,624235333.13,444083393.61,275830838.00,106407522.26,501494012.52,386895001.58,453218725.90,378611173.11,0.0
3,收到的税费返还,32324686.57,20407831.74,11582615.08,53649917.26,44626045.70,26909277.09,16562538.85,54114524.82,53873337.27,34367742.83,15471776.44,30410140.99,23391778.27,15336232.85,7655509.06,30650654.08,25020847.68,13628795.58,9148832.20,38243681.18,29240317.18,20939303.95,13613804.94,36806608.69,28679835.26,16835719.13,10662565.11,34659828.60,27657710.36,18974270.69,10758937.78,35183400.16,26304594.24,17534623.92,9882475.40,22904154.74,15809736.13,9978196.48,4467101.95,13037687.34,7667749.30,14801297.57,14695789.80,0.0
4,收到的其他与经营活动有关的现金,46825333.91,29794855.02,5981073.47,19218539.47,15528614.73,11069897.20,6757300.22,17372003.19,29377089.71,17981107.31,8664270.87,16730861.19,15511483.55,14519105.28,10187066.02,25057731.86,21326404.65,12590586.85,3591147.24,12436835.99,27356095.87,17479254.50,8929082.24,23394620.94,19108886.46,25228136.47,9516981.39,23467352.95,22216653.05,16388055.33,10219445.58,13770139.71,8410728.99,3918592.91,8965886.14,12391766.64,13227530.11,2039317.74,7566496.87,15572286.57,6614264.43,16301972.20,18310787.55,0.0
5,经营活动现金流入小计,1268143997.27,805392245.28,341757196.02,1677410440.23,1232654985.09,799626211.18,403682387.63,1583375759.80,1244387289.40,801089685.35,345922881.13,1431869412.73,1000338300.45,674451174.32,321656104.32,1197983578.16,919646026.25,580541964.53,225191831.23,1350980956.25,947365941.90,658990087.31,228636823.47,1278805193.02,927101665.09,616947004.03,196415867.07,1094057182.59,811151237.83,537323617.87,198588056.67,880703601.91,613635049.35,378523798.14,165679379.53,659531254.51,473120659.85,287848352.22,118441121.08,530103986.43,401177015.31,484321995.67,411617750.46,0.0
6,购买商品、接受劳务支付的现金,745194655.11,500990595.49,230456862.80,1074655685.92,893739976.04,607465137.98,329875482.15,994843646.36,841366724.32,531956996.06,256355028.86,812328273.71,638242477.66,398204595.99,207656843.91,757048094.21,621446068.93,403514793.06,188098246.53,862646074.49,630913842.21,423028077.94,211245416.64,869628450.44,633911062.10,401471020.61,166473351.76,716679674.27,529569570.56,340512329.10,160071951.31,686540929.77,502265262.58,316937479.85,137487158.71,497355536.97,346438832.34,220112019.26,86791788.76,370047348.62,259807865.80,372462334.25,341238003.73,0.0
7,支付给职工以及为职工支付的现金,174808906.96,117450866.70,54945197.30,246914422.66,190107741.31,132638167.10,61248112.78,253985926.83,209374435.10,136743287.25,70076195.46,222544421.58,163476901.25,103918893.38,48534164.35,185536784.43,144269701.86,98801492.57,44708273.06,171609391.87,133162889.55,90161220.75,44471113.97,154847935.37,115065265.95,75311010.35,34037973.27,118042170.73,87881585.42,59115099.96,27488115.86,87863136.51,65230941.71,42700348.30,19905174.53,61908843.20,44182548.74,30393246.81,13625335.33,47295701.51,33053989.81,39755598.12,27806758.21,0.0
8,支付的各项税费,50076586.11,37915180.61,24173262.86,68929812.07,50121731.42,29023125.12,11885412.74,86668401.16,74025574.50,49173719.87,27894706.87,49613936.78,40058742.36,29800929.94,15875021.18,59672030.19,39489899.95,24228107.31,13250533.65,41054869.97,30749654.90,15412716.66,7222207.30,37570480.42,29978785.95,18685881.02,4410066.41,34710926.92,26502563.44,15238807.88,5371689.73,19558826.22,9698246.74,5596129.93,2073419.92,10415182.69,8450841.13,4800540.82,3523815.07,10114766.49,7217478.85,7947441.53,1696891.08,0.0
9,支付的其他与经营活动有关的现金,128004660.31,83690651.09,44813484.18,134623358.11,76677792.39,56448344.81,54642723.13,138430159.38,68281733.81,50725886.93,28886681.94,102811631.20,76917711.85,55103109.13,26740826.70,88390839.56,85517386.15,46752775.37,20112477.90,87182215.72,89352080.67,62071307.86,36709369.20,84337215.85,114651831.12,60400153.17,28056032.15,68963996.38,61796492.67,46219446.76,14533634.54,60414062.97,46232573.06,19595751.21,14420360.45,25800767.51,35366767.22,14045360.74,6144953.52,32369357.25,28001676.22,30834563.64,26834939.65,0.0
10,经营活动现金流出小计,1098084808.49,740047293.89,354388807.14,1525123278.76,1210647241.16,825574775.01,457651730.80,1473928133.73,1193048467.73,768599890.11,383212613.13,1187298263.27,918695833.12,587027528.44,298806856.14,1090647748.39,890723056.89,573297168.31,266169531.14,1162492552.05,884178467.33,590673323.21,299648107.11,1146384082.08,893606945.12,555868065.15,232977423.59,938396768.30,705750212.09,461085683.70,207465391.44,854376955.47,623427024.09,384829709.29,173886113.61,595480330.37,434438989.43,269351167.63,110085892.68,459827173.87,328081010.68,450999937.54,397576592.67,0.0
