,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20061231,20060630,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,客户存款和同业存放款项净增加额,1461277000000.00,1057091000000.00,1114318000000.00,840214000000.00,602520000000.00,816525000000.00,516109000000.00,416791000000.00,766290000000.00,721917000000.00,514208000000.00,638268000000.00,1829273000000.00,1683170000000.00,1166928000000.00,850463000000.00,1163129000000.00,1511227000000.00,1528787000000.00,793552000000.00,947653000000.00,1037553000000.00,818580000000.00,733969000000.00,613017000000.00,433225000000.00,585915000000.00,538761000000.00,1373562000000.00,796467000000.00,1016808000000.00,869893000000.00,1212274000000.00,726525000000.00,803947000000.00,0,992829000000.00,857962000000.00,493247000000.00,439708000000.00,1948273000000.00,1714895000000.00,1485405000000.00,1047760000000.00,989418000000.00,757583000000.00,426254000000.00,298516000000.00,938477000000.00,805629000000.00,586881000000.00,777621000000.00,541021000000.00,554279000000.00,298050000000.00,0.0
3,向央行借款净增加额,0,0,0,0,0,0,0,6730000000.00,110473000000.00,105908000000.00,81560000000.00,53657000000.00,395118000000.00,253184000000.00,167495000000.00,65685000000.00,0,0,0,58947000000.00,11605000000.00,55191000000.00,0,0,73116000000.00,216358000000.00,106099000000.00,14775000000.00,4090000000.00,0,558000000.00,1226000000.00,530000000.00,151000000.00,0,0,1806000000.00,1798000000.00,1338000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,向其他金融机构拆入资金净增加额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,收取利息、手续费及佣金的现金,890987000000.00,660266000000.00,437975000000.00,224162000000.00,1005730000000.00,742519000000.00,488679000000.00,240500000000.00,911742000000.00,680766000000.00,448180000000.00,217840000000.00,842155000000.00,623855000000.00,418927000000.00,206838000000.00,884171000000.00,660827000000.00,436549000000.00,217856000000.00,838405000000.00,619155000000.00,396626000000.00,195097000000.00,739438000000.00,549878000000.00,359056000000.00,176959000000.00,685201000000.00,505803000000.00,329965000000.00,158698000000.00,551015000000.00,401955000000.00,257120000000.00,120816000000.00,430687000000.00,313721000000.00,206367000000.00,97901000000.00,378169000000.00,279442000000.00,186627000000.00,91579000000.00,324191000000.00,277147000000.00,178774000000.00,87854000000.00,302712000000.00,217154000000.00,134676000000.00,225187000000.00,103348000000.00,179110000000.00,146666000000.00,0.0
6,收到其他与经营活动有关的现金,200470000000.00,132708000000.00,110659000000.00,111568000000.00,252156000000.00,155682000000.00,109172000000.00,74144000000.00,155039000000.00,105921000000.00,30924000000.00,27415000000.00,37734000000.00,91476000000.00,27693000000.00,29910000000.00,27087000000.00,30641000000.00,29018000000.00,17546000000.00,29517000000.00,23715000000.00,7009000000.00,630000000.00,16765000000.00,9887000000.00,8505000000.00,19092000000.00,10783000000.00,18262000000.00,8800000000.00,2568000000.00,6444000000.00,3329000000.00,3410000000.00,1499000000.00,6454000000.00,4180000000.00,3034000000.00,10542000000.00,3102000000.00,33980000000.00,18739000000.00,18508000000.00,28959000000.00,9318000000.00,89379000000.00,15250000000.00,118218000000.00,46785000000.00,45339000000.00,53090000000.00,62875000000.00,35289000000.00,34302000000.00,0.0
7,经营活动现金流入小计,3254231000000.00,2199818000000.00,1828331000000.00,1421323000000.00,2304036000000.00,2248992000000.00,1590082000000.00,1128964000000.00,2263285000000.00,2027902000000.00,1402939000000.00,1218582000000.00,3429047000000.00,3030405000000.00,2059705000000.00,1302685000000.00,2470494000000.00,2501103000000.00,2254952000000.00,1149003000000.00,2071964000000.00,1963423000000.00,1426146000000.00,1058172000000.00,2015987000000.00,1588533000000.00,1135867000000.00,804969000000.00,2173073000000.00,1540681000000.00,1426962000000.00,1090503000000.00,1845128000000.00,1391192000000.00,1120354000000.00,569393000000.00,1885586000000.00,1441648000000.00,1091147000000.00,615679000000.00,2370967000000.00,2035600000000.00,1694154000000.00,1159471000000.00,1367857000000.00,1048284000000.00,743052000000.00,411425000000.00,1366620000000.00,1097832000000.00,779933000000.00,1080819000000.00,715636000000.00,768678000000.00,482595000000.00,0.0
8,客户贷款及垫款净增加额,1297965000000.00,1090161000000.00,789557000000.00,482712000000.00,852702000000.00,835434000000.00,548492000000.00,307113000000.00,1299971000000.00,1105899000000.00,808597000000.00,426878000000.00,1258420000000.00,1065577000000.00,648979000000.00,357188000000.00,1059060000000.00,907083000000.00,707240000000.00,345143000000.00,883158000000.00,739760000000.00,589637000000.00,309473000000.00,1116433000000.00,881165000000.00,599502000000.00,350540000000.00,1028588000000.00,772736000000.00,561731000000.00,332093000000.00,849238000000.00,687366000000.00,479810000000.00,243711000000.00,869732000000.00,691999000000.00,535328000000.00,245292000000.00,1030197000000.00,893705000000.00,735473000000.00,527014000000.00,551987000000.00,380656000000.00,288957000000.00,171773000000.00,418314000000.00,401268000000.00,299956000000.00,393416000000.00,349160000000.00,237554000000.00,201314000000.00,0.0
