,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,3292843217.30,2311400273.95,1411523032.29,658739335.86,3980129278.76,3206310686.13,1841601906.08,545229625.06,4171238403.91,3138893991.36,2029590868.90,494893717.04,4371388589.44,2987062240.88,1869635683.53,974105182.08,3956966071.38,2762365175.53,1687599023.78,846575868.91,3421965389.89,2530217614.12,1392689098.22,558498266.78,2244638247.02,1476182545.34,841833199.29,335527875.22,1894865414.90,1258392938.36,871245989.65,375873834.81,1726025899.72,1137941045.46,747827201.67,267548238.87,1548555437.13,1050461583.16,674998325.98,330794787.82,1800355441.83,1108639415.37,709879467.46,223350663.80,2115741926.13,1496748012.04,1058292232.33,338487319.49,1738866577.26,1171475381.38,683617163.36,277919267.72,1353118612.28,885225521.93,571097402.24,207331422.12,1331708773.03,877558953.26,526777379.56,183188954.12,1246487538.54,837922093.96,500094582.70,202006356.56,720525836.07,384463188.08,208699424.22,71397275.95,441791111.51,170201898.04,341776248.73,233821773.08,0.0
3,收到的税费返还,20732341.24,5747201.04,5741460.85,6410677.65,16015119.22,10393747.55,10051017.18,5797757.52,22440122.98,36708309.05,15151374.36,8319347.12,20713029.49,12482850.14,8019685.31,5389850.18,8328382.29,14146129.41,6878771.32,3083252.77,6861047.08,3232641.89,2084585.39,0,3213689.04,2350576.51,0,2045293.81,33899267.72,40685938.51,27372420.88,17275360.17,40706231.83,30358340.22,8753629.35,6732774.74,14961207.84,20581460.33,14774209.54,5483942.78,2456600.74,78056.30,512396.30,2632279.68,3132738.80,721016.58,484006.40,437044.83,1694533.68,880497.24,880497.24,0,1072811.19,887000.00,887000.00,56296.53,212045.08,1298294.32,1003294.32,0,326344.03,283064.37,183064.37,0,0,194119.67,194119.67,194119.67,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,127638479.61,203794578.70,178932527.57,90118984.61,80489722.70,11469327.44,14207399.20,6930587.83,49197487.94,302232817.62,8937153.22,3808326.84,59845450.91,71964097.86,5953865.05,62575296.66,19863719.63,457886117.79,7314442.34,32226164.93,46094864.34,27827190.31,14440948.57,586036624.85,20115071.45,29897280.37,20021837.18,31130593.32,9423042.02,36231160.79,33080724.57,25271183.56,41508575.29,9893423.06,6273367.69,6196220.10,17726951.73,-28138839.14,28208426.69,26796495.60,26130822.81,114176635.53,26146076.19,153911830.97,29696155.19,37171127.33,4093711.22,131814475.44,11241764.14,40910206.33,12115089.93,127391369.81,2948091.85,40870661.38,30249236.54,24726316.86,6648249.07,30262579.25,28279603.86,25717591.33,594740.00,7217312.39,6126519.49,1488898.70,5963249.65,351513.66,228925.40,4679.58,61811.88,0,5430566.05,7163045.14,0.0
5,经营活动现金流入小计,3441214038.15,2520942053.69,1596197020.71,755268998.12,4076634120.68,3228173761.12,1865860322.46,557957970.41,4242876014.83,3477835118.03,2053679396.48,507021391.00,4451947069.84,3071509188.88,1883609233.89,1042070328.92,3985158173.30,3234397422.73,1701792237.44,881885286.61,3474921301.31,2561277446.32,1409214632.18,1144534891.63,2267967007.51,1508430402.22,861855036.47,368703762.35,1938187724.64,1335310037.66,931699135.10,418420378.54,1808240706.84,1178192808.74,762854198.71,280477233.71,1581243596.70,1042904204.35,717980962.21,363075226.20,1828942865.38,1222894107.20,736537939.95,379894774.45,2148570820.12,1534640155.95,1062869949.95,470738839.76,1751802875.08,1213266084.95,696612750.53,405310637.53,1357139515.32,926983183.31,602233638.78,232114035.51,1338569067.18,909119826.83,556060277.74,208906545.45,1247408622.57,845422470.72,506404166.56,203495255.26,726489085.72,385008821.41,209122469.29,71596075.20,441852923.39,170201898.04,347206814.78,240984818.22,0.0
6,购买商品、接受劳务支付的现金,2305156383.33,2024775075.47,1213645489.33,810497695.92,3194768795.60,2967664195.88,1820348535.40,647459535.17,3701343599.86,3274344044.05,1759778513.65,466249669.96,3622352971.07,2387668760.42,1732334038.09,699457208.23,3249100507.82,2728833672.81,1487990540.05,707136784.32,3371321277.35,2562396204.00,1411341320.12,828015123.73,1902723058.06,1243556336.49,734637900.30,324781902.24,1591204566.15,1147508760.89,747146671.41,350811960.18,1588452472.02,899692679.91,640852476.98,283160941.80,1292732571.39,855238833.24,579414598.78,351319299.76,1719412027.88,1182242842.05,709228269.79,421961226.30,1788533573.67,1310629583.43,875970748.52,287050988.66,1543720475.80,993839520.41,608931117.61,357519438.10,1203313802.69,922488718.88,615288696.22,243089338.40,1247225120.81,863769407.81,583477484.45,270082681.12,1073431299.89,812569366.85,526481376.15,246657599.03,651458586.10,404510858.82,237240871.70,139847822.60,347659817.92,144606279.74,273580202.76,231865472.07,0.0
7,支付给职工以及为职工支付的现金,321006339.54,220004656.41,165368352.48,77820314.97,406846496.15,287242956.46,203402087.23,95562462.12,381788916.20,230129038.84,199187294.43,93743270.32,316270787.20,251915376.73,162916067.06,103579396.87,300492926.97,195404502.82,147804486.75,73504488.28,212956364.58,148040602.01,101740376.18,60048331.02,135008193.99,86231223.34,67476009.36,43465763.14,113041367.67,84105849.46,51342085.44,35851502.84,102421006.90,67545441.07,41227277.47,22530804.40,70592643.19,48198975.16,36783441.21,19164744.28,68489244.50,49970127.97,42053648.93,16032289.95,60948201.16,49338528.40,31414004.04,20710259.07,61410961.73,44328978.61,30045081.16,20623563.75,47503527.53,38762610.78,27386112.99,18256822.05,42661038.61,38058711.58,28487500.11,18165646.59,31718572.48,21169529.02,16117975.96,13326409.54,20309397.28,15149985.65,12108804.14,7934020.84,14896965.03,7446427.29,9858329.56,5210979.69,0.0
8,支付的各项税费,128642001.04,104218800.43,79579240.56,21528259.92,169747670.30,140483082.27,82506975.73,41453546.96,177317871.39,160125099.76,128367200.43,50951424.19,210772658.54,89294199.13,43561504.97,47765347.51,227937040.21,142628936.22,76433656.40,43088040.24,182106900.34,73408804.62,49643020.93,29286052.84,101524706.29,70777674.46,17508983.65,15525140.33,37909088.63,24611826.80,22744379.18,8815595.80,18729350.70,13982730.99,8719224.89,8508733.55,18634682.71,34998472.04,20399535.89,12689220.96,46877497.75,22827706.53,17358024.53,7281249.34,38472125.64,31943407.62,32227124.48,9783355.24,65360269.93,54572418.77,45900493.53,26356151.06,78335158.58,65586244.76,58576675.02,33100145.89,80114791.72,61908381.42,56984062.61,33944203.04,51585546.84,26895072.04,17912399.32,7005908.59,41235912.88,16118844.23,11483094.12,1212778.55,25938487.06,14578007.96,36759031.45,9803988.61,0.0
