,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,客户存款和同业存放款项净增加额,108386000000.00,117901000000.00,91839000000.00,179937000000.00,149116000000.00,131009000000.00,56212000000.00,69984000000.00,69466000000.00,89182000000.00,0,85005000000.00,76087000000.00,44750000000.00,0.00,176579000000.00,180249000000.00,47499000000.00,17972000000.00,86438000000.00,85632000000.00,76568000000.00,35539041000.00,193588575000.00,42541263000.00,57290140000.00,16650231000.00,172687159000.00,165934770000.00,133583617000.00,51131572000.00,169475443000.00,98164474000.00,35699573000.00,0,140342402000.00,81679292000.00,73698490000.00,27228631000.00,120355275000.00,85030469000.00,65771468000.00,21090175000.00,70915249000.00,45165849000.00,19042138000.00,10522459000.00,32894476000.00,16343450000.00,12049252000.00,0,31398542000.00,15344050000.00,27528491000.00,30244278000.00,0.0
3,向央行借款净增加额,10153000000.00,8013000000.00,0,10612000000.00,13020000000.00,20000000.00,6000000000.00,10479000000.00,4999000000.00,4990000000.00,8500000000.00,32986000000.00,1996000000.00,13985000000.00,35995000000.00,0,0.00,0,9985000000.00,20115000000.00,10000000.00,20000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,向其他金融机构拆入资金净增加额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,收取利息、手续费及佣金的现金,69700000000.00,46684000000.00,21473000000.00,78301000000.00,58026000000.00,39200000000.00,18789000000.00,71930000000.00,54733000000.00,37816000000.00,19148000000.00,66145000000.00,51065000000.00,34282000000.00,17439000000.00,65856000000.00,49849000000.00,33419000000.00,16977000000.00,62671000000.00,47189000000.00,31342000000.00,15469532000.00,50842948000.00,37700484000.00,24992014000.00,13202632000.00,46940255000.00,34835969000.00,22932947000.00,10746294000.00,32157015000.00,23033592000.00,14478985000.00,6766760000.00,19353457000.00,13975210000.00,8908608000.00,4244761000.00,14590589000.00,10624580000.00,6792504000.00,3247458000.00,15176764000.00,11271141000.00,9178056000.00,3408762000.00,10126720000.00,6912077000.00,4380021000.00,2156845000.00,7177975000.00,5450944000.00,5802273000.00,5223573000.00,0.0
6,收到其他与经营活动有关的现金,27917000000.00,4685000000.00,7547000000.00,22111000000.00,15264000000.00,12213000000.00,4860000000.00,8268000000.00,7252000000.00,7865000000.00,13629000000.00,13603000000.00,3105000000.00,12222000000.00,5939000000.00,12462000000.00,14420000000.00,13185000000.00,5617000000.00,11988000000.00,4405000000.00,3276000000.00,169412000.00,1647021000.00,1312245000.00,4630041000.00,103339000.00,441371000.00,818618000.00,1249480000.00,221071000.00,3544083000.00,2047241000.00,2480535000.00,2520621000.00,186936000.00,1182239000.00,935856000.00,537585000.00,2043297000.00,1426466000.00,2261717000.00,2984499000.00,171832000.00,828174000.00,15552043000.00,1006682000.00,5780323000.00,2235151000.00,1554472000.00,2413748000.00,5205372000.00,2135716000.00,1538101000.00,6419606000.00,0.0
7,经营活动现金流入小计,254092000000.00,226801000000.00,139470000000.00,324756000000.00,243074000000.00,216022000000.00,86108000000.00,266075000000.00,224129000000.00,208775000000.00,69178000000.00,245715000000.00,175115000000.00,137167000000.00,95876000000.00,259362000000.00,245000000000.00,104758000000.00,86260000000.00,280729000000.00,178170000000.00,149345000000.00,66679066000.00,246078544000.00,141837963000.00,165590205000.00,71360605000.00,220068785000.00,201589357000.00,157766044000.00,62335084000.00,275445630000.00,154175013000.00,99640589000.00,31361620000.00,210531960000.00,163305732000.00,116531728000.00,32486651000.00,148002824000.00,104719274000.00,80132329000.00,31289082000.00,86263845000.00,57265164000.00,44319648000.00,17120618000.00,76703934000.00,29113071000.00,26075162000.00,11346027000.00,48697549000.00,27421688000.00,34868865000.00,47467359000.00,0.0
8,客户贷款及垫款净增加额,144168000000.00,101219000000.00,64893000000.00,197864000000.00,173080000000.00,140743000000.00,69175000000.00,181892000000.00,169318000000.00,133535000000.00,62988000000.00,127738000000.00,114983000000.00,92415000000.00,47964000000.00,101239000000.00,80540000000.00,62230000000.00,31437000000.00,90520000000.00,84712000000.00,59647000000.00,31531483000.00,91656071000.00,70934398000.00,53684534000.00,29979747000.00,91300004000.00,67986997000.00,48125740000.00,19588637000.00,70876459000.00,55752043000.00,40777040000.00,22734048000.00,61336089000.00,49686108000.00,36813035000.00,19458751000.00,80444246000.00,75621825000.00,56741454000.00,25473312000.00,36066203000.00,26845445000.00,18900229000.00,10328691000.00,28114817000.00,15154384000.00,5362454000.00,7345434000.00,18134910000.00,5913362000.00,3166076000.00,18132327000.00,0.0
