,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,526852955.07,307480680.29,140680873.91,660881732.65,473668227.78,324761559.52,203193679.65,376396609.12,122304525.30,80274570.04,24344945.56,109181400.55,66556708.10,37045381.79,4501000.00,17382755.43,9878794.00,5946416.00,4450000.00,16573127.08,11932560.50,8166052.35,4174023.50,32380903.90,16210054.24,12091544.30,7017088.17,18691569.84,15013815.01,10386752.20,6208138.78,116493323.99,101520782.80,88057902.80,23870529.94,153762766.57,46437842.38,14120584.48,122081390.23,324265433.31,370180793.80,216344757.16,151063248.31,228032657.93,152220995.92,59132984.44,10506926.88,345831813.00,300620553.53,197760749.94,46516299.09,362666632.67,283631460.65,161351151.67,66735954.73,362864465.51,296572003.52,278507307.52,0.0
3,收到的税费返还,0,0,0,0,216926.37,52065.37,52065.37,1007542.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98135.04,0,0,0,2070000.00,2070000.00,2070000.00,0,0,0,0,5673111.01,3313111.01,3313111.01,0,460809.17,3384076.87,0,0.0
4,收到的其他与经营活动有关的现金,13324067.74,12895444.49,7299292.34,38315983.41,66793736.46,35721253.77,12107502.09,14476339.98,2964810.17,2767933.95,1251957.57,2951063.31,5420864.92,1115188.51,388907.56,1006133.60,400829.98,188708.24,10549.72,136707.58,507223.00,338853.77,166193.21,311832.25,12354255.08,12189307.56,399785.43,2389221.98,77710.10,73044.37,10562.23,3398723.52,117895.98,117016.24,16453570.40,3706658.63,41194402.73,3405853.22,8726889.11,3311863.06,3501950.23,2317139.75,279341.54,8776254.48,110494.76,55163.04,44851.64,442146.22,397635.61,50400.00,0,805552.26,750572.99,496353.44,19238.11,7249299.87,1978809.81,0,0.0
5,经营活动现金流入小计,540177022.81,320376124.78,147980166.25,699197716.06,540678890.61,360534878.66,215353247.11,391880491.10,125269335.47,83042503.99,25596903.13,112132463.86,72860151.53,38160570.30,4889907.56,18388889.03,10279623.98,6135124.24,4460549.72,16709834.66,12439783.50,8504906.12,4340216.71,32692736.15,28564309.32,24280851.86,7416873.60,21080791.82,15091525.11,10459796.57,6218701.01,119892047.51,101638678.78,88174919.04,40324100.34,157469425.20,87632245.11,17526437.70,130808279.34,327577296.37,373780879.07,218661896.91,151342589.85,236808912.41,154401490.68,61258147.48,12621778.52,346273959.22,301018189.14,197811149.94,46516299.09,369145295.94,287695144.65,165160616.12,66755192.84,370574574.55,301934890.20,278507307.52,0.0
6,购买商品、接受劳务支付的现金,484075255.08,277103802.85,117094383.67,417245380.08,333960544.93,199824080.05,112193747.05,82715019.37,3821437.94,2390332.06,1583365.86,14917760.15,1887593.73,1491890.33,7400.00,102817.98,102817.98,102817.98,81030.98,309381.61,284168.68,264841.48,129730.83,31292486.40,29436507.66,29355998.09,2663982.42,5278207.15,3816653.83,2916974.80,610620.52,91599516.18,51206751.30,39875065.78,15716335.78,94162866.99,26988740.45,41731323.88,132259145.09,232377843.43,235987131.22,139781666.43,76498544.81,327106841.22,164993538.39,136791148.47,95697059.40,291294183.79,181486770.56,105714232.30,41465849.29,315186697.53,254181903.96,164042121.59,67381756.31,213701359.98,236867922.76,203473751.51,0.0
7,支付给职工以及为职工支付的现金,25299111.02,17337115.48,7928932.16,38962804.50,32343164.29,23185224.27,19084466.64,40341263.68,22599899.21,15592434.20,6278990.73,22014266.24,17460026.79,6257959.33,381121.65,2807203.04,2526771.45,1805907.33,225042.29,2720068.26,2273157.58,1210215.62,662487.84,6024499.36,2459832.06,712376.83,286805.87,1173322.27,756274.90,510266.16,280776.11,2804953.35,2497277.88,2226536.98,1384577.93,26771252.12,19754556.91,12841982.15,7688239.95,25257995.32,17686585.64,11526994.56,5567842.43,18474653.43,13636606.16,9347151.08,3147023.24,13384543.94,10978813.84,7424272.90,3758269.70,11276263.23,8907445.40,5562163.12,3056888.43,11449678.82,9761923.46,10418804.34,0.0
8,支付的各项税费,15442216.27,13256016.96,8092589.85,24175099.10,21852173.85,15969861.29,11406453.61,20574409.37,15206824.26,12129187.72,3585444.82,16507127.86,3822329.39,1477331.87,277400.91,7254226.39,6474273.78,5031523.03,419847.65,1288473.09,1024228.66,594697.04,250945.83,3192348.17,2974146.30,2714804.50,2442154.53,5362182.93,5122412.96,4843302.66,4446302.98,1321315.95,997836.88,735607.35,433764.12,1615209.17,579203.10,384060.32,103723.69,6670492.04,5144405.53,4813217.99,1804796.76,12428531.71,7769973.03,7300727.61,3250720.97,9101360.92,6233699.83,4421289.39,2816544.26,20678327.34,10979060.62,5654383.30,192126.54,13806189.79,17761706.00,8842172.36,0.0
