,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,20000630,19991231,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,640404371.51,1363354334.91,471822729.03,584141405.80,2912221214.22,2583328887.57,627432756.53,350721849.58,858289188.33,484777291.20,398077281.28,250781768.82,511294923.72,389547503.33,295459191.95,192335561.88,2780122097.67,1803618546.54,1317805654.90,717170229.68,5268139119.93,3626240947.22,2316323941.36,990392773.10,4623158819.03,3457856086.89,2102451832.64,1107103647.66,3337350370.01,2259935206.36,1427846754.03,754828127.07,2869280250.31,2283535507.69,1534173207.15,560283766.37,1647797848.48,1189101945.63,926863599.52,384560883.43,1126017771.81,923976721.92,737645969.06,311991361.14,1435391988.31,1105715019.56,778391839.96,316784280.51,1407205124.24,1146261723.62,763006522.30,329625557.75,1369115659.32,1044064173.45,643725472.84,252511112.07,1167440485.69,840903322.44,423965026.77,177820776.15,985696368.22,711153835.42,398195896.04,162308720.34,898973595.77,545146008.60,358304721.54,213212640.27,802334005.79,367131834.99,840821622.64,333056394.99,908740184.16,360090382.07,593883624.70,393507483.40,0.0
3,收到的税费返还,0,10383.97,0,0,976206.78,0,0,0,0,0,0,0,0,0,0,0.00,9992292.17,9992292.17,5123528.88,1774329.82,19155497.59,19155497.59,15827666.61,10148150.36,18321194.40,14540092.23,10810762.97,2186355.18,8756890.75,13156087.59,8507842.65,3607129.60,32593262.12,14524588.25,12713636.42,8876901.07,17822479.02,12275585.35,8975407.60,5948744.19,27064516.35,15910261.59,11294963.44,7246914.93,17060168.49,4886771.88,4283715.18,4256104.79,11476453.57,10282614.60,5335146.28,3874251.35,14514625.81,8479699.98,5796546.56,4724693.02,2608872.92,2733554.48,881510.01,170102.89,12603626.05,1478816.00,1103816.00,844310.00,1500003.68,364000.00,60000.00,0,1646722.78,260000.00,6107681.45,407000.00,5634754.57,4675683.75,3290932.87,1352742.00,0.0
4,收到的其他与经营活动有关的现金,3493579789.61,1745972957.33,4753407079.95,2884527992.57,3247665560.27,3874175234.86,2735273918.00,1945899635.49,1151767419.44,700607903.55,85453320.94,187225353.37,7036341577.35,428432876.68,897845825.88,264076519.44,886722355.58,19458917.74,164313356.84,181892186.86,6701247.71,15370464.41,15174770.74,7657486.48,5256330.35,16707957.12,11881656.05,5412243.12,40295176.94,333928743.14,122913160.95,7315218.54,17697059.50,328668635.86,102900789.50,8484692.90,15917638.98,56280544.51,27406668.78,9505849.04,12360597.39,48956222.01,21578578.26,12299050.49,7306695.86,44554632.46,42545429.52,7931384.63,5239199.08,66691226.03,26279178.25,3543140.26,1731403.99,15574194.74,797859.59,244195.02,3390748.66,1328650.52,883717.22,636292.60,2718961.87,858028.13,375418.67,826985.30,12617578.69,1738013.93,648587.96,82024.17,3502977.63,485818.83,21234160.94,12168885.42,2533317.12,17698731.42,49958267.94,55315482.74,0.0
5,经营活动现金流入小计,31202447744.54,11306313914.78,9268493511.50,22426637690.91,22942642852.45,20841176247.86,10710262120.26,9545109265.44,15784311672.37,13540079495.56,8606558002.21,5718292042.28,32935793167.38,22177102065.42,14528460037.77,-5161767143.55,33032819982.52,53563306625.64,74243770921.99,21417391507.21,5293995865.23,3660766909.22,2347326378.71,1008198409.94,4646736343.78,3489104136.24,2125144251.66,1114702245.96,3386402437.70,2607020037.09,1559267757.63,765750475.21,2919570571.93,2626728731.80,1649787633.07,577645360.34,1681537966.48,1257658075.49,963245675.90,400015476.66,1165442885.55,988843205.52,770519510.76,331537326.56,1459758852.66,1155156423.90,825220984.66,328971769.93,1423920776.89,1223235564.25,794620846.83,337042949.36,1385361689.12,1068118068.17,650319878.99,257480000.11,1173440107.27,844965527.44,425730254.00,178627171.64,1001018956.14,713490679.55,399675130.71,163980015.64,913091178.14,547248022.53,359013309.50,213294664.44,807483706.20,367877653.82,868163465.03,345632280.41,916908255.85,382464797.24,647132825.51,450175708.14,0.0
6,购买商品、接受劳务支付的现金,633843235.62,1228216803.10,466698036.73,593564129.04,2825229465.56,2654349088.04,617150241.17,430907375.86,512050764.90,913292560.62,358376296.62,359763766.75,593259139.07,494317903.73,388725967.98,231435902.80,2298442714.92,1474658642.85,1144923471.77,615178506.34,4846152122.09,3497733748.47,2243554484.50,1013177050.10,4460279178.25,3498173925.05,2200302690.20,1210535085.37,3092837638.69,2213425618.14,1510129562.86,765019682.83,2806733697.45,2293407236.76,1593976840.61,578753963.95,1513327146.70,1121322794.41,868311849.76,356902216.08,1021855335.43,876033636.86,670206728.02,278295669.72,1196926286.98,954706174.84,673007080.89,245777724.35,1323977564.83,1033572475.62,722055683.04,286325504.94,1214140174.83,917075749.04,601662488.15,262372283.80,961425762.25,692734735.45,355792574.25,162095482.79,919402267.15,650845481.74,392123105.84,199726881.86,727400574.74,468421206.97,338764566.07,241287615.67,736328428.94,343667612.96,788876768.70,244660061.44,777082732.81,299519095.57,495031462.55,319026444.87,0.0
7,支付给职工以及为职工支付的现金,3149056403.21,2357847376.23,1842291874.96,546055216.60,3090557139.16,2542180742.58,1948123145.79,618597596.77,3327245120.59,2623371451.68,1995754992.21,546767126.48,2951555692.17,2400321591.82,1690538990.85,1083256264.00,3337310559.29,2287707121.86,1586296257.76,924532328.56,95516035.50,75909353.13,49086458.92,26824114.32,97744873.85,75197962.87,51272385.42,28147662.19,98278707.64,71016214.63,48730070.17,26559822.12,103242962.71,76822139.09,51330659.01,30733951.43,80172187.92,65263900.69,44410038.65,24417807.57,79313937.58,59905139.93,43815303.47,20776884.49,82118825.44,60773319.54,43953062.30,23563958.20,67858964.38,52252640.14,36080654.30,21361600.19,58526037.93,41743982.35,26776503.62,12204251.93,41998434.33,32393036.88,21851129.16,10598439.26,44179908.59,32029498.73,21772455.22,13101742.67,40516802.41,27282970.77,19024023.22,10550212.03,38049131.32,19190159.21,33694671.19,16875732.46,31099017.07,17539718.90,24195350.03,24646429.26,0.0
8,支付的各项税费,1386282926.54,1219751749.12,847993237.68,509994321.89,1150716278.61,1010751638.18,765390667.17,312347540.88,1542715227.79,1114937278.71,718021793.26,353106911.16,1931279972.51,1532564757.44,1158151148.12,434420852.61,2253875563.77,1830453533.34,996651195.82,356869096.24,42560187.12,23199626.27,14516871.78,5705182.87,26632359.02,19063865.76,13212813.50,6401589.37,20915584.58,16068892.26,8728869.52,4292812.57,30753123.10,27383471.10,18175285.30,9168010.81,33378623.36,20282112.21,13296178.82,6352790.92,34159734.98,23279739.63,22659481.08,10248512.97,35076447.74,22545922.92,15199842.22,4709954.64,24460023.28,18891110.75,13752532.43,4470224.72,31881215.78,17930759.15,9322998.60,4192027.70,17363264.76,12072827.77,7594054.92,2879311.20,22355794.78,16641698.44,11602931.60,6706193.98,24050032.93,15680513.27,8388143.94,3640042.22,20119290.80,8382056.84,31552472.40,15192589.43,37083352.76,20032303.38,25191204.70,20532392.61,0.0
