,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,83485568130.00,53841975318.00,34454223720.00,18245803309.00,82913373007.00,61587799670.00,42907043662.00,21079467965.00,76260174660.00,52221303925.00,33453988371.00,15022958374.00,62665569410.00,40396388954.00,25651588544.00,13057132042.00,42699809717.00,23218410303.00,14518105942.00,7707965044.00,22898704808.00,17825259484.00,10892285397.00,4408569954.00,10875204358.00,7356440009.00,3960953968.00,1903399551.00,7784674857.00,5466753776.00,3647826420.00,1759200051.00,7209643201.00,5299794742.00,3496214110.00,1385048740.00,7204613694.00,4220136800.00,2586828705.00,1051238762.00,2435386412.00,1733443224.00,1016138027.00,452282803.00,2598629539.00,1461958304.00,988423100.00,439464871.00,1749237880.00,288482957.00,171188356.00,98574954.00,274218575.00,184569807.00,146623297.00,0.0
3,收到的税费返还,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,8681288800.00,5932638182.00,3582522397.00,1902968233.00,10743033161.00,7052899139.00,4291499996.00,2604682671.00,11545089178.00,7519121205.00,4530597415.00,3371632897.00,30440151518.00,10209481603.00,6205630766.00,4020964650.00,30061630404.00,19628492402.00,12411033736.00,4179394042.00,30666108788.00,21864175914.00,14679360798.00,6926208188.00,25122116028.00,17406524212.00,10619477624.00,5155974805.00,26554433688.00,20339857655.00,13089613261.00,6609272285.00,26632845763.00,17468870146.00,12122790543.00,6454351652.00,26056088408.00,14192653491.00,10989946522.00,5826413627.00,23175056669.00,14318347832.00,9362339064.00,4919404455.00,22257460878.00,14651224269.00,10227223525.00,6455272472.00,21065345192.00,15486635864.00,10634000059.00,5018970606.00,18927289857.00,14146668680.00,10899165630.00,0.0
5,经营活动现金流入小计,93305268047.00,59928538598.00,38143770975.00,20192127278.00,94448018676.00,68869676511.00,47366060804.00,23774761433.00,87844795028.00,60150821431.00,38264286478.00,18527369861.00,93105720928.00,50866033603.00,32032288303.00,17165280751.00,72761440121.00,43070928678.00,27082631049.00,11962636547.00,53564813596.00,39819888337.00,25652515220.00,11374148732.00,35997320386.00,24836121140.00,14620407183.00,7078140371.00,34339108545.00,25860033269.00,16768468055.00,8383351878.00,33842488964.00,22803242887.00,15637703809.00,7847447120.00,33260702102.00,18420026394.00,13580575016.00,6877920220.00,25610443081.00,16051791056.00,10378477091.00,5371687258.00,24856090417.00,16113182573.00,11215646625.00,6894737343.00,22814583072.00,15775118821.00,10805188415.00,5117545560.00,19201508432.00,14331238487.00,11045788927.00,0.0
6,购买商品、接受劳务支付的现金,78319791645.00,50528670329.00,32206095149.00,16877595076.00,78532002950.00,57948634332.00,39434403160.00,20073709838.00,73370276837.00,52180080235.00,33538573748.00,17142211925.00,62944734306.00,41417415485.00,26666026100.00,13368448051.00,38325254639.00,27125741447.00,16530047223.00,6451381633.00,20351830020.00,18892624609.00,11391057597.00,4663026459.00,12826384208.00,7679773710.00,4215855138.00,1760850153.00,6429356667.00,4758241045.00,3524315281.00,1677886321.00,6961046198.00,5328103624.00,3707671204.00,1481681969.00,5333731580.00,3429314457.00,2150617766.00,799194352.00,2511958868.00,1605982481.00,910150281.00,380404915.00,2570793847.00,1198742224.00,885820712.00,413023305.00,1664892636.00,66057801.00,35498752.00,16898037.00,69868505.00,34459571.00,24208220.00,0.0
7,支付给职工以及为职工支付的现金,1615552294.00,1282934872.00,884521964.00,486870804.00,1545686503.00,1516819219.00,1029539568.00,553245985.00,1663356857.00,1237548289.00,825324610.00,424487400.00,1384137728.00,1029525167.00,557785735.00,267757436.00,798482989.00,611753084.00,343056362.00,201269874.00,537574418.00,385346069.00,243357344.00,106811952.00,360026188.00,268633345.00,178030424.00,81982476.00,342594652.00,265957904.00,151854343.00,81901526.00,275035394.00,188304478.00,128671075.00,62063289.00,193405952.00,125288084.00,86106675.00,4860988.00,138537958.00,107920164.00,74854939.00,38467286.00,131592638.00,89636740.00,62934433.00,24782595.00,80890643.00,52183770.00,34103631.00,19246121.00,27737308.00,21358088.00,8758642.00,0.0
8,支付的各项税费,898582517.00,459902422.00,356668566.00,552707486.00,912682712.00,2114579587.00,1391336943.00,854576909.00,700565713.00,2152076635.00,1410399562.00,621512493.00,719020839.00,2701557334.00,1893061531.00,971571381.00,3873021845.00,2336510491.00,1504229305.00,903211512.00,3189503586.00,3143826118.00,1749343007.00,1001438601.00,3538415664.00,3080392739.00,1699749954.00,682574101.00,3567685244.00,2590111814.00,1753280575.00,850985448.00,3465720455.00,2818819354.00,1723717731.00,847815257.00,3405098228.00,2743347303.00,1662727512.00,773446756.00,3433878994.00,1986495212.00,1272618604.00,632368637.00,2417688272.00,1670174585.00,1311817411.00,645724756.00,2429461068.00,1801884120.00,1212291656.00,607197687.00,1796956743.00,1411442010.00,1382451006.00,0.0
9,支付的其他与经营活动有关的现金,9857385033.00,6387055582.00,3867490405.00,2134418688.00,11820891278.00,7458231725.00,4640336323.00,1992111617.00,12069950662.00,6763618052.00,4616287193.00,2957074228.00,31238277768.00,8721242477.00,4879549720.00,3610321083.00,30948168967.00,15594859968.00,9618876879.00,4580433109.00,32251561539.00,19168366444.00,13211027061.00,6051020230.00,21624251773.00,15683852106.00,10220309534.00,5416921842.00,23627827106.00,18159288159.00,11998774239.00,6027024517.00,23174949982.00,14753787657.00,9932964566.00,5228341375.00,25067870799.00,12512052748.00,10264820713.00,5438892412.00,19537197434.00,12869839203.00,8480158577.00,4433626333.00,19821484762.00,13595639364.00,9264063581.00,5790793907.00,18680020169.00,13823038862.00,9519416852.00,4626041553.00,17463970344.00,12731397970.00,9824866730.00,0.0
10,经营活动现金流出小计,90691311489.00,57853149011.00,36744725715.00,19452698269.00,92811263443.00,67720328668.00,45373579431.00,22977873637.00,87804150069.00,62555573954.00,40468585868.00,21004879262.00,97252555318.00,54182378125.00,34389435664.00,18538340139.00,74566898843.00,45770666503.00,28053658486.00,12492480598.00,56845254266.00,42066206551.00,26829549518.00,11975877833.00,38716075602.00,27030015333.00,16471074299.00,7966745801.00,34071090755.00,25858654535.00,17459887450.00,8612326179.00,34020361977.00,23182986895.00,15560535440.00,7616313668.00,34000106559.00,18899252820.00,14264463796.00,7068031671.00,25621573254.00,16570237060.00,10737782401.00,5484867171.00,24941559519.00,16554192913.00,11524636137.00,6874324563.00,22855264516.00,15743164553.00,10801310891.00,5269383398.00,19358532900.00,14198657639.00,11240284598.00,0.0
11,经营活动产生的现金流量净额,2613956558.00,2075389587.00,1399045260.00,739429009.00,1636755233.00,1149347843.00,1992481373.00,796887796.00,40644959.00,-2404752523.00,-2204299390.00,-2477509401.00,-4146834390.00,-3316344522.00,-2357147361.00,-1373059388.00,-1805458722.00,-2699737825.00,-971027437.00,-529844051.00,-3280440670.00,-2246318214.00,-1177034298.00,-601729101.00,-2718755216.00,-2193894193.00,-1850667116.00,-888605430.00,268017790.00,-509110266.00,-691419395.00,-228974301.00,-177873013.00,-379744008.00,77168369.00,231133452.00,-739404457.00,-479226426.00,-683888780.00,-190111451.00,-11130173.00,-518446004.00,-359305310.00,-113179913.00,-85469102.00,-441010340.00,-308989512.00,20412780.00,-40681444.00,31954268.00,3877524.00,-151837838.00,-157024468.00,132580848.00,-194495671.00,0.0
