,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,2419469270.13,1023164717.65,370710034.26,1353659807.23,972109833.55,551427769.79,338403166.54,1100606360.15,920863819.07,582831106.73,250073620.77,672963294.21,446521952.13,275678134.07,92740628.15,537533829.67,469153085.00,220555975.21,122834183.27,458599168.58,291509187.75,185058042.21,76094778.42,405319541.34,231574168.11,141707158.89,59234501.38,322940255.05,206431945.54,136962159.57,56229695.23,257137191.76,181250065.81,109312866.86,45516528.01,151867495.07,102570221.83,61768458.45,29441122.98,133857408.82,93113715.15,37581454.92,18368035.05,88541838.43,59871575.13,44717943.52,0.0
3,收到的税费返还,767063.51,325776.57,235794.41,22576590.18,20888264.38,14236628.93,11446357.36,18428992.28,14711684.03,6094585.51,5146291.26,13612210.34,12182651.85,5756547.02,139155.29,1294250.91,776244.62,42601.73,0,1421060.32,1421060.32,950528.89,0,2524380.18,989024.28,399786.52,157653.48,3168054.20,2396848.56,1146838.86,854290.46,3265193.77,1990622.48,1173867.27,281332.10,1759736.52,1204574.17,768264.26,443800.60,897743.50,636478.59,595126.63,130061.05,262232.44,91368.01,263601.77,0.0
4,收到的其他与经营活动有关的现金,39597796.40,15343043.42,11542488.74,97574979.30,54415357.77,36914609.74,61084016.53,83165028.66,69724658.13,15344879.25,49222630.44,54965189.53,133197407.90,107150574.41,34211425.62,16763938.22,16235987.93,3395165.20,3090381.94,10646163.79,14216493.33,5213529.53,3317704.87,17783049.31,12166478.10,3027401.20,3129540.44,9668694.09,13410552.40,10787237.06,6843824.63,18507520.36,21202181.59,6515736.90,1099873.85,4768354.76,3132226.54,1489750.14,648088.98,2572333.37,1405770.98,470761.78,624018.66,2716720.48,651804.12,372291.92,0.0
5,经营活动现金流入小计,2459834130.04,1038833537.64,382488317.41,1473811376.71,1047413455.70,602579008.46,410933540.43,1202200381.09,1005300161.23,604270571.49,304442542.47,741540694.08,591902011.88,388585255.50,127091209.06,555592018.80,486165317.55,223993742.14,125924565.21,470666392.69,307146741.40,191222100.63,79412483.29,425626970.83,244729670.49,145134346.61,62521695.30,335777003.34,222239346.50,148896235.49,63927810.32,278909905.89,204442869.88,117002471.03,46897733.96,158395586.35,106907022.54,64026472.85,30533012.56,137327485.69,95155964.72,38647343.33,19122114.76,91520791.35,60614747.26,45353837.21,0.0
6,购买商品、接受劳务支付的现金,2254352020.13,845745539.50,284432862.39,1178042151.44,791757401.05,431832226.36,206959156.76,699711193.84,606307991.53,368432458.55,194296506.07,532159074.82,445665171.72,302020650.45,126609915.86,494856907.03,414014775.37,170003715.16,91624373.17,267786373.97,193932922.18,124349646.21,59368633.86,250723040.54,140970978.25,79456197.57,47245709.28,207694261.31,164242775.55,123776381.97,78392391.81,297566238.34,202185628.57,120446646.22,55267945.02,125983896.02,89751895.09,58488632.86,27103048.34,97757986.20,61630200.30,32470680.07,17539312.58,78419607.04,42271312.25,38926532.02,0.0
7,支付给职工以及为职工支付的现金,105130949.63,74783375.76,47287983.75,122431059.27,93874844.85,60875963.04,36328772.62,99836533.06,71228476.68,51416100.04,33494033.84,81156676.16,55813315.09,38325809.57,22937065.19,50729416.58,36186133.04,24551602.60,15951172.90,34700055.81,26632294.48,18885978.58,11845960.09,31790785.69,21764522.20,15446050.68,8366376.14,24437404.64,17262913.10,12120126.67,7003164.33,19558473.80,14665680.27,9875369.50,5926963.01,11811482.75,8889814.21,6093290.19,3704974.57,7002575.70,4947070.11,3095154.12,1820361.48,5016742.74,3158047.20,2175772.24,0.0
8,支付的各项税费,34710727.27,21723309.86,8625534.11,44505467.53,40425373.48,34970553.80,6452515.61,49662746.72,45290890.44,31995322.18,19526040.16,63399280.65,41857011.65,29924631.04,15113966.91,55665764.04,43596019.80,26677883.19,13619096.85,38758731.18,22742779.96,13616598.16,9542959.46,40005378.32,23218742.70,16741837.79,9353623.07,11885381.55,9099858.65,8357188.95,2490493.02,7591261.06,7398511.43,4074722.40,2432195.81,11234308.08,6787213.11,2475795.80,1473706.38,6391288.06,4698730.01,2001194.16,404910.95,8132000.88,2404047.49,641149.70,0.0
9,支付的其他与经营活动有关的现金,86640087.87,22436739.54,13516972.22,107224044.74,60097535.63,36914736.27,54904329.74,166441008.46,130664612.09,52173625.37,62687383.10,93016201.06,80445818.80,55055783.59,32564425.54,68520042.02,39102056.86,30219755.44,29592812.45,55011361.88,36636024.39,28648638.98,11819877.20,51178765.64,29069533.88,16770734.53,9038897.61,33856994.51,25992384.01,17548075.68,9679539.99,30919126.58,25152234.93,13977388.00,4661821.88,15118452.16,7951212.88,5709680.69,2991998.97,8554406.49,5096442.07,3942691.05,1424256.98,7178582.26,3997250.84,2473761.45,0.0
10,经营活动现金流出小计,2480833784.90,964688964.66,353863352.47,1452202722.98,986155155.01,564593479.47,304644774.73,1015651482.08,853491970.74,504017506.14,310003963.17,769731232.69,623781317.26,425326874.65,197225373.50,669772129.67,532898985.07,251452956.39,150787455.37,396256522.84,279944021.01,185500861.93,92577430.61,373697970.19,215023777.03,128414820.57,74004606.10,277874042.01,216597931.31,161801773.27,97565589.15,355635099.78,249402055.20,148374126.12,68288925.72,164148139.01,113380135.29,72767399.54,35273728.26,119706256.45,76372442.49,41509719.40,21188841.99,98746932.92,51830657.78,44217215.41,0.0
