,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,2361339749.49,1653761745.93,1047615477.58,585638711.20,2178309965.89,1480007417.35,982786847.93,449946241.55,1836787549.89,1268311234.47,786726651.91,373677625.56,1541086690.93,1091595766.44,655062648.11,308682177.61,1146202217.28,848808170.33,495324014.94,205648845.23,956869762.54,689030469.73,455330797.53,234390368.34,898513293.04,661688743.63,641959097.24,616014997.84,0.0
3,收到的税费返还,4818715.50,4818715.50,4818715.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,1250900.00,1250900.00,0,0.00,12779.96,12779.96,61267.27,0,0.0
4,收到的其他与经营活动有关的现金,48786715.56,16813110.51,15173039.86,9332548.74,42578295.73,58685555.81,11114016.24,1741644.55,18079607.01,6983723.26,4845745.08,3622087.14,8377473.36,8378805.92,7324253.29,5710224.98,19519800.16,9327396.98,6541856.10,3940951.57,14910335.30,9360030.54,7789734.08,5101627.65,10028421.62,6440531.09,5620987.16,5800335.74,0.0
5,经营活动现金流入小计,2414945180.55,1675393571.94,1067607232.94,594971259.94,2220888261.62,1538692973.16,993900864.17,451687886.10,1854867156.90,1275294957.73,791572396.99,377299712.70,1549464164.29,1099974572.36,662386901.40,314392402.59,1165722017.44,858135567.31,501865871.04,209589796.80,973030997.84,699641400.27,463120531.61,239491995.99,908554494.62,668142054.68,647641351.67,621815333.58,0.0
6,购买商品、接受劳务支付的现金,1684207067.96,1194801118.78,725287663.94,376366889.02,1631518141.99,1144808062.54,716362017.37,378428754.27,1485845120.86,1040241123.88,632940275.18,291612985.71,1167319203.81,882541691.95,503117801.15,235478217.10,900498524.17,701470235.65,411461275.48,157599430.45,747937025.43,563637138.77,373527501.75,192378747.95,683604890.41,544141800.55,435749256.28,444972661.52,0.0
7,支付给职工以及为职工支付的现金,195636780.08,148389629.38,105594307.69,63295124.10,162735541.86,120174505.94,82242205.93,48619907.21,104379265.34,78372708.84,54594599.19,32268100.44,76160171.86,56965784.27,39631567.17,23079097.46,58833672.21,44688564.33,30640528.44,17839002.40,48173204.78,37311701.45,25708262.01,14467153.78,40537513.96,31001088.98,33423299.03,24730022.22,0.0
8,支付的各项税费,173381151.60,131590126.56,80655668.63,33739790.03,187655323.89,141057508.03,90610026.19,43411252.82,103128681.27,79307962.06,37474877.50,16292673.98,98536413.16,68392915.34,43389979.84,14407528.70,78109469.47,52810359.52,33200971.22,14840390.65,80298779.56,60858035.18,41206446.76,19143001.69,76714023.37,59054394.75,62700699.23,45192943.24,0.0
9,支付的其他与经营活动有关的现金,129581402.70,100179998.07,69660407.90,37991869.82,106089111.57,88499445.11,58339985.42,36881480.89,75295322.55,60630824.57,41465977.46,16571398.53,50740035.51,37531114.82,25317467.33,16799304.69,47778737.22,34185872.75,20122764.20,9905727.73,45340565.49,32646600.90,13907376.58,7666593.99,34823087.30,32714527.39,32554592.40,24267314.15,0.0
10,经营活动现金流出小计,2182806402.34,1574960872.79,981198048.16,511393672.97,2087998119.31,1494539521.62,947554234.91,507341395.19,1768648390.02,1258552619.35,766475729.33,356745158.66,1392755824.34,1045431506.38,611456815.49,289764147.95,1085220403.07,833155032.25,495425539.34,200184551.23,921749575.26,694453476.30,454349587.10,233655497.41,835679515.04,666911811.67,564427846.94,539162941.13,0.0
11,经营活动产生的现金流量净额,232138778.21,100432699.15,86409184.78,83577586.97,132890142.31,44153451.54,46346629.26,-55653509.09,86218766.88,16742338.38,25096667.66,20554554.04,156708339.95,54543065.98,50930085.91,24628254.64,80501614.37,24980535.06,6440331.70,9405245.57,51281422.58,5187923.97,8770944.51,5836498.58,72874979.58,1230243.01,83213504.73,82652392.45,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,468981876.39,458733421.85,447802520.10,417200000.00,1375269903.38,1036600000.00,776600000.00,655100000.00,1762040000.00,1425540000.00,624850000.00,350850000.00,605400000.00,226500000.00,226500000.00,226500000.00,707000000.00,386000000.00,211000000.00,109000000.00,62000000.00,19000000.00,0,0.00,0,0,17000000.00,5312776.47,0.0
