,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,32061526824.87,17219484600.84,7686871925.20,36032087492.66,23977032393.35,13253418357.61,5976412187.90,27496911763.93,20839820251.11,9696472268.58,5944170205.74,29373126808.78,19431231079.68,12445137229.81,7803549840.58,26752209728.73,18162240410.62,11543596683.09,6595935145.99,21731432971.86,15519289489.01,10058678708.02,6398994607.69,19543643926.13,12268581973.94,7932257802.61,5898667268.13,19995793230.00,16053496023.28,8603765591.49,1294446713.72,5108683086.57,3548439706.87,2283453088.89,1122146171.52,3742143293.64,2405395793.84,1536877123.88,844732379.41,2756529073.75,1641688993.56,1005256821.24,462983223.84,1738275580.54,1100613651.83,633101061.23,350795578.97,1444615248.36,979002542.13,710198678.99,376999333.02,2085519888.55,1511571575.49,1009776273.17,443344072.31,2108989980.25,1253582492.55,773993307.59,498007139.55,2084718940.96,1241589382.57,766151898.72,495804291.75,1896789023.97,1367528143.39,977974887.87,462393346.08,2469812727.88,915768689.62,0.0
3,收到的税费返还,9100231.20,8914289.23,1226529.40,0,9673502.73,1795859.99,142330.89,2970700.00,1642116.11,1642116.11,1642116.11,0,85745.99,85745.99,0,1455892.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419347.35,0,0,0,230806.73,0,0,0,0,0,0,0,0,0,0,0,173884.44,0,0,0.0
4,收到的其他与经营活动有关的现金,1670806740.87,963004132.48,535407454.70,1562859280.82,1446143377.65,991491444.92,552752404.03,1002042506.76,1403108707.90,974158555.19,572361788.64,1503781429.85,1355117104.91,1082621019.31,473916394.05,1208107479.13,1437604450.59,756383694.35,490349112.21,1232259663.67,1284101695.18,662615872.62,482598307.21,1484697003.85,1606385558.57,1519505279.06,419071735.91,1390672124.66,3327089569.11,1252912153.78,58647248.52,388112777.30,294156124.27,179155016.29,187730777.64,270453702.54,482863262.61,279869011.23,165493313.62,457035185.88,473698414.81,338515903.90,249493408.60,205676021.87,640038637.08,184354750.30,262428621.36,316630055.71,563372828.06,262546755.23,277189047.08,265525035.68,407244909.20,137508882.88,191215903.15,132434382.55,490524153.26,208970625.89,131283508.10,22485335.43,378423232.60,1599975.67,136428609.11,9240271.03,232985973.55,3195256.89,87783592.03,2213136.65,1543735.19,0.0
5,经营活动现金流入小计,33741433796.94,18191403022.55,8223505909.30,37594946773.48,25432849273.73,14246705662.52,6529306922.82,28501924970.69,22244571075.12,10672272939.88,6518174110.49,30876908238.63,20786433930.58,13527843995.11,8277466234.63,27961773100.49,19599844861.21,12299980377.44,7086284258.20,22963692635.53,16803391184.19,10721294580.64,6881592914.90,21028340929.98,13874967532.51,9451763081.67,6317739004.04,21386465354.66,19380585592.39,9856677745.27,1353093962.24,5496795863.87,3842595831.14,2462608105.18,1309876949.16,4012596996.18,2888259056.45,1816746135.11,1010225693.03,3213564259.63,2115387408.37,1343772725.14,712476632.44,1943951602.41,1740652288.91,817455811.53,613224200.33,1761245304.07,1542375370.19,972745434.22,654607727.45,2351044924.23,1918816484.69,1147285156.05,634790782.19,2241424362.80,1744106645.81,982963933.48,629290647.65,2107204276.39,1620012615.17,767751874.39,632232900.86,1906029295.00,1600514116.94,981170144.76,550350822.55,2472025864.53,917312424.81,0.0
6,购买商品、接受劳务支付的现金,29619687237.66,15566447211.31,7414698723.29,30327709340.12,22153730082.15,12561114797.81,5748091512.58,23674028345.02,19550374597.93,9822687170.11,5322743557.85,25737393414.52,17596551311.15,11682321970.61,6941636890.38,21793043987.17,14715314748.63,9638602828.86,5831847926.25,18462884910.26,13289074709.36,8546993382.20,6155837812.28,16539543588.89,10475733774.38,6722440665.55,5060804455.69,17800198398.30,13744661892.54,6921418076.19,1089474956.35,4571598541.45,3078453339.50,1986595307.27,1063933409.74,3126209850.14,2179499014.01,1388914135.06,751557202.47,2394418099.26,1401374805.86,879426521.69,443953393.71,1464696886.63,923216666.73,548507974.08,306704399.49,1295002931.25,813017227.21,630845066.57,328289882.83,1989038990.24,1439047356.66,996139172.23,372952431.77,1937398130.95,1157521390.86,769566079.17,483862672.24,1630355387.41,1136911402.94,776519054.02,472882882.04,1653130014.40,1227402909.67,813722330.77,416668340.65,2073240250.28,769438380.58,0.0
7,支付给职工以及为职工支付的现金,2115781787.87,1097630425.13,611965861.90,1761028557.16,1586204047.19,697835722.22,452912907.78,1494029839.90,1395726103.97,664776699.70,365521345.81,1396006760.28,1223387676.90,570506467.71,344867396.20,1246734931.03,918317672.32,572767387.80,260693885.96,1096261825.84,806738568.49,535330462.52,364910650.50,1067284569.55,841637891.02,550900795.10,300942408.13,1004633115.12,703968613.16,424631616.58,101230651.14,295302716.28,248479997.65,162177338.45,85135952.51,262882654.14,193672416.51,130623272.33,76832926.57,186155971.52,152200112.65,93510869.65,44815224.48,153808575.44,100275044.07,64110474.56,35185943.53,122180974.71,88722112.07,62793001.10,31939272.52,110822656.99,82689582.14,53119922.90,28587516.19,103626642.41,73829783.64,52016191.92,35214278.42,194924517.50,95063917.14,64750293.17,34723481.61,156196251.08,108985206.60,91255249.46,29571803.88,186067696.62,92040768.48,0.0
8,支付的各项税费,884116489.04,514404315.02,327684470.63,992080029.02,768072596.82,436071123.03,249866304.78,977573119.25,710408895.66,386423691.64,187290598.54,1013607573.39,565442786.74,349260004.03,141045504.51,378279776.20,341817279.46,231587940.52,75960820.51,503388844.54,383388770.88,250038883.40,37924915.33,356055443.70,365284350.87,263574905.85,61330385.73,399323605.79,292181695.82,254742195.95,16667199.89,68915243.97,51730734.97,26834659.18,11800125.88,58435295.59,35232497.07,23694112.94,12377175.31,54443240.69,28334806.79,18908648.26,9350185.81,25983130.36,14011436.74,12446483.39,6506511.63,24475336.22,16043714.65,13046953.58,5537609.66,31852652.49,13769990.47,29761769.73,8006239.40,22649318.04,8131025.43,6077711.29,6355356.83,69665646.81,28263613.41,23572469.86,5564280.68,17835022.78,15378099.87,7815112.34,2272325.77,83577946.24,8457419.11,0.0
9,支付的其他与经营活动有关的现金,1414311355.91,1221931351.12,690092245.38,1281198911.31,1170836047.42,940272706.85,621836767.13,1171133009.07,968200043.62,843559734.18,518107992.18,1539762940.18,982919958.85,852031924.33,457628425.74,1491001520.40,1496487648.38,751237260.87,471364257.39,1124525841.71,1478269967.06,574096266.16,493658821.52,1186783389.61,1663000225.01,1637311344.52,56557228.57,1582379238.67,3842126945.00,1853590377.49,95377134.44,266635555.35,384557297.49,308449956.82,176726896.75,193539454.89,291119394.51,305809039.30,188312250.06,330836495.53,379446720.78,292120764.90,280980870.25,226053812.12,551582959.90,161461027.75,279015589.56,285638856.35,815114306.61,242945905.23,255291877.21,243331400.06,589283573.91,73176615.80,187315228.75,92126458.33,436470287.06,23076241.41,108777928.84,311983266.81,492548097.71,94537747.10,231051725.59,188301087.22,440121598.16,82403888.09,119087710.60,38152486.19,17210442.65,0.0
10,经营活动现金流出小计,34033896870.48,18400413302.58,9044441301.20,34362016837.61,25678842773.58,14635294349.91,7072707492.27,27316764313.24,22624709641.18,11717447295.63,6393663494.38,29686770688.37,20368301733.64,13454120366.68,7885178216.83,24909060214.80,17471937348.79,11194195418.05,6639866890.11,21187061422.35,15957472015.79,9906458994.28,7052332199.63,19149666991.75,13345656241.28,9174227711.02,5479634478.12,20786534357.88,18582939146.52,9454382266.21,1302749941.82,5202452057.05,3763221369.61,2484057261.72,1337596384.88,3641067254.76,2699523322.10,1849040559.63,1029079554.41,2965853807.00,1961356446.08,1283966804.50,779099674.25,1870542404.55,1589086107.44,786525959.78,627412444.21,1727298098.53,1732897360.54,949630926.48,621058642.22,2375045699.78,2124790503.18,1152197480.66,596861416.11,2155800549.73,1675952486.99,850736223.79,634210236.33,2206928818.53,1752787031.20,959379564.15,744222369.92,2015462375.48,1791887814.30,995196580.66,567600180.90,2381038379.33,887147010.82,0.0
