,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,20000630,19991231,19981231,19980630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1777475010.17,8809249312.05,6418377555.21,4250188137.44,2060256351.93,7889289499.59,5846525141.83,3825309158.31,1951457157.77,6186123764.14,4425624930.75,3104683122.94,1535317417.45,6496093936.25,4543859625.72,2774437228.76,1314621950.00,6106203367.81,4395990014.80,3067078902.06,1059441868.80,7165165058.83,5754243626.50,4229186736.29,2089735243.98,10220816135.70,6901742386.69,4723611585.37,1946886758.93,5421555900.12,3816663055.83,2227454668.62,1099638739.61,4905497876.30,3598043334.63,2196537504.78,985390346.58,5159790933.75,3477303981.82,2013620297.81,883594019.26,3786235568.88,2664788233.37,1830922601.18,898381835.51,4121534854.07,3269151598.35,2040706251.21,946758504.74,3455787982.10,3605191349.77,2283959658.78,1054970793.73,3867348528.03,2599942607.63,1738488689.88,914434201.12,4215828732.31,3354352118.37,2455946633.28,1317421545.61,4063712773.18,2951318085.75,1875103371.44,947154360.98,3751984081.41,2246201320.04,1572496037.34,718566505.67,3524695398.45,1674968564.00,3818075383.08,913230884.35,1835445116.07,999757264.48,1200560833.14,1518065385.85,407726114.94,0.0
3,收到的税费返还,21584990.04,93502551.99,71855391.45,42921623.45,21933498.00,94814378.34,70444723.36,43664399.00,23853902.49,65766665.30,52857160.30,35380572.16,19898779.48,70897487.02,57355614.15,36045163.22,18580599.89,102388556.60,80399993.14,66678215.04,16675822.37,103951639.03,89806809.11,48786460.87,24375061.51,232186061.80,159045937.58,112698986.72,42827916.26,211703954.77,145622208.29,102584108.09,58847546.38,169596128.99,159521994.33,96857511.46,66866276.10,132496235.08,70804439.52,17364030.03,13977599.66,62566747.47,39754388.70,27081960.26,18902980.03,80887088.89,24352810.08,22764500.20,8684311.15,54714637.46,35612636.48,28643811.11,15086759.51,65419674.45,43203077.27,25392668.82,22766403.00,39144459.89,21243340.06,17507549.72,15252985.85,38203589.31,37663721.76,24263460.55,16713767.93,70086369.72,52540906.48,38758225.06,1186481.23,29397395.51,7476014.94,92789235.12,9235228.88,17953813.32,0,0,0,9626775.13,0.0
4,收到的其他与经营活动有关的现金,117258669.95,293264186.56,256011213.80,109676900.40,53825526.69,342396223.68,196071889.83,172356210.07,67514214.62,304866100.61,157118901.70,94660839.92,58255639.10,403738359.65,183825714.28,91340403.00,74452450.68,383339322.48,228843806.94,180420716.44,75121550.74,421871777.79,258860180.07,155349784.46,28411667.90,666383069.66,162116339.44,141218534.79,75191218.12,447744645.36,139796539.93,115433273.86,52794581.23,346436922.25,78020985.12,61727551.24,13862516.58,442759432.65,272492910.57,175968129.79,92536792.32,794199399.51,738687199.95,518250931.83,200732748.74,216502613.89,220368855.73,93211739.74,79093935.92,79313638.83,71296635.10,44174555.61,33301601.39,386666030.00,168901524.14,37049526.81,2838665.75,29512851.47,93071642.70,27492461.46,21225819.26,56049430.90,67107719.11,21392022.10,9200013.09,106218543.97,79024364.57,78966048.60,3775562.29,80151840.30,155373290.77,55279674.48,303374965.37,30929458.37,271517456.53,-283780199.18,12205309.06,4090192.22,0.0
5,经营活动现金流入小计,1916318670.16,9196016050.60,6746244160.46,4402786661.29,2136015376.62,8326500101.61,6113041755.02,4041329767.38,2042825274.88,6556756530.05,4635600992.75,3234724535.02,1613471836.03,6970729782.92,4785040954.15,2901822794.98,1407655000.57,6591931246.89,4705233814.88,3314177833.54,1151239241.91,7690988475.65,6102910615.68,4433322981.62,2142521973.39,11119385267.16,7222904663.71,4977529106.88,2064905893.31,6081004500.25,4102081804.05,2445472050.57,1211280867.22,5421530927.54,3835586314.08,2355122567.48,1066119139.26,5735046601.48,3820601331.91,2206952457.63,990108411.24,4643001715.86,3443229822.02,2376255493.27,1118017564.28,4418924556.85,3513873264.16,2156682491.15,1034536751.81,3589816258.39,3712100621.35,2356778025.50,1103359154.63,4319434232.48,2812047209.04,1800930885.51,940039269.87,4284486043.67,3468667101.13,2500946644.46,1353900350.72,4157965793.39,3056089526.62,1920758854.09,973068142.00,3928288995.10,2377766591.09,1690220311.00,723528549.19,3634244634.26,1837817869.71,3966144292.68,1225841078.60,1884328387.76,1271274721.01,916780633.96,1530270694.91,421443082.29,0.0
6,购买商品、接受劳务支付的现金,749807054.57,3348074009.11,2402241246.99,1462012601.00,629532782.93,3121113770.45,2149724601.47,1316145963.74,681408025.91,3361217047.17,2503823992.64,1929643722.11,907889522.20,4465829021.91,2933817960.93,1719780825.12,822321307.78,4132659847.30,3012662370.37,2120354219.44,689660936.22,5334398132.70,4422526104.25,3388644010.92,1686781246.03,8998926662.50,5937085322.75,4039615111.25,1647496452.82,4072006976.25,2885145731.41,1645485808.45,829201054.26,3306531681.37,2436355385.41,1361158490.42,583369332.74,4252878916.26,2788630444.76,1504403086.54,657019222.15,2122204225.14,1513868129.97,952794044.33,387188466.62,1843663719.22,1626392355.32,998061053.42,459851813.14,1683248123.69,2266842302.47,1543939142.63,766173484.09,2824541109.18,1869324393.57,1244451143.33,665912786.26,3000469929.63,2529290988.36,1831605110.65,1006241819.32,2928263745.13,2079641504.02,1314606795.82,586326041.50,2408662237.32,1360328632.80,945816248.04,512235253.00,2017100920.14,914259146.43,2586957382.06,344666587.97,1082780698.46,746549538.03,1051286922.17,1036619594.95,264589823.73,0.0
7,支付给职工以及为职工支付的现金,306163108.39,1219243124.11,879744618.28,575454010.36,296450952.72,1117501895.28,798821503.39,524968604.70,267956125.12,1096957466.76,781743087.80,502410086.41,260174239.07,1029588333.69,714218449.81,467998976.41,239024527.11,962351502.22,683292169.99,475650784.31,198971604.77,1005454283.57,734996089.47,496579219.32,248118541.63,1038249647.07,771174698.56,516505002.18,259946830.12,1087601691.44,759082184.79,484513264.92,244459134.22,987619484.18,715738929.85,442372768.46,203934260.07,917056561.69,646695936.00,409320649.69,194948773.46,656377330.02,444796805.79,275148030.47,137036556.18,553684502.62,408278489.46,261598991.97,131587066.53,464893797.72,332525590.06,220676922.01,103878111.84,430551571.97,314865117.99,208392829.20,107931081.22,460496329.16,355379937.82,256127371.72,143536629.26,411140890.74,312492011.12,211575358.49,125298423.01,401770618.85,290511355.18,200183982.44,111752548.02,380112593.48,174480118.49,312613604.13,101228173.87,175674546.23,83435488.41,130011721.05,173480423.79,81253835.62,0.0
8,支付的各项税费,221586090.00,753086005.21,610753603.65,458328976.55,287639394.42,692753971.31,603368386.50,410799885.09,246416187.96,619852598.99,347509932.20,302944958.13,154426086.24,447843533.14,365096942.22,260457840.15,120295084.53,313670049.28,243707673.11,170694507.18,88204268.01,281652847.32,222255611.96,150443886.49,77799552.77,242669716.53,182262611.53,123982224.17,65002199.11,272727626.35,183077341.74,127068294.68,76215348.97,275374137.28,225064210.13,166501090.53,104937525.89,441823195.38,361899595.18,274130902.28,136371705.05,352306997.53,374384612.33,163486204.78,130761591.49,387693706.72,278021619.38,180267714.25,60402461.00,254119625.20,164596068.06,107078488.35,57505187.08,206742581.78,159818181.49,107658680.36,50656641.97,188457753.94,146981649.20,99052043.86,54903921.83,168519794.59,167367777.33,94195731.21,53683807.63,249087493.44,210076525.25,161319854.12,62250139.30,282748844.12,168529399.27,379571733.86,157126315.87,166528534.73,73231597.41,0,107633906.05,73937847.50,0.0
