,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1039333320.24,642184583.51,165631004.20,1739159073.56,1099655052.80,621652737.42,283319649.50,1776326571.34,1066950781.67,651082297.66,283237307.62,1571547419.58,965414479.05,548955833.54,294415025.77,1067154632.06,791772222.19,487150131.64,270388477.92,1169533395.25,917605821.41,581308293.33,286858788.55,1094997452.54,878185342.32,566772985.62,264509902.58,1182841514.49,826956998.41,617636107.17,231388595.87,1597743018.02,1112632668.74,717146514.88,409635269.16,1813268684.92,1252266407.33,749805806.90,328204008.08,1418740588.48,924489092.00,581002554.20,232998945.57,1286044452.02,953029317.73,703379152.65,264004782.82,1210030616.03,804218372.72,446706295.19,208102038.46,904998586.82,667871218.40,411806845.73,179390274.50,648435635.91,489979677.63,342706875.49,175762205.36,539253071.72,379522318.76,233482181.72,176309489.27,422478826.54,346787299.55,201706483.79,86237889.45,399171907.46,163336743.57,254351123.42,114858054.14,212187961.85,0.0
3,收到的税费返还,0,0,0,292910.22,0,0,0,375175.53,0,0,0,331139.11,0,0,0,423330.72,0,0,0,0,0,0,0,146502.30,131000.00,80000.00,0,148195.79,148195.79,80000.00,0,463500.00,400000.00,200000.00,0,278000.00,0,0,0,3195.10,3195.10,3195.10,0,342584.63,85221.73,85221.73,0,765000.00,640000.00,430000.00,310000.00,2307576.70,326676.70,291000.00,130000.00,0,460000.00,230000.00,30000.00,3391525.20,3325470.75,3325470.75,1887936.30,11747090.00,10837090.00,8752090.00,1920900.00,3217894.43,1090900.00,14112892.47,21822479.42,37596064.10,0.0
4,收到的其他与经营活动有关的现金,9968867.66,13407924.01,2031481.17,39651602.35,31806688.39,11548827.12,3363447.36,14479665.35,14433429.52,11492381.49,4122236.92,7495286.32,6861208.27,4437424.43,2399923.63,7426300.14,4514750.75,3007755.23,995713.75,3859816.14,3098362.49,2400058.50,1758343.14,19661011.12,10248687.91,4251381.60,896082.73,6712564.56,1087155.97,1037707.71,632911.67,16187333.79,3080952.67,2228079.33,1440886.21,23275919.07,2492264.17,1409251.33,670248.06,5652583.20,2130235.89,1188469.86,551185.02,7232700.34,3713870.49,3277784.05,1602961.00,3834878.82,2473548.01,1564648.26,888894.06,17962395.70,423213.51,366749.51,2228802.94,7878349.90,10156297.41,6407124.56,167458.86,1368497.13,1178725.74,970033.62,1422226.67,4144367.91,1886987.91,1344798.57,524317.96,3332999.76,2227286.55,1490081.28,406060.63,9036429.00,0.0
5,经营活动现金流入小计,1049302187.90,655592507.52,167662485.37,1779103586.13,1131461741.19,633201564.54,286683096.86,1791181412.22,1081384211.19,662574679.15,287359544.54,1579373845.01,972275687.32,553393257.97,296814949.40,1075004262.92,796286972.94,490157886.87,271384191.67,1173393211.39,920704183.90,583708351.83,288617131.69,1114804965.96,888565030.23,571104367.22,265405985.31,1189702274.84,828192350.17,618753814.88,232021507.54,1614393851.81,1116113621.41,719574594.21,411076155.37,1836822603.99,1254758671.50,751215058.23,328874256.14,1424396366.78,926622522.99,582194219.16,233550130.59,1293619736.99,956828409.95,706742158.43,265607743.82,1214630494.85,807331920.73,448700943.45,209300932.52,925268559.22,668621108.61,412464595.24,181749077.44,656313985.81,500595975.04,349344000.05,175959664.22,544013094.05,384026515.25,237777686.09,179619652.24,438370284.45,359511377.46,211803372.36,88683107.41,405722801.65,166654930.12,269954097.17,137086594.19,258820454.95,0.0
6,购买商品、接受劳务支付的现金,1005150280.29,772454651.98,327275762.52,1171598790.86,1030926077.54,516385626.18,314872525.46,1229336773.05,1039338250.98,669980022.61,352383947.31,1357754290.60,864505011.04,827980071.21,411793457.47,566754593.13,676167347.56,395501102.69,157610017.25,815001482.55,886377469.22,559093662.40,331476686.63,865545398.49,874370024.56,616324134.60,321097556.26,1112068681.96,821180917.33,681275672.61,398252157.76,1182700230.61,1084526324.23,693848679.83,353555297.97,1595927927.81,1198927703.30,721190150.50,346862820.98,1381737832.60,967708997.76,590689395.81,275267792.20,1057333114.14,775384515.17,555594943.34,202779510.79,1054826718.91,693758623.95,405548422.22,134170123.90,751923824.85,547814286.77,341112707.49,158660927.79,553464349.57,415998138.93,275743707.25,139140820.27,431220542.08,323429622.44,170530867.86,174448641.12,306135989.46,283908132.11,153772785.98,73082447.18,343250944.51,128200156.45,195434367.18,96384418.36,171536422.67,0.0
7,支付给职工以及为职工支付的现金,46115274.72,30931766.57,16479862.52,56842963.26,45116735.13,31288054.76,17097400.47,60777718.88,46608253.61,30762896.63,15946452.16,54189907.24,36137563.23,23421390.83,12085879.00,31032732.50,21625763.00,14371027.00,7170991.00,30299574.06,17697999.00,11329698.00,6345622.07,25415719.70,17935451.52,11881631.68,6000597.97,18519261.53,12637189.44,8069530.32,3958711.49,16635280.91,10830503.72,7174422.38,3702872.60,13736492.12,9179322.80,6643775.24,3053196.80,11957073.27,9208258.79,6058272.64,2851478.65,10577788.07,8919954.42,6034516.70,2537237.00,11727604.25,9364935.20,6459013.90,3197030.70,13018435.47,10932116.20,6725049.20,3656825.90,12939226.77,10486541.01,6931447.90,3753914.80,12752814.88,9864674.68,6524541.08,3333090.19,11500943.25,8982682.15,5822048.01,3026175.95,9745967.18,4519574.70,10718606.69,0,11150977.10,0.0
8,支付的各项税费,64925558.97,55186821.57,24065586.03,88253802.82,62388545.55,43906468.65,25404623.09,61698916.74,41721333.27,38766123.67,11915475.35,74900834.00,42522029.42,35241332.30,15445584.64,55748181.63,42047573.00,32563506.71,6202705.49,61332216.39,45664353.42,33083151.47,7439109.29,70363461.71,51478938.70,39129435.87,12547578.35,61765183.63,43226203.60,31589209.59,19282005.64,57965416.70,46780036.98,36893892.73,10916275.03,72079435.18,48106321.96,34005153.93,14285388.97,75064726.24,50594908.73,24088778.85,9038826.36,59618292.25,40462718.50,31155637.78,17155051.00,56052529.84,41094708.01,23396219.14,12227900.54,36362808.69,26436949.93,17356846.78,8113178.71,24573011.96,22789356.12,20134420.55,5977680.45,15167535.67,13371983.67,10784075.96,1440529.05,18454143.69,14435089.32,11451848.49,5074480.89,14520697.69,14858594.18,28688471.43,28019053.82,44397327.00,0.0
