,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,2113159366.70,1309014000.56,586762763.37,2887345157.60,2181407570.54,1496748136.17,772801223.48,3255661705.72,2304273226.33,1486884959.04,685132384.29,3001020401.94,2176146096.31,1348605475.49,658793464.27,2872527647.28,2014068258.05,1271329226.28,676372981.90,2753944911.39,2027613763.01,1296057495.02,596977690.56,2677178854.34,1873674650.90,1152693023.81,547691176.08,2817613385.48,1914087005.72,1133382979.53,577808565.61,2935681672.63,2079887944.70,1131852757.92,553516073.62,2359011464.63,1564172662.70,808711621.08,393576345.10,1468175632.72,1037499245.95,553172349.93,234070806.09,989194069.20,672846559.06,341411300.88,125155441.58,672150585.83,484195113.05,282778380.02,128286625.38,632440765.22,444676182.64,287332289.60,152600930.16,518489411.35,378358719.97,299911759.73,0.0
3,收到的税费返还,8442577.35,4617354.18,3132640.22,10563204.63,7941835.83,5190107.26,5547877.42,13846186.71,12398977.04,8269887.26,4445888.33,16359866.23,14009746.28,9082825.47,4298551.86,19466990.47,15250737.42,10634221.08,3939585.07,9720430.34,7246808.41,6318323.54,4895346.07,17429020.65,10898725.73,7700361.95,5438922.13,22501358.17,21231226.12,8376566.41,6325604.42,13635142.62,11320686.53,7399983.09,4234970.35,22104005.92,13104225.78,6112385.42,2217640.81,13379727.86,7788712.89,835067.78,633674.86,7056355.47,5649576.06,3634501.77,1798787.27,6164429.79,2875676.41,2873417.58,2272992.56,2270910.14,2425997.76,1657931.74,596837.37,2560351.14,9003621.46,1149339.59,0.0
4,收到的其他与经营活动有关的现金,29619223.99,21056705.01,15061678.09,46416288.75,32817305.86,21904945.63,5212187.56,30226715.59,17607954.29,14235014.52,8618381.72,178609716.46,65597245.69,39818717.81,23176671.13,319669614.58,119413406.20,99059271.19,47498131.49,143329008.20,26836768.11,45862828.91,38199607.10,72119180.94,15687306.63,11071413.88,25433025.58,55200949.62,34151292.75,15331358.00,3491060.62,72263588.40,63582746.26,58933635.00,4461670.57,261393529.83,15466750.97,13888574.64,1921520.09,34709110.12,7315149.42,3938865.40,1412877.51,7147992.83,2570375.47,1832132.70,1452076.95,14297710.65,5681597.50,2474446.52,719632.19,3616977.47,671438.04,2649847.59,169926.86,571533.99,547591.65,776176.91,0.0
5,经营活动现金流入小计,2151221168.04,1334688059.75,604957081.68,2944324650.98,2222166712.23,1523843189.06,783561288.46,3299734608.02,2334280157.66,1509389860.82,698196654.34,3195989984.63,2255753088.28,1397507018.77,686268687.26,3211664252.33,2148732401.67,1381022718.55,727810698.46,2906994349.93,2061697339.53,1348238647.47,640072643.73,2766727055.93,1900260683.26,1171464799.64,578563123.79,2895315693.27,1969469524.59,1157090903.94,587625230.65,3021580403.65,2154791377.49,1198186376.01,562212714.54,2642509000.38,1592743639.45,828712581.14,397715506.00,1516264470.70,1052603108.26,557946283.11,236117358.46,1003398417.50,681066510.59,346877935.35,128406305.80,692612726.27,492752386.96,288126244.12,131279250.13,638328652.83,447773618.44,291640068.93,153367694.39,521621296.48,387909933.08,301837276.23,0.0
6,购买商品、接受劳务支付的现金,1578410188.12,1038208662.66,493407162.38,2067936425.36,1559089352.46,1029359725.71,567321012.52,2564829824.55,2024808803.71,1421122327.42,750409098.33,2303305539.89,1701933362.93,1152854326.63,579580431.84,2279409583.18,1521221551.91,1040573590.68,513013025.51,2256555300.57,1691402091.81,1141117149.42,492863126.90,2069700041.56,1494722063.00,1043648286.10,509121438.21,1863900777.60,1570776603.45,1250908913.49,765838519.23,2358321818.02,1487365046.99,1067109094.38,571728228.63,1992287013.82,1175938168.14,845881016.49,409882747.16,1098507570.31,722712816.46,478134317.37,261055526.74,724901815.72,500971333.81,350635767.06,122698653.16,583463100.45,386688530.20,284201440.88,95271769.46,274455693.43,236575405.98,180685312.14,79040042.24,262788533.37,146980931.95,119828051.68,0.0
7,支付给职工以及为职工支付的现金,265999485.19,175730929.45,91327562.32,371946428.24,251386388.72,177737107.72,98905124.62,388641180.35,251183625.54,192143137.80,104936361.75,363446777.75,271380848.47,186255352.04,102468786.10,368984681.39,283736688.11,197823233.95,112195794.87,387023253.75,289433515.01,199588235.07,111967113.49,350055176.30,271469123.40,185064062.15,90939463.97,338175647.50,252847568.62,177955799.87,81833277.45,300002006.90,230998650.46,157713267.97,94578802.55,266101061.99,201248668.01,142127511.74,90458916.84,183329833.00,146476996.15,103817570.66,68019011.71,172341101.87,146925577.14,111978845.29,78288836.27,165074710.62,157508258.65,123849778.89,93916605.17,99198271.87,69341707.27,46978382.38,25670949.45,103569866.70,80624114.28,73442551.20,0.0
8,支付的各项税费,34295533.42,24599031.33,15073011.26,32702125.56,27228186.38,20456147.40,11585797.13,27696141.80,22983752.87,15718895.82,9542424.34,35858753.94,19564533.87,12760034.43,7726219.29,15917451.12,18394091.19,12482172.02,7062761.73,46722559.80,61021336.98,55719434.41,12842214.99,45699721.51,40504362.17,32471680.28,18587234.22,123492323.74,91836412.47,78481003.23,39384633.36,73590721.26,58100676.14,51045245.30,31870853.50,51722765.08,46130300.87,32323397.46,11459120.83,49377272.12,17236481.25,12866274.22,1472974.16,29863386.30,11493258.08,6517627.13,2453908.37,24681823.75,10473349.82,6385686.96,2961125.91,7850169.83,6432806.26,4071428.90,496737.25,7466495.10,43189385.09,53580922.97,0.0
