,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,754950116.82,500367197.54,287775240.91,1303308713.39,768878767.97,456867669.37,284544799.35,1003329858.48,523431185.74,386492661.95,231459103.75,1029445500.87,673537307.41,484247431.03,299946547.22,1058468893.83,638615289.48,359616538.73,235197470.07,736858137.04,423086783.12,295114536.34,183558410.72,827472299.43,520378988.06,303897433.13,131289551.92,670652759.15,413915963.91,245969213.36,123420273.50,500490632.83,213435444.86,134514717.77,63486567.89,305553499.87,171445970.51,111103729.77,54908623.49,253741714.10,185667023.69,99973920.46,20299304.79,228106473.56,126557371.19,178489529.39,115466146.21,0.0
3,收到的税费返还,4880088.27,3966779.23,1202983.97,5322568.73,2888531.58,2313690.93,1055889.14,4259478.90,2221096.51,1805009.46,242864.16,4302468.91,3141885.65,2749961.78,997195.13,3278965.80,1755539.03,1594263.88,114506.86,4680686.04,4346181.16,1601672.93,807700.69,3526496.36,1812743.70,497394.66,265103.11,3820369.87,2960778.43,2521066.36,287683.67,385390.14,91930.42,0,0,303709.41,213709.41,110597.44,153897.44,89743.60,89743.60,89743.60,89743.60,154904.13,67367.52,95666.66,1097669.48,0.0
4,收到的其他与经营活动有关的现金,2154725466.25,1203434840.77,485125227.20,155283274.79,659030348.10,380157179.57,155924369.34,168363772.29,209998211.84,92525093.74,32929971.39,150176616.67,146516041.70,85545901.45,21241756.82,185803745.67,132131732.40,90164156.70,40784342.75,151238629.63,120351486.68,100775712.04,37889350.72,134426753.14,15442873.95,22233263.84,30197359.53,13285647.72,10692108.84,4979311.31,1323136.94,9177174.75,7255614.21,444389.92,103631.02,2809189.64,1764253.12,1643353.12,1450002.97,3833743.96,5723175.86,1290322.02,378396.34,2016691.64,2564957.99,775000.00,1234002.83,0.0
5,经营活动现金流入小计,2914555671.34,1707768817.54,774103452.08,1463914556.91,1430797647.65,839338539.87,441525057.83,1175953109.67,735650494.09,480822765.15,264631939.30,1183924586.45,823195234.76,572543294.26,322185499.17,1247551605.30,772502560.91,451374959.31,276096319.68,892777452.71,547784450.96,397491921.31,222255462.13,965425548.93,537634605.71,326628091.63,161752014.56,687758776.74,427568851.18,253469591.03,125031094.11,510053197.72,220782989.49,134959107.69,63590198.91,308666398.92,173423933.04,112857680.33,56512523.90,257665201.66,191479943.15,101353986.08,20767444.73,230278069.33,129189696.70,179360196.05,117797818.52,0.0
6,购买商品、接受劳务支付的现金,687584041.90,447942085.30,300724293.72,948411006.85,668029555.87,439923701.37,273252501.34,776735167.02,541302175.66,359648451.31,220526881.61,760455678.60,561758115.42,400809222.81,233334250.56,770716728.56,521125775.44,297753437.83,161748580.48,640185615.09,462506613.00,313433364.75,197356551.67,703659857.15,478688248.89,300771705.47,149566324.15,469179671.00,341224044.40,244474344.36,136803704.05,336026788.28,177077582.36,108182137.10,61326174.17,272521901.22,187063942.76,128655652.07,74004958.29,171686497.83,197896968.75,81197250.00,51156355.06,164653229.26,126156508.02,123173062.11,82084293.47,0.0
7,支付给职工以及为职工支付的现金,158062579.58,116853702.65,0,186818051.47,127593183.70,95921816.93,61669864.49,138515767.44,76579338.47,62018834.41,42818434.40,93208418.91,70086661.60,58059184.93,34355733.71,89021947.36,56085370.30,41505361.16,30048729.48,72779817.61,52737101.17,39795286.97,23885062.71,70196076.97,40902933.61,23775908.56,24894779.41,59364036.15,35522441.43,23036977.53,21001762.17,29164194.53,14217040.60,9391109.42,9303968.71,19950880.23,15194017.62,10067842.88,5941612.54,16108996.12,12767566.99,9496351.24,6378551.37,13100627.64,10697693.52,9990921.25,8783629.47,0.0
8,支付的各项税费,49137998.73,39041665.11,25083523.20,63963245.10,49691356.33,33178646.25,17551249.53,43440044.08,39997471.41,28993572.28,15523802.89,53392642.66,32325721.81,23214239.27,13869867.26,42326555.80,27829075.77,21157031.11,12634475.34,36388157.61,24966785.00,16398389.74,9728365.97,38263702.00,24977314.99,17197247.98,10790312.72,31557763.41,20138071.85,13811430.59,8782822.20,19647210.13,12773482.61,8192504.21,5783316.53,12968994.35,9961877.80,6216225.77,4825175.03,5625772.17,3680956.51,1966176.96,1308751.08,10105328.16,7197828.24,4206815.56,5419788.40,0.0
9,支付的其他与经营活动有关的现金,2119848374.53,1230869833.45,512669877.95,199397251.72,744396759.70,450627465.86,211199703.81,187353144.31,259274833.63,137620078.75,64080584.61,166481823.63,138162052.18,89884860.15,46606860.36,221558199.14,173005418.62,122677139.12,56909714.95,152516448.82,140337498.86,101339121.30,43909786.93,98436301.15,24333825.23,20523936.08,8360631.88,86654877.71,53407723.51,46932447.19,26111472.35,43051532.57,18061626.60,19392213.59,10220809.57,38401835.50,25691363.91,16703240.97,12993822.91,25403214.12,10639932.47,8556020.00,7436878.59,21223900.23,6913600.45,17115023.54,15557702.65,0.0
