,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,32521524992.53,20123582318.17,10697435731.83,41284840036.94,34174729667.42,20164415244.21,9100876316.10,38229784631.11,26220359761.89,15575031842.29,7409530427.07,30675839948.88,6644764290.52,3660653726.09,1886161969.56,7171984073.35,5041184246.70,3049432196.18,1313094804.66,5906265370.36,4846960275.40,3044326801.32,1342608056.40,5793682289.66,4773027066.33,3035965604.15,1318037596.71,5052001646.89,3632450949.23,1960644627.47,913600168.87,4684821934.15,3622532623.06,2210586586.21,968847289.72,3967902536.78,2821691582.85,1778705398.27,692823581.70,2842423055.58,2145572846.29,1320405382.92,617238242.75,3129150699.06,2628293009.09,1768460123.92,846781457.59,3134161678.55,2456253216.62,1447642304.48,624296056.13,3147667279.24,2288602933.25,1311404922.23,645962709.15,2816043224.36,2493936300.00,2210441600.00,0.0
3,收到的税费返还,2360829127.01,1385946886.46,825780421.50,3712170782.97,2152270318.55,1391921421.34,754746081.17,2996241157.15,1928933283.51,1216885093.43,74571823.07,2788578115.68,429081620.76,245452690.56,119932170.99,610396689.70,420503966.58,226064774.75,89697594.27,395046835.68,322308426.25,179100494.43,87110745.68,450166491.43,290836083.06,201597872.16,102384713.30,397877621.17,287951223.84,174593091.17,59240314.21,413121338.66,301362894.44,182966420.07,120649823.27,254747130.54,218032830.04,132616747.32,60284014.74,174475161.47,117676400.14,52243587.04,6303493.58,233815003.29,141062992.94,65214458.64,35815315.76,197784069.66,126075023.87,83062155.34,39281866.14,201978399.84,156972532.32,71993030.42,36938713.00,217312786.08,483498700.00,158452500.00,0.0
4,收到的其他与经营活动有关的现金,119699504.65,210550265.24,57331434.40,133852849.59,95084621.14,147334989.93,404311248.96,124541375.78,177513563.26,178980790.35,68642002.51,133503861.02,20848282.53,3796398.47,889708.36,18192389.75,7776550.70,5761165.94,1440598.65,18256597.45,14039088.93,8278657.08,3654315.57,19246569.52,10402253.07,5225405.77,970286.59,14657517.57,10979033.11,7841382.18,2960273.51,18028052.84,4003197.60,2938142.59,1750249.71,17008080.54,5615034.62,4519738.70,1817346.18,12558557.60,3767318.18,3394519.40,2428702.34,56900206.66,5228218.88,7769300.01,1289569.22,9778424.22,1870382.48,1449527.82,646770.36,4753012.92,5003538.96,1803347.16,605786.27,3738478.26,32991000.00,9450400.00,0.0
5,经营活动现金流入小计,35128311465.07,21778893249.44,11544671744.55,45012073877.08,36228812434.12,21724967027.38,10254255405.00,40626984751.95,27397774863.69,16043252607.35,7398560340.31,33582055923.17,7094694193.81,3909902815.12,2006983848.91,7800573152.80,5469464763.98,3281258136.87,1404232997.58,6319568803.49,5183307790.58,3231705952.83,1433373117.65,6263095350.61,5074265402.46,3242788882.08,1421392596.60,5464536785.63,3931381206.18,2143079100.82,975800756.59,5115971325.65,3927898715.10,2396491148.87,1091247362.70,4239657747.86,3045339447.51,1915841884.29,754924942.62,3029456774.65,2267016564.61,1376043489.36,625970438.67,3419865909.01,2774584220.91,1841443882.57,883886342.57,3341724172.43,2584198622.97,1532153987.64,664224692.63,3354398692.00,2450579004.53,1385201299.81,683507208.42,3037094488.70,3010426000.00,2378344500.00,0.0
6,购买商品、接受劳务支付的现金,30339261046.38,19684329312.78,11371700773.85,39278196308.34,33960829243.03,20812560274.84,9140237100.49,37275280857.91,25783129497.29,15939549626.66,6414319108.97,29123826968.31,6054529740.46,3359606610.66,1705139177.28,7004055059.63,5035033761.57,3055969678.42,1149665943.54,5522359609.81,4316158862.95,2863052513.73,1311282255.71,5509530869.28,4388003935.58,2806027803.32,1252991397.85,4654350576.34,3272119640.96,1729756080.02,792627516.82,4451705660.96,3324496679.74,2099135893.57,1008788241.94,3870955153.00,2774997579.25,1735277481.36,673473997.12,2622475187.73,1907943606.37,1122175993.81,523936539.45,2929284731.26,2540137265.31,1666345654.19,758092418.32,3007055973.57,2418268193.12,1386237299.22,702734601.41,3035769136.81,2251373479.11,1204431184.53,636853136.82,2786147573.81,2534592400.00,2324157500.00,0.0
7,支付给职工以及为职工支付的现金,1933777210.01,1371475946.31,617928652.63,2360797279.06,1584984877.56,1073721790.16,519737086.11,1917245945.59,1331812995.10,986730290.07,448178819.01,1447297333.98,394431586.59,278293645.04,153052321.99,445260367.73,306159874.17,196703479.63,117835643.67,324128644.39,234332153.02,166050739.50,97541608.67,269605097.55,200692772.36,144327519.02,84791021.83,229903565.87,163014537.10,113978413.17,68054255.40,199561562.43,145672953.44,102248686.67,60491873.37,151246227.20,112398465.46,74443884.77,44345592.42,124414985.56,78356117.55,67843341.64,30589339.30,110606040.25,63505658.90,46128701.60,27570800.25,99927837.42,42739909.54,45266603.09,22765954.87,36645642.08,30448650.12,21539947.12,13208740.33,26304197.31,26098000.00,24414600.00,0.0
8,支付的各项税费,786713838.98,655313412.12,160123440.54,576116560.82,363453581.16,278043631.75,126766554.30,702940120.49,583057834.77,393292979.42,176739305.95,594583884.36,144276486.78,101601531.56,56927447.98,153447531.44,133639274.45,94012506.04,34367338.82,122145889.55,99057503.24,59211130.72,24717857.90,108412879.66,91597433.67,59552707.96,29865844.36,113256201.29,96005178.18,63312299.17,29494259.87,111424826.80,80868351.76,54391832.69,25299942.96,90107367.04,67915338.58,45245060.66,25784636.23,69668885.21,63170148.25,39626705.29,20724377.81,79863520.58,54937156.53,33018036.81,24175847.46,67671025.01,45745811.03,26145120.19,7773495.03,56524961.69,40717870.09,20837803.55,5475814.61,34192068.97,33203700.00,31153000.00,0.0
