9,存放中央银行和同业款项净增加额,90061000000.00,0,15161000000.00,0,83162000000.00,31431000000.00,17235000000.00,320000000.00,208191000000.00,190683000000.00,331682000000.00,133786000000.00,367812000000.00,212231000000.00,162821000000.00,63206000000.00,79015000000.00,39745000000.00,46205000000.00,0,223291000000.00,150786000000.00,130081000000.00,139920000000.00,319010000000.00,342618000000.00,564161000000.00,116017000000.00,230617000000.00,128733000000.00,63988000000.00,118863000000.00,457358000000.00,547645000000.00,421278000000.00,188345000000.00,594655000000.00,399743000000.00,314443000000.00,236168000000.00,346978000000.00,212018000000.00,186683000000.00,93514000000.00,263171000000.00,383084000000.00,307419000000.00,109397000000.00,422734000000.00,200737000000.00,184947000000.00,71771000000.00,143369000000.00,27125000000.00,57528000000.00,27898000000.00,75361000000.00,63212000000.00,7534000000.00,19970000000.00,0,0.0
10,支付给职工以及为职工支付的现金,125286000000.00,90305000000.00,61237000000.00,35535000000.00,120581000000.00,86175000000.00,58681000000.00,33697000000.00,114676000000.00,83291000000.00,56694000000.00,32146000000.00,112207000000.00,80201000000.00,54136000000.00,30594000000.00,110604000000.00,80640000000.00,54765000000.00,29877000000.00,108403000000.00,78418000000.00,53234000000.00,29241000000.00,103936000000.00,73589000000.00,48525000000.00,26701000000.00,95483000000.00,66283000000.00,43251000000.00,24261000000.00,84367000000.00,56296000000.00,37071000000.00,19919000000.00,70115000000.00,47283000000.00,30990000000.00,16678000000.00,59660000000.00,41871000000.00,27358000000.00,14362000000.00,52520000000.00,35738000000.00,23492000000.00,12148000000.00,42766000000.00,28753000000.00,18252000000.00,9544000000.00,33598000000.00,15479000000.00,31797000000.00,14456000000.00,19127000000.00,20022000000.00,18278000000.00,15701000000.00,15930000000.00,0.0
11,支付的各项税费,130927000000.00,111848000000.00,97121000000.00,33086000000.00,120706000000.00,102812000000.00,89501000000.00,16767000000.00,116492000000.00,101286000000.00,82681000000.00,21212000000.00,143325000000.00,122470000000.00,99128000000.00,20448000000.00,131136000000.00,105760000000.00,89035000000.00,19720000000.00,131392000000.00,105411000000.00,88323000000.00,16969000000.00,114256000000.00,99468000000.00,83783000000.00,15134000000.00,100103000000.00,91274000000.00,78372000000.00,14220000000.00,75606000000.00,66764000000.00,56680000000.00,11180000000.00,60644000000.00,51270000000.00,42138000000.00,10126000000.00,78908000000.00,75976000000.00,53153000000.00,9854000000.00,58404000000.00,51332000000.00,44485000000.00,5643000000.00,35214000000.00,30805000000.00,24317000000.00,4938000000.00,31641000000.00,21445000000.00,12141000000.00,5316000000.00,8755000000.00,8327000000.00,8318000000.00,9545000000.00,13502000000.00,0.0
12,支付其他与经营活动有关的现金,121517000000.00,112774000000.00,187312000000.00,77994000000.00,268566000000.00,241431000000.00,231958000000.00,69022000000.00,124080000000.00,119714000000.00,90415000000.00,77249000000.00,132497000000.00,202969000000.00,123590000000.00,50836000000.00,15728000000.00,80161000000.00,65737000000.00,30881000000.00,93670000000.00,60077000000.00,131402000000.00,82444000000.00,65856000000.00,52449000000.00,68070000000.00,12148000000.00,71026000000.00,78850000000.00,22161000000.00,27343000000.00,59196000000.00,60497000000.00,37643000000.00,20512000000.00,53188000000.00,48763000000.00,34426000000.00,17954000000.00,35216000000.00,31305000000.00,20024000000.00,15847000000.00,39443000000.00,39860000000.00,29398000000.00,46172000000.00,71523000000.00,76763000000.00,58416000000.00,39022000000.00,50011000000.00,24892000000.00,35110000000.00,18479000000.00,23514000000.00,21907000000.00,9546000000.00,57901000000.00,12635000000.00,0.0
13,支付利息、手续费及佣金的现金,409510000000.00,304767000000.00,198099000000.00,102845000000.00,368874000000.00,277796000000.00,191284000000.00,100776000000.00,343854000000.00,252984000000.00,171872000000.00,85486000000.00,337274000000.00,246665000000.00,164614000000.00,80655000000.00,356293000000.00,266652000000.00,176848000000.00,90331000000.00,329411000000.00,239029000000.00,156715000000.00,81502000000.00,277232000000.00,200754000000.00,131101000000.00,65648000000.00,253217000000.00,192500000000.00,125018000000.00,64848000000.00,212175000000.00,147726000000.00,90950000000.00,45467000000.00,152469000000.00,109860000000.00,70046000000.00,35455000000.00,166815000000.00,125126000000.00,81558000000.00,42284000000.00,151498000000.00,108483000000.00,68009000000.00,35649000000.00,122791000000.00,85820000000.00,54988000000.00,28737000000.00,98014000000.00,45450000000.00,84104000000.00,34514000000.00,69743000000.00,64801000000.00,61887000000.00,76074000000.00,78203000000.00,0.0
14,经营活动现金流出小计,2826489000000.00,2229754000000.00,1850269000000.00,1155398000000.00,2999777000000.00,2526602000000.00,2044258000000.00,1303285000000.00,2706829000000.00,2412850000000.00,1738827000000.00,1324991000000.00,2680785000000.00,2504540000000.00,1538111000000.00,1197773000000.00,2056334000000.00,1971242000000.00,1471837000000.00,615272000000.00,2259251000000.00,1740129000000.00,1511785000000.00,861344000000.00,2552570000000.00,2131505000000.00,1636105000000.00,999858000000.00,2021602000000.00,1485411000000.00,1058301000000.00,663116000000.00,2083090000000.00,1891642000000.00,1387705000000.00,693168000000.00,2028845000000.00,1594790000000.00,1148532000000.00,689401000000.00,2020678000000.00,1921981000000.00,2013714000000.00,1455066000000.00,1506029000000.00,1342010000000.00,800836000000.00,412934000000.00,1238056000000.00,889652000000.00,691487000000.00,354225000000.00,776843000000.00,364701000000.00,470983000000.00,342150000000.00,569909000000.00,687592000000.00,588048000000.00,461870000000.00,452280000000.00,0.0
15,经营活动产生的现金流量净额,694521000000.00,1375207000000.00,1004798000000.00,1044774000000.00,724133000000.00,882902000000.00,186532000000.00,62160000000.00,770864000000.00,716796000000.00,346542000000.00,109306000000.00,239221000000.00,283803000000.00,297632000000.00,199614000000.00,1131764000000.00,752630000000.00,1083849000000.00,518295000000.00,201457000000.00,76689000000.00,418091000000.00,247991000000.00,-1947000000.00,69831000000.00,142724000000.00,323021000000.00,533508000000.00,883704000000.00,821025000000.00,399732000000.00,348123000000.00,170681000000.00,237491000000.00,331532000000.00,278176000000.00,627856000000.00,483477000000.00,284578000000.00,403862000000.00,342196000000.00,-67265000000.00,-132681000000.00,370913000000.00,80243000000.00,196132000000.00,109594000000.00,296129000000.00,437321000000.00,314159000000.00,106169000000.00,382271000000.00,329355000000.00,367494000000.00,149922000000.00,120764000000.00,160884000000.00,219784000000.00,28011000000.00,60974000000.00,0.0
16,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,收回投资收到的现金,1613475000000.00,1277473000000.00,849306000000.00,441311000000.00,1495633000000.00,1162575000000.00,780827000000.00,564638000000.00,2153124000000.00,1687422000000.00,1037197000000.00,425297000000.00,2059722000000.00,1605275000000.00,980624000000.00,454097000000.00,1378079000000.00,936493000000.00,512323000000.00,228566000000.00,1011771000000.00,727322000000.00,499566000000.00,219005000000.00,1117779000000.00,1012866000000.00,435913000000.00,179166000000.00,965229000000.00,669238000000.00,428403000000.00,195028000000.00,1349324000000.00,1129355000000.00,947076000000.00,424573000000.00,1840399000000.00,1604874000000.00,1122604000000.00,415811000000.00,992406000000.00,740187000000.00,438524000000.00,204230000000.00,1127448000000.00,1045337000000.00,722437000000.00,342220000000.00,1217425000000.00,1203643000000.00,824027000000.00,211052000000.00,1085101000000.00,662875000000.00,326793000000.00,175916000000.00,269879000000.00,221859000000.00,0,0,0,0.0
18,取得投资收益收到的现金,3839000000.00,2044000000.00,1173000000.00,875000000.00,1732000000.00,1698000000.00,942000000.00,936000000.00,1731000000.00,1403000000.00,730000000.00,730000000.00,1356000000.00,553000000.00,548000000.00,3000000.00,1094000000.00,1094000000.00,596000000.00,4000000.00,1145000000.00,1074000000.00,570000000.00,2000000.00,653000000.00,645000000.00,152000000.00,3000000.00,914000000.00,815000000.00,783000000.00,0,1268000000.00,1233000000.00,809000000.00,2000000.00,1071000000.00,999000000.00,607000000.00,0,544000000.00,465000000.00,58000000.00,16000000.00,652000000.00,473000000.00,85000000.00,0,74000000.00,28000000.00,25000000.00,0,34000000.00,3000000.00,2000000.00,0,17000000.00,3000000.00,881000000.00,16455000000.00,15435000000.00,0.0
19,处置固定资产、无形资产及其他资产而收到的现金,9587000000.00,1793000000.00,1326000000.00,482000000.00,2855000000.00,1385000000.00,817000000.00,789000000.00,3195000000.00,1538000000.00,1476000000.00,548000000.00,2850000000.00,973000000.00,428000000.00,198000000.00,3481000000.00,1393000000.00,678000000.00,240000000.00,3802000000.00,1760000000.00,495000000.00,261000000.00,1088000000.00,493000000.00,423000000.00,306000000.00,1271000000.00,826000000.00,592000000.00,92000000.00,1278000000.00,1089000000.00,1080000000.00,103000000.00,666000000.00,635000000.00,502000000.00,95000000.00,1407000000.00,456000000.00,356000000.00,101000000.00,520000000.00,457000000.00,381000000.00,94000000.00,2823000000.00,971000000.00,807000000.00,128000000.00,1522000000.00,564000000.00,5177000000.00,2447000000.00,1730000000.00,1354000000.00,0,0,0,0.0
20,取得子公司及其他营业单位所收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2261000000.00,2261000000.00,2418000000.00,144000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
21,收到其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209000000.00,297000000.00,258000000.00,373000000.00,123000000.00,0,0,0,0.0
22,投资活动现金流入小计,1627653000000.00,1281310000000.00,851805000000.00,442668000000.00,1501388000000.00,1165658000000.00,782614000000.00,566996000000.00,2158683000000.00,1690363000000.00,1039403000000.00,426575000000.00,2064415000000.00,1606818000000.00,981600000000.00,454298000000.00,1382654000000.00,938980000000.00,513597000000.00,228810000000.00,1016718000000.00,730156000000.00,500631000000.00,219268000000.00,1120013000000.00,1014491000000.00,436975000000.00,179475000000.00,967414000000.00,670879000000.00,429778000000.00,195120000000.00,1351870000000.00,1131677000000.00,948965000000.00,424678000000.00,1842414000000.00,1606508000000.00,1123713000000.00,415906000000.00,994382000000.00,741108000000.00,438938000000.00,204347000000.00,1130881000000.00,1048528000000.00,725164000000.00,344732000000.00,1220560000000.00,1204642000000.00,824859000000.00,211180000000.00,1086657000000.00,663651000000.00,332269000000.00,178621000000.00,276449000000.00,223339000000.00,25091000000.00,16455000000.00,15435000000.00,0.0
23,投资支付的现金,2466939000000.00,1894434000000.00,1248373000000.00,750335000000.00,2171838000000.00,1645877000000.00,994124000000.00,660273000000.00,2633240000000.00,1930271000000.00,1151828000000.00,586416000000.00,2492693000000.00,1917733000000.00,1396011000000.00,648336000000.00,2007318000000.00,1455087000000.00,876105000000.00,309967000000.00,1109502000000.00,834063000000.00,587502000000.00,246393000000.00,1239747000000.00,1176389000000.00,648030000000.00,312903000000.00,1058509000000.00,817072000000.00,508708000000.00,250609000000.00,1385707000000.00,1127709000000.00,808122000000.00,324679000000.00,1978526000000.00,1747341000000.00,1244773000000.00,331243000000.00,1559376000000.00,1080948000000.00,510353000000.00,185714000000.00,1086048000000.00,973234000000.00,821506000000.00,431704000000.00,1455833000000.00,1697616000000.00,1295614000000.00,579424000000.00,1623898000000.00,858067000000.00,719996000000.00,320537000000.00,467936000000.00,346227000000.00,64688000000.00,37690000000.00,42638000000.00,0.0
24,购建固定资产、无形资产和其他长期资产支付的现金,26038000000.00,25682000000.00,11153000000.00,1709000000.00,53024000000.00,35048000000.00,13417000000.00,694000000.00,6880000000.00,6522000000.00,4876000000.00,331000000.00,36915000000.00,11783000000.00,11859000000.00,3849000000.00,33486000000.00,27366000000.00,16688000000.00,2934000000.00,44623000000.00,24620000000.00,17754000000.00,6944000000.00,32485000000.00,20792000000.00,7409000000.00,4493000000.00,18707000000.00,9110000000.00,5180000000.00,467000000.00,11405000000.00,5303000000.00,2419000000.00,397000000.00,13258000000.00,5269000000.00,3197000000.00,1820000000.00,13037000000.00,4097000000.00,2189000000.00,514000000.00,10975000000.00,2799000000.00,1610000000.00,578000000.00,7226000000.00,2014000000.00,1301000000.00,767000000.00,4585000000.00,1027000000.00,7623000000.00,2366000000.00,6730000000.00,7531000000.00,7226000000.00,9111000000.00,11443000000.00,0.0
25,支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1639000000.00,0,0,0.0
26,投资活动现金流出小计,2503620000000.00,1926198000000.00,1263377000000.00,753979000000.00,2233133000000.00,1683638000000.00,1011035000000.00,662590000000.00,2647941000000.00,1940436000000.00,1158313000000.00,586808000000.00,2533347000000.00,1931582000000.00,1408500000000.00,652594000000.00,2049615000000.00,1484124000000.00,893587000000.00,313427000000.00,1163459000000.00,862988000000.00,607493000000.00,254164000000.00,1284174000000.00,1203203000000.00,660304000000.00,318349000000.00,1094084000000.00,836635000000.00,519487000000.00,251617000000.00,1408603000000.00,1138193000000.00,811993000000.00,325536000000.00,2002000000000.00,1758557000000.00,1253521000000.00,334287000000.00,1579666000000.00,1087613000000.00,513573000000.00,186534000000.00,1140805000000.00,1017130000000.00,863426000000.00,467783000000.00,1465352000000.00,1700520000000.00,1297480000000.00,580191000000.00,1630505000000.00,859859000000.00,729680000000.00,323388000000.00,476516000000.00,355463000000.00,73553000000.00,46801000000.00,54081000000.00,0.0
27,投资活动产生的现金流量净额,-875967000000.00,-644888000000.00,-411572000000.00,-311311000000.00,-731745000000.00,-517980000000.00,-228421000000.00,-95594000000.00,-489258000000.00,-250073000000.00,-118910000000.00,-160233000000.00,-468932000000.00,-324764000000.00,-426900000000.00,-198296000000.00,-666961000000.00,-545144000000.00,-379990000000.00,-84617000000.00,-146741000000.00,-132832000000.00,-106862000000.00,-34896000000.00,-164161000000.00,-188712000000.00,-223329000000.00,-138874000000.00,-126670000000.00,-165756000000.00,-89709000000.00,-56497000000.00,-56733000000.00,-6516000000.00,136972000000.00,99142000000.00,-159586000000.00,-152049000000.00,-129808000000.00,81619000000.00,-585284000000.00,-346505000000.00,-74635000000.00,17813000000.00,-9924000000.00,31398000000.00,-138262000000.00,-123051000000.00,-244792000000.00,-495878000000.00,-472621000000.00,-369011000000.00,-543848000000.00,-196208000000.00,-397411000000.00,-144767000000.00,-200067000000.00,-132124000000.00,-48462000000.00,-30346000000.00,-38646000000.00,0.0
28,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,吸收投资所收到的现金,57000000.00,57000000.00,57000000.00,57000000.00,125000000.00,76000000.00,76000000.00,0,792000000.00,792000000.00,792000000.00,731000000.00,1520000000.00,1520000000.00,1520000000.00,0,323000000.00,323000000.00,49000000.00,49000000.00,1393000000.00,22000000.00,0,0,955000000.00,155000000.00,125000000.00,125000000.00,600000000.00,0,0,0,31000000.00,0,0,0,230000000.00,230000000.00,0,0,80000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,166000000.00,90000000.00,1467000000.00,0,0,0,0,0.0
30,发行证券化资产所吸收的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
31,发行债券收到的现金,1140674000000.00,930202000000.00,624360000000.00,305033000000.00,1045746000000.00,802249000000.00,534584000000.00,225874000000.00,943954000000.00,643117000000.00,407043000000.00,16958000000.00,896665000000.00,712159000000.00,458522000000.00,203010000000.00,116214000000.00,76155000000.00,39291000000.00,22499000000.00,95554000000.00,59661000000.00,24349000000.00,9439000000.00,44367000000.00,31114000000.00,21889000000.00,11878000000.00,29640000000.00,31668000000.00,28028000000.00,6375000000.00,103803000000.00,47532000000.00,40926000000.00,0,50286000000.00,47000000000.00,0,0,40000000000.00,40000000000.00,0,0,0,0,0,0,0,0,0,0,0,0,35000000000.00,0,3294000000.00,0,0,0,0,0.0
32,增加股本所收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,6691000000.00,0,0,0,45000000000.00,0,0,0,34549000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44848000000.00,0,0,0,0,0,0,0,0,66000000.00,66000000.00,0,0,0,0,0,188676000000.00,40438000000.00,124148000000.00,124148000000.00,0,0,0,0,0,0.0
33,收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
34,筹资活动现金流入小计,1290731000000.00,1080259000000.00,624417000000.00,305090000000.00,1045871000000.00,802325000000.00,534660000000.00,225874000000.00,944746000000.00,643909000000.00,407835000000.00,17689000000.00,904876000000.00,713679000000.00,460042000000.00,203010000000.00,161537000000.00,76478000000.00,39340000000.00,22548000000.00,131496000000.00,59683000000.00,24349000000.00,9439000000.00,45322000000.00,31269000000.00,22014000000.00,12003000000.00,30240000000.00,31668000000.00,28028000000.00,6375000000.00,103834000000.00,47532000000.00,40926000000.00,0,95364000000.00,47230000000.00,0,0,40080000000.00,40000000000.00,0,0,66000000.00,66000000.00,66000000.00,0,0,0,0,0,188676000000.00,40438000000.00,159314000000.00,124238000000.00,4761000000.00,0,0,0,0,0.0
35,偿还债务所支付的现金,1020942000000.00,806665000000.00,478939000000.00,226873000000.00,968222000000.00,739451000000.00,496085000000.00,223101000000.00,759095000000.00,584569000000.00,350054000000.00,3479000000.00,854012000000.00,681011000000.00,450724000000.00,201539000000.00,94205000000.00,75607000000.00,21258000000.00,15907000000.00,54594000000.00,43956000000.00,23794000000.00,15564000000.00,17084000000.00,12893000000.00,3289000000.00,0,0,5426000000.00,0,32000000.00,3212000000.00,0,0,0,22000000000.00,22000000000.00,0,0,0,0,182000000.00,0,1240000000.00,1240000000.00,183000000.00,0,1205000000.00,1205000000.00,575000000.00,0,1108000000.00,0,138000000.00,0,0,0,1639000000.00,0,0,0.0
36,分配股利、利润或偿付利息支付的现金,118829000000.00,104462000000.00,7092000000.00,2546000000.00,113573000000.00,99347000000.00,5476000000.00,1585000000.00,103816000000.00,94531000000.00,6437000000.00,1304000000.00,101650000000.00,92494000000.00,5617000000.00,589000000.00,104064000000.00,98454000000.00,3776000000.00,381000000.00,103246000000.00,98561000000.00,73259000000.00,292000000.00,93686000000.00,90483000000.00,1555000000.00,155000000.00,79519000000.00,70953000000.00,293000000.00,0,64289000000.00,68780000000.00,1458000000.00,0,59688000000.00,59576000000.00,57037000000.00,119000000.00,56367000000.00,56319000000.00,55151000000.00,184000000.00,44750000000.00,44745000000.00,44633000000.00,217000000.00,15490000000.00,15621000000.00,15621000000.00,176000000.00,22130000000.00,779000000.00,728000000.00,214000000.00,226000000.00,91000000.00,0,0,0,0.0
37,其中:偿付利息所支付的现金,24989000000.00,15147000000.00,6935000000.00,2546000000.00,22917000000.00,13197000000.00,5287000000.00,1585000000.00,15370000000.00,10716000000.00,6271000000.00,1304000000.00,13979000000.00,9344000000.00,5617000000.00,589000000.00,10325000000.00,7428000000.00,3776000000.00,381000000.00,11278000000.00,6593000000.00,4013000000.00,292000000.00,10074000000.00,6878000000.00,1532000000.00,155000000.00,8566000000.00,0,273000000.00,0,0,0,0,0,2597000000.00,2597000000.00,0,0,0,0,0,184000000.00,0,0,0,183000000.00,0,0,0,176000000.00,0,616000000.00,490000000.00,68000000.00,40000000.00,0,0,0,0,0.0
38,支付新股发行费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2994000000.00,0,0,0,0,0,0,0,0,0.0
39,支付其他与筹资活动有关的现金,4950000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357000000.00,128000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
40,筹资活动现金流出小计,1177857000000.00,911476000000.00,486042000000.00,229562000000.00,1081795000000.00,838798000000.00,501561000000.00,224820000000.00,862911000000.00,679100000000.00,356491000000.00,4783000000.00,955662000000.00,773505000000.00,456341000000.00,202128000000.00,198269000000.00,174061000000.00,25034000000.00,16288000000.00,157840000000.00,142517000000.00,97053000000.00,15856000000.00,110787000000.00,103376000000.00,4844000000.00,155000000.00,79519000000.00,76379000000.00,293000000.00,32000000.00,67829000000.00,68780000000.00,1458000000.00,18000000.00,91318000000.00,81704000000.00,57037000000.00,119000000.00,56367000000.00,56319000000.00,55333000000.00,184000000.00,45990000000.00,45985000000.00,44816000000.00,217000000.00,17093000000.00,16826000000.00,16196000000.00,176000000.00,26492000000.00,779000000.00,866000000.00,214000000.00,228000000.00,91000000.00,1639000000.00,0,0,0.0
