,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150630,20141231,20140630,20131231,20121231,20111231,20101231,20091231,20081231,20071231,20061231,20021231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,处置交易性金融资产净增加额,0,0,0,0,0,0,0,225680168.19,0,0,0,0,0,0,0,0,0,0,107013038.11,0,329530984.10,0,0,0,0,171150431.34,158299410.52,0,0,0.0
3,处置可供出售金融资产净增加额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收取利息、手续费及佣金的现金,4645794588.50,3036285943.66,2208653178.60,785071446.86,3691430599.37,2792235171.21,1932599342.08,884493526.48,4153881629.14,3197893569.39,2051519397.79,952364766.46,4728913745.16,3504631767.44,2439301963.43,1008991608.94,6150813521.72,3017054039.82,2630377151.33,967727813.92,1757426748.68,1276218133.67,1419952640.88,1602029328.14,1769262927.64,1232634589.04,1928792937.85,339224167.50,238150848.29,0.0
5,拆入资金净增加额,0,50000000.00,0,700000000.00,400000000.00,0,0,0,0,0,0,0,500000000.00,500000000.00,0,0,0,-470000000.00,1630000000.00,250000000.00,310000000.00,0,0,0,0,0,0,0,0,0.0
6,回购业务资金净增加额,0,1160223820.55,442506939.62,3193855895.16,2170117412.63,719952849.15,269594335.73,503470148.87,0,0,0,0,3109356132.33,0,1084155950.38,141153957.00,0,4068687681.07,4448713143.55,374181191.78,0,0,80162769.86,0,0,0,0,0,0,0.0
7,收到的其他与经营活动有关的现金,5119456626.58,1392546714.19,3532149031.76,1409321770.90,2401115803.44,5091553522.22,2362737107.20,1724236644.17,6343057292.44,2959351657.11,4857818065.61,5023842735.44,4697947884.57,1437414356.18,1010059732.15,2904085048.59,3788846083.90,1734004572.93,3161517947.83,1894644473.91,1127149969.21,616377105.13,435662688.35,799561080.33,5935393455.11,139678489.85,4120155396.63,6306021.82,30108069.59,0.0
8,经营活动现金流入小计,13450091839.46,10781150699.51,11229149521.43,13225626843.54,10791064008.68,10439357167.06,6322977336.85,5067880575.13,10555655203.29,6298524269.43,7714074454.06,6118502007.90,15690045208.26,8412621123.87,7440365309.48,4054230614.53,19058314680.54,34030178949.12,18427823095.58,4124803290.74,3524107701.99,1892595238.80,1935778099.09,2401590408.47,7704656382.75,1543463510.23,6207247745.00,1910924956.94,271451430.79,0.0
9,支付给职工以及为职工支付的现金,1326562057.33,952001598.56,694958562.80,474379076.96,1342107490.38,1017523496.38,755592390.15,507272177.21,1429146250.68,1087530187.83,811833163.74,492729157.50,1297555757.98,1019946630.18,775496050.55,490464146.86,1000279965.76,476214644.53,623841747.56,335393400.97,511133637.85,468786454.79,454457163.87,354906127.66,229763212.59,181853193.35,101436473.27,54747437.31,25021005.18,0.0
10,支付的各项税费,497289878.54,415349752.85,272204844.40,126288814.24,599475242.38,511937612.34,336835368.45,212548756.83,514997912.03,427462674.39,296587040.67,156650709.26,871306468.65,695796512.46,506014357.79,207111305.80,1021482321.98,464601935.78,325647555.37,171640745.15,219869881.18,157533385.31,220872055.68,336242807.64,297934715.25,474550698.01,110387823.92,18531519.44,35579035.04,0.0
11,支付其他与经营活动有关的现金,5349515916.63,2498312716.34,2725039041.50,1506542993.16,5522403381.56,8331621189.58,3026779747.70,2528437756.29,6354214218.87,6276744589.75,5140923136.33,1223941996.65,9285289347.65,8122250490.89,3772440084.07,1325932654.15,4207800975.50,1255014583.84,2561629098.76,1890195650.64,1073389733.05,970235284.77,843686338.38,1587830263.41,1061639427.55,1776152792.13,455190747.44,601156724.70,10639732.75,0.0
12,支付利息、手续费及佣金的现金,532290353.33,374778432.63,266188825.71,104912574.72,547758188.32,399795839.14,292033843.80,160316236.70,598740409.04,340384837.17,197011879.44,60508368.65,406415213.16,324345387.71,228476177.38,86827411.88,742777883.40,369013708.14,170282608.68,48819399.59,92107310.19,55155099.93,83381272.43,75450740.28,44844376.97,109517901.44,87098371.48,17218494.62,11920567.00,0.0
13,经营活动现金流出小计,13043869150.41,8729165009.31,9453964690.43,6310102580.14,12618915573.00,11119873456.33,7177257580.90,3408574927.03,21563069740.34,12434955712.95,8826464149.77,7439432082.28,21581292595.14,15924670597.79,11483282496.50,8062323106.47,15418341787.60,13038291059.84,10192069239.37,3307798471.49,4854329749.52,3075895514.89,6133315030.02,2496844418.61,1903822896.46,2542074584.93,754113416.11,757132500.12,991212661.07,0.0
14,经营活动产生的现金流量净额,406222689.05,2051985690.20,1775184831.00,6915524263.40,-1827851564.32,-680516289.27,-854280244.05,1659305648.10,-11007414537.05,-6136431443.52,-1112389695.71,-1320930074.38,-5891247386.88,-7512049473.92,-4042917187.02,-4008092491.94,3639972892.94,20991887889.28,8235753856.21,817004819.25,-1330222047.53,-1183300276.09,-4197536930.93,-95254010.14,5800833486.29,-998611074.70,5453134328.89,1153792456.82,-719761230.28,0.0
15,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,收回投资收到的现金,12233487.07,10100000.00,0,0,21008200.00,20000000.00,0,0,0,0,0,0,0,0,0,47180000.00,62100000.00,0,103500000.00,0,0,0,0,96709775.46,47125012.33,344996844.84,1150000.00,0,0,0.0
17,取得投资收益收到的现金,0,2133487.07,0,0,2000000.00,1008200.00,0,0,2000000.00,16405271.82,0,0,0,0,0,1470382.09,0,0,0,0,0,0,0,1798280.31,373440.00,0,13205017.66,3871594.50,0,0.0
18,处置固定资产、无形资产及其他长期资产收回的现金净额,5294985.31,3706189.04,0,586117.89,0,0,0,0,0,0,0,0,0,0,0,-1416045.60,0,0,0,0,0,0,0,0,0,0,0,1017363.86,0,0.0
19,收到其他与投资活动有关的现金,0,0,3476346.72,0,912098.19,309072.36,159023.97,57799.91,2372390.89,56963810.65,671728.02,1176308.72,1383784.34,3324698.30,385155.94,2174242.16,1012393.25,216009.02,927162.72,193817.67,2371566.22,323747807.00,514440.95,500414.03,488351.68,385917.51,351093983.75,0,0,0.0
20,投资活动现金流入小计,17528472.38,15939676.11,3476346.72,586117.89,23920298.19,21317272.36,159023.97,57799.91,4372390.89,73369082.47,671728.02,1176308.72,1383784.34,3324698.30,385155.94,49408578.65,63112393.25,216009.02,104427162.72,193817.67,2371566.22,323747807.00,514440.95,99008469.80,47986804.01,345382762.35,365449001.41,4888958.36,0,0.0
21,投资支付的现金,0,0,0,0,0,0,0,0,18910900.00,19010900.00,19010900.00,1325154.68,86699820.46,23757663.72,84956016.10,22070382.09,12100000.00,206097200.00,27500000.00,27500000.00,0,60000000.00,0,99509692.91,64592767.57,122322672.05,501148030.24,0,9000000.00,0.0
22,购建固定资产、无形资产和其他长期资产支付的现金,106172196.33,50985894.60,40708218.14,17725356.95,113385178.83,61122625.16,39174532.15,20897582.87,107774061.33,85209257.99,70032689.72,27446674.75,102702726.79,29972171.36,15594640.53,5672853.33,111777542.07,28441098.62,740626365.33,17346419.50,56386047.13,63192290.23,417238997.96,83121605.79,73529104.05,109889759.10,31755285.10,6062146.14,78254081.74,0.0
23,支付其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,投资活动现金流出小计,106172196.33,50985894.60,40708218.14,17725356.95,113385178.83,61122625.16,39174532.15,20897582.87,126684961.33,104220157.99,89043589.72,28771829.43,189402547.25,53729835.08,100550656.63,27743235.42,123877542.07,234538298.62,768126365.33,44846419.50,56386047.13,123192290.23,417238997.96,182631298.70,138121871.62,232212431.15,532903315.34,6062146.14,87254081.74,0.0
25,投资活动产生的现金流量净额,-88643723.95,-35046218.49,-37231871.42,-17139239.06,-89464880.64,-39805352.80,-39015508.18,-20839782.96,-122312570.44,-30851075.52,-88371861.70,-27595520.71,-188018762.91,-50405136.78,-100165500.69,21665343.23,-60765148.82,-234322289.60,-663699202.61,-44652601.83,-54014480.91,200555516.77,-416724557.01,-83622828.90,-90135067.61,113170331.20,-167454313.93,-1173187.78,-87254081.74,0.0
26,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,吸收投资收到的现金,0,149201.45,0,0,0,0,0,0,2756801553.75,2756801553.75,2756801553.75,0,0,19092008.00,14992008.00,0,125800000.00,120800000.00,20000000.00,20000000.00,0,0,0,1200000000.00,0,0,1000000000.00,0,0,0.0
28,取得借款收到的现金,10779811.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62500000.00,0,0,0,0,0,0,0,0,0,0,0.0
29,发行债券收到的现金,22309810000.00,13799810000.00,9599810000.00,4941810000.00,17073360000.00,13471810000.00,10560500000.00,5627080000.00,4262800000.00,50000000.00,0,0,11128340000.00,6250000000.00,2300000000.00,0,13233560000.00,11017460000.00,5333570000.00,2000000000.00,1000000000.00,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,4259811.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000000.00,0,0.0
31,筹资活动现金流入小计,22320589811.08,13804219012.53,9599810000.00,4941810000.00,17073360000.00,13471810000.00,10560500000.00,5627080000.00,7019601553.75,2806801553.75,2756801553.75,0.00,11128340000.00,6269092008.00,2314992008.00,0.00,13359360000.00,11138260000.00,5416070000.00,2020000000.00,1000000000.00,0.00,0.00,1200000000.00,0,0,1000000000.00,600000000.00,0,0.0
32,偿还债务支付的现金,16237619811.08,7775507000.00,3453360000.00,2003360000.00,13034610000.00,10615860000.00,6703280000.00,4720897000.00,6328340000.00,4278340000.00,3778340000.00,2078340000.00,9616100000.00,7566100000.00,3516100000.00,1316100000.00,4101030000.00,2311030000.00,4012500000.00,2000000000.00,0,0,0,0,0,0,0,0,0,0.0
33,分配股利、利润或偿付利息所支付的现金,1092515544.40,579343881.64,466632017.34,118634158.79,972785655.34,666354032.02,198260086.05,154718301.38,539986324.66,439801476.57,335148514.18,304461693.25,800121488.51,705923721.92,625045908.66,223370984.66,156459533.27,20109868.48,55700829.95,29369315.07,0,0,127200000.00,0,294680000.00,334400000.00,0,0,0,0.0
34,支付其他与筹资活动有关的现金,2042615.64,2042615.64,2042615.64,0,0,0,0,0,0,0,0,0,12500000.00,12500000.00,12500000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
35,筹资活动现金流出小计,17332177971.12,8356893497.28,3922034632.98,2121994158.79,14007395655.34,11282214032.02,6901540086.05,4875615301.38,6868326324.66,4718141476.57,4113488514.18,2382801693.25,10428721488.51,8284523721.92,4153645908.66,1539470984.66,4257489533.27,2331139868.48,4068200829.95,2029369315.07,0.00,0.00,127200000.00,0,294680000.00,334400000.00,0,0,0,0.0
36,筹资活动产生的现金流量净额,4988411839.96,5447325515.25,5677775367.02,2819815841.21,3065964344.66,2189595967.98,3658959913.95,751464698.62,151275229.09,-1911339922.82,-1356686960.43,-2382801693.25,699618511.49,-2015431713.92,-1838653900.66,-1539470984.66,9101870466.73,8807120131.52,1347869170.05,-9369315.07,1000000000.00,0.00,-127200000.00,1200000000.00,-294680000.00,-334400000.00,1000000000.00,600000000.00,0,0.0
37,四、汇率变动对现金及现金等价物的影响,921536.31,308664.08,164728.14,-866470.06,2253401.59,4257665.10,651220.53,-1975486.37,-605081.85,58924.30,-244534.77,0,510919.62,0,146991.90,0,367000.00,-124900.00,0,0,0,0,0,0,0,0,0,0,0,0.0
38,五、现金及现金等价物净增加额,5306912341.37,7464573651.04,7415893054.74,9717334395.49,1150901301.29,1473531991.01,2766315382.25,2387955077.39,-10979056960.25,-8078563517.56,-2557693052.61,-3731327288.34,-5379136718.68,-9577886324.62,-5981589596.47,-5525898133.37,12681445210.85,29564560831.20,8919923823.65,762982902.35,-384236528.44,-982744759.32,-4741461487.94,1021123160.96,5416018418.68,-1219840743.50,6285680014.96,1752619269.04,-807015312.02,0.0
39,加:期初现金及现金等价物余额,14549217938.29,14549217938.29,14549217938.29,14549217938.29,13398316637.00,13398316637.00,13398316637.00,13398316637.00,24377373597.25,24377373597.25,24377373597.25,24377373597.25,29756510315.93,29756510315.93,29756510315.93,29756510315.93,17075065105.08,17075065105.08,8155141281.43,8155141281.43,8539377809.87,9522122569.19,14263584057.13,13242460896.17,7826442477.49,9046283220.99,2760603206.03,0,0,0.0
40,六、期末现金及现金等价物余额,19856130279.66,22013791589.33,21965110993.03,24266552333.78,14549217938.29,14871848628.01,16164632019.25,15786271714.39,13398316637.00,16298810079.69,21819680544.64,20646046308.91,24377373597.25,20178623991.31,23774920719.46,24230612182.56,29756510315.93,46639625936.28,17075065105.08,8918124183.78,8155141281.43,8539377809.87,9522122569.19,14263584057.13,13242460896.17,7826442477.49,9046283220.99,0,0,0.0
41,附注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,净利润,967557059.43,0,481335091.55,0,736957357.88,0,401136356.98,0,1063507778.68,0,526780112.70,0,1240999462.08,0,542577871.76,0,1834338303.77,1027632072.11,750242395.43,0,403230607.26,169335232.93,300739469.88,0,0,0,0,0,0,0.0
43,加:少数股东损益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
44,资产减值准备,-29874387.47,0,6987508.24,0,-41454822.11,0,-66456098.08,0,57522664.88,0,-9603327.64,0,9361009.52,0,3000152.70,0,80958979.37,18185319.26,18245805.08,0,10591844.76,0,0,0,0,0,0,0,0,0.0
45,风险准备金支出,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46,固定资产折旧、油气资产折耗、生产性生物资产折旧,65421291.81,0,33794695.86,0,69124537.17,0,35692594.83,0,69886550.54,0,34356430.26,0,63649307.61,0,31044739.96,0,56368131.76,16750144.71,33883030.84,0,45114862.19,52410367.19,52626897.19,0,0,0,0,0,0,0.0
47,无形资产、递延资产及其他资产摊销,46738540.42,0,21105337.62,0,39913837.95,0,19980946.35,0,32323720.45,0,15477994.09,0,31222309.27,0,16055427.84,0,34342547.92,17593337.34,39041884.62,0,45434234.62,41792497.93,36293863.01,0,0,0,0,0,0,0.0
48,其中:无形资产摊销,31670792.24,0,14451150.75,0,25245123.43,0,11629941.94,0,19073648.58,0,9245178.75,0,16639887.70,0,8375033.99,0,16508894.35,7926882.74,13313647.85,0,11725087.07,9940465.94,8396721.83,0,0,0,0,0,0,0.0
49,长期待摊费用摊销,15067748.18,0,6654186.87,0,14668714.52,0,8351004.41,0,13250071.87,0,6232815.34,0,14582421.57,0,7680393.85,0,17833653.57,9666454.60,25728236.77,0,33709147.55,31852031.99,27897141.18,0,0,0,0,0,0,0.0
50,长期资产摊销,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
51,待摊费用减少(减:增加),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
52,预提费用增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
53,处置固定资产、无形资产和其他长期资产的损失,-3113668.88,0,-2592341.17,0,-101659.25,0,524088.14,0,1081288.88,0,469017.10,0,613701.97,0,195725.28,0,247659.59,-13587.87,458093.86,0,134448.66,250154.62,306794.24,0,0,0,0,0,0,0.0
54,固定资产报废损失,649125.48,0,41407.77,0,419816.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
55,金融资产的减少,-5272922401.38,0,-3376614744.11,0,0,0,-2651010131.06,0,-4517692414.09,0,0,0,-4178804480.04,0,-3305510626.30,0,-1609164229.65,-2310708640.94,-882344104.49,0,301824795.83,-220043127.74,-513784144.42,0,0,0,0,0,0,0.0
56,各种金融负债的增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
57,公允价值变动损失,-142051074.92,0,-136895109.02,0,-91122547.46,0,-1652513.80,0,31859748.65,0,-72513107.89,0,89053752.22,0,45161594.45,0,-37034586.46,-28426834.62,-44277679.81,0,22906329.10,-28087910.02,57534956.37,0,0,0,0,0,0,0.0
58,财务费用,847347172.38,0,407153668.04,0,710997609.22,0,338955271.88,0,486164042.48,0,366125380.33,0,550586351.46,0,284983862.34,0,467706069.12,173347903.66,66684862.66,0,10397260.28,0,0,0,0,0,0,0,0,0.0
59,投资损失,-170037247.76,0,24425935.82,0,-11573813.49,0,-7283563.50,0,-6976103.17,0,-6718432.13,0,-9172623.43,0,-3490594.39,0,1609194.85,1082687.87,8063279.38,0,6171588.53,11920869.91,10531739.68,0,0,0,0,0,0,0.0
60,汇兑损益/(损失),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
61,递延所得税资产减少,-4231043.07,0,-108250726.15,0,66923478.81,0,18341515.05,0,33114110.74,0,-3241079.24,0,-23155889.45,0,-117872260.18,0,-116307683.58,-128942300.12,-70918205.44,0,-38169987.66,-1461342.99,-2275368.73,0,0,0,0,0,0,0.0
62,递延所得税负债增加,26726807.68,0,9534665.56,0,20608799.36,0,-892182.22,0,4351704.79,0,15736296.19,0,-21462723.18,0,-6976328.86,0,7040391.66,4821054.06,13756433.37,0,-4378002.32,5146689.82,-12508451.40,0,0,0,0,0,0,0.0
63,存货的减少,0,0,0,0,0,0,0,0,0,0,-49335568.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
64,经营性应收项目的减少,108706666.41,0,-4363335596.60,0,480063906.04,0,1023208399.92,0,-5159736669.65,0,304307732.15,0,1076459697.92,0,-528102288.95,0,-5720318365.54,-6470274504.94,-8705033602.24,0,-3390422727.32,-1592718701.29,600159866.69,0,0,0,0,0,0,0.0
65,经营性应付项目的增加,3965305848.92,0,8778495037.59,0,-40026532.42,0,35175071.46,0,-3102820960.23,0,70508660.40,0,-4720597262.83,0,-1003984462.67,0,8640186480.13,28670841238.76,17007951662.95,0,1256942698.54,378154993.55,-4727162553.44,0,0,0,0,0,0,0.0
66,其他,0,0,0,0,-3768581532.90,0,0,0,0,0,-2304739803.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
67,经营活动产生的现金流量净额<附表>,406222689.05,0,1775184831.00,0,-1827851564.32,0,-854280244.05,0,-11007414537.05,0,-1112389695.71,0,-5891247386.88,0,-4042917187.02,0,3639972892.94,20991887889.28,8235753856.21,0,-1330222047.53,-1183300276.09,-4197536930.93,0,0,0,0,0,0,0.0
68,债务转为资本,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
69,融资租入固定资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
70,现金的期末余额,19856130279.66,0,21965110993.03,0,14549217938.29,0,16164632019.25,0,13398316637.00,0,21819680544.64,0,24377373597.25,0,23774920719.46,0,29756510315.93,46639625936.28,17075065105.08,0,8155141281.43,8539377809.87,9522122569.19,0,13242460896.17,7826442477.49,9046283220.99,0,0,0.0
71,减:现金的期初余额,14549217938.29,0,14549217938.29,0,13398316637.00,0,13398316637.00,0,24377373597.25,0,24377373597.25,0,29756510315.93,0,29756510315.93,0,17075065105.08,17075065105.08,8155141281.43,0,8539377809.87,9522122569.19,14263584057.13,0,7826442477.49,9046283220.99,2760603206.03,0,0,0.0
72,加:现金等价物的期末余额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
73,减:现金等价物的期初余额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
74,现金及现金等价物净增加额,5306912341.37,0,7415893054.74,0,1150901301.29,0,2766315382.25,0,-10979056960.25,0,-2557693052.61,0,-5379136718.68,0,-5981589596.47,0,12681445210.85,29564560831.20,8919923823.65,0,-384236528.44,-982744759.32,-4741461487.94,0,5416018418.68,-1219840743.50,6285680014.96,0,0,0.0
