,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060630,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,14019453489.83,11031102526.25,5169505698.58,16749074653.82,13653833305.52,7792821650.89,4890363585.23,16445788444.16,15996782110.61,11085829169.86,4117027477.12,12210476463.65,8689829487.54,6189175093.89,1362856562.20,10122729294.47,5695965544.76,4830800573.52,3407013065.68,9367710463.24,7837282285.26,5977871841.08,3856613630.28,9558987725.96,6987107359.28,5099291312.71,3653749896.91,15317251859.87,12841879844.82,9631594538.62,5119083860.45,23532875407.01,17966654452.11,11424513265.45,5743869454.83,21291684479.20,15914601357.78,10204154146.85,5189409146.89,20564181412.00,14847907512.18,8597707793.43,3980226991.64,19419847767.76,16287569239.57,9914705474.61,4606372058.84,12927841679.07,9724552336.31,6299203862.78,2784395672.13,9713456155.00,4584124634.00,8290519477.00,5731745321.00,3843602402.00,0.0
3,收到的税费返还,447595.42,0,0,0,72366.00,29549.00,0,0,4565828.82,4565828.82,4565828.82,0,1230976.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1404285.92,1404285.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,481649012.43,257566783.12,66048928.94,168240710.03,311623490.18,143283455.04,100635421.33,200485825.54,705460496.62,369309125.73,125441205.36,79339075.50,169503128.80,63962525.43,9803190.67,40685232.28,32819518.42,20331473.50,8211609.49,21239788.77,17745205.36,6379160.67,4089840.31,53023591.04,41033843.72,28183854.30,9766196.52,50734847.33,50035802.16,21700105.34,16629440.69,39568067.28,19486505.85,16642582.09,6333842.02,1215177.00,607914.00,358493.95,110724.60,37055670.12,23530345.04,847932.13,817454.11,13466122.00,0,0,4320320.33,1652359.57,1429322.45,0,24447711.61,2669473.00,2978194.00,242799633.00,189881.00,45539.00,0.0
5,经营活动现金流入小计,14501550097.68,11288669309.37,5235554627.52,16917315363.85,13965529161.70,7936134654.93,4990999006.56,16646274269.70,16706808436.05,11459704124.41,4247034511.30,12289815539.15,8860563593.10,6253137619.32,1372659752.87,10163414526.75,5728785063.18,4851132047.02,3415224675.17,9388950252.01,7855027490.62,5984251001.75,3860703470.59,9612011317.00,7028141203.00,5127475167.01,3663516093.43,15367986707.20,12891915646.98,9653294643.96,5135713301.14,23572443474.29,17986140957.96,11441155847.54,5750203296.85,21292899656.20,15915209271.78,10204512640.80,5189519871.49,20602641368.04,14872842143.14,8598555725.56,3981044445.75,19433313889.76,16287569239.57,9914705474.61,4610692379.17,12929494038.64,9725981658.76,6299203862.78,2808843383.74,9716125628.00,4587102828.00,8533319110.00,5731935202.00,3843647941.00,0.0
6,购买商品、接受劳务支付的现金,3424615910.85,3190016981.59,1305753507.66,2489959131.01,2075582337.08,1220732696.37,789791612.49,2277713390.09,2693840147.27,2392120383.69,1050682644.17,2256629646.44,1960414100.56,806460682.15,403860155.55,1717149704.59,1547083012.60,1239774006.93,741684215.23,1506172087.86,1152623232.31,767815793.64,659816579.94,2097012357.48,1386785575.67,978286073.85,424922802.01,3759326313.85,2966271438.49,2471575387.74,1304485853.80,9317446653.65,7179011166.03,4549938303.71,2271794495.50,9022718236.90,6834766654.56,4625738934.27,2380470790.41,8906857493.59,6519533409.83,3785477505.99,1597416878.02,8167690344.87,6501121608.71,3704958633.24,1935310853.44,5849838165.33,4403092830.24,2780213789.00,1326261354.62,3938198256.00,1847331245.00,3731134170.00,3019447870.00,2061600224.00,0.0
7,支付给职工以及为职工支付的现金,6347172771.38,4166043001.45,1986304163.34,8457730537.34,5890500257.76,3231158646.16,1877268384.42,8299646398.42,6129638605.72,3904994944.76,1547458779.97,4383614439.18,2880413314.80,1654985651.97,1010130180.94,6753352208.76,4892455081.14,3298767825.27,1613313970.34,7853543980.05,5817761225.88,3790117527.53,1876807597.69,7472596824.14,5311110530.84,3549926320.75,1839760622.45,7908169343.23,6267345878.42,4236277608.92,2129516873.56,7849347626.29,5654647413.19,3727949664.54,1870731253.21,6897597723.42,4955780967.20,3242207608.01,1590607107.43,5663795091.19,3859811261.34,2122817037.16,1098575944.88,4902870436.61,3304555379.62,1747286137.23,808970891.38,2740574113.52,1844560979.88,1251690574.96,512199468.44,2100382880.00,988121977.00,1713588525.00,1039218631.00,833339320.00,0.0
8,支付的各项税费,2102115935.16,1384694581.06,808884476.63,2731622349.33,1991825726.71,1364341227.09,615895499.80,2828339246.05,2102648369.17,1504407529.12,648778766.62,1663639920.81,1026327318.49,675723225.41,351762745.41,1659801058.30,1208829786.03,906826084.74,505076441.06,2190944676.58,1684081813.26,1129631601.55,544478977.99,3059131701.77,2423242564.44,1673524535.70,964183447.54,3691176658.58,3119680809.57,2347962485.45,1258083562.73,3834744510.95,2970380597.30,1889551623.81,814763372.60,3371267494.27,2791466592.80,1881147354.57,741494810.67,2750099913.17,2203825816.49,1384477543.24,506336566.63,2508391824.98,2003964342.52,1159719599.92,438990991.41,1787211184.35,1355888082.23,887396000.99,330191651.23,1315318568.00,682433731.00,1335919270.00,661658823.00,424436052.00,0.0
9,支付的其他与经营活动有关的现金,574980279.09,472203132.19,298763390.74,486935100.47,434291886.02,253268587.14,111957370.52,524253661.99,4966755801.62,3422794152.93,460288100.94,472737309.91,1241553771.66,1199806579.09,184190558.18,315354054.57,236637425.54,165250038.63,92311625.55,381040541.87,260967461.61,184100505.86,120862776.57,396993843.16,260941919.29,159775800.82,65939300.91,301742599.50,144506758.99,87384015.03,34753496.97,359698154.32,220975437.32,82592118.21,29017250.89,168989215.19,121017054.19,72787950.12,33167116.25,142942878.76,131803510.52,69013451.93,34374456.16,143812661.49,69660542.26,68237016.82,18885623.23,150116695.32,77432439.43,70548429.53,223616784.43,33259427.00,17029524.00,43731658.00,238348450.00,35784037.00,0.0
