,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1105604261.54,707247108.06,342383560.28,1635786892.54,1251140273.20,803582050.75,385609079.58,1943083303.88,1331641771.20,741038031.76,316903633.40,1142242956.28,770498357.05,440767144.40,155670128.68,564728881.67,430742228.67,275163460.34,148867590.70,555274532.25,292564175.07,185548129.67,86453095.39,386090124.71,360414187.48,223500169.43,105422096.90,388752158.43,293243516.36,198424158.31,75422503.83,398540785.66,269836884.72,200110581.04,92945758.91,137197749.72,51466081.31,0.0
3,收到的税费返还,1333589.89,9717.33,9717.33,6539171.04,2783629.55,1947792.78,855494.98,6008466.52,3225684.50,2989913.34,2205271.70,12230710.39,8152914.12,864306.07,0,7338952.21,5561823.54,4809124.88,0,8901605.38,6809011.76,6809011.76,5491826.63,9785862.72,7888097.02,4422092.14,0,864306.28,864306.28,864306.28,0,0,0.00,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,77515800.09,22965544.58,17455563.95,99565768.24,67607612.06,32755468.00,22405569.96,93669891.70,63982972.27,42407541.34,15752948.55,81228760.20,79610346.07,33032839.50,11681967.15,19161593.23,27053950.65,17252269.67,4177239.94,15314942.81,6422334.26,3958683.62,1612782.90,17442604.14,7226509.47,3330916.19,1108027.06,18000157.63,19279657.99,14878156.87,4307138.41,14777125.95,7819335.90,6058333.93,6621833.11,28932013.67,14575459.70,0.0
5,经营活动现金流入小计,1184453651.52,730222369.97,359848841.56,1741891831.82,1321531514.81,838285311.53,408870144.52,2042761662.10,1398850427.97,786435486.44,334861853.65,1235702426.87,858261617.24,474664289.97,167352095.83,591229427.11,463358002.86,297224854.89,153044830.64,579491080.44,305795521.09,196315825.05,93557704.92,413318591.57,375528793.97,231253177.76,106530123.96,407616622.34,313387480.63,214166621.46,79729642.24,413317911.61,277656220.62,206168914.97,99567592.02,166129763.39,66041541.01,0.0
6,购买商品、接受劳务支付的现金,570461564.56,389902277.59,236845042.36,1066392209.53,834938368.51,550700402.35,313672599.20,1348788154.81,1052225719.83,622003652.42,303278454.03,708503189.90,546990422.32,279218623.01,89344619.26,374502334.18,283476096.39,173126119.30,87981002.31,373085953.64,179702984.99,109753305.62,45294982.67,265148651.42,225627097.66,142763436.76,78213733.85,297862800.39,225354577.80,145534174.76,68029299.12,268724855.41,198250145.02,131466072.96,68981957.63,103255661.16,40616745.70,0.0
7,支付给职工以及为职工支付的现金,132121808.56,95953847.93,59415873.01,174867579.55,128422937.03,92536499.35,57072110.65,160981586.66,120238815.04,80527930.43,45231423.88,113436118.28,81433208.98,50471849.81,17091870.74,54378046.59,46387735.64,29839485.66,16063790.36,41313956.11,25973062.83,17374253.00,9415506.28,22265042.12,25112735.10,16516056.47,8991142.36,33049278.80,31000303.96,21015154.29,10491696.20,40946418.27,27691910.91,17047068.88,6739831.20,13037087.77,6073800.77,0.0
8,支付的各项税费,63016816.18,48656393.37,27780459.64,157306518.66,105464228.97,73036802.56,37452765.12,127714116.64,91351584.59,67047575.91,29140478.47,85343945.80,57080319.54,30986821.90,7267642.62,23749359.18,21422096.33,18270043.08,7639078.73,25248761.83,9431488.12,5203689.52,1712937.92,19859140.57,16722566.42,11564476.64,3586924.14,27129046.62,25287652.33,16579763.86,6992271.26,23607085.66,18036176.53,11368078.40,3495649.60,8302464.65,1268474.92,0.0
9,支付的其他与经营活动有关的现金,169852428.73,72062678.92,60538649.21,138487651.41,97274362.32,63320398.83,46938282.22,171064232.35,108492234.35,49766471.53,31475840.24,94327642.39,73939725.75,50847159.33,12062045.64,50726158.36,27189221.37,13657169.57,6724774.37,140757541.57,2252191.15,1440397.39,696205.53,25594990.94,3434116.84,2430114.31,690713.51,30329203.67,12457312.32,9158282.75,4583714.05,22902558.90,14820357.48,11740221.09,4570296.75,34781083.19,32161320.97,0.0
10,经营活动现金流出小计,935452618.03,606575197.81,384580024.22,1537053959.15,1166099896.83,779594103.09,455135757.19,1808548090.46,1372308353.81,819345630.29,409126196.62,1001610896.37,759443676.59,411524454.05,125766178.26,503355898.31,378475149.73,234892817.61,118408645.77,580406213.15,217359727.09,133771645.53,57119632.40,332867825.05,270896516.02,173274084.18,91482513.86,388370329.48,294099846.41,192287375.66,90096980.63,356180918.24,258798589.94,171621441.33,83787735.18,159376296.77,80120342.36,0.0
11,经营活动产生的现金流量净额,249001033.49,123647172.16,-24731182.66,204837872.67,155431617.98,58691208.44,-46265612.67,234213571.64,26542074.16,-32910143.85,-74264342.97,234091530.50,98817940.65,63139835.92,41585917.57,87873528.80,84882853.13,62332037.28,34636184.87,-915132.71,88435794.00,62544179.52,36438072.52,80450766.52,104632277.95,57979093.58,15047610.10,19246292.86,19287634.22,21879245.80,-10367338.39,57136993.37,18857630.68,34547473.64,15779856.84,6753466.62,-14078801.35,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,270000.00,270000.00,270000.00,92137883.43,0,0,0,57204400.73,0,0,0,42222213.69,0,0,0,3978072.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600000.00,0,0.0
14,取得投资收益所收到的现金,4021248.20,2215090.39,462583.70,4200898.08,2666981.02,1711022.13,890172.86,6265893.66,2548350.97,1166633.06,0,3178344.02,1106417.57,480986.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,1454591.25,1238402.00,810102.00,27032288.39,377929.39,262955.39,7640.00,7185340.62,4571087.53,3645092.53,2223176.50,5653084.38,2465136.49,2440780.89,360000.00,32096348.67,15298612.36,15298612.36,204400.00,12935287.92,410626.00,115530.00,0,9311869.91,7703890.04,5446000.00,0,236585.03,201120.28,0,0,312647.78,0.00,0,0,64526690.70,0,0.0
