,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,4671441060.32,2991905566.70,2080343552.39,1117261090.74,3312028064.35,2262052556.16,1485077173.40,778388642.30,3802885392.14,3022242019.26,2318976837.84,1100544341.13,2858318823.31,1918849942.77,1181820929.15,560487941.44,2224316327.19,1605271527.05,1139774297.26,638676681.86,2263255533.47,1330311787.29,961653952.69,574552098.01,2132308585.26,1615515499.68,1158874515.05,631851623.34,2261926269.86,1642075020.08,1140506649.71,621879113.12,2375714737.56,1662374366.47,1209007720.54,737196976.27,2123028236.66,1440331033.63,995748123.27,585968606.01,1758457827.81,1192668233.00,802013014.85,448772562.96,1561996544.88,1091331428.62,763539674.29,462056118.60,1284181144.71,847959476.38,586120461.28,326320321.65,1021589976.00,717373414.50,471502669.29,269043591.49,800116908.92,546421074.41,377906546.99,231151182.30,612033252.23,409323606.61,298030298.22,158569510.42,484285193.15,341180627.39,222351545.33,123664628.68,359003346.72,177960948.74,621335108.30,345911830.54,700152307.93,316956820.28,623359761.41,303921778.74,536361242.55,238925345.15,0.0
3,收到的税费返还,5825956.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19762.65,19762.65,0,0,0,0,0,0,0,0,0,0,0,0,0,73957.30,73957.30,73957.30,233592.97,851676.70,331189.21,331189.21,0,146518.01,99321.50,79435.75,69931.72,0,0,0,0,13446144.63,12551106.26,11904248.46,512871.70,5274222.67,4634902.36,3800520.65,1977325.08,2381472.71,1589027.75,5767613.57,2008355.46,914421.17,216386.00,988866.23,14040.83,89204146.12,39377698.51,0.0
4,收到的其他与经营活动有关的现金,271145002.03,162478312.27,110629763.16,46244800.68,221910699.69,119539547.93,62562382.62,29730162.18,124779233.85,82867393.22,39959922.25,39331440.98,57433825.34,66981218.76,60293394.92,186545880.97,73391133.19,78831283.46,35804508.39,34449724.77,108018689.77,96589064.65,54859539.14,25787005.80,388001204.65,70272199.34,69235155.12,24453388.23,222256215.94,157240678.29,139000520.74,26216506.49,88119316.95,66433107.21,46205349.00,13017463.35,78617512.84,77048118.30,37928626.82,28068071.59,115893852.24,65163910.75,46164392.33,20307145.75,103260742.85,42026517.89,52636563.82,7857753.51,66090260.95,13082387.71,17216654.61,14407471.09,82880853.94,38279644.33,60439789.80,26442678.08,11792778.38,90092012.71,109915816.37,45670322.70,72784108.11,57013705.65,35822472.21,15630759.92,84769071.27,85874720.11,30219850.51,14814317.11,52325612.18,24837590.97,11052365.90,14118462.74,22586133.18,11648609.50,7052552.18,2858636.31,2909984.00,16390346.93,0.0
5,经营活动现金流入小计,4948412018.72,3154383878.97,2190973315.55,1163505891.42,3533938764.04,2381592104.09,1547639556.02,808118804.48,3927664625.99,3105109412.48,2358936760.09,1139875782.11,2915752648.65,1985831161.53,1242114324.07,747033822.41,2297707460.38,1684102810.51,1175578805.65,673126406.63,2371274223.24,1426900851.94,1016513491.83,600339103.81,2520309789.91,1685787699.02,1228109670.17,656305011.57,2484182485.80,1799335461.02,1279526933.10,648095619.61,2463834054.51,1728807473.68,1255213069.54,750214439.62,2201645749.50,1517379151.93,1033676750.09,614036677.60,1874351680.05,1257832143.75,848177407.18,469079708.71,1665331245.03,1133431903.81,816250195.41,470147465.08,1351123082.36,861373053.30,603668305.10,340727792.74,1104617347.95,755752380.33,532021894.84,295556201.29,811909687.30,636513087.12,487822363.36,276821505.00,698263504.97,478888418.52,345757018.89,174713142.04,574328487.09,431690249.86,256371916.49,140456270.87,413710431.61,204387567.46,638155087.77,362038648.74,723652862.28,328821815.78,631401179.82,306794455.88,628475372.67,294693390.59,0.0
6,购买商品、接受劳务支付的现金,3840155750.97,2469748736.85,1708416245.72,1017692889.35,2843520050.78,1915028048.67,1195012769.31,673718952.24,2821450207.17,2307375545.34,1815426873.97,980309559.52,2319303772.08,1823759872.21,1044748119.64,540145803.83,1820970871.01,1443592627.39,1077969842.66,675734133.84,2294633862.86,1708494029.06,1281887062.42,796993804.58,2553050800.23,1457071569.70,1036016667.04,580389337.28,1842596884.98,1409829612.91,988138148.39,630193408.19,1858513961.00,1397495327.18,1042925226.66,628987044.15,1605404215.65,1167660398.38,837100380.22,506920141.90,1322081068.55,955168533.32,654551978.01,399174024.33,1165831081.04,858187316.25,613441665.57,361501849.17,934162781.77,671017153.89,474279639.19,224185704.62,776182130.54,522803436.77,383124781.89,226482193.84,601500335.50,437650144.17,317138582.92,194055624.53,491893654.24,351849201.27,262934461.93,148279413.81,384149728.67,276981306.35,178897835.06,105581567.14,255796293.25,117598616.64,562168767.02,339021510.80,621546531.78,320494395.56,548236560.64,270764486.72,437788111.32,207474236.76,0.0
7,支付给职工以及为职工支付的现金,210565736.77,161657046.95,115351780.35,67485293.38,196981086.73,129668617.39,94832433.72,56160269.59,150913373.58,114312077.91,79756473.32,43993367.72,154488982.78,110592774.05,75373957.93,43770761.01,124748234.35,95118515.00,66498603.45,36518800.42,97331808.01,74955077.62,48013696.52,26204163.30,74070977.73,54604736.80,37326709.63,20855550.97,65538524.23,49838266.60,35091690.84,21311552.82,61603634.79,45814475.59,31899280.13,19777345.72,38940260.93,31357591.14,22543975.19,14053518.17,33723736.76,26372368.77,19173352.18,10823138.90,34957746.38,26513886.55,18149901.27,9856609.44,30403180.01,21600662.65,14954059.23,6448091.18,21839516.03,15061674.56,11196280.15,6481657.79,21426075.29,16649906.79,8011819.19,5086900.12,14023227.60,10261480.69,7003398.26,3651498.27,14631666.61,12165952.53,7457425.88,4670124.84,44542379.13,11255042.69,27787859.86,13293650.90,24643952.24,9272267.37,29576285.94,10908168.83,27637168.30,9224947.48,0.0
8,支付的各项税费,313508486.45,190428925.64,152954687.82,80464739.82,297043683.44,257960343.54,217089122.18,122203859.05,322102946.96,252952932.60,201545311.51,93433462.64,184012949.76,126981009.61,89381301.20,39714709.10,214155581.32,152947092.63,117644073.00,57470622.11,129453940.84,81004156.92,62687782.90,35720288.59,122910421.43,93572407.17,76626780.64,45591401.84,166080424.72,105400057.20,82715885.09,53125707.25,147015431.35,109006973.27,92792499.75,51795998.25,104099831.95,78720731.47,62445350.65,31100994.48,99123512.27,73474194.66,49112907.77,32356008.96,97369003.32,71530114.47,58990155.50,31946871.97,88489857.75,63718863.19,51681958.87,25343924.58,53595938.77,41297861.41,32608571.20,14300839.13,43267254.79,39200724.49,34911921.39,15960272.64,35533652.14,23980347.84,21074146.96,12467871.49,19134961.61,13591889.13,11756576.04,8958198.69,16333816.96,11035027.26,17911984.66,6521589.44,20981423.51,10968324.93,31680246.73,25817103.22,103226973.37,56106848.75,0.0
