,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,926712903.20,565397886.67,228599853.77,955780379.44,804425805.49,591279454.55,214922576.35,1119821619.56,958400508.48,638962051.62,277139258.05,1565046457.54,1128066165.83,778373647.99,328403633.86,692832809.56,386041675.27,257808442.22,96155410.13,734927824.80,663241290.49,466582945.35,196827976.98,730733979.23,596294820.48,323719471.08,151725105.01,701195101.17,509095933.94,405151759.67,238759458.64,801619648.15,657554028.13,407462179.22,176398240.89,749756981.54,484558097.59,308412296.10,155484525.36,621933542.11,438044231.23,266625910.60,106796812.93,593146988.81,447969069.62,284902731.90,111752420.29,518125132.07,367909256.88,229994785.85,95833648.83,448022183.25,342685725.38,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0,0,0,0,10377938.32,2810322.15,212518.17,0,7721390.25,4583441.36,4583441.36,4583108.03,9438540.95,4153459.58,2624497.05,863826.09,12603262.60,8464109.04,907943.79,907943.79,14347699.77,10130907.72,3816551.19,575626.11,14419904.83,1875283.19,1856200.26,1582459.03,24794224.29,20039731.32,16183053.52,9860105.12,3394062.48,1742370.56,389536.87,389536.87,7823875.19,5534017.17,4573243.39,4174115.17,8160663.98,0,2733906.29,1610675.15,0,1030626.06,0.0
4,收到的其他与经营活动有关的现金,10111189.18,2797797.88,5068890.19,4057038.36,5523135.08,2357348.84,2215530.66,4334115.01,4305617.36,3502192.88,0,11739242.79,219817.03,215645.82,213012.90,62624068.80,18014882.09,17907065.22,3287499.26,10121917.02,135127966.34,9901851.01,4629298.50,16324708.87,9341214.91,11513232.97,4246409.01,36733802.51,9466097.73,15198421.51,13588926.72,4699348.77,4467343.07,4927895.64,1716317.65,10199680.94,7328224.92,7688373.84,795833.62,17072464.52,15472970.89,1437785.55,1031280.54,1986181.00,4486000.00,4486000.00,1850000.00,1090000.00,0,0,0,679000.00,187800.00,0.0
5,经营活动现金流入小计,936824092.38,568195684.55,233668743.96,959837417.80,809948940.57,593636803.39,217138107.01,1124155734.57,962706125.84,642464244.50,277139258.05,1587163638.65,1131096305.01,778801811.98,328616646.76,763178268.61,408639998.72,280298948.80,104026017.42,754488282.77,802522716.41,479109293.41,202321101.57,759661950.70,614100144.43,336140647.84,156879457.81,752276603.45,528692939.39,424166732.37,252924011.47,820738901.75,663896654.39,414246275.12,179697017.57,784750886.77,511926053.83,332283723.46,166140464.10,642400069.11,455259572.68,268453233.02,108217630.34,602957045.00,457989086.79,293961975.29,117776535.46,527375796.05,367909256.88,232728692.14,97444323.98,448701183.25,343904151.44,0.0
6,购买商品、接受劳务支付的现金,863984268.04,524678090.81,215849898.18,920069828.63,697721275.97,536990927.73,174349368.39,992495012.51,836231522.38,560670091.80,272191008.63,1247776759.63,943350707.09,622379409.27,270707107.30,376188426.68,274382513.41,161141181.33,67505811.66,472882200.03,495645564.90,369601612.85,167400047.82,406145030.04,393319206.96,219446577.30,143949581.97,405956530.58,307663219.11,272005922.45,176461978.11,574275032.37,507289733.77,341453787.22,144388358.68,527056915.35,345581218.17,228516956.29,88570147.69,418915126.19,323499517.03,207378842.07,58903186.77,507183819.68,371370866.55,252617356.86,90549113.40,360038513.90,249419183.14,154680023.56,64620629.40,290611677.50,218139528.89,0.0
7,支付给职工以及为职工支付的现金,20522588.04,14589816.82,6707114.64,28494193.54,22160980.65,14570371.72,7810533.67,26144008.93,22042992.17,15604970.06,7130761.40,105311773.96,77381431.75,55720723.06,27472753.57,85278119.00,64514154.98,44537569.01,15362492.81,95109916.64,55799739.88,47531670.37,23586539.61,77351705.11,47956029.20,32437656.92,17737473.09,68993525.06,56944296.60,41152521.35,17830151.89,76645698.20,51183531.96,36924681.63,17821347.48,60624379.97,41294883.76,26609833.77,12678795.35,53146316.89,39446471.22,26610530.01,14615937.25,49529850.63,36883498.14,22823741.79,11001715.35,36529030.98,27522439.07,21581896.96,9786145.45,30135245.44,14801762.71,0.0
8,支付的各项税费,18765347.01,13406765.66,3616299.05,36952588.24,17014716.87,13470038.99,8042549.99,50586472.80,28136814.38,21125576.07,3455570.62,64948273.36,56214919.44,41250026.05,15475534.23,52105431.79,26962216.44,16868296.06,11949950.92,55539561.29,30389974.72,18469936.91,11851992.39,59757952.93,43451769.64,28288878.06,11338494.21,62173871.72,44279651.12,30794456.53,16221604.94,99069520.75,45298535.22,27014472.41,10450754.51,72341428.40,38611658.84,21340402.39,6738835.11,81906697.90,27092999.92,17320469.11,9948568.30,54867060.19,37734317.80,25866436.73,15184313.89,41986219.79,23674386.73,13941935.01,11065711.56,30887007.03,26701849.76,0.0
