,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,4139530356.92,2644762264.61,1463349421.80,5402742290.57,3577646617.16,2315615359.15,1192305454.52,5403825452.15,3678206587.55,2419689651.67,1198120151.81,4972652775.70,3658315696.59,2446398222.39,1165456287.20,4908744728.42,3675799512.16,2513990834.68,1212505555.21,4904660729.01,3839238580.62,2603436085.47,1203612628.40,5074451593.74,3864261379.47,2569760784.01,1259242485.50,5034272112.49,3813395798.63,2522422294.00,1254176615.51,5163227826.39,3947791417.64,2708700084.97,1306422116.50,4693902743.88,3344747103.00,2171969461.00,1041541046.00,3665671267.15,2727590292.00,1718637653.00,846392666.00,3618036764.00,2758657304.00,1777450940.00,830842357.00,3319354758.00,2506361139.00,1733410760.00,838542189.00,3049932129.00,2591239412.00,1696830433.00,551308921.00,1956502103.00,1289702851.00,1043222216.00,0.0
3,收到的税费返还,107338991.98,80054066.66,43294784.42,210338957.53,167242638.93,135283242.15,70655494.68,138053949.56,120531790.74,79773226.18,45141199.48,110620667.20,69118717.19,63658621.18,49712982.19,230284195.25,174036946.21,113802339.85,79614747.52,160038154.77,130775140.26,79455069.19,44692821.60,191954075.74,157368748.31,117121780.32,66099771.19,139817068.79,115673720.55,53295672.08,33067823.08,226254474.82,180083209.90,105846205.89,52437534.65,101419153.26,80279679.00,56922418.00,44048742.00,48241927.12,35086456.00,27050138.00,15949372.00,60319592.00,40886978.00,37438369.00,14658609.00,56820105.00,44838359.00,38712365.00,21430595.00,58250429.00,54248451.00,29196030.00,18548777.00,40149287.00,71019090.00,2054298.00,0.0
4,收到的其他与经营活动有关的现金,158279415.89,87851333.53,45576674.76,34017458.27,82441268.62,57786473.71,45524602.83,41167074.40,82428521.47,46595970.93,25612170.62,22365246.49,53997023.96,22310854.16,16295596.58,45093492.07,48269478.04,19742982.16,8128706.17,17527403.22,41633122.74,36023365.67,26198793.24,39966574.77,11194249.38,6971584.95,3111351.83,134318597.40,56030427.33,34174949.63,4208787.19,75018126.96,52851264.26,18095631.98,4461615.21,17353172.21,5128262.00,800550.00,274277.00,20591447.00,18276177.00,15682178.00,2081380.00,12758218.00,3284829.00,2689274.00,1360513.00,34963169.00,574521.00,570136.00,566139.00,35906369.00,43021894.00,42828285.00,1454461.00,5001155.00,847439.00,8322441.00,0.0
5,经营活动现金流入小计,4405148764.79,2812667664.80,1552220880.98,5647098706.37,3827330524.71,2508685075.01,1308485552.03,5583046476.11,3881166899.76,2546058848.78,1268873521.91,5125859827.02,3785971026.90,2536907286.89,1234372112.42,5380279108.36,3914103427.64,2660207590.91,1307827438.47,5111125177.06,4032370783.70,2729647414.31,1274504243.24,5306372244.25,4032824377.16,2693854149.28,1328453608.52,5308407778.68,3985099946.51,2609892915.71,1291453225.78,5464500428.17,4180725891.80,2832641922.84,1363321266.36,4812675069.35,3430155044.00,2229692429.00,1085864065.00,3734504641.27,2780952925.00,1761369969.00,864423418.00,3691114574.00,2802829111.00,1817578583.00,846861479.00,3411138032.00,2551774019.00,1772693261.00,860538923.00,3144088927.00,2688509757.00,1768854748.00,571312159.00,2001652545.00,1361569380.00,1053598955.00,0.0
6,购买商品、接受劳务支付的现金,2625916067.22,1449959567.34,859593998.74,3723663485.37,2206851403.84,1467084376.79,791215185.86,3262382827.16,2144371624.42,1437078663.26,726016474.61,2682714423.98,2078923088.70,1334759977.64,674221881.11,2984795761.79,2383090698.39,1527557300.93,841621948.04,3341707088.44,2502326715.94,1669127279.47,874245630.92,3133579387.94,2174490068.17,1484270254.41,710191374.32,3497002072.91,2556228482.41,1739906780.26,995562270.08,3933637064.47,3390073190.65,2408216111.97,1008720556.19,3012144479.09,2267431107.00,1320694173.00,736864102.00,2598686346.32,1909420760.00,1192625865.00,656224292.00,2492144970.00,2027231738.00,1305241307.00,643471316.00,2142568822.00,1781582021.00,1196323923.00,616432277.00,2243421944.00,1948670006.00,1292748844.00,401286697.00,1693795414.00,1162784229.00,739350245.00,0.0
7,支付给职工以及为职工支付的现金,786533658.69,534296568.71,282498825.13,984596452.56,746058269.14,516858021.65,273573254.25,1011027715.53,754219686.19,505394239.52,255130810.30,861519177.21,638354412.27,441278263.78,237883327.38,825691598.66,627270165.08,427669465.17,225313558.97,873456397.02,677194591.58,458014482.54,232670310.41,746868958.79,565360214.86,380300257.48,193058714.83,706111409.51,548401333.67,369426703.03,180023646.62,656249443.33,499644527.90,337697211.52,175848733.61,546595703.71,407353105.00,241493169.00,111295419.00,418637630.08,297275296.00,192222125.00,94128375.00,365605761.00,279157935.00,165832155.00,62599377.00,287238103.00,220202269.00,136660890.00,65523742.00,229095847.00,152795547.00,100524228.00,39893008.00,149079333.00,77539924.00,65237253.00,0.0
8,支付的各项税费,213842263.68,160389638.37,87130456.95,246521793.73,225578638.35,149191436.55,54531870.57,258432365.28,250901504.10,185391820.50,82637775.58,230242927.44,181200381.88,117781595.72,57785490.39,332012903.53,254307805.31,187095618.60,70817552.48,297216535.29,227094814.23,171590802.36,73723895.18,257528959.40,178603158.00,126699834.53,62006103.35,157624334.59,136436168.67,103700165.51,52521615.63,177853796.73,146837145.50,106113248.47,46978676.25,217087435.43,144799955.00,84418211.00,36036440.00,186230970.68,142375646.00,101890492.00,56501455.00,167921683.00,134097217.00,101772792.00,37898785.00,223799865.00,169240843.00,139866597.00,41286303.00,185517408.00,208838960.00,138364962.00,26979112.00,49310720.00,49881174.00,47885689.00,0.0
