,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,11461237757.72,7290153073.45,3810660949.87,12893547769.87,9473286814.77,5461003613.38,2835444331.77,9091379569.56,7596095529.76,4595076288.02,2127358459.96,6846221946.31,4765554009.56,2972673964.65,1457813497.62,3960444052.48,2870680418.49,2037529193.48,1025526349.60,3214277566.94,2376713850.71,1270337429.86,445433229.06,1851148781.00,1328236125.91,851543959.68,385697562.43,1670701723.90,1202233946.83,801504932.69,340317467.79,1354624899.95,1061685967.07,729723395.60,346809567.49,1202504279.95,918859579.20,572696533.63,247129736.64,886912290.83,695609050.70,465940340.14,203485808.50,1092304843.87,923027174.81,595805934.98,241466006.14,793626195.61,621046239.49,378715846.73,178154642.59,635778331.73,427513049.23,287820794.74,153572158.02,465962635.78,262613130.95,0.0
3,收到的税费返还,138837538.63,85652196.04,41956409.71,160122977.48,108254251.55,78380192.69,30527901.80,134063624.88,83063249.16,46674950.05,22161145.94,67612782.51,47236322.76,18858947.44,11685756.62,84755641.76,71074376.35,54872867.91,30566723.96,75282825.53,63008194.93,38384506.81,21448537.80,73098039.89,57686597.57,37999747.12,19429704.10,64439549.12,50607150.05,41283223.87,15313227.13,81324739.71,64181613.28,37709723.68,24150271.12,65580476.82,49048778.12,31060328.39,14920008.42,37135929.89,30001485.05,21029206.29,6698119.09,41642032.40,39315790.51,23754217.80,13912919.18,62531381.20,33146007.97,17966425.03,14675785.84,23736275.95,16525571.90,11642920.74,3177487.31,15103495.35,10344369.33,0.0
4,收到的其他与经营活动有关的现金,1890793836.35,1226603272.19,839642873.45,2256300998.20,1368182899.39,1014123702.75,523650436.52,2015519773.03,1600244929.42,1005628414.63,253811696.76,939240486.81,477143575.30,443683034.26,95280990.03,691314893.11,147477557.81,82229219.59,90637552.38,85890777.46,124280789.49,67660900.84,26429191.10,78862666.96,61898132.59,56322845.64,19101519.51,73804809.70,114134462.76,63201295.72,29477792.94,53764943.04,12826034.14,5559537.76,7270250.05,18481569.37,25239733.80,8669932.75,8114714.19,18393857.07,29164236.35,24333003.32,7774749.06,32778487.78,44871049.70,24832851.03,15035083.90,53433050.93,27915134.53,26555907.93,19816039.16,25045191.80,29295746.61,28712978.10,11848612.69,55202322.28,22342408.56,0.0
5,经营活动现金流入小计,13490869132.70,8602408541.68,4692260233.03,15309971745.55,10949723965.71,6553507508.82,3389622670.09,11240962967.47,9279403708.34,5647379652.70,2403331302.66,7853075215.63,5289933907.62,3435215946.35,1564780244.27,4736514587.35,3089232352.65,2174631280.98,1146730625.94,3375451169.93,2564002835.13,1376382837.51,493310957.96,2003109487.85,1447820856.07,945866552.44,424228786.04,1808946082.72,1366975559.64,905989452.28,385108487.86,1489714582.70,1138693614.49,772992657.04,378230088.66,1286566326.14,993148091.12,612426794.77,270164459.25,942442077.79,754774772.10,511302549.75,217958676.65,1166725364.05,1007214015.02,644393003.81,270414009.22,909590627.74,682107381.99,423238179.69,212646467.59,684559799.48,473334367.74,328176693.58,168598258.02,536268453.41,295299908.84,0.0
6,购买商品、接受劳务支付的现金,9557385727.07,5729364963.10,2947530811.59,11913126489.01,9315339749.53,5453306878.60,2860307611.54,8472067485.57,7165852219.75,4241424355.04,2209312024.89,5790481409.90,3995090717.63,2344461932.25,1203270608.59,2817370416.69,2135632675.09,1490640085.76,764171702.72,2602744720.01,1878231422.72,984661233.74,307821538.80,1409283065.85,965488375.65,638403211.61,288554412.94,1236372789.90,887083326.08,622030436.16,299273784.54,1144204767.33,868925378.79,619559266.08,283411132.51,1005233665.22,718150468.63,497358440.95,225056447.38,654172650.76,433050893.26,291203732.82,146232642.46,933573902.74,801489577.91,583752486.54,240924354.93,713988981.96,531961866.40,342800571.35,164622943.39,521857913.41,347675554.60,220317515.20,103126928.98,411853781.68,210422787.22,0.0
7,支付给职工以及为职工支付的现金,500671380.95,361836205.20,193163660.66,756841729.00,457119676.63,315691316.64,170400162.40,652624953.44,432822875.76,287346764.68,154212647.90,493997635.67,331508502.41,225468084.52,118210681.43,400650310.21,292001092.30,204966093.17,107472944.42,305810062.43,248594924.10,145832880.60,70287438.09,235180019.76,177561173.56,127406856.40,61206299.11,192645296.57,144422599.70,98874311.82,39842050.52,127324528.03,93929386.38,63733434.22,33374163.35,93983325.16,68998264.27,49224015.57,24681837.70,67748562.47,52776891.83,38754041.56,17091391.71,69228258.76,54269007.79,37023548.92,16182732.31,55361569.82,39009335.76,26749967.47,9136016.47,38405408.81,27548908.74,16541828.56,8158011.88,30031388.33,17967996.84,0.0
8,支付的各项税费,201356585.02,175461986.88,96767748.80,240816926.28,228445730.06,188060512.30,55126053.98,227147955.23,215450641.04,147221859.23,74093872.48,267805048.41,213785857.09,153979374.44,116199950.92,150626327.12,117866664.29,74853417.44,28560859.13,102380496.80,84441148.98,47631049.88,11652764.25,57263947.57,44857693.18,25536277.25,8164663.22,52959229.06,42998331.88,33480800.86,10592813.30,29608980.09,22728588.12,14074612.26,7827601.95,26240952.49,19872610.16,9885452.06,2191682.34,28460893.64,29372703.96,22588885.26,4574097.63,18866747.05,21744305.17,14923553.28,1792989.00,45047454.80,15719280.66,13011667.75,3798888.41,15207155.54,16198318.86,10875970.35,1073450.84,5765837.63,7665467.55,0.0
