,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20141231,20131231,20121231,20111231,20101231,20091231,20081231,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,
2,客户存款和同业存放款项净增加额,9225403441.26,8237172485.40,9837199983.06,9135673635.84,9933855678.03,2775845442.01,0,6749064179.53,3653282411.47,7775419772.42,2676535957.86,5681014147.87,6289154598.50,6233833706.87,842069129.74,5534387379.37,0,1842140042.29,0,14500729700.00,17641650440.24,0,2577122428.37,3189020482.93,0.0
3,向央行借款净增加额,250000000.00,0,0,0,0,0,0,2989703000.00,189703000.00,89703000.00,0,297000.00,0,0,0,0,250190000.00,42810000.00,0,30000000.00,50000000.00,0,0,0,0.0
4,向其他金融机构拆入资金净增加额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,收取利息、手续费及佣金的现金,3222972936.37,2211273704.94,1550250049.17,4747334493.87,3566751661.82,2346947212.58,1044913521.51,4330561197.50,3433375203.90,2159502920.08,916197837.52,4140799494.01,3041886739.84,1915479728.77,876187641.00,3801480944.78,4734760543.12,4126170023.06,3881749000.00,3246837100.00,1949666114.87,1444470473.18,1519955657.80,1091830203.43,0.0
6,收到其他与经营活动有关的现金,204884518.89,70259507.00,264831642.87,164823710.24,8577072.55,41401989.35,3643389.05,528093736.78,1788361085.63,42777462.51,5856838.98,2291291382.51,20563611.97,5225927.63,545960842.04,2030638854.93,2266124582.43,428599866.92,6843074900.00,2088961500.00,1927714584.35,15315485.72,20218013.88,2878780007.59,0.0
7,经营活动现金流入小计,12903260896.52,10518705697.34,11652281675.10,16140402040.32,13691754612.77,6952430741.57,1679995830.58,14597422113.81,9555454408.22,10456402274.59,4185293245.82,13670810899.39,10329928761.87,9542473794.20,3919335609.43,12738032637.17,7251075125.55,6504973781.77,10724823900.00,19866528400.00,21569031139.46,7337604872.43,4117296100.05,7159630693.95,0.0
8,客户贷款及垫款净增加额,9449933421.01,6178603556.57,3039516547.25,11495724801.67,8607274140.80,4915225942.75,1979473884.79,5436860893.00,3930706191.23,3460531414.91,1909416958.50,4956137625.93,2669787917.24,1568837312.94,424023567.08,2163049178.34,2636065193.50,4927815173.38,3999875400.00,4741913300.00,4661681510.97,4669658147.70,1964817474.02,1390492749.41,0.0
9,存放中央银行和同业款项净增加额,116613760.02,554757265.14,495876649.08,615879548.51,519722139.50,0,0,339829281.65,0,0,0,0,0,0,0,0,345118401.45,2484687773.64,27198100.00,2927319700.00,1837910687.70,605608350.75,218235345.00,1059796821.00,0.0
10,支付给职工以及为职工支付的现金,632473303.08,480509155.14,306005793.26,577287432.06,439410717.97,326084331.23,220882763.74,501868161.49,395971352.75,291760830.50,211270261.04,399833615.92,345698550.82,262541898.13,186421305.95,427726633.04,381002317.13,366155929.92,258144800.00,204642000.00,159059655.10,123123277.90,107437316.50,158768860.23,0.0
11,支付的各项税费,159854804.31,145657646.83,86410460.19,151385944.49,128926983.92,113300725.34,141553903.67,150674362.96,229108511.16,93211094.44,71587893.34,76664885.40,39766879.75,103589273.37,46847468.10,234722919.06,367913700.58,299680760.81,369878000.00,279061400.00,171080002.06,129790508.72,142389649.30,130575030.99,0.0
12,支付其他与经营活动有关的现金,2565765885.61,3830552311.65,174763523.63,4207315947.77,3762066941.35,2690280720.37,1173720340.46,458778695.06,241083358.14,3558814062.76,2304918218.21,254874245.62,1021676496.39,1665340141.12,86863131.78,290304045.31,252187474.78,1991273625.26,273362800.00,4688330000.00,834157175.92,677148762.47,916339325.58,52033334.33,0.0
