,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,3116247280.55,2386792458.85,1291273819.38,4777786097.08,3636659565.05,2663582325.09,1462244510.28,4305612265.23,3237062191.06,2167236191.74,1195490531.95,4145203441.45,3190813010.88,2455663169.93,1501042661.60,6091622608.82,5092030727.65,3705619211.46,2212722184.75,7751624598.48,6274470992.36,4758243051.28,3229840886.45,10224399270.02,8746191805.32,5908102161.39,2780769835.10,7396236382.66,5754863248.58,4143960830.77,2197823427.88,6841149506.76,5128440453.07,3479826054.92,1720974950.66,4608922567.31,3395621871.90,2315488241.48,1246978534.29,3825979847.12,3318850273.23,0.0
3,收到的税费返还,5823874.73,3179998.18,1890992.44,9005611.38,6568010.35,3799699.10,2133546.61,11181587.29,7070648.38,5895489.34,2672990.06,12681087.26,8722758.06,3394432.99,867208.79,9780775.78,6143524.01,4972366.36,2166749.00,11949360.44,7311980.13,5204694.95,859031.14,13259231.39,3333289.92,6420041.74,2485560.47,7146458.13,1986055.09,1986055.09,1986055.09,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,166701170.57,24878695.40,21124202.23,17464356.21,248271487.62,10138354.22,13758139.34,18170472.02,10416123.70,11266036.06,12880448.97,31606426.08,71481516.63,26930036.54,43672938.92,36862630.31,30805936.11,12996769.26,83028303.51,1219690632.52,1207766943.67,816355395.70,37436627.13,154419828.26,38416335.56,20862365.72,7579291.35,30829167.18,79676512.40,14706541.78,8593655.60,31372908.77,12500748.31,8466614.34,755455.82,10949159.01,9774375.68,9214861.97,3255005.88,1954426.54,6507640.25,0.0
5,经营活动现金流入小计,3288772325.85,2414851152.43,1314289014.05,4804256064.67,3891499063.02,2677520378.41,1478136196.23,4334964324.54,3254548963.14,2184397717.14,1211043970.98,4189490954.79,3271017285.57,2485987639.46,1545582809.31,6138266014.91,5128980187.77,3723588347.08,2297917237.26,8983264591.44,7489549916.16,5579803141.93,3268136544.72,10392078329.67,8787941430.80,5935384568.85,2790834686.92,7434212007.97,5836525816.07,4160653427.64,2208403138.57,6872522415.53,5140941201.38,3488292669.26,1721730406.48,4619871726.32,3405396247.58,2324703103.45,1250233540.17,3827934273.66,3325357913.48,0.0
6,购买商品、接受劳务支付的现金,2851370784.03,1969130133.12,1174102849.39,4286783753.02,3411299295.33,2372095558.99,1620802695.18,3779532612.65,3029295565.53,1728403715.07,1056093009.96,3626982068.53,2723359045.34,1839006625.24,1164216746.66,5373362069.35,4733283121.21,3330237920.35,2230284994.21,6590900224.84,5447213132.69,3716414477.37,2685521349.46,9250628039.76,8152081511.02,5356569771.90,2691062848.84,6988954111.95,5308367314.34,3342053003.79,1750386564.95,7352447351.87,5515989563.27,3358459285.01,1829528018.43,4406734680.20,3360842688.13,2190893361.28,1267322150.05,3515311629.72,3066745237.98,0.0
7,支付给职工以及为职工支付的现金,153258252.86,108967236.24,65857817.67,184354810.53,140627074.92,102512694.88,59800741.25,164356423.99,122767042.59,89303089.68,54895941.46,160127558.39,123051496.71,91812333.03,56476918.23,167405913.87,130654517.92,94268931.70,59266961.75,152696569.74,124290130.70,80352898.63,33124694.53,77219454.30,61538007.36,45703506.77,27552950.26,68873111.57,68064218.97,43356941.71,41001533.72,59759660.58,45734752.53,35977669.36,26771090.98,39206163.99,32588559.75,21737950.34,11233281.33,76320376.64,63702013.32,0.0
8,支付的各项税费,78112611.21,39471456.69,15785784.62,116101936.56,110564547.03,66686427.65,30325515.22,102466224.69,85058780.86,46505367.78,16969017.96,41016280.76,42548514.22,26022232.33,19478212.87,135321185.99,118879975.33,104945574.90,83886424.50,347582378.94,279588696.43,203888256.15,94786059.32,243282438.07,154548041.45,100112035.44,33648507.96,135420281.13,80749419.86,62776872.90,22377268.65,174358249.99,141340933.70,95013413.20,55826147.68,158681195.25,120423692.68,93262082.98,34102309.94,98059657.01,42038966.98,0.0
