,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
175,300558,贝达药业,6.3463,5.9814,74.9422,60635.3342,89.0064,10.9936
176,002406,远东传动,5.606,4.8023,150.7346,-1799.753,89.005,10.995
177,688085,三友医疗,8.4704,5.6902,332.0564,-1937.7163,88.9833,11.0167
178,002095,生意宝,7.933,7.8971,688.8735,-31.9444,88.9025,11.0975
179,002188,*ST巴士,2.2962,2.1514,46.4215,-2014.1584,88.8659,11.1341
180,002370,亚太药业,4.555,4.2671,296.621,825.1575,88.839,11.161
181,688028,沃尔德,4.3432,2.9352,91.7305,-3782.9659,88.81200000000001,11.187999999999999
182,002932,明德生物,6.9339,6.4985,454.8728,-14161.3807,88.8074,11.1926
183,603309,维力医疗,5.9674,5.2343,109.5394,-1257.4938,88.7556,11.2444
184,300132,青松股份,4.5680000000000005,2.0581,75.7529,-654.8741,88.7117,11.2883
185,002252,上海莱士,6.9695,6.0479,239.3952,-11177.1197,88.6939,11.3061
186,600321,ST正源,1.6439,0.7154,19.2634,118.5149,88.682,11.318
187,300628,亿联网络,7.861000000000001,6.9951,530.0483,-1135.6433,88.6584,11.3416
188,300399,京天利,11.8696,11.7769,290.7977,-920.9844,88.64299999999999,11.357000000000001
189,002756,永兴材料,6.6082,5.6019,159.7444,-4187.303,88.5802,11.4198
190,002801,微光股份,7.1762,6.7718,108.2138,-2335.9231,88.5537,11.4463
191,002333,*ST罗普,3.3322,2.5269999999999997,101.9041,-14271.3155,88.5477,11.4523
192,002577,雷柏科技,5.9510000000000005,5.2951,158.1806,100.1829,88.5467,11.4533
193,600722,金牛化工,6.49,6.4696,318.1886,-427.9243,88.5424,11.4576
194,000670,*ST盈方,4.3616,3.762,99.6054,-137.0838,88.5202,11.4798
195,002484,江海股份,7.1056,6.3682,184.2568,-778.5235,88.5111,11.4889
196,600880,博瑞传播,2.9749,2.925,199.6797,-506.4583,88.4865,11.5135
197,300268,佳沃股份,4.5985,4.5228,438.0208,1183.288,88.4578,11.5422
198,300453,三鑫医疗,4.2813,3.2889999999999997,105.7801,-5269.8757,88.3812,11.6188
199,300595,欧普康视,7.1729,6.8285,607.365,129385.1371,88.3748,11.6252
200,300052,中青宝,4.4909,4.4909,133.5372,996.6832,88.3584,11.6416
201,603516,淳中科技,6.6026,5.6044,385.8509,-15443.2573,88.3576,11.6424
202,300634,彩讯股份,6.678,6.5305,442.1815,-11832.3208,88.288,11.712
203,002389,航天彩虹,3.3001,2.758,28.0688,2077.1331,88.2775,11.7225
204,300146,汤臣倍健,5.3267,4.7671,332.4557,-1416.4289,88.2767,11.7233
205,002750,龙津药业,7.3091,6.9345,90.0637,-4115.5286,88.255,11.745
206,603203,快克股份,7.6148,7.1187,647.6647,-1955.4401,88.2515,11.7485
207,300701,森霸传感,6.2914,5.4058,264.0371,-20016.8444,88.2389,11.7611
208,600149,ST坊展,2.5826,2.5826,239.7248,-320.20599999999996,88.2278,11.7722
209,002530,金财互联,4.6999,4.3797,374.0329,4762.9041,88.2048,11.7952
210,002619,艾格拉斯,2.4403,2.0137,87.4868,3152.6261,88.1957,11.8043
211,300429,强力新材,4.2072,2.9969,76.0234,-4558.5313,88.1835,11.8165
212,300066,三川智慧,6.1656,5.5331,374.6304,-1200.3635,88.1822,11.8178
213,603199,九华旅游,2.4095,2.3534,58.7464,-12154.6474,88.1734,11.8266
214,300294,博雅生物,4.0468,2.8908,169.0285,-3219.3529,88.1257,11.8743
215,603806,福斯特,7.0792,6.3306,50.7928,9362.3789,88.0822,11.9178
216,688399,硕世生物,7.8535,7.3568,39.9887,-130044.8874,88.0787,11.9213
217,300653,正海生物,9.4981,9.1855,523.1881,-2498.0044,88.046,11.954
218,002667,鞍重股份,7.5827,6.1432,347.7754,593.2605,88.0152,11.9848
219,600160,巨化股份,4.3933,3.8767,147.7507,-941.1368,88.0125,11.9875
220,300341,麦克奥迪,5.6294,4.2908,279.2027,-970.4081,87.9335,12.0665
221,002380,科远智慧,7.0877,6.5295,322.9694,-839.5986,87.9237,12.0763
222,300308,中际旭创,4.5142,3.4508,102.8532,-886.1564,87.9189,12.0811
223,002338,奥普光电,9.8781,6.7594,252.7332,-7084.8041,87.9164,12.0836
224,000662,天夏智慧,2.2063,2.1447,71.4149,-3438.6846,87.8796,12.1204
225,002843,泰嘉股份,4.2629,3.2298,69.3652,2881.6178,87.8464,12.1536
226,300548,博创科技,7.3358,6.3315,252.8288,-2564.5515,87.773,12.227
227,600311,荣华实业,1.5338,0.6513,51.4467,3727.7351,87.7715,12.2285
228,300481,濮阳惠成,5.234,4.6605,211.3829,-818.7779,87.7177,12.2823
229,002558,巨人网络,7.212000000000001,7.212000000000001,605.1323,-2133.4087,87.6993,12.3007
230,603222,济民制药,5.3344,4.3556,262.8628,-1258.2859,87.697,12.302999999999999
231,300238,冠昊生物,3.2616,2.9239,214.5212,1633.515,87.6874,12.3126
232,002502,鼎龙文化,4.5344,3.556,265.0982,-2010.644,87.6811,12.3189
233,603909,合诚股份,6.2239,6.1686,157.4935,-25073.4537,87.676,12.324000000000002
234,600382,广东明珠,6.8574,6.8409,64.0263,1300.0117,87.6701,12.3299
235,603663,三祥新材,6.9082,5.6355,139.4315,-4533.5046,87.6494,12.3506
236,300386,飞天诚信,8.1666,6.4563,392.8749,-625.2681,87.6443,12.3557
237,002725,跃岭股份,3.9051,2.9454,147.3675,-251.549,87.5813,12.4187
238,603999,读者传媒,8.3446,7.8824,541.689,-471.9964,87.5391,12.4609
239,002674,兴业科技,6.0031,4.0966,291.1179,500.1166,87.5322,12.4678
240,603090,宏盛股份,6.1749,5.6059,228.2672,-431.2621,87.5139,12.4861
241,300192,科斯伍德,4.6495,3.9992,180.0308,-1596.3476,87.4988,12.5012
242,300443,金雷股份,5.4706,4.763,159.1534,-1946.244,87.49700000000001,12.503
243,300492,山鼎设计,9.2119,9.2119,346.4429,1179.485,87.4954,12.5046
244,000655,金岭矿业,2.4429,2.1104,18.4531,-9030.8285,87.4366,12.5634
245,002862,实丰文化,5.153,4.2134,184.8937,-871.6544,87.4366,12.5634
246,603580,艾艾精工,7.1146,5.1245,296.7187,-2601.4707,87.4359,12.5641
247,300079,数码科技,5.3145,4.4515,288.8756,-1541.2056,87.4352,12.5648
248,300623,捷捷微电,4.842,4.0038,196.2039,-1687.8451,87.4348,12.5652
249,002833,弘亚数控,5.6527,4.9805,365.2943,-195430.0793,87.4309,12.5691
250,300408,三环集团,10.1735,9.2661,101.9209,-22087.7748,87.4295,12.5705
251,300295,三六五网,7.6616,7.6615,154.308,-2980.0343,87.3942,12.6058
252,600652,*ST游久,1.4335,1.4335,51.1662,945.8662,87.3844,12.6156
253,600370,三房巷,6.2147,5.5154,480.626,-592.2491,87.3601,12.6399
254,300154,瑞凌股份,7.9816,7.3821,659.8174,-106.2852,87.3209,12.6791
255,002795,永和智控,6.7295,5.1958,82.9923,-1142.1959,87.2255,12.7745
256,002690,美亚光电,8.4906,7.8381,221.166,-2929.6118,87.1702,12.8298
257,300685,艾德生物,5.5969,5.3605,223.7617,-1810.8392,87.1512,12.8488
258,002832,比音勒芬,7.2199,5.9165,508.9204,-5078.7664,87.1271,12.8729
259,300288,朗玛信息,2.0275,1.9877,151.1662,-1766.0203,87.1268,12.8732
260,688111,金山办公,7.7964,7.785,275.1278,-1771.3129,87.0492,12.9508
261,300039,上海凯宝,6.7103,6.1055,244.8362,-1519.4185,87.0405,12.9595
262,002576,通达动力,5.5443,4.0609,110.0219,-247.99400000000003,87.0256,12.9744
263,603669,灵康药业,5.5564,5.0561,136.9106,-8316.1186,87.0116,12.9884
264,000818,航锦科技,1.9088,1.4504,72.0557,16581.3243,87.0115,12.9885
265,002658,雪迪龙,7.0643,5.8206,196.65599999999998,-3917.7787,86.9984,13.0016
266,300531,优博讯,8.501,6.5424,259.8613,109296.2598,86.9844,13.0156
267,300259,新天科技,6.2516,5.8347,485.2749,-1449.4033,86.9743,13.0257
268,002809,红墙股份,6.9215,6.7088,159.6304,-3013.8512,86.9631,13.0369
269,603866,桃李面包,3.1889999999999996,2.9066,153.3425,-12111.5126,86.9499,13.0501
270,000635,英力特,2.7411,2.1642,95.4156,-11675.7997,86.9376,13.0624
271,300061,旗天科技,3.3044,2.5591,121.3523,1335.3253,86.9375,13.0625
272,300501,海顺新材,5.9314,5.4194,131.1284,-4541.8646,86.9177,13.0823
273,603928,兴业股份,6.7426,6.3703,335.5318,30653.8457,86.8871,13.1129
274,300351,永贵电器,3.7004,3.0546,136.1158,-1984.4005,86.8864,13.1136
275,300050,世纪鼎利,4.3471,4.1295,242.6962,-682.5616,86.8618,13.1382
276,300179,四方达,6.7356,5.5939,217.5719,-386.4354,86.804,13.196
277,603027,千禾味业,4.4559,2.6378,79.1466,-16288.9086,86.7302,13.2698
278,300298,三诺生物,3.4728,3.2025,116.36200000000001,-1547.5603,86.7201,13.2799
279,300144,宋城演艺,3.0603,3.0525,167.2436,8738.6777,86.7075,13.2925
280,300143,盈康生命,4.3922,4.2654,65.8997,521.3827,86.6537,13.3463
281,000970,中科三环,5.8178,4.4559,233.1667,-695.8009,86.6353,13.3647
282,300639,凯普生物,4.1058,3.5323,84.8058,10125.233,86.6207,13.3793
283,002192,融捷股份,4.3522,3.5155,156.0934,-2824.0325,86.5965,13.4035
284,300041,回天新材,4.4239999999999995,3.5316,106.3167,-6627.5327,86.5939,13.4061
285,300382,斯莱克,5.7306,4.2079,118.6969,-2932.2482,86.5831,13.4169
286,300329,海伦钢琴,5.5328,4.093999999999999,122.9558,-745.4503,86.5798,13.4202
287,002253,川大智胜,4.3141,3.5015,208.8696,-683.2772,86.5732,13.4268
288,300480,光力科技,8.5883,8.0836,425.34,-1215.9138,86.5691,13.4309
289,002724,海洋王,5.8718,5.3945,190.6735,-1066.2822,86.5487,13.4513
290,603168,莎普爱思,3.8024,3.5486,195.6036,6885.3848,86.5436,13.4564
291,603005,晶方科技,4.312,4.0614,288.2698,-148.2287,86.5341,13.4659
292,603938,三孚股份,3.4085,2.6633,70.7457,-6003.1066,86.5121,13.4879
293,002767,先锋电子,7.0498,6.6542,166.2877,-936.2484,86.5068,13.4932
294,002393,力生制药,3.3691,2.7912,208.1267,-450.1163,86.4994,13.5006
295,300327,中颖电子,6.9726,6.1821,136.1618,-679.0172,86.4413,13.5587
296,600563,法拉电子,5.7184,5.0494,235.4654,-1787.2282,86.4331,13.5669
297,300445,康斯特,5.4299,4.9762,419.6323,-1155.8847,86.3895,13.6105
298,300624,万兴科技,2.6558,2.6175,189.7795,-11752.5422,86.3873,13.6127
299,603707,健友股份,6.1037,2.2092,153.9513,66610.5042,86.3339,13.6661
300,300609,汇纳科技,7.1096,6.6679,363.7903,-4646.9408,86.3297,13.6703
301,600201,生物股份,6.4074,5.9517,477.6545,-5221.5228,86.3136,13.6864
302,603585,苏利股份,5.6726,5.0428,373.2035,-1487.5311,86.3011,13.6989
303,300239,东宝生物,3.8212,2.6919,167.1567,-3630.5698,86.28399999999999,13.716
304,300414,中光防雷,7.8321,7.2888,329.0907,-1807.214,86.2594,13.7406
305,300031,宝通科技,3.7789,3.4881,116.2483,-5637.0739,86.2588,13.7412
306,000989,九芝堂,4.7537,3.775,265.4627,-3604.3125,86.2352,13.7648
307,300718,长盛轴承,3.6774,3.1775,35.1887,-3581.6604,86.2145,13.7855
308,002058,威尔泰,6.5835,5.3114,215.6396,-3664.2894,86.1854,13.8146
309,000819,岳阳兴长,5.1986,4.8566,457.5917,-367.0562,86.1779,13.8221
310,002273,水晶光电,3.9121,3.4662,104.8342,-1805.6421,86.1341,13.8659
311,002079,苏州固锝,4.9889,4.2692,173.148,-687.7515,86.1226,13.8774
312,002447,晨鑫科技,3.0597,1.2039,36.7335,1736.9237,86.1169,13.8831
313,300533,冰川网络,7.0927,7.0927,384.7731,-529.413,86.0827,13.9173
314,002435,长江健康,3.3304,2.7808,221.8079,2633.7814,86.0291,13.9709
315,603738,泰晶科技,5.106,4.53,224.782,2282.1937,85.9824,14.0176
316,600059,古越龙山,4.6871,1.547,49.3835,-4423.8825,85.9431,14.0569
317,002748,世龙实业,3.5235,3.2275,71.5132,-10565.2011,85.9369,14.0631
318,002826,易明医药,5.0848,4.6722,316.4643,1401.5575,85.9327,14.0673
319,002793,东音股份,4.7056,3.3595,125.2625,-1391.513,85.9072,14.0928
320,000089,深圳机场,1.6746,1.6715,148.0818,-2122.5114,85.8992,14.1008
321,002578,闽发铝业,4.1824,3.1623,204.995,-760.16,85.8785,14.1215
322,002137,麦达数字,3.6038,3.4168,46.4305,-1096.9624,85.8635,14.1365
323,300401,花园生物,3.1797,1.7968,48.8626,-787.9555,85.8553,14.1447
324,000762,西藏矿业,4.8389,4.5948,391.1441,-528.9722,85.8507,14.1493
325,300193,佳士科技,6.0292,5.517,154.9031,-120.8247,85.6481,14.3519
326,601616,广电电气,4.5159,4.0586,76.8135,4573.5512,85.62799999999999,14.372
327,600191,华资实业,1.3702,1.2657,45.0544,206.3306,85.6271,14.3729
328,300103,达刚控股,6.1856,5.4771,323.42,-127.2563,85.6264,14.3736
