,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
120,000830,鲁西化工,0.2136,0.1351,3.8564,113.1055,37.3042,62.6958
121,000521,长虹美菱,1.2339,1.0085,60.1457,-6429.6556,35.0061,64.9939
122,300237,美晨生态,1.6247,1.2823,24.7821,25.0597,34.8354,65.1646
123,000065,北方国际,1.5488,1.4701,56.266000000000005,-2357.5851,34.5945,65.4055
124,600829,人民同泰,1.4481,1.1094,10.066,487.3369,34.2959,65.7041
125,300208,青岛中程,1.3689,1.2963,12.582,166.9449,33.334,66.666
126,002167,东方锆业,0.4469,0.1946,7.6226,-6.9391,32.849000000000004,67.15100000000001
127,603737,三棵树,0.9313,0.8287,7.4479,-1949.2832,31.8511,68.1489
128,603186,华正新材,0.9634,0.807,16.8992,279.3393,31.0617,68.9383
129,300059,东方财富,1.5497,1.5497,68.7824,7065.3577,30.4748,69.5252
130,603363,傲农生物,0.5112,0.3209,9.4087,806.4565,27.5421,72.4579
131,600812,华北制药,0.8598,0.677,28.2931,156.1423,27.0977,72.9023
132,600057,厦门象屿,1.2826,0.7445,15.6619,230.3277,26.2888,73.7112
133,000656,金科股份,1.5635,0.4487,18.9583,450.3353,16.6284,83.3716
134,600396,金山股份,0.2365,0.2123,7.6198,230.863,12.9845,87.0155
