,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
27,300816,艾可蓝,42.29,18.61,36.6242,82.8895,,445.2492,
28,688016,心脉医疗,41.93,39.21,78.8145,90.6479,,231.1275,
29,000629,攀钢钒钛,41.76,20.38,27.5152,3090.1767,0.3597,15161.4018,1.765
30,300107,建新股份,41.61,46.25,63.785,656.0139999999999,1.1974,1418.2942,2.5888
31,600338,西藏珠峰,41.46,44.01,69.5459,900.665,1.3792,2046.3098,3.1336
32,002027,分众传媒,41.0,40.01,66.2127,5822.9748,0.3967,14551.2851,0.9913
33,300792,壹网壹创,40.65,16.05,42.5894,162.6167,2.7102,1012.796,16.8799
34,002959,小熊电器,40.35,9.08,32.5054,185.5019,2.0611,2041.0351,22.6781
35,000927,*ST夏利,39.96,3.31,-31.1572,37.3085,0.0233,1124.8386,0.7051
36,600802,福建水泥,39.45,11.45,32.9822,337.4977,0.8837,2947.3715,7.7181
37,002607,中公教育,39.02,18.48,59.0772,1152.8874,1.4053,6236.9878,7.6029
38,000932,华菱钢铁,38.67,7.43,17.4309,6780.0322,2.2482,91178.7783,30.2351
39,688200,华峰测控,38.5,41.49,82.1521,90.7293,,218.6767,
40,688022,瀚川智能,38.39,16.11,35.6123,70.2566,,436.0176,
41,000516,国际医学,38.14,107.1,22.1038,2184.2945,1.1081,2039.3458,1.0346
42,000895,双汇发展,37.87,10.07,21.4154,4914.5012,1.4894,48767.4034,14.7799
43,603032,德新交运,37.82,152.03,43.4792,259.0198,1.6187,170.3666,1.0647
44,300571,平治信息,37.72,22.87,46.4329,197.142,1.6378,861.9499,7.1608
45,000502,绿景控股,37.5,444.7,14.8059,77.4415,0.419,17.4143,0.0942
46,300618,寒锐钴业,37.23,25.43,45.2995,707.6285,3.6855,2782.4675,14.492
47,002955,鸿合科技,36.98,7.68,24.445999999999998,336.2316,3.2667,4377.9552,42.5358
48,002755,奥赛康,36.45,17.04,92.9354,670.0736,3.8894,3931.8817,22.8228
49,300132,青松股份,36.07,28.16,40.8931,400.3527,1.0373,1421.5711,3.6835
50,688228,开普云,35.94,26.97,59.621,61.5194,1.2218,228.0343,4.5289
51,002977,天箭科技,35.55,36.01,48.4978,99.555,,276.4031,
52,002110,三钢闽光,35.49,17.95,28.666999999999998,6506.8862,3.9812,36248.2131,22.1785
53,002970,锐明技术,35.47,12.88,42.0926,152.4168,,1182.6155,
54,000736,中交地产,35.44,9.05,30.8836,809.8694,1.8167,8947.5679,20.0712
55,603260,合盛硅业,35.36,25.32,40.8407,2805.1774,4.1868,11076.4102,16.5319
56,600132,重庆啤酒,35.28,11.65,39.9329,403.9828,0.8347,3467.3359,7.1643
57,603755,日辰股份,35.07,29.39,50.4899,69.8071,0.9439,237.5186,3.2117
58,300122,智飞生物,34.71,27.75,54.7668,1451.3665,0.9071,5228.3077,3.2676
59,300821,东岳硅材,34.65,19.5,37.1976,663.4672,,3400.8726,
60,601155,新城控股,34.4,19.38,36.6873,10491.2863,4.6489,54133.310999999994,23.9875
61,300782,卓胜微,34.15,28.97,51.7382,162.3329,2.1644,560.19,7.4692
62,002234,民和股份,33.97,20.94,34.311,380.6526,1.2602,1817.7114,6.0179
63,300763,锦浪科技,33.74,14.2,34.1222,118.0641,1.9677,831.3841,13.8564
64,002306,ST云网,33.72,9.83,44.0151,8.0302,0.01,81.6507,0.102
65,300771,智莱科技,33.51,23.78,46.9102,211.3225,2.8176,888.6335,11.8484
66,688029,南微医学,33.24,20.89,63.7746,192.699,2.141,922.1093,10.2456
67,300800,力合科技,33.07,29.45,54.3314,180.7008,3.0116,613.3784,10.2229
68,002968,新大正,32.84,9.94,21.2446,88.0779,1.6734,885.8456,16.8309
69,688298,东方生物,32.51,22.86,48.6704,65.3696,,285.8928,
70,603868,飞科电器,32.47,21.24,39.0906,844.8969,1.9396,3976.5555,9.1289
71,688368,晶丰明源,32.2,10.6,23.2071,81.3311,,766.5912,
72,688051,佳华科技,32.05,16.45,41.0126,64.0189,,389.0351,
73,603610,麒盛科技,31.9,12.24,35.0163,292.6906,2.5959,2391.091,21.2071
74,688233,神工股份,31.87,37.72,63.7662,106.57600000000001,,282.5357,
75,300789,唐源电气,31.74,31.59,53.1025,83.5955,2.4242,264.6147,7.6738
76,603288,海天味业,31.45,25.62,46.4671,4364.813,1.6163,17034.4751,6.3082
77,600309,万华化学,31.41,17.5,33.8278,10610.3799,3.8808,60621.1934,22.1729
78,688006,杭可科技,31.4,25.8,46.6588,286.2375,,1109.3062,
79,300761,立华股份,31.33,18.01,23.4947,1299.693,3.5843,7214.3291,19.8961
80,600779,水井坊,31.2,20.55,81.8659,579.4499,1.186,2819.0626,5.7703
81,600519,贵州茅台,31.19,47.8,91.14200000000001,35203.6253,28.0239,73638.8724,58.6204
82,600782,新钢股份,31.11,10.36,14.3866,5905.1254,1.8518,56963.302,17.8639
83,600801,华新水泥,31.07,18.86,39.652,5181.4486,3.4599,27466.0445,18.3403
84,688123,聚辰股份,31.06,23.91,45.8653,103.3724,,432.1922,
85,002803,吉宏股份,30.99,9.39,43.058,213.1697,1.0809,2269.0455,11.5063
86,600566,济川药业,30.92,23.41,84.7936,1687.8633,2.0714,7208.2058,8.8464
87,603221,爱丽家居,30.87,12.77,24.9449,175.3287,,1372.7301,
88,300822,贝仕达克,30.79,17.61,31.0629,98.4411,,558.7427,
89,688058,宝兰德,30.61,42.04,94.9807,51.4475,,122.37,
90,603551,奥普家居,30.55,17.93,49.4588,302.1037,0.8391,1684.4059,4.6789
91,300778,新城市,30.54,22.56,43.6103,100.5249,1.6754,445.5335,7.4255
92,600724,宁波富达,30.36,14.47,28.1067,747.2189999999999,0.517,5163.2594,3.5725
93,300757,罗博特科,30.21,14.47,29.4259,95.3259,1.5887,658.5849,10.9764
94,002415,海康威视,30.2,22.77,44.8534,11352.8692,1.2303,49837.1325,5.401
95,603983,丸美股份,30.19,26.35,68.3353,415.2785,1.1535,1575.764,4.3771
96,688208,道通科技,30.18,34.68,60.8797,312.2931,,900.2546,
97,688018,乐鑫科技,30.16,19.76,50.6613,93.8826,,474.9202,
98,300272,开能健康,30.09,38.62,38.9301,348.0112,0.7185,901.0228,1.8602
99,603353,和顺石油,29.98,6.67,15.4437,156.0296,1.5602,2339.1512,23.3915
100,300799,左江科技,29.89,48.03,73.0689,64.4829,1.2643,134.2433,2.6322
101,002016,世荣兆业,29.56,33.83,61.8094,796.206,0.9840000000000001,2353.4787,2.9087
102,002841,视源股份,29.5,5.91,20.0707,1004.2741,1.5321,16983.6898,25.9102
103,300795,米奥会展,29.41,15.65,44.1006,68.3745,0.9101,436.6735,5.8127
104,300785,值得买,29.21,18.85,73.6812,95.7192,2.3929,507.5938,12.6898
105,603658,安图生物,29.16,29.15,66.377,562.5709,1.3394,1929.6760000000002,4.5944
106,603948,建业股份,28.93,10.78,20.38,197.5524,,1832.1631,
107,300770,新媒股份,28.84,31.9,56.5813,205.199,2.1315,643.1641,6.6811
108,002952,亚世光电,28.81,19.34,29.0303,98.9241,1.7114,511.3368,8.8466
109,000651,格力电器,28.69,13.22,30.2282,26202.7877,4.3557,198123.1771,32.9341
110,300564,筑博设计,28.67,14.2,34.9232,119.5336,,841.5893,
111,600250,南纺股份,28.64,18.31,3.945,185.4459,0.7168,1012.3036,3.9131
112,000830,鲁西化工,28.53,14.4,28.3331,3066.9948,2.0937,21284.8484,14.5302
113,603068,博通集成,28.52,22.68,39.305,123.9117,1.1909999999999998,546.1201,5.2493
114,002975,博杰股份,28.26,16.23,49.9973,111.6239,,687.3993,
115,002032,苏泊尔,28.26,9.35,30.8624,1669.8734,2.0333,17851.2648,21.7368
116,688020,方邦股份,28.24,42.64,71.6709,117.1553,,274.7074,
117,002980,华盛昌,28.23,17.31,42.5304,84.7863,,489.6375,
118,000789,万年青,28.22,11.14,32.5522,1137.5781,1.8546,10207.5186,16.6418
119,300812,易天股份,27.87,16.99,46.5269,73.3321,,431.5242,
120,603949,雪龙集团,27.78,28.62,54.3157,91.38600000000001,,319.2652,
121,002677,浙江美大,27.65,26.94,51.5414,377.5251,0.5843,1400.8996,2.1684
122,600230,沧州大化,27.61,22.36,46.4373,990.949,2.406,4431.7275,10.7601
123,603236,移远通信,27.54,6.68,20.4066,180.4852,3.6097,2701.474,54.0294
124,300176,派生科技,27.4,10.73,58.3566,369.6453,0.9544,3441.886,8.8873
125,002963,豪尔赛,27.38,18.52,38.1668,170.8117,1.5146,921.9152,8.1751
126,300783,三只松鼠,27.33,4.34,28.249000000000002,303.8598,0.8440000000000001,7001.1669999999995,19.4476
127,300577,开润股份,27.3,8.48,25.9847,173.7328,0.7983,2048.0702,9.4114
128,603217,元利科技,27.22,17.66,34.1382,241.52700000000002,3.5373,1367.4164,20.0266
129,600989,宝丰能源,27.0,28.31,46.8971,3695.5156,0.6371,13052.2903,2.2503
130,603927,中科软,26.91,6.6,23.0113,320.5363,0.8399,4850.4113,12.7107
131,300820,英杰电气,26.9,27.59,44.4435,113.2001,,410.1973,
132,600618,氯碱化工,26.89,14.68,17.8272,1053.0647,0.9106,7170.638000000001,6.2008
133,603700,宁水集团,26.85,13.33,33.1513,137.2099,1.1702,1029.3126,8.7787
134,002372,伟星新材,26.84,21.4,46.7723,978.3343,0.7462,4569.5377,3.4857
135,600340,华夏幸福,26.83,14.01,41.6233,11745.7925,3.911,83798.5902,27.9026
136,300136,信维通信,26.82,20.98,36.5115,987.8004,1.0125,4706.9094,4.8246
137,002507,涪陵榨菜,26.77,34.56,55.762,661.7196,0.8383,1914.3539,2.4252
138,300815,玉禾田,26.74,6.47,18.8402,182.4299,1.7575,2816.3676,27.1326
139,688001,华兴源创,26.69,24.2,55.3847,243.28599999999997,,1005.0835,
140,600398,海澜之家,26.66,18.09,40.84,3454.7742,0.7689,19089.7284,4.2489
141,002978,安宁股份,26.65,39.9,59.1111,490.2133,,1228.3758,
142,600585,海螺水泥,26.45,23.21,36.738,29814.2848,5.626,128402.6257,24.23
143,002075,沙钢股份,26.38,8.0,22.4148,1177.0374,0.5333,14712.4491,6.6669
144,002956,西麦食品,26.19,16.08,61.7256,136.8514,2.2808,850.8532,14.1808
145,688111,金山办公,26.17,27.5,86.7118,310.6666,,1129.6811,
146,002035,华帝股份,26.13,11.1,47.3376,676.9416,0.7678,6095.05,6.9134
147,603113,金能科技,26.1,14.41,21.1469,1270.262,1.8792,8812.0148,13.0366
148,600282,南钢股份,26.06,9.18,20.1118,4008.1922,0.9063,43646.7889,9.8696
149,300791,仙乐健康,25.92,12.73,34.6621,203.2253,3.387,1595.3996,26.5899
150,300801,泰和科技,25.91,14.95,32.8657,186.1233,2.068,1244.7076,13.83
151,002901,大博医疗,25.79,48.08,80.3963,371.4531,0.9241,772.4695,1.9219
152,603786,科博达,25.59,18.05,35.3594,483.1069,,2675.3608,
153,002976,瑞玛工业,25.51,14.32,32.9591,84.99600000000001,,593.3825,
154,688198,佰仁医疗,25.35,45.05,91.0471,49.8524,,110.648,
155,000723,美锦能源,25.26,11.86,29.9676,1797.2019,0.4392,15146.5638,3.702
156,600763,通策医疗,25.25,21.48,43.2893,332.0929,1.0357,1546.0435,4.8217
157,688099,晶晨股份,25.18,11.92,34.8113,282.5309,,2369.0694,
158,688388,嘉元科技,25.08,15.29,27.2119,176.4311,1.0193,1153.3056,6.6635
159,600426,华鲁恒升,25.02,21.03,30.4828,3019.653,1.8636,14356.8175,8.8604
160,300802,矩子科技,24.96,21.53,39.2704,99.1552,1.3219999999999998,460.4054,6.1387
161,300567,精测电子,24.96,20.79,51.2135,288.9598,1.7661,1389.5093,8.4926
162,300809,华辰装备,24.92,34.28,48.2047,137.6702,,401.4928,
163,600173,卧龙地产,24.88,20.38,44.7261,576.8485,0.7927,2830.1074,3.8891
164,603444,吉比特,24.87,43.69,92.2396,722.9718,10.0577,1654.695,23.0195
165,603589,口子窖,24.85,35.9,74.3678,1532.6635,2.5544,4268.9647,7.1149
166,300813,泰林生物,24.76,30.3,60.2735,48.2146,1.2372,159.0977,4.0825
167,000422,ST宜化,24.75,2.09,18.3953,268.777,0.2993,12812.2653,14.2696
168,002749,国光股份,24.73,27.1,48.8126,234.5892,1.0696,865.4197,3.9459
169,688007,光峰科技,24.71,12.77,43.4778,176.9711,,1385.7272,
170,688363,华熙生物,24.68,33.55,79.9246,423.86,,1263.1457,
171,002059,云南旅游,24.55,21.55,18.0264,487.2648,0.6667,2260.3588,3.093
172,300760,迈瑞医疗,24.53,27.04,66.5725,3719.2362,3.0593,13753.3575,11.3131
173,688011,新光光电,24.38,34.87,48.5913,72.6761,,208.4099,
174,002508,老板电器,24.37,19.84,53.5243,1473.5797,1.5527,7424.8853,7.8236
175,000333,美的集团,24.35,7.79,27.5356,20230.779,3.0362,259664.82,38.9709
176,300628,亿联网络,24.33,46.9,61.7882,851.4771,2.8425,1815.3594,6.0603
177,600567,山鹰纸业,24.3,13.14,23.0531,3203.8633,0.7009,24366.536,5.331
178,002304,洋河股份,24.12,33.58,73.7033,8115.1898,5.385,24159.802000000003,16.0318
179,002468,申通快递,24.1,12.04,16.2401,2049.189,1.3386,17013.0034,11.1137
180,688168,安博通,24.09,31.5,65.8793,61.5496,1.6034,195.3465,5.0891
181,603568,伟明环保,24.04,47.83,60.3025,740.0556,1.0761,1547.1275,2.2496
182,300357,我武生物,24.02,46.5,94.3048,232.8841,0.8006,500.7447,1.7214
183,002953,日丰股份,23.99,7.43,19.1691,115.5762,0.8955,1553.7903,12.0393
184,600452,涪陵电力,23.78,14.24,19.3494,348.7201,1.5567,2447.804,10.9276
185,300601,康泰生物,23.77,21.6,91.1045,435.6851,0.6823,2016.9028,3.1585
186,002127,南极电商,23.71,26.43,34.4696,886.4722,0.3611,3352.86,1.3657
187,688369,致远互联,23.67,12.62,77.8756,72.9777,,578.0925,
188,300529,健帆生物,23.66,39.54,84.8068,401.98,0.9633,1016.5088,2.436
189,603899,晨光文具,23.65,9.45,25.8295,806.8473,0.877,8534.9886,9.2771
190,300788,中信出版,23.62,12.64,40.5716,206.6955,1.4493,1634.2032,11.4589
191,600809,山西汾酒,23.6,15.63,66.2135,1466.7337,1.6939,9381.9379,10.8355
192,002120,韵达股份,23.54,19.47,28.0179,2697.9937,1.5752,13855.9897,8.0898
193,000885,城发环境,23.43,28.72,59.5904,582.4941,1.1734,2028.0418,4.0856
194,603317,天味食品,23.42,18.87,39.3767,266.607,0.7170000000000001,1412.8611,3.7996
195,000537,广宇发展,23.42,9.24,32.8114,2502.3759,1.3435,27056.9846,14.527000000000001
196,002960,青鸟消防,23.4,19.36,42.3647,344.0466,1.9113,1777.029,9.8723
197,601138,工业富联,23.37,4.06,8.6407,16902.307,0.8581,415377.69700000004,21.0901
198,002833,弘亚数控,23.35,22.63,37.5561,270.385,1.9986,1194.4878,8.8294
199,603327,福蓉科技,23.28,16.18,30.5944,159.3102,0.4551,984.2194,2.812
200,002597,金禾实业,23.25,22.05,33.0441,911.5791,1.6314,4132.7964,7.3962
201,300787,海能实业,23.08,10.31,26.0482,116.5875,1.8314,1130.2784,17.7549
202,600887,伊利股份,23.06,8.15,37.8219,6439.7496,1.0594,78976.3887,12.9935
203,603995,甬金股份,22.99,2.11,5.9915,331.2117,1.9145,15650.3089,90.4642
204,002947,恒铭达,22.95,25.16,49.0002,126.009,1.3826,500.6503,5.4935
205,688068,热景生物,22.94,25.72,73.7442,48.1408,,187.1231,
206,603109,神驰机电,22.94,10.41,24.9879,139.3342,,1337.5405,
207,000049,德赛电池,22.92,2.32,8.1983,401.37,1.9555,17249.2338,84.0426
208,300142,沃森生物,22.87,119.01,80.3946,1046.2045,0.6804,879.0447,0.5717
209,688189,南新制药,22.84,7.64,85.5802,53.5255,,700.5207,
210,000963,华东医药,22.81,7.39,28.9879,2267.2292,1.5548,30663.3743,21.0286
211,600436,片仔癀,22.78,23.98,42.4199,1142.9329,1.8944,4766.1569,7.8999
212,688288,鸿泉物联,22.76,23.04,50.3453,57.1187,,247.9023,
213,002626,金达威,22.76,23.92,52.0627,687.2513,1.1147,2872.6227,4.6597
214,002458,益生股份,22.74,24.63,37.0538,362.8375,1.0754,1473.119,4.3663
215,600609,金杯汽车,22.69,1.31,11.8382,80.7593,0.0739,6145.6908,5.6244
216,603156,养元饮品,22.67,32.87,49.9645,2677.5268,3.5545,8144.2439,10.8118
217,000603,盛达资源,22.66,17.14,34.6229,411.7553,0.5967,2401.8201,3.4810000000000003
218,300765,新诺威,22.59,18.05,49.086999999999996,223.8401,1.4922,1240.0987,8.2673
219,688003,天准科技,22.53,18.58,49.173,94.4733,0.6748,508.28,3.6305
220,002146,荣盛发展,22.52,13.42,31.4642,7564.6055,1.7397,56367.617,12.9635
221,603390,通达电气,22.47,17.98,37.0524,171.3215,0.6495,952.471,3.611
222,600681,百川能源,22.45,21.17,31.5517,1006.4206,0.9756,4752.5712,4.6073
223,688199,久日新材,22.4,17.5,38.4506,175.9276,2.2137,1005.1588,12.6482
224,600981,汇鸿集团,22.39,3.08,4.9802,1201.568,0.5358,38983.3805,17.3844
225,002174,游族网络,22.37,28.17,56.0785,1009.1169,1.1357,3581.2539,4.0308
226,600217,中再资环,22.3,10.08,32.0907,316.1381,0.2276,3135.9645,2.2582
227,600569,安阳钢铁,22.29,5.59,12.6406,1856.6691,0.7756,33176.5374,13.86
228,000596,古井贡酒,22.29,19.51,77.7569,1695.2316,3.3662,8686.1403,17.248
229,603290,斯达半导,22.28,14.32,29.4108,96.7428,,675.3677,
230,300725,药石科技,22.23,27.88,57.8166,133.3634,1.2123,478.2543,4.3477
231,603719,良品铺子,22.15,3.74,31.2069,238.5399,0.6626,6377.5586,17.7154
232,688310,迈得医疗,22.1,26.06,48.6285,56.0101,0.8933,214.8957,3.4273
233,603867,新化股份,22.09,7.81,21.6642,174.5361,1.6622,2232.2157,21.2591
234,000338,潍柴动力,22.02,5.43,22.3348,8657.5273,1.0825,159255.8323,19.9138
235,603638,艾迪精密,22.02,22.06,42.8476,225.1741,0.8644,1020.6529,3.9183
236,300766,每日互动,22.01,46.13,83.2523,248.7866,0.691,539.3087,1.4980000000000002
237,002294,信立泰,21.89,31.34,79.7141,1458.2233,1.3940000000000001,4651.8762,4.4472
238,002925,盈趣科技,21.86,29.28,43.0267,813.6749,1.7745,2778.7295,6.06
239,688357,建龙微纳,21.84,12.44,34.8937,47.0725,1.2763,378.2133,10.2552
240,600596,新安股份,21.83,11.21,24.0885,1233.39,1.7472,11000.9521,15.5839
241,000839,中信国安,21.75,50.47,12.5788,2006.1558,0.5117,3974.3681,1.0139
242,002466,天齐锂业,21.7,35.23,67.5969,2200.1122,1.9264,6244.42,5.4677
243,601225,陕西煤业,21.69,19.21,48.6908,10992.8298,1.0992,57223.725999999995,5.7223
244,000002,万科A,21.68,11.34,37.4816,33772.6517,3.0593,297679.3311,26.9657
245,603967,中创物流,21.65,4.22,7.4829,190.7306,0.9536,4509.2881,22.5464
246,600167,联美控股,21.56,43.35,52.5559,1316.7941,0.7481,3037.0237,1.7254
247,300450,先导智能,21.56,19.08,39.0825,742.4413,0.8420000000000001,3890.035,4.4121
248,300121,阳谷华泰,21.52,17.63,32.5399,367.2485,0.9789,2081.9252,5.5498
249,600389,江山股份,21.51,9.99,20.5541,392.0994,1.3201,3921.1708,13.2025
250,002949,华阳国际,21.49,13.76,32.0452,126.1125,0.9017,916.0996,6.5505
251,600828,茂业商业,21.49,9.19,29.2625,1204.5409,0.6954,13105.3138,7.5666
252,000848,承德露露,21.48,19.46,50.7576,413.0573,0.4221,2121.9666,2.1684
253,603613,国联股份,21.48,2.55,8.3043,93.8614,0.8887,3673.6048,34.7862
254,688033,天宜上佳,21.38,47.16,75.1117,263.1103,,557.8962,
255,603180,金牌厨柜,21.38,12.35,38.9958,210.1905,3.1139,1701.6779999999999,25.21
256,300781,因赛集团,21.37,15.5,40.4237,65.67,1.0357,423.4463,6.6783
257,688181,八亿时空,21.35,29.05,55.163999999999994,114.4891,1.5823,394.0324,5.4458
258,002951,金时科技,21.35,29.91,40.9247,195.417,0.5428,653.1753,1.8143
259,603986,兆易创新,21.34,18.03,38.2506,405.0064,1.4228,2245.7863,7.8897
260,300594,朗进科技,21.34,16.1,39.1747,76.2884,1.1440000000000001,473.6407,7.1031
261,300747,锐科激光,21.26,29.58,45.3226,432.525,3.3791,1462.0266,11.422
262,002713,东易日盛,21.18,6.01,37.1614,252.646,0.9618,4203.3924,16.0028
263,603517,绝味食品,21.18,14.66,34.2967,640.6294,1.5625,4367.983,10.6536
264,603816,顾家家居,21.15,10.78,36.3738,989.3599,2.2996,9172.118,21.3197
265,300595,欧普康视,21.11,47.17,77.9836,216.243,0.9637,458.4198,2.0431
266,600808,马钢股份,21.09,7.25,14.8341,5943.2866,0.7717,81951.8135,10.6421
267,000858,五粮液,21.08,33.43,73.8028,13384.2467,3.4481,40030.1896,10.3127
268,300805,电声股份,21.07,7.92,21.8881,206.571,0.5423,2604.9427,6.8389
269,600985,淮北矿业,20.85,6.49,20.3464,3549.3092,1.6802,54687.2265,25.8889
270,600663,陆家嘴,20.81,26.5,53.9746,3350.2477,0.9965,12638.7696,3.7594
271,603833,欧派家居,20.78,13.65,38.3752,1571.8583,3.7399,11509.3865,27.3848
272,000818,航锦科技,20.77,13.15,25.7646,503.3054,0.7294,3825.3494,5.5439
273,300827,上能电气,20.76,8.33,28.7459,70.5492,,846.7245,
274,603515,欧普照明,20.73,11.23,36.4602,899.2235,1.1892,8003.8697,10.5853
275,300684,中石科技,20.71,18.43,36.6347,140.7077,0.8932,763.1542,4.8444
276,002008,大族激光,20.63,15.58,37.4792,1718.6286,1.6106,11029.4857,10.3362
277,002007,华兰生物,20.61,35.42,64.9788,1139.5129,1.2251,3216.8987,3.4587
278,603992,松霖科技,20.6,13.43,31.8759,236.1953,0.6559999999999999,1758.6671,4.885
279,600276,恒瑞医药,20.6,23.34,86.5967,4065.6097,1.1041,17417.9011,4.7304
280,600352,浙江龙盛,20.58,21.55,45.4326,4111.3646,1.2637,19075.7803,5.8634
281,300773,拉卡拉,20.56,10.55,44.8478,599.4916,1.6652,5679.4116,15.7761
282,300630,普利制药,20.54,29.07,83.7553,181.4273,0.9904,623.9042,3.406
283,000568,泸州老窖,20.54,26.69,77.5266,3485.643,2.3796,13055.4658,8.913
284,603053,成都燃气,20.54,9.65,21.154,427.3926,0.5342,4428.7948,5.5359
285,688196,卓越新能,20.52,13.13,15.6766,133.6858,,1017.5360000000001,
286,002981,朝阳科技,20.52,12.93,25.4132,76.9202,,594.8612,
287,688096,京源环保,20.51,21.13,41.7669,53.521,0.6999,253.2218,3.3116
288,300668,杰恩设计,20.47,24.46,52.1557,83.6065,0.7932,341.7321,3.2422
289,002867,周大生,20.45,16.55,33.9997,806.1164,1.6607,4869.9445,10.0332
290,300758,七彩化学,20.45,17.24,35.0598,105.3769,1.3172,610.9494,7.6368
291,600810,神马股份,20.43,5.82,14.1709,649.5141,1.4685,11153.1583,25.2174
292,603659,璞泰来,20.43,17.94,31.9118,594.2578,1.367,3311.0253,7.6168
293,688081,兴图新科,20.42,21.62,70.7512,42.8552,,198.1364,
294,300767,震安科技,20.42,24.91,55.8711,114.434,1.9072,459.3374,7.6556
295,600660,福耀玻璃,20.4,20.37,42.6301,4120.4874,1.6425,20224.9857,8.0622
296,600487,亨通光电,20.38,7.47,18.9154,2531.5871,1.3298,33865.7624,17.7895
297,688008,澜起科技,20.37,41.92,70.5442,736.8784,,1757.6646,
298,603305,旭升股份,20.32,26.8,39.6478,293.7174,0.7331,1095.5941,2.7348
299,603025,大豪科技,20.31,34.38,48.9341,369.5717,0.4008,1074.7136,1.1657
300,603357,设计总院,20.29,26.49,47.5094,436.7947,1.3453,1648.8426,5.0784
301,600570,恒生电子,20.28,19.77,97.1051,645.3704,1.0446,3262.8792,5.2814
302,300752,隆利科技,20.25,10.43,21.5927,161.724,2.2257,1550.2298,21.335
303,603848,好太太,20.25,19.88,42.6562,260.5806,0.6498,1310.2101,3.2673
304,603697,有友食品,20.24,16.18,33.0139,178.2002,0.7918,1100.9487,4.8921
305,688128,中国电研,20.23,7.96,29.7204,206.9101,,2597.7969,
306,002624,完美世界,20.21,21.23,55.8122,1706.1016,1.2976,8033.765,6.1102
307,603095,越剑智能,20.11,16.9,26.4112,166.6502,,985.5603,
308,000036,华联控股,20.11,29.04,72.1157,968.6441,0.8485,3334.5723,2.9212
309,603799,华友钴业,20.1,10.57,28.4674,1528.0985,1.8416,14450.763,17.4158
310,001979,招商蛇口,20.07,17.26,39.4925,15240.0532,1.9281,88277.8547,11.1686
311,002236,大华股份,20.04,10.68,37.1614,2529.4265,0.8438,23665.6881,7.8948
312,002972,科安达,20.03,35.39,61.0695,95.1453,0.7194,268.7902,2.0325
313,000935,四川双马,19.97,35.86,46.5923,695.6581,0.9112,1939.5742,2.5405
314,002043,兔宝宝,19.96,7.68,16.6828,330.8514,0.4106,4306.4567,5.345
315,600298,安琪酵母,19.95,12.81,36.3169,856.6692,1.0395,6685.6007,8.1127
316,002572,索菲亚,19.84,13.11,37.5724,959.0733,1.0386,7310.8922,7.9171
317,002242,九阳股份,19.79,9.23,32.1286,754.2552,0.9827,8168.7087,10.6431
318,600548,深高速,19.78,59.23,50.7808,3440.0506,1.5774,5807.108,2.6628
