,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
162,600884,杉杉股份,12.26,32.67,21.4398,611.1669999999999,1.4875,1870.5666,4.5528
163,603369,今世缘,12.26,32.46,68.987,468.2858,0.9332,1442.5967,2.8748
164,300807,天迈科技,12.25,22.93,51.3297,17.0824,0.3685,74.4828,1.6069
165,601019,山东出版,12.24,17.1,39.2474,530.0537,,3099.4671,
166,603226,菲林格尔,12.21,8.87,29.9912,25.2321,,284.3882,
167,600535,天士力,12.16,13.32,39.3505,830.0788,0.7682,6229.9980000000005,5.7659
168,300575,中旗股份,12.12,12.56,24.8736,51.8111,0.9420000000000001,412.4692,7.4994
169,603110,东方材料,12.12,16.53,39.2284,29.7307,,179.7605,
170,000034,神州数码,12.08,10.86,10.017999999999999,22.7726,0.0636,209.6713,0.5857
171,600867,通化东宝,12.06,33.64,73.4164,262.5031,0.2316,780.3061,0.6886
172,603007,花王股份,12.06,16.06,33.0368,45.8523,0.4585,285.441,2.8544
173,601877,正泰电器,12.01,14.01,33.8627,783.3978,0.5957,5589.9494,4.2512
174,300446,乐凯新材,12.0,38.03,63.7976,44.6357,0.7269,117.3411,1.911
175,600358,国旅联合,12.0,88.25,88.4459,39.9276,0.0924,45.243,0.1047
176,600612,老凤祥,11.95,2.55,7.4031,535.6406,1.0239,20999.9382,40.1438
177,600276,恒瑞医药,11.94,24.19,84.359,1061.2378,0.5424,4386.2012,2.2418
178,600310,桂东电力,11.92,23.87,14.5353,391.1608,1.4176,1638.1785,5.937
179,000887,中鼎股份,11.9,12.15,31.0568,386.6814,0.3466,3182.2831,2.8528
180,601336,新华保险,11.86,6.49,8.5445,6752.0,2.1644,103997.0,33.3372
181,002085,万丰奥威,11.83,9.54,24.9081,262.7541,0.6735,2753.0442,7.0572
182,600807,ST天业,11.81,16.3,42.0012,63.3912,0.0899,388.676,0.5515
183,600167,联美控股,11.81,33.96,49.0098,132.5366,0.6281,390.1689,1.8491
184,002595,豪迈科技,11.77,29.32,43.7328,315.1594,0.3939,1074.7094,1.3433
185,300653,正海生物,11.76,29.6,93.6233,18.0767,,61.0677,
186,601515,东风股份,11.76,32.46,49.2658,380.9807,0.3426,1173.3373,1.0551
187,002210,*ST飞马,11.74,0.57,0.6627,100.3687,0.1682,17314.2442,29.0166
188,002749,国光股份,11.73,25.23,49.528999999999996,92.7532,1.2367,367.5438,4.9005
189,601555,东吴证券,11.73,46.05,62.7161,1828.2820000000002,0.6771,3969.9825,1.4703
190,000811,冰轮环境,11.69,23.04,23.8483,190.8625,0.4836,828.3032,2.0991
191,603578,三星新材,11.68,18.5,30.1013,24.9177,0.3775,134.6637,2.0403
192,601198,东兴证券,11.68,45.58,57.7141,1513.3884,0.6043,3319.9787,1.3258
193,000559,万向钱潮,11.63,8.46,21.0377,448.6566,0.1955,5298.5032,2.3094
194,002797,第一创业,11.61,42.59,53.718999999999994,663.1984,0.3366,1556.8124,0.7902
195,000776,广发证券,11.58,42.64,57.0314,8405.9612,1.1029,19711.8874,2.5864
196,300494,盛天网络,11.57,35.99,75.1999,36.6133,0.4068,101.7087,1.13
197,001979,招商蛇口,11.56,9.39,35.4148,1795.235,0.3264,19099.6932,3.4726
198,000423,东阿阿胶,11.53,30.31,65.1912,772.1654,1.1806,2547.2579,3.8947
199,000899,赣能股份,11.51,22.84,34.571999999999996,267.0921,0.413,1169.3715,1.8082
200,000042,中洲控股,11.48,17.99,52.1135,418.7813,0.8744,2326.7586,4.8582
201,002116,中国海诚,11.44,5.08,10.5257,110.2839,0.2731,2170.9337,5.3772
202,000501,鄂武商A,11.44,4.84,21.1199,435.8878,0.8239,8988.9259,16.9914
203,300498,温氏股份,11.43,8.98,12.4747,1786.3353,0.5599,19886.5389,6.234
204,600115,东方航空,11.4,8.04,16.6347,3564.0,0.2811,44311.0,3.4961
205,002508,老板电器,11.37,15.01,57.4007,306.5897,0.6307,2041.8587,4.2007
206,300360,炬华科技,11.36,20.14,32.1138,105.5427,0.4365,524.0358,2.1673
207,000600,建投能源,11.35,22.69,42.4265,1094.4199,0.6108,4821.6077,2.6911
208,600081,东风科技,11.32,5.23,17.7662,118.2423,0.377,2256.8799,7.1976
209,300436,广生堂,11.24,36.52,87.9984,52.6513,0.7521,144.1671,2.0595
210,000403,双林生物,11.22,20.95,56.7811,53.4843,0.1962,255.2724,0.9365
211,601108,财通证券,11.21,26.22,36.3261,1189.7294,0.6609,4536.7115,2.5203
212,600617,国新能源,11.19,7.85,22.5831,262.9114,0.2607,3347.513,3.3204
213,300701,森霸传感,11.17,23.88,46.0363,14.7326,,61.6776,
214,600252,中恒集团,11.12,58.84,76.3869,619.2292,0.5345,1052.2441,0.9083
215,000661,长春高新,11.09,16.36,78.7794,175.8053,1.3386,1074.2356,8.1798
216,600271,航天信息,11.05,8.82,21.0188,816.7013,0.8844,9254.5942,10.0223
217,002884,凌霄泵业,11.05,15.44,24.8834,57.5134,,372.4887,
218,600826,兰生股份,11.02,42.38,4.8701,426.8785,1.0148,1007.2598,2.3945
219,300736,百邦科技,10.92,5.54,35.4662,16.1437,0.3963,291.1707,7.1485
220,002081,金螳螂,10.86,9.63,17.868,853.6889,0.4844,8859.4423,5.0274
221,600598,北大荒,10.86,32.17,63.9268,607.5327,0.3417,1887.9619,1.062
222,002038,双鹭药业,10.83,70.36,72.7104,379.1016,0.8298,538.75,1.1792
223,300432,富临精工,10.78,20.25,35.0824,88.9213,0.741,439.1138,3.6592
224,002373,千方科技,10.78,15.15,28.3296,109.5488,0.2167,722.9741,1.4301
225,002242,九阳股份,10.78,10.08,31.9748,319.1973,0.4157,3166.6255,4.1245
226,600741,华域汽车,10.72,6.45,14.8995,2583.2924,1.0,40032.6579,15.4973
227,601881,中国银河,10.69,39.82,52.8334,5642.8068,0.9404,14167.2861,2.3612
228,600176,中国巨石,10.69,13.93,40.5244,481.3584,0.5516,3453.1658,3.9571
229,600027,华电国际,10.66,11.46,31.2646,3505.355,0.39799999999999996,30580.631,3.4721
230,603527,众源新材,10.63,2.68,8.4202,28.1591,0.3128,1048.5418,11.6504
231,603168,莎普爱思,10.63,17.72,73.972,85.1681,0.5213,480.5267,2.9412
232,601021,春秋航空,10.62,15.67,21.3552,619.519,1.5487,3952.9955,9.8824
233,600939,重庆建工,10.62,2.07,8.8602,492.1371,0.3013,23710.5355,14.5196
234,603899,晨光文具,10.61,11.22,26.1385,207.4304,0.4509,1847.5703,4.0164
235,300244,迪安诊断,10.55,10.93,36.4498,88.9479,0.3297,813.2262,3.0143
236,601211,国泰君安,10.55,43.21,61.5157,9637.6225,1.2639,22301.439,2.9247
237,600690,海尔智家,10.54,6.27,27.7819,2628.8572,0.863,41920.0856,13.7617
238,002827,高争民爆,10.53,28.89,55.1908,31.0668,,107.5142,
239,300637,扬帆新材,10.51,12.48,25.6726,25.0578,,200.7253,
240,603161,科华控股,10.5,13.8,32.1385,43.7851,0.4378,317.1784,3.1717
241,603809,豪能股份,10.5,21.16,40.0274,64.48899999999999,,304.6867,
242,300554,三超新材,10.48,29.39,55.9484,18.2286,,62.0061,
243,601318,中国平安,10.46,10.25,17.587,34649.0,3.7908,337909.0,36.9698
244,002191,劲嘉股份,10.42,29.22,44.5031,393.1685,0.2988,1345.3507,1.0226
245,600886,国投电力,10.38,16.41,51.4869,2450.0544,0.361,14926.1737,2.1995
246,600182,S佳通,10.37,6.29,24.7107,106.8805,0.3143,1696.567,4.9899
247,002344,海宁皮城,10.36,42.31,73.9091,513.4587,0.4584,1213.4343,1.0834
248,600422,昆药集团,10.36,10.34,36.2294,215.7533,0.6324,2086.3695,6.1160000000000005
249,300406,九强生物,10.34,40.08,70.7962,106.7328,0.4288,266.2523,1.0698
250,000568,泸州老窖,10.29,27.63,52.6721,1021.4751,0.7284,3696.1252,2.6358
251,600273,嘉化能源,10.2,19.91,29.4682,313.6878,0.2401,1575.5043,1.206
252,600217,中再资环,10.2,10.24,53.5787,79.6332,0.0593,777.2532,0.5793
253,002653,海思科,10.19,38.82,68.6211,214.7423,0.1987,553.1566,0.512
254,002440,闰土股份,10.18,24.63,42.9327,599.9741,0.7822,2435.8555,3.1758
255,300408,三环集团,10.18,32.17,47.6173,384.9455,0.4488,1196.5463,1.3952
256,002287,奇正藏药,10.16,33.78,78.9192,152.2609,0.375,450.7315,1.1101
257,601939,建设银行,10.13,42.4,53.9953,131895.0,0.5275,311042.0,1.2441
258,601628,中国人寿,10.12,9.44,12.3868,31489.0,1.114,333411.0,11.796
259,603985,恒润股份,10.12,9.02,26.5813,33.4931,,370.9334,
260,002032,苏泊尔,10.09,7.34,28.8676,395.0814,0.6242,5379.5749,8.5002
261,000538,云南白药,10.09,13.15,30.6036,1255.3081,1.2054,9542.5747,9.1632
262,600885,宏发股份,10.08,12.77,39.2237,273.1901,0.5135,2138.3982,4.0197
263,603699,纽威股份,10.06,18.9,41.4855,234.0377,0.312,1238.218,1.6509
264,002818,富森美,10.05,47.31,73.2341,204.5612,0.5165,432.3563,1.0918
265,300032,金龙机电,10.05,15.34,23.8872,203.0273,0.3003,1322.9536,1.9572
266,002275,桂林三金,9.98,35.91,73.8833,218.1058,0.3695,607.2554,1.0288
267,000550,江铃汽车,9.97,9.02,24.8514,1081.5323,1.2529,11989.3274,13.8891
268,600420,现代制药,9.96,8.5,48.3084,122.7671,0.4266,1442.9969,5.015
269,300357,我武生物,9.94,43.58,94.7093,51.3338,0.3176,117.78399999999999,0.7288
270,000685,中山公用,9.94,164.52,38.9279,939.2841,1.2062,570.9141,0.7331
271,600036,招商银行,9.93,31.66,41.4251,32976.0,1.3075,104135.0,4.129
272,300252,金信诺,9.92,11.36,29.4195,76.5959,0.1874,673.7343,1.6491
273,603938,三孚股份,9.9,11.48,26.4493,47.056999999999995,,409.6225,
274,600837,海通证券,9.9,46.05,62.398,10154.7137,0.8828,22049.3248,1.9169999999999998
275,000828,东莞控股,9.9,83.05,62.9737,414.1833,0.3984,498.6755,0.4797
276,002437,誉衡药业,9.89,25.59,63.7579,323.6947,0.4422,1264.6054,1.7278
277,000732,泰禾集团,9.88,13.59,34.675,566.1038,0.5565,4165.5664,4.0952
278,002588,史丹利,9.88,9.8,22.6685,327.0651,0.5616,3336.3827,5.729
279,000728,国元证券,9.87,52.14,67.6718,1887.1232,0.9608,3619.2351,1.8426
280,603568,伟明环保,9.84,43.61,68.2498,151.7087,0.3343,347.8122,0.7664
281,300531,优博讯,9.84,18.64,40.6013,22.5525,,120.9393,
282,000869,张裕A,9.83,26.4,66.9996,746.0602,1.0884,2825.7933,4.1224
283,600291,西水股份,9.82,1108.34,-7442.2317,368.7883,0.9603,33.2738,0.0866
284,002099,海翔药业,9.82,26.0,49.7486,331.9011,0.43799999999999994,1276.1296,1.6840000000000002
285,600061,国投资本,9.78,183.88,-1.5019,2492.3993,0.6746,1355.4146,0.3669
286,300680,隆盛科技,9.78,17.12,35.6597,17.4826,,102.0763,
287,002367,康力电梯,9.77,13.62,35.0419,200.2654,0.2711,1469.5736,1.9896
288,600763,通策医疗,9.73,19.8,40.4902,67.8954,0.4234,342.8241,2.1383
289,600280,中央商场,9.72,4.74,20.8434,165.3642,0.14400000000000002,3484.4313,3.0343
290,600570,恒生电子,9.72,23.23,90.2628,211.0576,0.3416,908.4019999999999,1.4703
291,300231,银信科技,9.71,14.28,31.0496,40.7402,0.1215,285.1388,0.8507
292,601169,北京银行,9.71,46.64,59.3596,10036.0,0.9503,21518.0,2.0376
293,603933,睿能科技,9.71,4.56,16.8533,26.1541,,572.4742,
294,300136,信维通信,9.71,13.87,28.6145,71.0199,0.1304,511.9769,0.9402
295,600694,大商股份,9.69,3.71,21.9841,615.0057,2.0938,16534.8761,56.2949
296,688122,西部超导,9.68,16.81,43.7548,68.4724,0.2061,407.226,1.2263
297,600674,川投能源,9.68,300.69,47.2747,1537.2658,0.3492,511.2419,0.1161
298,300005,探路者,9.68,18.35,51.2993,124.0716,0.2415,676.0236,1.3159999999999998
299,000623,吉林敖东,9.66,145.78,63.9933,1659.9456,1.8558,1138.645,1.273
300,300039,上海凯宝,9.66,21.45,82.8752,189.3836,0.2274,882.8028,1.0604
301,600086,东方金钰,9.63,6.03,11.1612,261.5255,0.5811,4331.8505,9.6263
302,002812,恩捷股份,9.63,11.71,25.2345,62.8491,,536.3237,
303,601166,兴业银行,9.63,38.39,49.0589,27744.0,1.4535,72258.0,3.7926
304,300146,汤臣倍健,9.62,35.42,66.8366,416.9169,0.5726,1177.0484,1.6168
305,300234,开尔新材,9.6,23.16,42.0443,55.0524,0.2085,237.6279,0.9001
306,600572,康恩贝,9.59,19.88,63.77,439.8043,0.4466,2211.3886,2.2459
307,600030,中信证券,9.57,40.08,54.3686,12470.2737,1.0291,31111.4006,2.5676
308,600511,国药股份,9.57,4.38,7.7883,260.4898,0.544,5939.7256,12.4054
309,600818,中路股份,9.57,13.64,13.8058,39.4898,0.1228,289.3691,0.9002
310,600016,民生银行,9.55,34.82,45.9091,26778.0,0.7339,76902.0,2.1077
311,300273,和佳医疗,9.54,26.64,62.9527,125.1154,0.1682,469.55800000000005,0.6313
312,601888,中国国旅,9.54,10.14,27.7992,1016.3874,1.0411,10015.8808,10.2596
313,600332,白云山,9.52,7.4,36.9079,775.0235,0.6002,10472.1565,8.1111
314,002168,惠程科技,9.51,138.99,30.3437,109.0823,0.14400000000000002,78.4805,0.1036
315,000928,中钢国际,9.5,4.82,11.7305,247.9942,0.3859,5138.0036,7.9961
316,300536,农尚环境,9.48,13.81,27.961,23.0253,,166.7094,
317,000977,浪潮信息,9.46,5.76,15.1087,239.9012,0.2499,4164.8124,4.3395
318,600688,上海石化,9.43,4.1,25.9026,1731.1660000000002,0.1602,42152.45,3.903
319,300015,爱尔眼科,9.4,13.89,46.6129,202.0626,0.2056,1454.1072,1.4801
320,002104,恒宝股份,9.39,16.15,34.7287,123.5584,0.1732,764.6928,1.0721
321,300604,长川科技,9.38,31.35,66.4703,15.5019,,49.4373,
