,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
201,002136,安纳达,24.54,14.33,22.7798,163.7692,0.7616,1142.6751,5.3142
202,300795,米奥会展,24.53,12.53,39.9831,52.7754,0.7025,421.0105,5.6042
203,600213,亚星客车,24.51,1.79,18.0691,42.8184,0.1946,2386.7298,10.8487
204,300787,海能实业,24.48,11.71,29.5504,104.9508,,895.7714,
205,688310,迈得医疗,24.41,32.2,52.1382,55.8404,0.8905,173.389,2.7653
206,603927,中科软,24.38,5.42,23.1311,233.4941,0.6118,4304.6555,11.2805
207,603297,永新光学,24.22,20.76,42.1752,106.7024,1.6936,513.8881,8.1569
208,601869,长飞光纤,24.21,12.23,26.906999999999996,1268.3532,1.8594,10366.0837,15.1969
209,300738,奥飞数据,24.2,16.56,28.9891,62.7327,1.2816,378.7083,7.7372
210,000822,山东海化,24.19,14.22,24.0096,685.1887,0.7654,4817.0145,5.3815
211,002636,金安国纪,24.19,14.61,26.8106,537.3363,0.738,3675.8037,5.0491
212,002901,大博医疗,24.08,49.75,83.0641,295.5563,0.7387,594.0146,1.4846
213,300756,中山金马,24.05,20.53,57.1818,102.3172,3.4105,498.1509,16.605
214,600346,恒力石化,24.02,7.71,16.2671,1719.3305,0.6084,22287.9664,7.8876
215,300564,筑博设计,24.0,11.27,35.2927,78.57,,696.8721,
216,002294,信立泰,23.98,34.95,81.1002,1451.8873,1.3880000000000001,4153.7766,3.971
217,600887,伊利股份,23.9,8.88,37.285,6000.8849,0.9872,67547.4495,11.1125
218,300811,铂科新材,23.89,20.4,39.7805,69.194,,339.0555,
219,002008,大族激光,23.84,14.4,41.2691,1665.0439,1.5603,11560.0935,10.8335
220,300121,阳谷华泰,23.78,12.42,28.3468,203.5413,0.7037,1637.8028,5.6628
221,603595,东尼电子,23.77,23.86,41.4598,173.3657,1.6993,726.3981,7.1204
222,600340,华夏幸福,23.67,14.72,47.9306,8780.806,2.9715,59635.4203,20.1815
223,002466,天齐锂业,23.65,39.21,70.1419,2145.0388,2.1572,5470.0399,5.501
224,300506,名家汇,23.63,25.46,52.8143,173.6585,0.5788,681.96,2.2731
225,601225,陕西煤业,23.62,20.51,55.403,10449.4,1.0449,50927.002,5.0927
226,002962,五方光电,23.59,26.89,46.6315,167.8316,,624.011,
227,300820,英杰电气,23.46,26.03,45.7764,72.1639,,277.20599999999996,
228,000333,美的集团,23.43,7.18,25.0306,17283.689,2.6342,240712.301,36.688
229,300355,蒙草生态,23.42,15.12,32.5347,843.9822,0.526,5578.888000000001,3.4775
230,002947,恒铭达,23.39,22.01,46.9951,98.9332,1.0855,449.3915,4.9311
231,002180,纳思达,23.37,4.45,26.5897,949.416,0.8925,21323.9385,20.0476
232,002677,浙江美大,23.32,29.73,53.94,305.1921,0.4723,1026.3587,1.5886
233,002035,华帝股份,23.3,8.89,45.474,509.6284,0.8759999999999999,5730.6967,9.8505
234,600782,新钢股份,23.29,6.22,10.9668,3110.6222,0.9755,49967.0136,15.6699
235,300769,德方纳米,23.22,10.84,23.6684,92.7276,2.8927,854.8515,26.6677
236,688029,南微医学,23.22,15.79,60.5653,101.182,1.1242,640.673,7.1185
237,300357,我武生物,23.22,48.26,96.3469,186.1039,1.1516,385.5768,2.3859
238,603786,科博达,23.17,15.48,33.3263,334.7732,,2161.6287,
239,603612,索通发展,23.1,16.69,29.3078,547.7678,2.2539,3281.1218,13.501
240,002555,三七互娱,23.09,26.18,68.5207,1620.5824,0.7544,6188.8281,2.8810000000000002
241,300033,同花顺,22.89,51.47,89.9969,725.6538,1.3498,1409.6983,2.6222
242,600815,*ST厦工,22.81,2.8,10.7429,124.6323,0.1299,4448.5655,4.6388
243,603225,新凤鸣,22.81,6.51,12.3315,1496.5949,2.4859999999999998,22963.2778,38.1449
244,603390,通达电气,22.8,17.97,35.9526,140.789,0.5337,783.0762,2.9688
245,688159,有方科技,22.76,10.63,23.4521,53.0474,0.9472,498.9692,8.9101
246,002236,大华股份,22.72,12.62,38.2339,2378.7268,0.8206,18844.4581,6.5008
247,600816,安信信托,22.65,65.59,84.0632,3668.2123,0.8048,5592.4279,1.227
248,603986,兆易创新,22.62,19.57,39.1611,397.416,1.9608,2029.7088,10.0143
249,002951,金时科技,22.58,33.15,44.2138,180.6703,0.5018,544.9333,1.5137
250,000537,广宇发展,22.48,10.03,27.8721,2171.7914,1.166,21642.2953,11.6198
251,002304,洋河股份,22.45,33.27,66.4566,6627.17,4.3976,19917.9422,13.217
252,002937,兴瑞科技,22.45,9.54,27.653000000000002,83.7837,0.6071,878.0045,6.3623
253,603899,晨光文具,22.37,9.97,25.7345,634.0409999999999,0.6891,6357.103,6.9098
254,603897,长城科技,22.26,3.87,8.1938,177.4229,1.3259999999999998,4583.9509,34.2597
255,300739,明阳电路,22.17,11.08,31.2683,116.8638,1.2647,1053.9204,11.405999999999999
256,300594,朗进科技,22.09,15.07,40.4678,62.1105,0.9314,411.9704,6.1783
257,600298,安琪酵母,22.04,14.66,37.6385,847.1877,1.028,5775.7282,7.0086
258,688081,兴图新科,22.03,21.64,66.2278,32.2225,,148.8448,
259,002468,申通快递,22.03,11.75,18.4519,1487.8362,0.9719,12657.2414,8.2683
260,603568,伟明环保,21.98,49.23,61.2918,506.8622,0.7375,1029.4574,1.4980000000000002
261,600681,百川能源,21.95,28.86,42.1475,858.038,0.8318,2972.3001,2.8814
262,603589,口子窖,21.9,30.91,72.8951,1113.663,1.8561,3602.6472,6.0044
263,688300,联瑞新材,21.89,20.02,41.2636,42.2489,0.7043,210.9602,3.5171
264,600663,陆家嘴,21.85,33.56,49.8035,3129.9177,0.9309999999999999,9324.5938,2.7736
265,600763,通策医疗,21.81,18.35,41.3628,216.5747,0.6754,1179.7278,3.6792
266,002965,祥鑫科技,21.78,9.81,25.1639,139.0683,,1416.7674,
267,603301,振德医疗,21.77,9.32,29.5871,121.7691,1.6235,1306.4425,17.4192
268,600688,上海石化,21.73,6.67,24.2971,6141.558000000001,0.5679,92013.569,8.5086
269,688026,洁特生物,21.72,24.36,45.3874,40.6328,0.956,166.7884,3.9244
270,300827,上能电气,21.66,8.72,32.6287,59.6448,1.0844,683.51,12.4274
271,002749,国光股份,21.64,25.13,52.1952,185.2974,2.4706,737.3231,9.8309
272,002931,锋龙股份,21.57,15.25,35.6156,47.8109,0.7172,313.4088,4.7016
273,000034,神州数码,21.57,1.16,4.7016,722.9247,1.1052,62215.9505,95.1211
274,300777,中简科技,21.55,65.3,77.7287,110.4015,0.3066,169.0638,0.4696
275,300296,利亚德,21.52,18.69,40.4849,1209.7815,0.7426,6470.8033,3.9724
276,002600,领益智造,21.49,8.82,10.3479,1404.7695,0.5966,15925.1698,6.7639
277,600690,海尔智家,21.49,4.34,30.9975,6925.7923,1.1358,159254.4669,26.1184
278,002507,涪陵榨菜,21.48,27.24,48.2191,414.1422,0.5246,1520.2387,1.9259
279,002950,奥美医疗,21.48,13.65,33.9213,233.7334,0.6246,1711.116,4.573
280,688033,天宜上佳,21.44,43.76,73.1229,221.9309,,507.134,
281,000049,德赛电池,21.39,2.4,8.8006,300.5356,1.4642,12485.9756,60.8348
282,000011,深物业A,21.32,21.44,43.9573,622.9627,1.0452,2904.6907,4.8738
283,300753,爱朋医疗,21.3,23.45,74.7768,57.9215,0.9558,246.9223,4.0746
284,603332,苏州龙杰,21.29,8.85,16.5632,134.933,1.5126,1523.6182,17.0803
285,300749,顶固集创,21.28,9.2,37.9281,74.3112,0.8693,807.5678,9.4471
286,603895,天永智能,21.25,14.62,28.8265,62.0108,1.0709,423.9409,7.3219
287,600779,水井坊,21.22,16.37,79.0638,335.48800000000006,0.6867,2048.3804,4.1928
288,300588,熙菱信息,21.21,10.1,27.4876,80.6679,0.8066,798.2618,7.9826
289,000963,华东医药,21.2,6.39,26.1216,1779.5061,1.8305,27831.8231,28.6301
290,000002,万科A,21.14,11.54,34.0956,28051.8149,2.5411,242897.1103,22.0032
291,600633,浙数文化,21.1,101.86,61.4645,1656.9364,1.2726,1626.6206,1.2493
292,688036,传音控股,21.02,3.34,20.9744,671.4542,,20043.6263,
293,603192,汇得科技,21.02,7.72,18.5772,110.2032,1.3775,1426.122,17.8265
294,601360,三六零,21.01,27.55,73.0701,3371.9809999999998,8.4897,12238.113000000001,30.8123
295,603187,海容冷链,20.96,12.32,30.1166,118.9375,1.9822,964.9495,16.0824
296,002146,荣盛发展,20.94,14.88,29.5049,5760.77,1.3248,38704.0115,8.9012
297,600276,恒瑞医药,20.93,23.24,86.6296,3216.6479999999997,1.1419,13835.6294,4.9116
298,603833,欧派家居,20.88,13.38,34.5243,1300.132,3.0911,9710.178,23.0866
299,300700,岱勒新材,20.87,25.57,48.5575,111.3473,1.3513,435.4546,5.2846
300,002075,沙钢股份,20.8,5.67,18.1718,704.8016,0.3193,12414.3488,5.6255
301,603025,大豪科技,20.8,37.51,52.3281,396.51300000000003,0.8731,1057.0569,2.3276
302,002976,瑞玛工业,20.79,9.17,34.7874,51.4345,,560.4887,
303,300802,矩子科技,20.77,19.07,41.2078,67.3803,,353.1894,
304,000423,东阿阿胶,20.76,27.73,65.0456,2044.3525,3.1258,7372.3403,11.2723
305,300810,中科海讯,20.76,37.62,71.5943,80.0198,,212.6741,
306,002949,华阳国际,20.71,17.06,36.109,101.1437,0.7232,592.6805,4.2379
307,000848,承德露露,20.69,19.58,47.2523,413.5979,0.4226,2111.8733,2.1581
308,300498,温氏股份,20.69,12.12,20.063,6751.119000000001,1.2932,55657.1601,10.6615
309,688111,金山办公,20.62,28.45,88.234,214.3373,,753.265,
310,603816,顾家家居,20.56,12.33,37.2588,822.4456,1.9209,6665.444,15.5683
311,300628,亿联网络,20.55,42.57,62.0806,590.7897,3.9560000000000004,1387.7632,9.2926
312,600250,南纺股份,20.51,11.72,4.5367,93.7113,0.3622,799.3889,3.0901
313,300741,华宝股份,20.48,52.23,78.443,1148.0511,2.0712,2197.7261,3.9649
314,300482,万孚生物,20.47,18.39,61.2005,210.695,1.1833,1145.4845,6.4334
315,000790,华神科技,20.46,29.04,52.6286,171.667,0.3982,590.9489,1.371
316,300529,健帆生物,20.44,39.58,84.1434,284.414,0.6826,718.4911,1.7246
317,002061,浙江交科,20.42,5.32,11.7409,1106.8066,0.8479,20768.4114,15.9116
318,603121,华培动力,20.4,22.3,46.963,99.014,0.7334,443.9742,3.2886
319,600487,亨通光电,20.38,8.12,20.084,2108.8278,1.5508,25950.269,19.0842
