,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
106,300642,透景生命,34.2,38.83,81.4281,65.7786,1.4617,169.382,3.764
107,603569,长久物流,34.19,9.01,16.0892,306.0634,25.5052,3394.8699,282.9058
108,603980,吉华集团,34.12,22.91,41.5364,668.3658,1.6709,2916.4947,7.2912
109,300659,中孚信息,33.79,23.61,65.5717,49.0283,0.8011,207.5811,3.3918
110,300641,正丹股份,33.79,12.53,24.7802,138.0068,0.6389,1101.2145,5.0982
111,603236,移远通信,33.73,8.99,25.1459,27.3981,2.7398,304.6273,30.4627
112,002130,沃尔核材,33.68,35.14,30.5768,569.8733,1.0008,1621.4221,2.8476
113,603700,宁水集团,33.53,12.94,30.7125,95.0899,2.0275,734.7094,15.6654
114,600894,广日股份,33.38,44.44,22.0754,2144.723,2.494,4825.9514,5.6119
115,300017,网宿科技,33.21,28.35,44.7623,831.3481,1.1742,2931.6615,4.1408
116,002970,锐明技术,33.1,13.67,43.5842,55.4197,,405.2008,
117,603516,淳中科技,33.09,28.45,67.3289,48.1802,1.4455,169.2913,5.0792
118,002015,协鑫能科,33.05,27.69,8.0653,108.882,0.2717,393.1816,0.9812
119,300827,上能电气,32.96,9.72,35.8044,33.6319,,345.6564,
120,688096,京源环保,32.95,20.35,39.6837,12.065999999999999,0.6511,59.2651,3.1983
121,603068,博通集成,32.89,21.14,42.5848,93.8437,,443.7378,
122,600889,南京化纤,32.75,30.12,13.5467,457.5064,1.4899,1518.4734,4.945
123,002868,绿康生化,32.68,20.25,36.9784,78.1046,0.8678,385.6133,4.2845
124,603229,奥翔药业,32.36,23.17,51.6138,60.8651,0.5072,262.666,2.1888
125,300640,德艺文创,32.32,9.46,24.2109,31.8767,0.5312,336.8898,5.6148
126,603160,汇顶科技,32.28,33.79,57.8552,378.3531,0.9458,1119.6013,2.799
127,300577,开润股份,32.19,13.4,30.3622,66.2433,1.3248,494.1295,9.8825
128,000626,远大控股,32.03,0.55,0.8718,308.0815,1.5213,55366.238,273.4135
129,002892,科力尔,31.98,13.14,27.4033,59.6939,0.9044,454.1739,6.8814
130,300661,圣邦股份,31.96,17.83,40.6508,70.3584,1.5635,394.45300000000003,8.7656
131,002880,卫光生物,31.71,24.92,46.4993,124.8551,1.5414,500.9443,6.1844
132,603203,快克股份,31.71,35.48,57.0824,81.624,1.1829,230.0375,3.3338
133,603908,牧高笛,31.65,11.92,33.0925,54.243,1.0848,454.9723,9.0994
134,300679,电连技术,31.54,24.86,46.1416,225.9399,2.5104,908.7251,10.0969
135,300751,迈为股份,31.54,22.07,46.9368,22.926,0.5878,103.8467,2.6627
136,300567,精测电子,31.52,18.38,57.5553,76.7504,1.2791,417.5429,6.959
137,300690,双一科技,31.47,21.31,45.6958,102.3356,1.9679,480.0942,9.2325
138,002837,英维克,31.46,16.09,36.5814,67.8039,1.13,421.3031,7.0217
139,300815,玉禾田,31.42,5.77,21.6001,64.547,0.6454,1117.4515,11.1745
140,603332,苏州龙杰,31.36,12.2,20.4936,176.113,1.9742,1442.5561,16.1716
141,603429,集友股份,31.25,26.77,52.5166,46.8712,0.919,175.0716,3.4327
142,603486,科沃斯,31.23,6.63,31.7149,178.7733,0.4965,2694.8398,7.4856
143,300638,广和通,31.17,10.7,27.7645,34.9183,0.5819,326.1407,5.4356
144,603218,日月股份,31.15,22.52,37.5512,423.569,1.1765,1880.5005,5.2236
145,002795,永和智控,31.13,13.81,29.6207,66.0018,0.88,477.9147,6.3721
146,603885,吉祥航空,31.12,12.83,25.9794,1047.2876,0.9219,8158.2381,7.1815
147,600766,园城黄金,31.04,87.07,64.8807,14.7131,0.0656,16.898,0.0753
148,300788,中信出版,31.04,13.2,48.0424,102.7502,0.8187,778.2046,6.2008
149,603221,爱丽家居,30.97,14.86,31.7411,118.9973,,800.4914,
150,688228,开普云,30.95,10.26,63.6518,7.4038,,72.15,
151,300740,御家汇,30.87,6.91,55.11,53.1477,0.4428,768.7225,6.406000000000001
152,300570,太辰光,30.86,23.18,36.704,116.4443,1.215,502.1577,5.2399
153,603187,海容冷链,30.86,13.65,31.0717,118.01799999999999,1.9669,864.5362,14.4089
154,300723,一品红,30.84,5.87,53.4407,60.4202,0.5035,1028.2975,8.5691
155,002932,明德生物,30.84,37.33,78.9549,35.5965,0.7128,95.3416,1.9091
156,603228,景旺电子,30.84,15.77,31.0748,422.4534,1.1734,2677.3097,7.4369
157,600213,亚星客车,30.64,1.0,15.2938,20.1963,0.0918,2015.4397,9.161
158,603500,祥和实业,30.58,28.33,52.4628,89.2849,0.9448,315.1031,3.3344
159,603301,振德医疗,30.56,7.74,29.8971,79.0595,1.0541,1021.0124,13.6134
160,002415,海康威视,30.48,23.22,40.103,5869.0496,1.4424,25271.3903,6.211
161,300790,宇瞳光学,30.45,12.36,25.3933,50.4298,,407.7891,
162,300791,仙乐健康,30.44,8.91,42.9577,73.4829,,824.4399,
163,000892,欢瑞世纪,30.41,9.67,50.7304,1.3003,0.0031,13.4358,0.0324
164,002831,裕同科技,30.34,15.34,31.0212,658.1993,4.3879,4289.6306,28.5975
165,300516,久之洋,30.29,31.01,47.6769,119.8102,1.3312,386.3395,4.2926
166,603080,新疆火炬,30.26,32.25,48.3195,98.6065,0.9302,305.7198,2.8841
167,002947,恒铭达,30.21,20.0,34.5364,61.1852,0.6713,305.814,3.3556
168,600550,保变电气,30.18,2.25,18.0584,90.6511,0.059000000000000004,4027.433,2.6244
169,603877,太平鸟,30.12,9.07,54.2386,535.9035,1.2759,5903.3367,14.0555
170,603595,东尼电子,30.04,19.37,35.5281,56.5866,0.7544,292.0955,3.8946
171,603386,广东骏亚,30.0,10.63,23.1821,62.1525,0.4107,584.4586,3.8629
172,300454,深信服,29.97,25.02,80.7986,330.0441,0.9167,1318.7583,3.6632
173,300561,汇金科技,29.95,41.69,74.2398,70.973,1.6898,170.2347,4.0532
174,300615,欣天科技,29.89,25.44,46.6005,52.6604,0.8776,206.9361,3.4489
175,002898,赛隆药业,29.69,26.66,56.8605,63.3179,0.5276,237.495,1.9791
176,002922,伊戈尔,29.62,15.86,26.2063,126.6881,1.2797,798.3760000000001,8.0649
177,000966,长源电力,29.59,15.55,32.1863,952.2388,1.7184,6121.2667,11.0463
178,002504,弘高创意,29.59,8.2,19.2111,270.0093,0.6541,3288.8872,7.9685
179,603393,新天然气,29.52,21.1,28.7427,200.405,1.67,949.7128,7.9142
180,300738,奥飞数据,29.51,16.76,33.2012,26.8029,2.347,159.8392,13.9964
181,603967,中创物流,29.51,4.66,8.7257,161.8417,,3466.3507,
182,601163,三角轮胎,29.47,11.2,22.9633,805.5837,1.3426,7186.944,11.9782
183,300737,科顺股份,29.46,13.74,44.713,164.9026,0.8388,1199.5586,6.1019
184,300208,青岛中程,29.39,29.11,45.1151,338.6488,0.4417,1163.2662,1.5175
185,600247,ST成城,29.35,2.92,2.1216,29.4137,0.0874,1005.8981,2.9898
186,300769,德方纳米,29.26,21.38,40.2862,66.9085,,312.8173,
187,603956,威派格,29.18,19.35,70.3695,92.0667,1.8413,475.6999,9.5139
188,603970,中农立华,29.12,2.72,12.2878,88.26700000000001,0.8826,3234.1905,32.3419
189,002945,华林证券,29.09,48.89,58.9706,815.9942,1.0111,1668.8578,2.0679
190,603848,好太太,29.06,19.64,39.8156,133.3611,0.3704,678.7019,1.8852
191,002815,崇达技术,29.0,17.12,36.6182,300.8823,0.8357,1756.9418,4.8803
192,000625,长安汽车,28.94,14.9,20.0158,9952.7142,2.1344,66771.5805,14.3197
193,002957,科瑞技术,28.9,16.69,43.1607,248.7116,,1489.7579999999998,
194,603083,剑桥科技,28.84,4.64,13.8423,122.8298,1.6733,2644.228,36.0231
195,601066,中信建投,28.71,45.46,60.1172,8648.8892,1.4178,19021.4496,3.1182
196,603288,海天味业,28.67,22.22,41.9424,2509.6324,0.9273,11294.38,4.1734
197,603063,禾望电气,28.63,34.93,55.7702,332.4875,0.9235,951.6257,2.6434
198,603590,康辰药业,28.57,44.76,90.5493,195.2506,1.6269999999999998,436.1476,3.6345
199,600722,金牛化工,28.57,40.73,8.6337,244.4496,0.3593,600.0261,0.8819
200,002908,德生科技,28.5,20.94,47.7148,91.1604,0.9116,435.2068,4.352
201,002955,鸿合科技,28.45,2.94,19.5863,54.4885,,1849.2431,
202,000048,京基智农,28.44,8.86,31.4215,203.9844,0.522,2302.0176,5.8909
203,300504,天邑股份,28.42,11.07,27.2375,120.4051,0.6003,1086.9883,5.4198
204,603629,利通电子,28.37,7.25,25.2303,69.02199999999999,0.9202,952.0098,12.6934
205,603657,春光科技,28.18,17.24,35.9488,67.3214,0.935,390.4931,5.4235
206,002624,完美世界,28.12,25.54,50.2037,288.4473,0.5914,1129.3714,2.3156
207,300807,天迈科技,28.07,19.72,49.129,46.2412,0.9976,234.3787,5.0566
208,600242,中昌数据,28.04,4.42,35.8269,17.9618,0.0657,406.3041,1.4864
209,603676,卫信康,28.03,25.65,63.3803,112.9347,0.3137,440.2337,1.2228
210,300652,雷迪克,28.0,17.29,34.885,62.0304,0.9398,358.6284,5.4337
211,002736,国信证券,27.96,47.87,63.5454,13949.034,1.7011,29139.1316,3.5535
212,002280,联络互动,27.96,46.71,71.5053,315.9654,0.4497,676.3553,0.9627
213,300498,温氏股份,27.87,12.86,19.5731,6205.3666,1.7117,48237.3698,13.3059
214,603138,海量数据,27.86,9.24,21.2499,36.1638,0.588,391.1893,6.3608
215,600909,华安证券,27.81,48.87,64.3865,1865.0720000000001,0.6611,3816.2049,1.3527
216,300703,创源文化,27.81,7.09,28.7381,36.3188,0.6053,511.8383,8.5306
217,002961,瑞达期货,27.74,44.55,58.5909,258.1444,,579.4435,
218,002861,瀛通通讯,27.74,17.48,34.7333,134.5558,1.4622,769.7494,8.3651
219,600933,爱柯迪,27.72,23.7,42.8776,347.4805,0.511,1465.6812,2.1554
220,300484,蓝海华腾,27.7,22.89,46.5931,70.9391,1.8189,309.8211,7.9441
221,603165,荣晟环保,27.68,10.77,19.8624,77.1944,0.8125,716.2882,7.5398
222,002870,香山股份,27.67,9.79,33.0649,78.9148,0.9507,805.337,9.7028
223,000848,承德露露,27.63,17.11,43.4911,463.2347,0.6153,2706.2381,3.5951
224,603986,兆易创新,27.61,13.27,28.6662,157.7826,2.1037,1188.7802,15.8504
225,002294,信立泰,27.58,36.4,73.7674,1265.92,1.2102,3477.6929,3.3247
226,600753,东方银星,27.58,294.11,9.5078,38.6134,0.3016,13.1285,0.1025
227,000509,*ST华塑,27.49,9.22,17.5199,16.3122,0.0197,176.8367,0.2142
228,600066,宇通客车,27.48,11.32,25.3276,3535.2159,1.5967,31210.8739,14.0974
229,603239,浙江仙通,27.47,20.69,41.9441,87.729,1.2962,423.9145,6.2635
230,603043,广州酒家,27.45,13.51,52.3108,234.6329,0.6628,1736.5446,4.9055
231,600816,安信信托,27.29,58.28,78.031,1722.1485,0.973,2954.7673,1.6694
232,603912,佳力图,27.25,13.61,40.1443,51.0294,0.4597,374.7819,3.3764
233,603105,芯能科技,27.08,7.5,16.4367,120.3636,0.9629,1602.875,12.8229
234,603556,海兴电力,27.07,21.66,45.468999999999994,433.4086,1.5478,2000.374,7.1441
235,300569,天能重工,27.07,17.04,37.0624,172.6104,2.7617,1012.5844,16.2013
236,000603,盛达资源,27.06,31.45,79.2343,259.2667,0.5134,824.3395,1.6323
237,603226,菲林格尔,27.05,9.47,30.5744,67.2281,1.0342,709.7103,10.9186
238,300695,兆丰股份,27.04,33.65,49.5009,112.7173,2.2543,334.8762,6.6975
239,300431,暴风集团,27.03,26.57,65.5075,173.3137,0.6303,652.1101,2.3717
240,002833,弘亚数控,27.01,23.72,37.5848,89.148,0.8914,375.825,3.7582
241,000712,锦龙股份,27.0,3509.88,80.1429,913.2206,1.0192,26.0185,0.028999999999999998
242,300644,南京聚隆,26.94,9.15,26.1569,75.123,1.565,820.404,17.0917
243,300624,万兴科技,26.88,20.96,98.0401,56.4747,,269.3589,
244,603321,梅轮电梯,26.8,13.0,32.3986,112.1047,0.4874,862.2358,3.7488
245,600452,涪陵电力,26.8,14.88,10.4416,186.1036,1.1631,1249.9639,7.8122
246,603786,科博达,26.79,21.28,38.3569,288.0451,,1352.9785,
247,603722,阿科力,26.78,18.03,37.4679,56.6901,0.8721,314.3829,4.8366
248,603706,东方环宇,26.77,27.21,46.989,95.0121,0.7917,349.1364,2.9094
249,603757,大元泵业,26.75,10.16,28.5153,64.7485,1.031,636.7917,10.1399
250,300508,维宏股份,26.67,39.58,69.1854,51.6897,1.1486,130.5772,2.9017
251,603208,江山欧派,26.42,14.26,30.9956,93.7276,1.5465,657.2731,10.845
252,300549,优德精密,26.4,14.23,37.6786,44.0099,0.8801,309.09,6.1817
253,000651,格力电器,26.37,12.82,32.4597,12532.4428,2.0832,97745.1372,16.2482
254,300761,立华股份,26.33,9.92,16.2319,437.7875,1.2073,4409.0606,12.1595
255,002913,奥士康,26.32,15.32,30.2682,161.7569,1.4972,1055.4529,9.7691
256,300512,中亚股份,26.32,22.78,47.1114,133.6817,1.3203,586.5951,5.7935
257,000078,海王生物,26.3,4.27,14.6455,474.7321,0.6308,11117.735,14.7741
258,002847,盐津铺子,26.28,11.21,46.1119,65.4439,0.7036,583.7043,6.2763
259,300662,科锐国际,26.24,8.98,26.0645,65.8317,0.4876,732.3694,5.4249
260,002508,老板电器,26.2,18.28,58.1749,830.4912,1.7085,4542.718,9.3457
261,601975,招商南油,26.2,11.45,19.2259,627.5467,0.1249,5479.2964,1.0907
262,002976,瑞玛工业,26.17,10.35,30.6425,35.6906,,344.67900000000003,
263,603121,华培动力,26.11,20.5,50.6825,61.552,0.4559,300.1716,2.2234
264,603886,元祖股份,26.09,7.25,62.6526,114.4394,0.6357,1577.2014,8.7622
265,603730,岱美股份,26.04,13.64,34.1546,317.2568,0.8812,2324.6223,6.4572
266,601877,正泰电器,25.99,14.49,34.8536,1743.3048,1.3258,12026.4665,9.1462
267,300670,大烨智能,25.97,18.24,34.5456,50.1462,0.619,274.9183,3.3939999999999997
268,002940,昂利康,25.87,8.27,23.1281,64.0273,0.9485,773.7936,11.4636
269,000333,美的集团,25.82,9.17,25.8438,12706.725,2.978,138441.226,32.4458
270,603963,大理药业,25.81,23.33,46.3702,62.2927,0.8305,266.9653,3.5595
271,300735,光弘科技,25.74,10.37,28.8302,95.1744,0.3577,917.5335,3.4493
272,600566,济川药业,25.73,18.22,84.3404,686.5712,0.8785,3767.8364,4.8215
273,300600,瑞特股份,25.71,35.38,49.0605,106.7888,1.4238,301.7689,4.0235
274,600074,退市保千,25.71,22.53,42.068000000000005,373.4754,0.1619,1656.9935,0.7186
275,300625,三雄极光,25.65,9.82,32.9556,181.4384,0.8639,1846.9859,8.7951
276,300660,江苏雷利,25.63,9.09,25.9058,132.4836,1.7475,1456.2487,19.2091
277,300636,同和药业,25.49,22.88,39.758,62.8791,1.0479,274.8141,4.5802
278,603313,梦百合,25.49,11.92,34.8565,164.2608,0.9125,1377.2201,7.6512
279,002979,雷赛智能,25.45,19.42,47.3017,71.5345,,368.1913,
280,603517,绝味食品,25.44,10.29,28.5932,300.8161,0.8356,2921.2985,8.1147
281,603305,旭升股份,25.36,22.95,41.7043,80.4996,0.2242,350.7425,0.9769
282,603801,志邦家居,25.35,11.13,37.7448,132.3823,1.1031,1188.4152,9.9034
283,000895,双汇发展,25.34,9.52,20.7696,4255.5418,1.2892,44696.6676,13.5408
284,300715,凯伦股份,25.33,13.08,37.2125,28.5253,0.5282,218.0545,4.038
285,603421,鼎信通讯,25.29,27.31,60.606,270.4533,0.6934,990.187,2.5389
286,603833,欧派家居,25.28,8.71,31.6468,488.49,1.3075,5607.0897,15.009
287,300748,金力永磁,25.23,12.38,24.2089,103.3038,0.6198,834.0291,5.004
288,002790,瑞尔特,25.22,19.01,34.9311,154.9711,1.2914,815.1352,6.7927
289,300701,森霸传感,25.17,27.29,47.1585,36.1075,0.6017,132.2654,2.2044
290,002946,新乳业,25.07,7.72,32.219,302.4028,0.3935,3915.1658,5.0956
291,688020,方邦股份,25.02,33.08,60.9962,42.7922,,129.3334,
292,603358,华达科技,25.0,10.85,22.9831,257.2844,2.144,2369.3581,19.7446
293,300543,朗科智能,24.89,8.78,18.9566,62.7205,1.3937,713.7609,15.8613
294,600647,同达创业,24.86,68.2,31.1133,68.1376,0.4896,99.8977,0.7179
295,002973,侨银环保,24.86,10.27,28.2456,54.1032,,526.3735,
296,002875,安奈儿,24.84,8.43,60.2765,70.9086,0.9454,840.2704,11.2036
297,603826,坤彩科技,24.81,30.68,44.2187,100.4904,0.3721,327.4639,1.2128
298,603060,国检集团,24.79,17.56,46.7114,104.8792,0.6356,597.0379,3.6184
299,600996,贵广网络,24.78,19.75,43.7379,415.4078,0.4989,2102.6153,2.5254
300,600053,九鼎投资,24.77,25.49,36.1412,286.5357,0.6609,1123.7643,2.592
301,002867,周大生,24.76,12.93,32.0031,353.0761,0.8804,2729.0626,6.8056
302,000049,德赛电池,24.73,2.72,8.919,230.2234,1.1217,8434.1852,41.0935
303,603416,信捷电气,24.72,26.86,44.8242,81.2862,1.0794,302.5841,4.0183
304,603378,亚士创能,24.72,13.04,39.0518,116.5341,0.7992,893.0521,6.1251
305,603708,家家悦,24.71,2.35,22.144000000000002,247.2552,0.9157,10485.5847,38.8354
306,300523,辰安科技,24.71,18.83,60.744,77.7977,1.2966,413.024,6.8837
307,603798,康普顿,24.7,11.74,34.6839,83.4676,1.1129,710.8673,9.4782
308,603059,倍加洁,24.7,10.8,25.3597,50.986999999999995,0.8497,471.9766,7.8662
309,601595,上海电影,24.66,21.41,35.3693,192.7696,0.6884,900.1786,3.2149
310,002926,华西证券,24.65,46.94,62.1167,2721.6637,1.926,5797.0313,4.1023
311,603888,新华网,24.62,26.29,56.7374,262.3382,1.6847,997.5336,6.4064
312,600612,老凤祥,24.59,3.12,8.386000000000001,1117.3517,2.1359,35712.3729,68.2683
313,002929,润建股份,24.58,9.58,25.9192,145.1097,1.0504,1513.4482,10.9558
314,300613,富瀚微,24.51,20.57,55.9598,37.3591,1.1207,181.6084,5.4482
315,300589,江龙船艇,24.44,8.98,22.0161,32.4614,0.4994,361.4618,5.5609
316,300776,帝尔激光,24.38,27.82,56.7441,10.6348,0.6912,38.2171,2.484
317,300582,英飞特,24.31,17.67,38.4705,93.1141,0.9405,526.7479,5.3206
318,600519,贵州茅台,24.25,47.46,92.2279,15503.0903,12.3412,32659.5837,25.9987
319,300522,世名科技,24.23,24.58,47.0566,55.2881,1.1057,224.8736,4.4974
320,000166,申万宏源,24.19,39.89,57.4357,12154.1879,0.818,30462.6031,2.0504
321,300778,新城市,24.18,29.62,41.0241,64.9796,,219.3676,
