,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
91,300681,英搏尔,0.593,0.1423,,0.3928,64.4691
92,300211,亿通科技,0.5919,0.0862,12.6736,1.1667,130.6711
93,000036,华联控股,0.5919,0.1098,2.0096,0.1982,28.2135
94,002558,巨人网络,0.5916,0.1166,1.5425,0.6898,83.3215
95,300417,南华仪器,0.5913,0.3628,1.6034,1.0827,108.2689
96,600377,宁沪高速,0.5839,0.0829,1.2012,0.2079,50.7815
97,000722,湖南发展,0.5794,0.0392,0.9425,0.6394,193.1584
98,600051,宁波联合,0.575,0.1787,56.4892,0.2573,26.5171
99,002458,益生股份,0.5710000000000001,0.4129,0.9263,3.2795,377.4139
100,603817,海峡环保,0.5709,0.0705,2.8763,0.1348,38.357
101,003816,中国广核,0.5693,0.062,1.9240000000000002,0.0935,34.204
102,601199,江南水务,0.569,0.0823,2.2343,0.203,35.1228
103,603444,吉比特,0.5670000000000001,0.2168,1.023,1.101,126.5813
104,300401,花园生物,0.5639,0.1606,1.0556,1.0127,102.085
105,000048,京基智农,0.563,0.1504,3.02,0.1969,20.3741
106,000885,城发环境,0.5605,0.1139,1.6726,0.1857,43.0416
107,000415,渤海租赁,0.5591,0.0543,4.5224,0.0684,52.3974
108,000544,中原环保,0.5558,0.0597,2.358,0.1481,43.3042
109,600598,北大荒,0.5542,0.1579,1.3974,0.6841,72.5204
110,002089,*ST新海,0.5519,0.0833,,0.1088,15.7378
111,600671,天目药业,0.55,0.2258,29.9257,0.2752,55.5186
112,002041,登海种业,0.5498,0.0531,,0.2912,29.9815
113,000029,深深房A,0.5474,0.1945,2.3705,0.5423,54.4381
114,002346,柘中股份,0.546,0.0566,2.1345,0.2286,26.7265
115,601016,节能风电,0.5373,0.0425,2.0179,0.0652,38.87
116,300741,华宝股份,0.5357,0.102,0.9437,2.1319999999999997,214.6688
117,300554,三超新材,0.5346,0.0966,7.2671,0.2127,21.9746
118,601816,京沪高铁,0.5333,0.0713,1.4005,0.4876,208.565
119,000011,深物业A,0.5332,0.051,11.5762,0.0754,11.0316
120,601368,绿城水务,0.526,0.048,2.8757,0.0728,25.318
121,000402,金融街,0.5245,0.045,3.844,0.0588,13.681
122,300770,新媒股份,0.5172,0.1378,1.3617,0.5619,58.1279
123,002234,民和股份,0.5137,0.3907,0.955,1.7725,236.1407
124,000592,平潭发展,0.5109,0.0861,11.2442,0.7463,77.0861
125,600510,黑牡丹,0.5099,0.1052,2.7107,0.1562,20.1351
126,600338,西藏珠峰,0.5093,0.1477,1.3163,0.3498,50.9327
127,600674,川投能源,0.5062,0.0086,0.1098,0.0396,4.8203
128,603377,东方时尚,0.5016,0.102,2.1436,0.2015,28.8606
129,002034,旺能环境,0.5003,0.0504,1.3585,0.0949,49.1865
130,600020,中原高速,0.4952,0.0494,1.8119999999999998,0.0643,19.8683
131,002607,中公教育,0.494,0.3266,3.1732,0.4488,45.512
132,600886,国投电力,0.493,0.0706,1.9986,0.1051,57.5439
133,000426,兴业矿业,0.4877,0.0306,,0.0716,9.4607
134,300471,厚普股份,0.4869,0.0791,286.9068,0.2329,23.9282
135,603136,天目湖,0.4857,0.1568,1.4289,0.8583,87.9168
136,000099,中信海直,0.4835,0.0946,3.525,0.2205,36.5697
137,002492,恒基达鑫,0.4821,0.0554,2.4239,0.2148,36.5443
138,002464,众应互联,0.4801,0.0679,2.8282,0.1292,12.9776
139,300696,爱乐达,0.4764,0.0525,1.0401,0.6396,189.4793
140,000088,盐田港,0.4764,0.0203,0.7693,0.0819,46.2997
141,601619,嘉泽新能,0.4763,0.045,1.703,0.0657,32.9129
142,603508,思维列控,0.4746,0.0698,0.4569,0.5646,57.9232
143,300251,光线传媒,0.4737,0.099,1.0507,0.49200000000000005,88.4285
144,600035,楚天高速,0.47,0.0863,1.7521,0.2243,52.1605
145,600701,*ST工新,0.4678,0.0417,,0.0388,5.6651
146,600163,中闽能源,0.4672,0.0409,1.9087,0.0769,24.2888
147,002605,姚记科技,0.4662,0.1998,1.7202,0.4123,62.0165
148,002859,洁美科技,0.4654,0.1496,3.187,0.667,155.2444
149,600703,三安光电,0.4626,0.0849,2.1403,0.3311,61.7836
150,688008,澜起科技,0.4612,0.0841,0.8588,1.4979,245.6715
151,600867,通化东宝,0.4605,0.1774,1.3809,2.9,326.6421
152,603258,电魂网络,0.4571,0.0928,1.5807,0.4028,40.6282
153,300182,捷成股份,0.4567,0.07400000000000001,3.9534,0.1955,21.4586
154,600844,丹化科技,0.4558,0.0873,,0.2962,30.8177
155,600033,福建高速,0.4517,0.0533,1.0938,0.1583,28.8339
156,600009,上海机场,0.4513,0.1019,0.8911,0.7374,73.8517
157,600251,冠农股份,0.4508,0.2184,7.494,0.4374,44.6139
158,603788,宁波高发,0.45,0.1394,2.1165,1.0496,105.0066
159,600007,中国国贸,0.4493,0.1002,1.5807,0.2705,70.8952
160,600895,张江高科,0.4486,0.0168,0.7847,0.0297,5.5944
161,600519,贵州茅台,0.4483,0.168,0.8427,0.8609,86.2244
162,688016,心脉医疗,0.4479,0.0997,0.9855,1.4606,186.7108
163,300483,沃施股份,0.4463,0.0708,1.8929,0.1787,26.0486
164,603776,永安行,0.4459,0.0797,2.7006,0.2389,39.156
165,601326,秦港股份,0.4437,0.0857,2.7802,0.2103,58.3471
166,601918,新集能源,0.4404,0.1046,1.5115,0.1428,32.657
167,600874,创业环保,0.4396,0.0502,2.0663,0.0854,27.6569
168,001872,招商港口,0.439,0.0259,0.6042,0.0624,18.2304
169,000858,五粮液,0.4364,0.1746,1.2335,0.7442,75.3158
170,300768,迪普科技,0.4361,0.1204,1.501,0.6543,67.8879
171,603239,浙江仙通,0.4344,0.1679,3.0581,1.1128,116.96799999999999
172,000598,兴蓉环境,0.4329,0.0642,1.4964,0.1376,30.1889
173,300595,欧普康视,0.4306,0.1382,0.9363,1.1725,124.0766
174,603099,长白山,0.4275,0.1206,2.0064,0.5946,105.0744
175,002684,*ST猛狮,0.4266,0.0491,,0.0442,5.0253
176,300708,聚灿光电,0.4266,0.1302,23.623,0.1832,25.5154
177,600382,广东明珠,0.4265,0.0564,0.7735,0.3711,57.401
178,601866,中远海发,0.4254,0.0297,3.355,0.0355,8.1071
179,600145,*ST新亿,0.4249,0.0024,,0.0052,0.8075
180,002033,丽江股份,0.4228,0.0834,1.0698,1.547,161.4824
181,600563,法拉电子,0.4225,0.1686,1.605,1.0604,113.4837
182,000591,太阳能,0.4217,0.0413,1.8981,0.0643,21.6473
183,002573,清新环境,0.4211,0.0957,3.1034,0.1838,23.4812
184,300701,森霸传感,0.4201,0.1092,1.0385,2.0882,227.3803
185,600211,西藏药业,0.4192,0.1461,1.6092,1.3992,146.9298
186,600004,白云机场,0.4191,0.0943,3.9759,0.2465,29.0855
187,603203,快克股份,0.4177,0.1267,1.1277,0.777,84.7103
188,002093,国脉科技,0.4168,0.0352,1.6344,0.1606,26.1666
189,300280,紫天科技,0.4161,0.0752,1.4357,0.6236,63.7494
190,688198,佰仁医疗,0.4153,0.1703,0.93,2.7402,297.5638
191,002659,凯文教育,0.414,0.0273,,0.0616,17.1912
192,300628,亿联网络,0.4138,0.1722,0.7813,2.2795,228.6857
193,601158,重庆水务,0.4135,0.0784,1.1733,0.2479,39.6767
194,300699,光威复材,0.4114,0.1397,1.2123,0.7596,142.3236
195,600269,赣粤高速,0.406,0.0386,1.3630000000000002,0.0742,18.5236
196,000935,四川双马,0.4049,0.1201,0.9737,1.1268,114.4521
197,002714,牧原股份,0.4028,0.1269,3.2493,0.2748,33.115
198,600317,营口港,0.3992,0.087,1.5703,0.4625,107.2482
199,600593,大连圣亚,0.3987,0.052000000000000005,1.5731,0.1093,16.4368
200,603306,华懋科技,0.3985,0.1056,1.7341,0.9726,115.0542
201,600836,界龙实业,0.3985,0.1003,,0.1374,14.9125
202,002040,南京港,0.3983,0.0458,1.7525,0.1474,39.0776
203,600213,亚星客车,0.3982,0.1555,59.4667,0.1649,23.6433
204,300488,恒锋工具,0.3982,0.0821,1.1253,0.5978,104.1902
205,600897,厦门空港,0.3976,0.1199,1.2914,0.8766,90.3562
206,603393,新天然气,0.3955,0.0842,1.2941,0.2442,99.837
207,002947,恒铭达,0.3955,0.1174,1.3469,1.0562,107.1974
208,603105,芯能科技,0.3953,0.0437,2.5053,0.1001,18.0855
209,000888,峨眉山A,0.39299999999999996,0.1133,1.8432,0.6601,112.6499
210,300529,健帆生物,0.3929,0.1648,0.9158,1.2214,148.4605
211,600933,爱柯迪,0.3919,0.145,2.5012,0.6252,109.2045
212,300443,金雷股份,0.3916,0.147,2.3117,0.9365,109.5601
213,300402,宝色股份,0.3908,0.1157,15.2117,0.1691,17.1598
214,300394,天孚通信,0.3902,0.1161,1.1825,0.9537,110.0139
215,601200,上海环境,0.3897,0.0459,1.636,0.0833,21.7914
216,000752,*ST西发,0.3886,0.0759,,0.1504,16.6338
217,000672,上峰水泥,0.3883,0.2115,1.1309,0.4863,51.8638
218,000061,农产品,0.3881,0.0432,3.3444,0.0671,11.378
219,601101,昊华能源,0.3875,0.0699,2.1372,0.1623,35.2277
220,002296,辉煌科技,0.3862,0.0625,2.0492,0.3648,39.4691
221,000862,银星能源,0.3861,0.0403,16.9707,0.0561,24.9529
222,688101,三达膜,0.3861,0.075,0.8813,0.1972,30.2751
223,603881,数据港,0.3856,0.0652,2.2978,0.0973,16.4065
224,001965,招商公路,0.3852,0.0249,0.5870000000000001,0.0641,37.8191
225,600684,珠江实业,0.3841,0.0501,7.0141,0.0675,18.6247
226,603160,汇顶科技,0.3824,0.2348,1.0449,0.9418,95.5692
227,002327,富安娜,0.3817,0.1517,2.6044,0.6608,67.1879
228,002518,科士达,0.3816,0.1584,2.7145,0.4424,50.6156
229,300306,远方信息,0.3812,0.0687,0.8594,0.6597,84.662
230,000430,张家界,0.3807,0.0464,3.0897,0.1195,45.6862
231,002159,三特索道,0.3782,0.0629,7.2204,0.1008,18.63
232,000993,闽东电力,0.377,0.0507,0.8883,0.12,26.7765
233,600750,江中药业,0.3767,0.1424,1.6345,1.0133,115.0128
234,603637,镇海股份,0.3753,0.2139,5.971,0.7346,75.7356
235,600854,春兰股份,0.3738,0.027000000000000003,1.2796,0.222,22.8869
236,002095,生意宝,0.3729,0.0698,3.0881,0.2315,23.8695
237,002677,浙江美大,0.371,0.2295,1.3915,0.8613,87.5787
238,300192,科斯伍德,0.3699,0.1566,1.9115,0.3806,61.5693
239,603229,奥翔药业,0.3691,0.08900000000000001,1.4933,0.3673,38.4797
240,600720,祁连山,0.3689,0.1855,1.725,0.619,66.8525
241,300572,安车检测,0.3684,0.1515,1.4506,0.3383,33.8685
242,603199,九华旅游,0.3659,0.1081,1.4240000000000002,0.6837,75.7239
243,300559,佳发教育,0.3656,0.1254,0.9499,0.6725,67.5758
244,603729,龙韵股份,0.3654,0.1657,,0.7643,76.4314
245,002466,天齐锂业,0.3645,0.0283,2.2335,0.0377,25.9505
246,600811,东方集团,0.3626,0.0712,8.8032,0.1285,17.8811
247,603811,诚意药业,0.3618,0.1927,1.8242,0.9016,92.7505
248,000582,北部湾港,0.3617,0.0715,1.55,0.1989,34.2581
249,603896,寿仙谷,0.3617,0.1003,2.1809,0.7482,83.9083
250,002071,长城影视,0.3614,0.0467,,0.0554,6.3772
251,002275,桂林三金,0.3593,0.1238,1.225,0.7816,115.2499
252,603693,江苏新能,0.359,0.0469,1.7,0.1179,40.8034
253,300653,正海生物,0.3587,0.1126,0.9069,0.8974,109.7444
254,600390,五矿资本,0.3561,0.0143,0.5902,0.0204,2.5046
255,001979,招商蛇口,0.3558,0.0172,1.5586,0.0228,3.0528
256,002294,信立泰,0.3542,0.161,1.8281,1.1323,167.3395
257,000753,漳州发展,0.3542,0.1178,12.5716,0.1997,26.4113
258,603886,元祖股份,0.3541,0.2213,2.3007,0.4713,47.5261
259,600050,中国联通,0.3536,0.1345,7.8733,0.3095,35.8101
260,300489,中飞股份,0.3536,0.0552,,0.2222,30.9734
261,002256,兆新股份,0.3531,0.0381,,0.1037,24.2715
262,000671,阳光城,0.353,0.0364,4.496,0.0432,6.3236
263,300467,迅游科技,0.3496,0.0461,0.8643,0.2731,31.6044
264,603505,金石资源,0.3495,0.1171,1.1363,0.2905,39.9129
265,600346,恒力石化,0.3488,0.1573,3.9097,0.1949,31.0186
266,300049,福瑞股份,0.3481,0.10800000000000001,4.7477,0.6612,104.4644
267,300090,盛运环保,0.3473,0.0155,,0.0149,2.1421
268,603167,渤海轮渡,0.3468,0.0855,1.2257,0.2602,46.5096
269,600763,通策医疗,0.3447,0.1901,1.0974,0.7311,169.3807
270,000861,海印股份,0.3434,0.0537,4.582,0.0837,20.589000000000002
271,002077,大港股份,0.3426,0.0321,,0.0569,7.3588
272,603040,新坐标,0.3426,0.0975,0.9089,1.1787,142.5428
273,002672,东江环保,0.3416,0.0856,2.2912,0.165,19.5415
274,600026,中远海能,0.3411,0.0541,4.5157,0.0969,28.0183
275,688088,虹软科技,0.34,0.0524,0.9907,0.565,60.8463
276,600746,江苏索普,0.3398,0.1467,,0.9221,115.3822
277,688020,方邦股份,0.3384,0.0508,0.7138,3.3268,332.67699999999996
278,002751,易尚展示,0.3375,0.0852,3.7821,0.1327,15.1353
279,300183,东软载波,0.3374,0.0567,1.8831,0.6271,70.202
280,300200,高盟新材,0.3368,0.1353,1.7632,1.1463,120.5496
281,002299,圣农发展,0.3362,0.2441,1.2687,0.6889,73.6682
282,600798,宁波海运,0.3355,0.0778,1.8988,0.2185,73.6097
283,002170,芭田股份,0.3351,0.1565,31.3705,0.3685,45.595
284,002320,海峡股份,0.3351,0.0725,1.641,1.1645,133.0153
285,000962,东方钽业,0.3339,0.0937,8.6736,0.3284,85.1973
286,603585,苏利股份,0.3336,0.1692,1.4011,1.7445,181.0937
287,600368,五洲交通,0.3331,0.0481,0.6254,0.0779,38.6879
288,600508,上海能源,0.3328,0.1083,2.9786,0.2637,35.3116
289,000655,金岭矿业,0.3327,0.1185,1.9378,1.2308,141.6465
290,600590,泰豪科技,0.3325,0.0878,6.858,0.1374,14.8397
291,603429,集友股份,0.3319,0.0956,1.3407,0.4061,43.5164
292,002451,摩恩电气,0.3314,0.0611,1.9301,0.1252,17.377
293,002746,仙坛股份,0.3312,0.2132,1.2038,0.9734,97.7755
294,600566,济川药业,0.3309,0.2107,1.3652,0.6707,92.1191
295,300623,捷捷微电,0.3308,0.0947,1.1347,0.892,103.6055
296,603738,泰晶科技,0.3299,0.1162,19.5932,0.37799999999999995,51.1855
297,002252,上海莱士,0.32899999999999996,0.0534,1.0423,1.9119,230.9844
298,000688,国城矿业,0.3275,0.1001,1.3847,0.5692,61.3064
299,000428,华天酒店,0.3265,0.0418,,0.0618,9.9124
300,300685,艾德生物,0.3256,0.1335,1.2338,0.9319,96.0452
301,300258,精锻科技,0.3251,0.096,1.7533,0.2778,44.29
302,600283,钱江水利,0.3249,0.054000000000000006,6.0674,0.0978,18.3213
303,600714,金瑞矿业,0.3239,0.0588,30.57,0.6587,73.6014
304,000890,法尔胜,0.321,0.0518,,0.055999999999999994,5.9864
305,600749,西藏旅游,0.3205,0.0386,1.9454,0.2302,25.4965
306,002918,蒙娜丽莎,0.3205,0.17,2.825,0.3776,39.591
307,603305,旭升股份,0.3202,0.1072,1.8283,0.2965,61.4752
308,300718,长盛轴承,0.3198,0.1128,1.5865,1.3982,169.3078
309,603986,兆易创新,0.3192,0.1213,1.5677,0.8354,116.2665
310,601088,中国神华,0.3191,0.1012,1.2931,0.3884,59.0358
311,603019,中科曙光,0.3186,0.1318,7.9148,0.17800000000000002,37.8934
312,600518,ST康美,0.3183,0.0459,108.1571,0.0753,14.0436
313,603025,大豪科技,0.3172,0.1227,1.1245,1.5828,160.4488
314,603318,派思股份,0.317,0.0475,,0.1073,18.9668
315,601872,招商轮船,0.3166,0.0583,4.2191,0.0972,19.8726
316,688089,嘉必优,0.3163,0.1167,0.7556,1.5169,181.5548
317,002481,双塔食品,0.3162,0.1113,3.4566,0.2751,27.9259
318,300356,光一科技,0.3157,0.0438,18.801,0.1205,25.8955
319,300357,我武生物,0.3151,0.1147,0.6488,2.1834,258.3451
320,000539,粤电力A,0.3147,0.0916,3.5774,0.1664,36.8977
321,000877,天山股份,0.3144,0.1359,1.7069999999999999,0.3378,46.5547
322,300750,宁德时代,0.3143,0.1072,2.7458,0.185,23.5384
323,600801,华新水泥,0.3137,0.1984,1.3128,0.5125,74.4573
324,000532,华金资本,0.3136,0.0326,3.2849,0.0522,6.6649
325,300558,贝达药业,0.3128,0.0971,2.0019,0.2395,56.6819
326,603587,地素时尚,0.3127,0.1444,1.1112,1.0137,105.5546
327,000615,京汉股份,0.3124,0.0405,81.2315,0.0517,5.8711
328,600521,华海药业,0.3122,0.1062,2.3077,0.2061,24.6854
329,002489,浙江永强,0.3121,0.1637,2.6779,0.4101,41.1377
330,601107,四川成渝,0.3108,0.0387,1.2445,0.0681,29.1475
331,600795,国电电力,0.3106,0.0715,4.3336,0.1055,29.9753
332,000509,*ST华塑,0.3096,0.0701,0.8967,0.0892,8.9769
333,300519,新光药业,0.3094,0.0786,0.9523,1.0143,121.9312
334,300138,晨光生物,0.3092,0.2062,4.9253,0.4414,58.1898
335,601225,陕西煤业,0.3074,0.1253,1.1889,0.322,61.7654
336,600548,深高速,0.3071,0.0295,0.5518,0.0559,20.3207
337,002440,闰土股份,0.307,0.149,1.4804,0.8645,89.5055
338,002519,银河电子,0.3069,0.0801,1.6906,0.3111,33.2551
339,601100,恒立液压,0.306,0.1459,1.2769,0.4166,60.0537
340,600995,文山电力,0.3059,0.1678,1.3005,0.6859999999999999,88.46799999999999
341,000620,新华联,0.3058,0.0302,10.8097,0.036000000000000004,6.0581
342,002357,富临运业,0.3049,0.0787,1.9562,0.1537,23.8281
343,601228,广州港,0.3048,0.0838,2.6478,0.1923,50.5773
344,300418,昆仑万维,0.3044,0.0813,0.7911,0.1446,15.1996
345,000968,蓝焰控股,0.3043,0.0543,0.8829,0.11800000000000001,21.8375
346,600984,建设机械,0.3041,0.0731,1.8230000000000002,0.1208,15.7206
347,600815,*ST厦工,0.303,0.1115,,0.0979,10.7033
348,600053,九鼎投资,0.303,0.0383,0.7694,0.07200000000000001,8.4241
349,600054,黄山旅游,0.3028,0.0757,1.0504,0.8047,97.9286
350,603043,广州酒家,0.302,0.2232,2.2452,0.6526,69.4759
351,600885,宏发股份,0.3016,0.14800000000000002,2.0464,0.3846,41.3817
352,600657,信达地产,0.3012,0.0259,3.8217,0.0327,4.4797
353,000156,华数传媒,0.3002,0.0494,1.4884,0.1716,25.601
354,603596,伯特利,0.2994,0.1599,1.8297,0.3919,47.3874
355,000089,深圳机场,0.299,0.0601,1.7194,0.4204,43.6417
356,300345,红宇新材,0.2973,0.049,0.6294,0.3432,38.6244
357,002612,朗姿股份,0.2972,0.1053,3.4485,0.2889,37.9122
358,300456,耐威科技,0.2968,0.0361,3.2068,0.1724,23.6837
359,000488,晨鸣纸业,0.2952,0.0624,5.8157,0.0823,10.7068
360,002568,百润股份,0.2947,0.1317,1.3112,0.8755,102.9647
361,300277,海联讯,0.2944,0.0655,4.3068,0.1711,17.2248
362,002868,绿康生化,0.2944,0.0726,1.8279,0.4393,79.3089
363,603308,应流股份,0.2943,0.0521,4.0243,0.0933,11.8059
364,002038,双鹭药业,0.2938,0.0882,0.934,1.0312,110.2993
365,002643,万润股份,0.2932,0.0998,1.4777,0.6897,73.1271
366,300179,四方达,0.2928,0.0966,1.262,0.4236,48.8366
367,601111,中国国航,0.292,0.1042,3.9595,0.1607,39.9353
368,000568,泸州老窖,0.2915,0.1254,0.8765,0.4202,62.0151
369,300043,星辉娱乐,0.2914,0.0965,1.7584,0.1913,28.0939
370,002772,众兴菌业,0.2912,0.0452,5.6092,0.096,67.3494
371,600969,郴电国际,0.29100000000000004,0.0504,5.5236,0.0703,26.6886
372,600512,腾达建设,0.2909,0.0726,0.9874,0.1454,17.7181
373,600863,内蒙华电,0.2907,0.0681,2.5644,0.1107,23.5683
374,002690,美亚光电,0.29,0.1164,0.7586,0.8092,95.1472
375,603657,春光科技,0.2898,0.1204,1.5249,0.9569,100.0252
376,000661,长春高新,0.2896,0.1426,0.8858,0.462,48.9263
377,603166,福达股份,0.2892,0.0993,3.5502,0.3063,37.3329
378,002245,澳洋顺昌,0.289,0.1018,5.126,0.1765,26.6292
379,002007,华兰生物,0.2888,0.1059,0.75,1.1299,112.9903
380,002662,京威股份,0.2886,0.0971,,0.2652,26.6325
381,600132,重庆啤酒,0.2877,0.2378,1.3173,0.3911,44.0707
382,600185,格力地产,0.287,0.0307,1.9573,0.0408,13.4203
383,300370,安控科技,0.2868,0.0517,308.524,0.0706,7.9925
384,002366,台海核电,0.2866,0.0309,1.7654,0.0568,6.7973
385,002056,横店东磁,0.2866,0.1695,2.7399,0.4655,49.8756
386,600273,嘉化能源,0.2865,0.1406,1.2311,0.8637,95.8031
387,002937,兴瑞科技,0.2861,0.1984,2.0815,1.0163,101.6269
388,300476,胜宏科技,0.2861,0.1274,2.1352,0.2729,27.5825
389,688028,沃尔德,0.2861,0.0598,1.1868,1.5289,152.8864
390,600037,歌华有线,0.2856,0.0321,1.0963,0.1828,28.4706
