,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
0,600732,爱旭股份,13.148,0.0896,30.1083,0.1427,35.1436
1,000056,皇庭国际,11.4011,0.0199,,0.0216,2.2467
2,600555,海航创新,8.5655,0.005,0.7483,0.0148,1.5463
3,000545,金浦钛业,7.4895,0.4815,,0.4957,49.5738
4,000534,万泽股份,5.6631,0.0522,,0.0967,10.700999999999999
5,002016,世荣兆业,5.6548,0.1004,,0.1945,23.1957
6,600696,ST岩石,5.5384,0.0439,,0.2007,20.0655
7,000996,中国中期,4.3074,0.1635,27.4981,1.5943,159.4289
8,600683,京投发展,4.2233,0.0423,17.2801,0.0578,7.2113
9,000507,珠海港,4.1996,0.1097,,0.2971,49.614
10,000036,华联控股,3.9541,0.1135,10.9162,0.2259,36.4042
11,000609,中迪投资,3.9007,0.0121,,0.0532,5.3184
12,600506,香梨股份,3.1719999999999997,0.0214,,0.1041,12.3179
13,600076,康欣新材,2.8746,0.0171,,0.0323,3.2285
14,002075,沙钢股份,2.7429,0.0211,,0.0155,1.5882
15,600094,大名城,2.6715,0.1957,3.4458,0.3599,35.9876
16,600703,三安光电,2.6669,0.1647,3.0276,0.4734,119.1487
17,000732,泰禾集团,2.3281,0.0326,10.425,0.0431,5.2948
18,000886,海南高速,2.2456,0.03,8.2574,0.1599,19.7782
19,000001,平安银行,2.108,0.0139,5.4556,0.0144,
20,000712,锦龙股份,2.0893,0.0293,0.6498,0.0787,29.6864
21,600322,天房发展,1.9443,0.0375,9.9921,0.0602,8.226
22,600368,五洲交通,1.8837,0.0304,3.5665,0.0745,20.1338
23,600325,华发股份,1.4038,0.043,6.7295,0.0595,11.1108
24,600106,重庆路桥,1.3687,0.0214,4.1764,0.0291,32.7611
25,002133,广宇集团,1.2877,0.0341,12.2162,0.0463,6.8624
26,600681,百川能源,1.2422,0.0238,,0.0031,0.3288
27,002244,滨江集团,1.1704,0.0269,2.9229,0.0344,4.4634
28,600187,国中水务,1.1664,0.0454,7.8317,0.0959,18.3759
29,600599,熊猫金控,1.1302,0.1664,7.681,0.3389,33.893
30,000669,金鸿控股,1.0876,0.08900000000000001,,0.384,38.4975
31,600107,美尔雅,1.0156,0.064,18.4862,0.1014,10.2246
32,600035,楚天高速,0.9769,0.0542,2.035,0.1662,24.250999999999998
33,000547,航天发展,0.9472,0.0388,7.4981,0.1263,12.7
34,000995,*ST皇台,0.9361,0.0366,11.4601,0.0712,7.1244
35,000040,东旭蓝天,0.8824,0.0732,7.8999,0.1112,14.7735
36,600836,界龙实业,0.8706,0.0954,1241.9274,0.1287,13.6543
37,300401,花园生物,0.8572,0.1247,1.5044,0.2601,26.0827
38,600365,通葡股份,0.8521,0.0754,39.9635,0.1752,17.5238
39,600900,长江电力,0.8319,0.0153,20.2778,0.0251,11.628
40,300086,康芝药业,0.8261,0.1388,1.8803,0.6411,64.4662
41,600455,博通股份,0.8245,0.0499,,0.0588,6.8602
