,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
0,600816,安信信托,7.4811,0.16,1.4848,0.4748,62.1981
1,600705,中航资本,2.2603,0.0534,2.154,0.0633,7.5999
2,600790,轻纺城,2.2064,0.1462,4.6388,0.267,26.8762
3,000975,银泰黄金,1.8877,0.2916,29.6922,0.7279,72.7912
4,000005,世纪星源,1.8052,0.136,8.1499,0.2815,28.1639
5,600730,中国高科,1.5656,0.3272,26.2051,0.5726,80.4779
6,600421,*ST仰帆,1.4092,0.4022,0.5788,0.3145,31.5625
7,000517,荣安地产,1.4005,0.2684,6.787000000000001,0.3632,38.9924
8,600817,ST宏盛,1.2602,0.0684,0.0296,0.1023,110.0076
9,000609,中迪投资,1.0628,0.1122,2.1505,0.3504,35.2831
10,000886,海南高速,0.9494,0.1092,3.5469,0.8714,87.1374
11,600167,联美控股,0.8802,0.1934,3.9456,0.2932,29.3209
12,300589,江龙船艇,0.8796,0.4208,13.8104,0.4776,47.918
13,600900,长江电力,0.8324,0.1382,2.073,0.2671,43.168
14,002039,黔源电力,0.8255,0.0917,5.9341,0.1181,79.2597
15,603797,联泰环保,0.8238,0.1192,4.3443,0.1808,100.321
16,603817,海峡环保,0.823,0.1889,2.1555,0.9566,99.6899
17,600794,保税科技,0.8097,0.1412,1.8312,0.2428,26.235
18,601199,江南水务,0.7999,0.165,3.0106,0.5326,58.1212
19,603258,电魂网络,0.7829999999999999,0.9146,1.2962,2.6039,260.3894
20,000722,湖南发展,0.7748,0.0936,1.2762,5.7017,612.8335
21,600996,贵广网络,0.7615,0.2772,15.8062,0.3639,51.4801
22,300215,电科院,0.7548,0.11900000000000001,1.8642,0.2534,51.3924
23,603393,新天然气,0.7415,0.6555,3.7195,1.7147,225.3596
24,000791,甘肃电投,0.7354,0.0877,3.3546,0.1182,78.7905
25,000828,东莞控股,0.7307,0.1072,1.5176,0.3271,61.7702
26,601200,上海环境,0.7291,0.0617,3.5963,0.1146,44.2588
27,600106,重庆路桥,0.7122,0.0427,0.9849,0.0695,49.6999
28,000006,深振业A,0.7092,0.2335,3.4653,0.3765,48.2156
29,002244,滨江集团,0.7039,0.1176,3.6310000000000002,0.1471,18.6105
30,600035,楚天高速,0.6928,0.055999999999999994,3.3855,0.0821,36.7209
31,603444,吉比特,0.6920000000000001,0.391,1.0539,0.7086,76.6037
32,601020,华钰矿业,0.6829999999999999,0.4037,1.5246,0.9482,155.4051
33,600083,博信股份,0.6799,0.1832,,0.3826,40.1086
34,600033,福建高速,0.6774,0.0831,2.9378,0.1517,52.6569
35,300144,宋城演艺,0.6748,0.1237,1.5426,1.4851,167.3647
36,600242,中昌数据,0.669,0.1428,28.9825,0.1717,25.61
37,601016,节能风电,0.667,0.0625,2.5098,0.0902,44.5129
38,600025,华能水电,0.6633,0.0603,2.6792,0.0752,33.1374
39,601985,中国核电,0.6438,0.0667,2.4994,0.084,45.4275
40,002357,富临运业,0.64,0.2036,2.458,0.5773,57.942
41,601908,京运通,0.6377,0.0812,4.9066,0.4437,48.8738
42,601518,吉林高速,0.634,0.1312,1.643,0.3709,136.8019
43,002573,清新环境,0.6322,0.0885,2.3479,0.4358,95.279
44,002693,双成药业,0.6187,0.0905,1.1797,1.966,321.6146
45,600291,西水股份,0.6165,0.0184,0.7982,0.027000000000000003,2.9267
46,000900,现代投资,0.6128,0.0882,1.6147,0.1686,24.4235
47,002818,富森美,0.6019,0.1731,1.2737,0.3495,54.4296
48,600936,广西广电,0.5993,0.2404,2.9295,0.3707,51.7176
49,002344,海宁皮城,0.5962,0.217,1.8630000000000002,0.4226,43.8109
50,300533,冰川网络,0.5904,0.44,1.1592,0.9566,95.9367
51,600012,皖通高速,0.5893,0.1156,1.5629,0.3263,143.7215
52,603377,东方时尚,0.5873,0.3931,2.1413,0.6993,95.2868
53,600162,香江控股,0.5808,0.125,35.4481,0.1469,17.543
54,002492,恒基达鑫,0.5804,0.10300000000000001,1.6161,0.5521,122.8373
55,002653,海思科,0.5794,0.2388,1.0490000000000002,1.9487,236.3397
56,000897,*ST津滨,0.5703,0.1348,23.0423,0.1825,23.2743
57,000681,视觉中国,0.5654,0.1048,1.6306,0.5275,89.0573
58,000429,粤高速A,0.5618,0.0472,3.0875,0.0772,22.4865
59,600323,瀚蓝环境,0.5617,0.1073,2.5896,0.2131,68.5206
60,600959,江苏有线,0.5608,0.1469,3.1129,0.4154,42.7251
61,600674,川投能源,0.5589,0.0405,1.3622,0.0925,44.6451
62,000301,东方盛虹,0.5573,0.1362,3.0568,0.5491,69.3171
63,300475,聚隆科技,0.5567,0.3894,2.2913,1.0504,121.9971
64,603528,多伦科技,0.5567,0.2394,2.2157,0.3378,34.2702
65,603568,伟明环保,0.551,0.0881,1.868,0.1207,50.873999999999995
66,600269,赣粤高速,0.5429,0.0753,1.5762,0.1532,25.4182
67,002621,美吉姆,0.5417,0.0953,1.7165,1.9439,194.3917
68,300318,博晖创新,0.5387,0.0874,1.2394,1.4503,153.0734
69,600415,小商品城,0.5368,0.1061,2.7369,0.1935,23.068
70,000531,穗恒运A,0.5367,0.2137,5.7268,0.3108,37.3755
71,603860,中公高科,0.5333,0.2998,1.1514,1.0665,106.6807
72,000546,金圆股份,0.5327,0.1496,11.6992,0.2608,28.9448
73,603888,新华网,0.5126,0.1692,1.2494,0.3941,245.7122
74,002253,川大智胜,0.5113,0.1078,1.6117,0.662,74.6491
75,300093,金刚玻璃,0.5106,0.1531,6.6957,0.531,54.4523
76,002007,华兰生物,0.5087,0.16699999999999998,1.5753,3.7523,375.2255
77,000665,湖北广电,0.5084,0.1665,2.9982,0.4886,55.3797
78,300183,东软载波,0.5073,0.1404,0.8643,3.2377,374.2184
79,300326,凯利泰,0.5066,0.1095,0.9278,2.0329,211.7047
80,600139,西部资源,0.504,0.1429,1.4581,1.0847,127.65799999999999
81,300467,迅游科技,0.5012,0.3635,1.4674,1.6327,185.7321
82,002750,龙津药业,0.5005,0.2477,0.9098,0.6459999999999999,70.5981
83,601158,重庆水务,0.4994,0.1105,1.0491,0.3578,117.2612
84,600749,西藏旅游,0.4984,0.0719,6.763,0.1775,50.3271
85,601368,绿城水务,0.4977,0.0898,2.3701,0.1191,30.744
86,002772,众兴菌业,0.4966,0.1689,1.4777,0.4537,173.9157
87,601828,美凯龙,0.4963,0.0451,1.214,0.0971,37.172
88,600007,中国国贸,0.4948,0.1046,2.5563,0.2096,115.4366
89,300488,恒锋工具,0.4944,0.2836,1.1734,1.4357,171.5424
90,600177,雅戈尔,0.493,0.1061,3.1913,0.1488,15.8709
91,300494,盛天网络,0.4908,0.5481,0.9157,4.2529,434.5412
92,600548,深高速,0.4883,0.0632,2.1066,0.1148,39.3531
93,600579,克劳斯,0.4814,0.1895,21.2617,0.1454,14.5604
94,300670,大烨智能,0.4812,0.018000000000000002,1.9924,0.0815,9.0987
95,300529,健帆生物,0.4798,0.35200000000000004,1.2022,2.3699,325.4327
96,002568,百润股份,0.4792,0.1208,1.022,5.9301,593.0083
97,601969,海南矿业,0.4779,0.2449,1.4966,0.6809,123.1055
98,300558,贝达药业,0.4779,0.5720000000000001,1.4208,1.6879,210.2114
99,000616,海航投资,0.4752,0.1044,3.8884,0.1591,29.3718
100,000415,渤海租赁,0.475,0.0394,1.8763,0.0579,23.0042
101,300623,捷捷微电,0.4743,0.2526,1.3256,2.6556,390.5111
102,000603,盛达资源,0.4741,0.4164,0.8059999999999999,1.6976,178.5044
103,600020,中原高速,0.4695,0.0601,3.5486,0.077,19.416
104,000718,苏宁环球,0.4673,0.1076,2.398,0.1473,18.0446
105,603025,大豪科技,0.4673,0.3418,1.4796,2.9249,296.8113
106,600252,中恒集团,0.4659,0.1946,1.2692,0.6434,91.6261
107,000736,中交地产,0.465,0.105,2.4427,0.2609,36.4702
108,002033,丽江股份,0.4633,0.1634,1.3936,0.41700000000000004,88.1317
109,600009,上海机场,0.4623,0.1124,1.2701,0.6503,253.2745
110,600663,陆家嘴,0.4596,0.0521,1.4512,0.0912,10.7852
111,600675,中华企业,0.4586,0.0636,2.5441,0.0851,14.1414
112,600168,武汉控股,0.4567,0.0372,2.2662,0.0915,19.7169
113,603378,亚士创能,0.4556,0.5504,2.8921,0.7321,82.2853
114,600637,东方明珠,0.455,0.2376,1.8535,1.2438,127.3266
115,000598,兴蓉环境,0.4547,0.1172,1.3471,0.2452,44.9604
116,000752,*ST西发,0.4545,0.188,3.1686,1.3591,140.6098
