,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
0,000638,万方发展,4.5504,0.4756,51.7689,0.5986,65.6789
1,600730,中国高科,3.255,0.0418,0.3387,0.0745,16.9748
2,002016,世荣兆业,1.7719,0.3532,28.9662,0.47100000000000003,47.3218
3,000611,*ST天首,1.6222,0.1161,9.4348,0.2182,21.8223
4,300293,蓝英装备,1.5904,0.2416,18.7207,0.5433,56.597
5,600149,ST坊展,1.5269,0.1209,,1.0267,102.6734
6,600325,华发股份,1.4339,0.1676,13.3566,0.2105,44.3679
7,600777,新潮能源,1.1214,0.0448,,0.4366,47.3902
8,000548,湖南投资,1.1049,0.0984,4.6719,0.2819,28.2711
9,000011,深物业A,1.0936,0.3384,6.3463,0.5308,54.852
10,000301,东方盛虹,1.0788,0.1722,5.8122,0.5699,81.0176
11,600234,ST山水,1.0490000000000002,0.0434,1.6757,0.0566,8.1612
12,002039,黔源电力,1.028,0.1128,8.2282,0.1481,168.2441
13,600503,华丽家族,1.0198,0.1492,8.3961,0.3519,35.3176
14,600202,哈空调,0.9744,0.1348,,0.2096,33.98
15,000036,华联控股,0.9683,0.2162,1.5541,0.3689,40.5266
16,600519,贵州茅台,0.9637,0.3316,2.0887,1.0112,101.1637
17,600026,中远海能,0.9348,0.2095,6.2184,0.3973,167.3999
18,000897,*ST津滨,0.9207,0.1228,98.0995,0.1604,19.2207
19,000631,顺发恒业,0.909,0.1986,9.1504,0.2996,40.7186
20,600252,中恒集团,0.8955,0.2305,3.0565,1.2849,166.7469
21,002127,南极电商,0.8779,0.2235,1.5091,0.9479,94.786
22,600748,上实发展,0.8712,0.1618,7.5872,0.2285,37.5231
23,000402,金融街,0.8606,0.1514,6.0683,0.2091,54.1513
24,600020,中原高速,0.8568,0.0697,4.4865,0.0934,24.7628
25,600683,京投发展,0.8537,0.1757,6.7773,0.1998,30.7248
26,603797,联泰环保,0.8475,0.0759,2.688,0.11,36.1322
27,000965,天保基建,0.8367,0.1649,4.7642,0.3731,65.7181
28,600368,五洲交通,0.8317,0.0939,5.6276,0.1283,63.3702
29,600641,万业企业,0.8313,0.341,3.6673,0.7774,78.1442
30,601016,节能风电,0.8044,0.0635,4.2266,0.1047,44.6422
31,600900,长江电力,0.7967,0.1304,1.8622,0.2289,62.7748
32,600350,山东高速,0.7911,0.1473,2.2964,0.3306,93.4872
33,600106,重庆路桥,0.7708,0.0343,0.7964,0.07,61.8517
34,300664,鹏鹞环保,0.7587,0.1506,2.0448,0.3551,62.5923
35,600639,浦东金桥,0.7518,0.0609,1.7939,0.1178,21.1896
36,600732,爱旭股份,0.7496,0.2262,5.8599,0.5806,58.0587
37,688321,微芯生物,0.7395,0.1471,11.6927,0.3209,56.5902
38,600622,光大嘉宝,0.7365,0.1212,5.9866,0.2055,23.5156
39,600025,华能水电,0.7307,0.0521,11.5198,0.0666,20.2574
40,002951,金时科技,0.7305,0.5169,2.1411,0.9026,91.757
41,603817,海峡环保,0.7218,0.1361,2.4707,0.2891,44.0414
42,600033,福建高速,0.7213,0.1015,2.0557,0.2351,110.4565
43,000014,沙河股份,0.7158,0.2371,15.2617,0.4117,59.3022
44,600012,皖通高速,0.7012,0.1336,1.9277,0.4735,185.2139
45,002818,富森美,0.6868,0.1727,1.5084,0.8036,82.635
46,600035,楚天高速,0.6848,0.0981,2.2523,0.1919,80.6273
47,002930,宏川智慧,0.6825,0.1327,2.985,0.3175,122.5228
48,000429,粤高速A,0.6811,0.1197,1.6414,0.2662,124.4941
49,000502,绿景控股,0.6803,0.3272,4.8327,0.5486,54.8554
50,002244,滨江集团,0.675,0.265,6.6622,0.3884,48.3382
51,002425,凯撒文化,0.6749,0.0834,2.5618,0.4687,54.4728
52,601698,中国卫通,0.6719,0.0999,2.2026,0.4112,60.0338
53,600163,中闽能源,0.6714,0.0853,2.2279,0.182,74.2315
54,300175,朗源股份,0.6655,0.3266,10.1329,0.9747,103.0003
55,600236,桂冠电力,0.664,0.1438,1.9569,0.2329,104.7889
56,600052,浙江广厦,0.6628,0.2568,3.2262,0.4718,49.2793
57,000667,美好置业,0.6559,0.1897,5.1764,0.3013,48.496
58,600886,国投电力,0.6514,0.0938,2.4259,0.1301,51.7927
