,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
0,600381,青海春天,90.9281,0.0101,,0.0099,2.2911
1,000838,财信发展,15.6131,0.0525,,0.0645,10.0388
2,000609,中迪投资,12.6442,0.0509,,0.1254,12.5646
3,600734,实达集团,9.8678,0.2123,,0.2515,26.4589
4,600291,西水股份,5.5067,0.0574,9.6445,0.0822,9.2911
5,600159,大龙地产,4.4453,0.1541,179.4031,0.3246,43.422
6,600145,*ST新亿,3.9339999999999997,0.1967,11.1916,1.0552,105.5192
7,600634,*ST富控,2.8081,0.0192,,0.0899,8.9883
8,000668,荣丰控股,2.4783,0.0862,34.3164,0.2613,33.7778
9,600766,园城黄金,1.9571,0.0046,,0.0052,0.555
10,600265,ST景谷,1.8943,0.1408,,0.1417,14.7453
11,601518,吉林高速,1.7084,0.1487,4.6129,0.3705,84.9422
12,000514,渝开发,1.6431,0.0682,8.3163,0.121,17.9149
13,600506,香梨股份,1.4284,0.0953,23.7076,1.5456,367.0213
14,600053,九鼎投资,1.2469,0.0633,35.1723,0.0838,10.0053
15,000038,深大通,1.1939,0.0558,,0.0805,8.0893
16,000029,深深房A,1.0897,0.0829,26.7404,0.1298,17.8528
17,600247,ST成城,1.0478,0.0794,30.0452,0.1725,17.2698
18,000007,全新好,1.0062,0.1125,,0.1787,17.8681
19,600239,云南城投,1.0061,0.0364,,0.045,6.2374
20,300251,光线传媒,0.9738,0.185,2.636,1.1465,114.7868
21,002506,协鑫集成,0.9645,0.0397,,0.0448,6.7648
22,600751,海航科技,0.9344,0.1977,,0.2549,26.1242
23,300803,指南针,0.9159999999999999,0.1917,,0.297,32.3613
24,600770,综艺股份,0.9078,0.0307,,0.0957,19.4228
25,000037,深南电A,0.8938,0.0908,,0.1277,12.9616
26,601199,江南水务,0.8537,0.0779,3.3325,0.2101,22.8262
27,600078,澄星股份,0.8405,0.21600000000000003,19.2359,0.3589,37.0509
28,000900,现代投资,0.8373,0.055999999999999994,2.7880000000000003,0.1013,27.5122
29,300080,易成新能,0.8161,0.0845,,0.2048,21.4502
30,600641,万业企业,0.8068,0.0488,7.1244,0.0776,14.8473
31,300144,宋城演艺,0.8059999999999999,0.0658,1.5755,0.9846,103.2456
32,600962,国投中鲁,0.7902,0.2896,,0.7192,72.3676
33,600033,福建高速,0.7882,0.051,2.5679,0.0945,34.8902
34,600025,华能水电,0.7732,0.0389,2.9598,0.0485,25.8573
35,000638,万方发展,0.7552,0.0512,,0.0655,6.5597
36,002039,黔源电力,0.7514,0.0323,15.0182,0.040999999999999995,24.4287
37,600988,赤峰黄金,0.7437,0.155,2.4635,0.3631,36.3146
38,002351,漫步者,0.7408,0.161,5.4976,2.7797,285.42400000000004
39,600865,百大集团,0.7217,0.0975,14.4729,0.1381,19.8596
40,600724,宁波富达,0.7213,0.055,3.8976,0.0702,9.4851
41,600545,卓郎智能,0.6996,0.0637,25.4752,0.0826,8.9789
42,000828,东莞控股,0.6867,0.0469,1.1883,0.1371,24.1739
43,000791,甘肃电投,0.6793,0.0339,6.0652,0.0458,32.846
44,600749,西藏旅游,0.6748,0.0349,,0.0771,22.5965
45,300316,晶盛机电,0.6696,0.0457,3.1349,0.7138,71.3811
46,601200,上海环境,0.6666,0.0284,2.5734,0.0519,20.046
47,300323,华灿光电,0.6616,0.0357,5.1778,0.1986,20.5585
48,300215,电科院,0.6609,0.0593,1.5893,0.1143,26.0606
49,601828,美凯龙,0.6559999999999999,0.0771,3.3165,0.1067,25.1875
50,600900,长江电力,0.6544,0.0376,2.0623,0.0694,11.3343
51,000415,渤海租赁,0.6489,0.0279,2.2602,0.04,13.5426
52,002208,合肥城建,0.647,0.0784,11.4087,0.1053,14.9056
53,000673,当代东方,0.6395,0.0498,3.0543,0.0568,5.6773
54,000062,深圳华强,0.629,0.0735,4.9639999999999995,0.1078,17.4803
55,300175,朗源股份,0.6231,0.2343,10.5792,1.8234,182.3363
56,000697,炼石航空,0.6226,0.0923,2.2359,0.4493,44.9262
57,600106,重庆路桥,0.6224,0.0174,0.8626,0.0275,45.1551
58,000722,湖南发展,0.6219,0.04,0.8685,2.0453,216.412
59,002344,海宁皮城,0.6062,0.1469,1.7127,0.2929,30.264
60,600593,大连圣亚,0.604,0.0688,,0.1122,26.0759
61,600020,中原高速,0.6,0.0251,3.5287,0.0312,9.0922
62,300308,中际旭创,0.5999,0.0355,1.2904,0.2241,74.5426
63,600674,川投能源,0.5964,0.0202,0.5146,0.0481,23.2886
64,600862,中航高科,0.595,0.066,78.0998,0.0895,11.78
65,300384,三联虹普,0.5941,,2.8879,,
66,600236,桂冠电力,0.5856,0.0642,5.0413,0.0831,50.9107
67,600012,皖通高速,0.5835,0.057,1.2905,0.1609,67.0298
68,600035,楚天高速,0.5764,0.0236,2.0529,0.0347,12.1028
69,600692,亚通股份,0.574,0.1248,13.9268,0.2161,21.9741
70,600325,华发股份,0.5725,0.0286,18.798,0.0388,6.874
71,000603,盛达资源,0.5631,0.1952,0.9927,0.7799,81.3788
72,601985,中国核电,0.563,0.0257,1.9672,0.0327,17.4315
73,000428,华天酒店,0.5619,0.0673,7.9423,0.0893,12.5402
74,002618,丹邦科技,0.5509,0.0474,3.1755,0.1367,17.0116
75,002635,安洁科技,0.5487,0.1181,1.9705,0.9988,100.0121
76,600548,深高速,0.5437,0.0346,1.9944,0.0648,24.9601
77,002489,浙江永强,0.5413,0.2439,3.9622,0.7931,80.3133
78,002492,恒基达鑫,0.537,0.0459,1.5616,0.33299999999999996,112.6701
79,300027,华谊兄弟,0.5359,0.071,0.9971,0.1566,23.0542
80,002357,富临运业,0.5354,0.0983,2.0185,0.2744,27.521
81,600323,瀚蓝环境,0.5338,0.049,2.1199,0.0942,27.1815
