,code,name,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
0,000617,中油资本,37.8014,0.0322,1.973,0.0385,4.0274
1,000627,天茂集团,13.8864,0.1393,9.7992,0.1673,339.10400000000004
2,300059,东方财富,7.9302,0.1896,6.4005,0.2886,29.7666
3,600621,华鑫股份,6.3183,0.0409,60.0866,0.0577,6.7559
4,300023,宝德股份,4.0829,0.8739,,5.3158,559.5962
5,600830,香溢融通,2.2592,0.225,14.4506,2.73,273.0017
6,600605,汇通能源,2.1411,0.3352,11.1635,4.4828,448.2768
7,600318,新力金融,1.2549,0.1162,4.6833,0.2166,38.1998
8,000828,东莞控股,0.909,0.1263,1.3866,0.3389,61.6402
9,002039,黔源电力,0.9082,0.1275,4.4232,0.1884,67.7293
10,600643,爱建集团,0.8719,0.0554,1.1213,0.0928,20.5799
11,600325,华发股份,0.8457,0.1198,8.4539,0.1469,21.7507
12,002903,宇环数控,0.804,0.0854,14.4731,0.8888,107.3725
13,300211,亿通科技,0.7785,0.1473,12.14,1.7589,194.9278
14,603578,三星新材,0.7215,0.2633,3.9825,0.8224,174.3691
15,601698,中国卫通,0.7181,0.1081,2.846,0.6895,104.5565
16,600163,中闽能源,0.7077,0.0912,2.5494,0.1711,43.5157
17,603300,华铁应急,0.7045,0.1569,2.0485,0.2586,34.7916
18,300033,同花顺,0.6998,0.2328,1.358,0.9785,98.0817
19,600777,新潮能源,0.6859999999999999,0.1464,3.8642,0.3378,167.8816
20,000791,甘肃电投,0.6753,0.0807,3.1558,0.1293,68.1908
21,000972,ST中基,0.6692,0.1927,28.1742,0.488,49.465
22,002344,海宁皮城,0.6626,0.0881,3.4805,0.3065,40.6023
23,002930,宏川智慧,0.6586,0.0894,2.2297,0.1909,58.5944
24,600516,方大炭素,0.6518,0.2381,2.253,1.6866,202.6868
25,000429,粤高速A,0.6503,0.1125,1.3718,0.2679,108.8082
26,688222,成都先导,0.6368,0.2648,1.399,1.3615,230.6374
27,601016,节能风电,0.6328,0.067,2.4283,0.1021,51.3077
28,600817,ST宏盛,0.6319,0.1803,8.0597,0.5795,95.8012
29,300408,三环集团,0.6289,0.2,1.9617,1.6149,357.6998
30,300681,英搏尔,0.6271,0.2114,,0.5235,96.0416
31,600012,皖通高速,0.6186,0.1145,1.7208,0.419,86.6509
32,600033,福建高速,0.6164,0.1042,1.6565,0.3292,54.8687
33,600868,梅雁吉祥,0.616,0.0741,2.9736,5.1107,544.9332
34,300215,电科院,0.6155,0.1359,2.9655,0.3249,78.252
35,601518,吉林高速,0.615,0.0737,2.5733,0.1899,82.7536
36,601866,中远海发,0.6037,0.0593,4.9144,0.0712,15.7855
37,600236,桂冠电力,0.5993,0.1233,2.2593,0.20199999999999999,54.6168
38,603508,思维列控,0.5989,0.1087,0.672,0.972,99.7156
39,603444,吉比特,0.5976,0.2969,1.2165,1.3892,161.4923
40,002458,益生股份,0.5957,0.5155,0.9798,4.0007,437.1488
41,688126,沪硅产业,0.5941,0.08900000000000001,,0.1852,39.5475
42,300741,华宝股份,0.5937,0.1549,1.0347,2.6274,264.2532
43,601619,嘉泽新能,0.5929,0.0725,2.2558,0.114,71.2579
44,600159,大龙地产,0.5733,0.1171,5.5317,0.2526,25.6332
45,300251,光线传媒,0.5722,0.1473,1.7104,0.8052,82.792
46,002492,恒基达鑫,0.5581,0.094,3.1248,0.4489,76.3191
47,600455,博通股份,0.5541,0.1333,3.8321,0.1867,18.7617
48,000755,山西路桥,0.5411,0.055999999999999994,3.1941,0.0652,22.0377
49,000838,财信发展,0.5381,0.1032,21.6113,0.1228,14.7762
50,002951,金时科技,0.5353,0.2056,1.7347,1.5764,160.8359
51,000722,湖南发展,0.5297,0.0404,0.9918,0.6973,231.0208
52,001965,招商公路,0.5265,0.0474,0.8858,0.1166,38.5439
53,603393,新天然气,0.5227,0.1406,1.5374,0.4214,119.7909
54,600603,广汇物流,0.5117,0.0913,1.8029,0.1576,22.3173
55,300401,花园生物,0.5102,0.1763,1.0664,1.089,110.1098
56,601155,新城控股,0.5076,0.0943,3.2694,0.1089,12.3727
57,601816,京沪高铁,0.5076,0.0903,1.4009,0.634,304.3679
58,003816,中国广核,0.5026,0.0789,2.0696,0.1211,45.6578
59,002818,富森美,0.5024,0.1358,1.015,0.8059,81.4315
60,000099,中信海直,0.4886,0.1306,3.627,0.31,52.9231
61,300777,中简科技,0.4837,0.0942,0.8302,0.5052,64.5532
62,600886,国投电力,0.4797,0.0906,2.3312,0.1354,59.4806
63,300770,新媒股份,0.4641,0.1704,1.1692,0.8749,91.3224
64,002296,辉煌科技,0.4574,0.1236,3.5093,0.7401,78.5369
65,001872,招商港口,0.4538,0.0351,0.6737,0.0892,25.0447
66,000862,银星能源,0.4529,0.0657,23.9644,0.0917,33.999
67,300345,红宇新材,0.4528,0.0958,1.1705,0.6888,76.0178
68,601200,上海环境,0.4513,0.0788,2.3015,0.1338,27.8811
69,603258,电魂网络,0.4484,0.1245,1.3668,0.5379999999999999,54.3518
70,600009,上海机场,0.4463,0.1314,0.9286,1.0346,103.6078
71,600452,涪陵电力,0.4435,0.2402,2.9307,0.3895,52.9831
72,000544,中原环保,0.4429,0.0708,1.6118,0.1732,46.9653
73,300483,沃施股份,0.4428,0.0954,2.1664,0.233,35.7454
74,603305,旭升股份,0.4428,0.1946,2.3516,0.5145,98.0174
75,300699,光威复材,0.4392,0.1854,1.4434,0.9263,159.1814
76,300628,亿联网络,0.4389,0.2263,0.8844,2.5325,256.5403
77,000088,盐田港,0.4374,0.0236,0.6579999999999999,0.0915,36.9214
78,600368,五洲交通,0.4347,0.0853,1.0797,0.1396,64.8222
79,300183,东软载波,0.4305,0.1103,1.8025,1.1745,130.375
80,688016,心脉医疗,0.4291,0.1239,1.0102,1.5958,204.3479
81,300595,欧普康视,0.4257,0.1715,0.9339,1.6374,174.3509
82,600749,西藏旅游,0.4247,0.0604,3.7111,0.2996,32.3585
83,000672,上峰水泥,0.4216,0.3157,1.3141,0.7585,81.506
84,603637,镇海股份,0.4213,0.3251,7.5683,0.7733,78.6068
85,603776,永安行,0.4191,0.0989,0.7846,0.3122,56.3797
86,600657,信达地产,0.4166,0.0823,3.1747,0.107,15.395999999999999
87,600425,青松建化,0.4163,0.1636,9.8079,0.3835,56.3147
88,300107,建新股份,0.4162,0.2071,1.183,4.0786,508.4364
89,300701,森霸传感,0.4159,0.146,1.0354,2.0877,222.3135
90,600867,通化东宝,0.4149,0.2154,1.4231,3.3778,377.9498
91,600051,宁波联合,0.4148,0.2022,5.4415,0.3124,32.084
92,300536,农尚环境,0.4136,0.1363,3.6460000000000004,0.2415,24.499000000000002
93,600317,营口港,0.4123,0.1292,1.8753,0.8474,156.3706
94,601008,连云港,0.4122,0.0621,17.7195,0.1189,13.6858
95,600897,厦门空港,0.4105,0.1608,1.3643,1.2262,126.1202
96,300559,佳发教育,0.408,0.1894,1.1117,0.9983,100.2672
97,300529,健帆生物,0.4075,0.2339,1.026,1.8002,222.1713
98,002033,丽江股份,0.4057,0.1026,1.2595,1.7397,181.8454
