,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
0,600605,汇通能源,5.7747,46.7557,102298.4414,0.0026,3.9518,68.3233
1,002649,博彦科技,3.0,90.0,37127.2743,0.0073,1.0532,256.3616
2,002707,众信旅游,20.0313,13.4789,7704.973000000001,0.035,3.7006,72.9611
3,002039,黔源电力,7.8636,34.3354,6360.2514,0.0425,2.0979,128.7001
4,300071,华谊嘉信,1.8090000000000002,149.2537,3002.9073,0.0899,1.4096,191.5437
5,002357,富临运业,53.2925,5.0664,2947.0547,0.0916,0.5839,462.4079
6,002400,省广集团,4.7772,56.5185,2592.9770000000003,0.1041,1.5046,179.4497
7,000415,渤海租赁,8.1159,33.268,1608.9875,0.1678,0.4496,600.5338
8,603056,德邦股份,30.394000000000002,8.8833,1217.123,0.2218,5.7985,46.5638
9,600897,厦门空港,5.11,52.8376,1093.2727,0.247,0.6361,424.4616
10,002238,天威视讯,15.5591,17.3532,903.7139,0.2988,0.8321,324.4802
11,000068,华控赛格,0.1597,1690.67,731.13,0.3693,0.1143,2362.2047
12,300347,泰格医药,2.2217,121.5286,728.8232,0.3705,0.5963,452.7922
13,000089,深圳机场,4.908,55.0122,516.1776,0.5231,1.1366,237.5506
14,600452,涪陵电力,733.7627,0.368,503.8469,0.5359,8.5228,31.6797
15,002210,*ST飞马,24.1954,11.1591,496.0065,0.5443,1.4342,188.2583
16,300170,汉得信息,1.6666,162.0065,390.7866,0.6909,0.586,460.7509
17,600995,文山电力,33.6387,8.0265,385.9168,0.6996,4.0343,66.9261
18,601519,大智慧,7.9374,34.0162,367.4597,0.7348,0.2734,987.564
19,600221,海航控股,45.5567,5.9267,323.0456,0.8358,0.9988,270.3244
20,000061,农产品,21.5687,12.5181,297.1456,0.9086,0.4582,589.2623
21,600131,国网信通,379.1344,0.7121,263.3637,1.0252,2.5380000000000003,106.383
22,601598,中国外运,4.6638,57.8927,259.09,1.0421,2.0358,132.626
23,000791,甘肃电投,6.8075,39.6621,229.9359,1.1742,1.5252,177.02599999999998
24,300383,光环新网,7.6201,35.4326,213.4395,1.265,1.2123,222.7171
25,601518,吉林高速,,,197.4238,1.3676,0.5841,462.2496
26,600505,西昌电力,10.2375,26.3736,179.0883,1.5076,2.0458,131.9777
27,600012,皖通高速,,,176.4436,1.5302,1.0015,269.5956
28,600652,*ST游久,8.367,32.2696,173.3283,1.5577,1.6628,162.3767
29,300052,中青宝,2.8077,96.1641,168.362,1.6037,0.6731,401.1291
30,002148,北纬科技,2.5684,105.1238,150.2375,1.7972,0.3955,682.6802
31,600556,ST慧球,4.3193,62.5101,147.4455,1.8312,0.5443,496.05
32,300215,电科院,31.3259,8.6191,143.2489,1.8848,0.9309,290.0419
33,600168,武汉控股,2.096,128.8168,143.1897,1.8856,0.7128,378.7879
34,300144,宋城演艺,95.9501,2.8139999999999996,138.502,1.9494,0.6266,430.8969
35,603000,人民网,2.6785,100.8027,136.664,1.9756,0.4279,630.9885
36,600009,上海机场,4.4192,61.097,134.2559,2.0111,0.513,526.3158
37,300013,新宁物流,3.4919,77.3218,129.4596,2.0856,1.0243,263.5947
38,300299,富春股份,0.6024,448.2072,126.624,2.1323,0.3409,792.0211
39,002081,金螳螂,1.1703,230.7101,120.5285,2.2401,0.8462,319.0735
40,603117,万林物流,6.4079,42.1355,110.8736,2.4352,0.12,2250.0
41,601021,春秋航空,102.2651,2.6402,110.4869,2.4437,2.3424,115.2664
42,002492,恒基达鑫,4.5916,58.803000000000004,105.3703,2.5624,0.4762,566.9887
43,002315,焦点科技,32.3008,8.3589,104.2077,2.591,0.22,1227.2727
44,000610,西安旅游,17.8056,15.1638,101.3719,2.6635,2.2463,120.1977
45,300431,暴风集团,1.7079,158.0889,99.3124,2.7187,0.9543,282.9299
46,002195,二三四五,5.0352,53.6225,95.5299,2.8263,0.3353,805.2489999999999
47,300379,东方通,0.541,499.0758,92.9071,2.9061,0.364,741.7582
48,600865,百大集团,31.8122,8.4873,82.1108,3.2882,0.4802,562.2657
49,600814,杭州解百,104.9837,2.5718,80.1599,3.3683,2.8472,94.83
50,600258,首旅酒店,33.4278,8.0771,76.4261,3.5328,3.2746,82.4528
51,000503,国新健康,107.1135,2.5207,72.9183,3.7028,0.1242,2173.913
52,603128,华贸物流,5.0655,53.3017,71.4536,3.7787,2.2875,118.0328
53,600640,号百控股,6.7902,39.7632,71.4329,3.7798,0.6713,402.2047
54,601008,连云港,8.3983,32.1494,66.6429,4.0514,1.2406,217.6366
55,600593,大连圣亚,139.4166,1.9366,65.357,4.1312,1.1576,233.2412
56,600617,国新能源,14.8943,18.1277,65.2702,4.1367,1.6428,164.3535
57,000516,国际医学,84.0653,3.2118,64.5475,4.183,2.3476,115.0111
58,600033,福建高速,3.0048,89.8562,64.1306,4.2102,1.682,160.5232
59,600856,ST中天,106.7766,2.5286,62.4178,4.3257,2.1041,128.3209
60,601111,中国国航,25.2367,10.6987,61.0591,4.4219,3.3835,79.79899999999999
61,000504,*ST生物,1.1618,232.398,54.9299,4.9154,0.4236,637.3938
62,002267,陕天然气,18.8337,14.335999999999999,52.9381,5.1003,2.0193,133.7097
63,600547,山东黄金,617.6674,0.4371,51.7101,5.2214,13.549000000000001,19.9277
64,000507,珠海港,6.9364,38.9251,50.3062,5.3671,1.18,228.8136
65,300348,长亮科技,1.6718,161.5026,50.1036,5.3888,0.3391,796.2253
66,600025,华能水电,6.2233,43.3853,50.0113,5.3988,2.9141,92.65299999999999
67,300240,飞力达,5.9308,45.5251,49.3746,5.4684,2.1735,124.2236
68,600004,白云机场,5.7243,47.1673,46.1656,5.8485,1.3730000000000002,196.6497
69,600348,阳泉煤业,5.6678,47.6375,45.049,5.9935,1.5590000000000002,173.1879
70,000430,张家界,225.6841,1.1964,44.4595,6.0729,3.6262,74.4581
71,600969,郴电国际,9.8293,27.4689,43.0885,6.2662,1.1558,233.6044
72,600385,*ST金泰,31.9691,8.4457,42.9676,6.2838,8.1943,32.9497
73,600029,南方航空,31.8022,8.49,42.3194,6.3801,3.3647,80.2449
74,600515,海航基础,11.8829,22.7217,41.3929,6.5229,0.6791,397.585
75,600575,淮河能源,11.36,23.7676,40.7892,6.6194,1.7789,151.7792
76,600705,中航资本,31.0838,8.6862,40.3961,6.6838,0.040999999999999995,6585.3659
77,000605,渤海股份,10.0178,26.951999999999998,40.0208,6.7465,1.1239,240.2349
78,002325,洪涛股份,0.9632,280.3156,39.5498,6.8268,0.6824,395.6624
79,002561,徐家汇,84.1665,3.2079,38.9163,6.938,1.3517,199.7485
80,600317,营口港,9.2833,29.0845,38.3225,7.0455,1.5290000000000001,176.58599999999998
81,000669,金鸿控股,8.3142,32.4746,37.6345,7.1743,1.4372,187.8653
82,600121,郑州煤电,16.5383,16.3257,37.4662,7.2065,3.1609,85.4187
83,601828,美凯龙,11.4936,23.4913,36.6144,7.3741,1.2127,222.6437
84,000722,湖南发展,12.9253,20.8893,36.2198,7.4545,0.634,425.8675
85,603167,渤海轮渡,46.0716,5.8604,36.2,7.4586,3.6522,73.928
86,002586,ST围海,1.4834,182.0143,35.760999999999996,7.5501,0.7194,375.3128
87,600717,天津港,9.8472,27.419,35.5677,7.5912,1.9335,139.6431
88,600588,用友网络,1.6687,161.8026,35.1037,7.6915,0.6246,432.2767
89,600397,安源煤业,6.934,38.9386,34.3346,7.8638,1.9073,141.5614
90,603828,柯利达,1.1751,229.7677,34.1174,7.9139,0.9612,280.8989
91,002040,南京港,8.837,30.5534,32.8839,8.2107,1.2847,210.1658
92,600892,大晟文化,0.9886,273.1135,32.641999999999996,8.2716,0.6836,394.9678
93,001872,招商港口,5.229,51.6351,32.6326,8.2739,1.2672,213.0682
94,600774,汉商集团,116.9818,2.3081,32.4489,8.3208,4.2206,63.9719
95,600050,中国联通,12.535,21.5397,31.8652,8.4732,4.1603,64.8992
96,000875,吉电股份,3.9327,68.6551,30.9393,8.7268,1.2593,214.4048
97,600830,香溢融通,10.1122,26.7004,30.846999999999998,8.7529,0.6561,411.5226
98,600007,中国国贸,10.6883,25.2613,30.4791,8.8585,1.8294,147.5894
99,000819,岳阳兴长,671.6737,0.402,30.3848,8.886000000000001,2.3859,113.1648
100,601228,广州港,9.2626,29.1495,29.8809,9.0359,1.7763,152.0014
101,600642,申能股份,11.9886,22.5214,29.8736,9.0381,1.9518,138.3338
102,300262,巴安水务,2.0974,128.7308,29.724,9.0836,0.4486,601.8725
103,601018,宁波港,6.1466,43.9267,29.662,9.1026,1.3294,203.0991
104,300413,芒果超媒,106.5607,2.5338,28.8156,9.3699,1.6469999999999998,163.9344
105,600917,重庆燃气,19.8954,13.571,28.5376,9.4612,1.4947,180.6383
106,000712,锦龙股份,,,28.5306,9.4635,0.0062,43548.3871
107,300359,全通教育,2.9912,90.2648,28.4713,9.4832,0.542,498.155
108,300017,网宿科技,5.0004,53.9957,28.441,9.4933,1.1003,245.3876
109,000554,泰山石油,376.7238,0.7167,28.4225,9.4995,15.0752,17.9102
110,600859,王府井,151.7419,1.7793,28.2411,9.5605,2.0454,132.0035
111,600804,鹏博士,12.9374,20.8697,27.7252,9.7384,1.9421,139.0248
112,002063,远光软件,1.314,205.4795,27.4095,9.8506,0.3875,696.7742
113,000715,中兴商业,4732.5855,0.0571,27.3187,9.8833,2.4484,110.2761
114,002082,万邦德,59.5929,4.5307,27.1986,9.927,8.1592,33.0915
115,600115,东方航空,21.459,12.5821,26.5251,10.179,5.3269,50.6861
116,600780,通宝能源,11.1214,24.2775,26.241,10.2892,2.6375,102.3697
117,600561,江西长运,29.1643,9.2579,26.225,10.2955,1.6323,165.4108
118,000520,长航凤凰,4.7594,56.7298,26.1388,10.3295,2.1685,124.51
119,300036,超图软件,1.1604,232.6784,25.7078,10.5026,0.41200000000000003,655.3398
120,603123,翠微股份,134.4626,2.008,25.0002,10.7999,2.5683,105.1279
121,300051,三五互联,3.6685,73.5996,24.909000000000002,10.8395,0.5054,534.2303
122,600821,津劝业,304.1402,0.8877,24.6094,10.9714,1.3875,194.5946
123,000582,北部湾港,11.4849,23.5091,24.160999999999998,11.175,2.5532,105.7496
124,300231,银信科技,1.7827,151.4557,24.0627,11.2207,0.8440000000000001,319.9052
125,000796,凯撒旅业,1.9646,137.4326,24.035999999999998,11.2332,0.4588,588.4917
126,600017,日照港,6.4842,41.6397,24.0041,11.2481,1.3783,195.8935
127,002320,海峡股份,9.52,28.3613,23.8814,11.3059,0.6921,390.11699999999996
128,000543,皖能电力,8.5955,31.4118,23.0287,11.7245,3.1121,86.7581
129,601333,广深铁路,6.1682,43.7729,22.5757,11.9598,1.4647,184.3381
130,600188,兖州煤业,32.2298,8.3773,22.5693,11.9632,1.3086,206.3274
131,600278,东方创业,14.206,19.0061,22.5135,11.9928,2.7459,98.3284
132,002302,西部建设,1.5330000000000001,176.1252,22.4921,12.0042,0.9376,287.9693
133,002596,海南瑞泽,1.1652,231.7199,22.3911,12.0584,0.8464,318.9981
134,300388,国祯环保,2.9533,91.4232,22.3466,12.0824,1.2591,214.4389
135,600694,大商股份,112.3777,2.4026,22.2503,12.1347,2.8125,96.0
136,002467,二六三,10.9531,24.6506,21.9821,12.2827,0.8586,314.4654
137,603869,新智认知,17.9327,15.0563,21.9782,12.2849,1.3465,200.5199
138,000637,茂化实华,58.0678,4.6497,20.994,12.8608,4.9181,54.8992
139,600119,*ST长投,5.0282,53.6971,20.6092,13.1009,1.1669,231.3823
140,000156,华数传媒,4.4124,61.1912,20.4888,13.1779,1.3064,206.6748
141,600633,浙数文化,5.5308,48.8175,20.3687,13.2556,0.9437,286.1079
142,300378,鼎捷软件,2.3804,113.4263,20.3679,13.2562,0.7917,341.0383
143,600021,上海电力,6.9704,38.7352,19.6058,13.7714,2.2976,117.5139
144,300284,苏交科,0.7207,374.6358,19.4212,13.9023,0.4793,563.3215
145,002479,富春环保,8.2994,32.5325,19.3191,13.9758,2.2230000000000003,121.4575
146,600874,创业环保,0.588,459.1837,19.0571,14.1679,0.39399999999999996,685.2792
147,600723,首商股份,99.0413,2.7261,18.9572,14.2426,1.9544,138.1498
148,000096,广聚能源,382.3689,0.7061,18.9465,14.2507,0.7811,345.6664
149,601139,深圳燃气,22.000999999999998,12.2722,18.9201,14.2705,1.7875,151.049
150,002047,宝鹰股份,1.7984,150.1335,18.8522,14.3219,1.1332,238.2633
151,000685,中山公用,12.9866,20.7907,18.6296,14.4931,0.6942,388.9369
152,603199,九华旅游,25.0139,10.794,18.2048,14.8313,4.6623,57.9113
153,000524,岭南控股,19.9882,13.508,17.9443,15.0466,1.8036,149.7006
154,000021,深科技,6.2208,43.4028,17.7811,15.1847,1.0482,257.5844
155,600880,博瑞传播,3.8863,69.4748,17.717,15.2396,0.7438,363.0008
156,600626,申达股份,13.6671,19.7555,17.6282,15.3164,2.1981,122.8334
157,000151,中成股份,337.4276,0.8002,17.5122,15.4178,0.7290000000000001,370.3704
158,603766,隆鑫通用,7.3189,36.8908,17.4841,15.4426,1.4674,183.9989
159,600971,恒源煤电,11.0801,24.368000000000002,16.9793,15.9017,1.3742,196.47799999999998
160,002187,广百股份,67.2044,4.0176,16.9101,15.9668,1.9139,141.0732
161,601919,中远海控,10.276,26.2748,16.777,16.0935,0.7898,341.8587
162,300399,京天利,1.2679,212.9505,16.709,16.159000000000002,0.2939,918.6798
163,002091,江苏国泰,9.1734,29.4329,16.5872,16.2776,2.502,107.9137
164,600711,盛屯矿业,11.2069,24.0923,16.5438,16.3203,2.5514,105.8243
165,600746,江苏索普,13.0319,20.7184,16.5229,16.340999999999998,4.1115,65.6695
166,600301,ST南化,11.5155,23.4467,16.3713,16.4923,1.7491,154.3651
167,600418,江淮汽车,27.8975,9.6783,16.2755,16.5894,1.9103,141.3391
168,000600,建投能源,9.0825,29.7275,16.267,16.598,2.5067,107.7113
169,600395,盘江股份,4.6647,57.8815,16.1886,16.6784,0.9349,288.8009
170,603225,新凤鸣,91.0135,2.9666,16.0285,16.845,3.8463,70.1973
171,600822,上海物贸,106.7561,2.5291,15.860999999999999,17.0229,6.1255,44.078
172,000990,诚志股份,4.6927,57.5362,15.7563,17.136,1.4392,187.6042
173,600900,长江电力,6.6501,40.6009,15.7312,17.1633,2.7691,97.5046
174,600250,南纺股份,10.5248,25.6537,15.7045,17.1925,1.7179,157.1686
175,600868,梅雁吉祥,5.3108,50.8398,15.6793,17.2202,2.8644,94.2606
176,600798,宁波海运,9.2836,29.0835,15.6711,17.2292,2.2582,119.5643
177,601866,中远海发,12.0949,22.3235,15.6361,17.2677,1.9228,140.4202
178,600279,重庆港九,7.6298,35.3876,15.5186,17.3985,1.4212,189.9803
179,603099,长白山,187.5217,1.4398,15.5114,17.4066,0.7571,356.624
180,002368,太极股份,2.0973,128.7369,15.3508,17.5887,1.0252,263.3632
181,002967,广电计量,3.3955,79.517,15.2808,17.6692,1.4372,187.8653
182,300226,上海钢联,1182.3609,0.2284,15.1791,17.7876,2.8592,94.432
183,600769,祥龙电业,1.9957,135.2909,15.1732,17.7945,0.0975,2769.2308
184,600428,中远海特,11.3377,23.8144,15.1661,17.8029,1.7069999999999999,158.1722
185,600863,内蒙华电,6.8904,39.185,15.1427,17.8304,3.3529,80.5273
186,600281,太化股份,7.0369,38.3692,15.1131,17.8653,2.0380000000000003,132.4828
187,600396,金山股份,7.7694,34.7517,15.0302,17.9638,2.6221,102.9709
188,000683,远兴能源,43.5343,6.202000000000001,14.9878,18.0147,1.9255,140.2233
189,000626,远大控股,76.4576,3.5314,14.9486,18.0619,4.6821,57.6664
190,000780,平庄能源,1.758,153.5836,14.9292,18.0854,0.4853,556.3569
191,600826,兰生股份,20.4991,13.1713,14.7114,18.3531,1.4963,180.4451
192,600857,宁波中百,253.8672,1.0635,14.700999999999999,18.3661,2.4995,108.0216
193,002027,分众传媒,16.0342,16.839000000000002,14.6165,18.4723,1.4655,184.2375
194,600763,通策医疗,56.6177,4.7688,14.5455,18.5624,1.5077,179.0807
195,603898,好莱客,111.7482,2.4161,14.4321,18.7083,2.2833,118.2499
196,601678,滨化股份,18.5554,14.550999999999998,14.4149,18.7306,2.2357,120.7675
197,000985,大庆华科,384.3198,0.7025,14.3967,18.7543,7.1269,37.8846
198,600689,上海三毛,23.462,11.508,14.3446,18.8224,2.351,114.8447
199,000416,民生控股,89.1018,3.0302,14.306,18.8732,0.4493,600.9348
200,000905,厦门港务,8.2415,32.760999999999996,14.2843,18.9019,2.4144,111.829
201,002375,亚厦股份,1.1059999999999999,244.123,14.0303,19.2441,0.7986,338.0917
202,000996,中国中期,222.1939,1.2152,14.0157,19.2641,4.7489,56.8553
203,300113,顺网科技,2.9275,92.2289,14.0,19.2857,0.4522,597.0809
204,000008,神州高铁,40.9397,6.5951,13.9801,19.3132,1.1249,240.0213
205,000711,京蓝科技,425.6868,0.6343,13.856,19.4861,0.7422,363.7833
206,600578,京能电力,6.4683,41.742,13.8441,19.5029,1.5561,173.5107
207,600426,华鲁恒升,310.5685,0.8694,13.764000000000001,19.6164,2.6256,102.8336
208,002171,楚江新材,19.418,13.9046,13.6994,19.7089,5.4219,49.798
209,002398,垒知集团,1.2782,211.2345,13.6854,19.7291,0.7986,338.0917
210,601006,大秦铁路,19.1944,14.0666,13.6145,19.8318,2.3014,117.3199
211,002661,克明面业,6.7842,39.7984,13.6106,19.8375,2.0986,128.6572
212,600987,航民股份,12.1392,22.241999999999997,13.5673,19.9008,1.4374,187.8392
213,600795,国电电力,6.3578,42.4675,13.5558,19.9177,2.7638,97.6916
214,000906,浙商中拓,20.7754,12.9961,13.395999999999999,20.1553,3.5146,76.8224
215,600810,神马股份,10.6546,25.3412,13.3879,20.1675,2.4519,110.1187
216,000544,中原环保,0.9489,284.54,13.1472,20.5367,0.6617,408.0399
217,000883,湖北能源,5.9504,45.3751,13.0219,20.7343,1.5857,170.2718
218,000576,广东甘化,3.9711,67.9912,12.9099,20.9142,0.9675,279.0698
219,601808,中海油服,3.2512,83.0463,12.7522,21.1728,1.0155,265.8789
220,002207,ST准油,1.2369,218.2877,12.5817,21.4597,0.4646,581.1451
221,600890,中房股份,,,12.5301,21.5481,0.0834,3237.4101
222,601975,招商南油,6.6623,40.5265,12.5184,21.5683,2.1425,126.021
223,600741,华域汽车,4.8534,55.6311,12.4951,21.6085,1.5585,173.2435
224,600136,当代明诚,2.9936,90.1924,12.4434,21.6982,0.7155,377.3585
225,600886,国投电力,6.5308,41.3426,12.398,21.7777,1.8252,147.929
226,600831,广电网络,17.3489,15.5629,12.3639,21.8378,2.8282,95.4671
227,000695,滨海能源,2.4495,110.2266,12.3174,21.9202,1.479,182.5558
228,600650,锦江投资,20.4176,13.2239,12.2648,22.0142,1.4287,188.983
229,600104,上汽集团,22.2814,12.1177,12.2297,22.0774,2.0351,132.6716
230,600098,广州发展,10.9285,24.706,12.0738,22.3625,1.9055,141.6951
231,000731,四川美丰,36.8277,7.3314,12.0283,22.4471,1.9534,138.2205
232,603003,龙宇燃油,10.1413,26.6238,11.9266,22.6385,2.7060000000000004,99.7783
233,002365,永安药业,7.6854,35.1315,11.8914,22.7055,0.9974,270.7038
234,000564,供销大集,118.4897,2.2787,11.8769,22.7332,0.7937,340.1789
235,600891,*ST秋林,62.7848,4.3004,11.8659,22.7543,0.3927,687.5477
236,001896,豫能控股,7.983,33.8219,11.8577,22.77,2.9344,92.012
237,600027,华电国际,7.3183,36.8938,11.8059,22.8699,2.7312,98.8576
238,002501,*ST利源,19.8505,13.6017,11.7781,22.9239,0.6037,447.24199999999996
239,600255,梦舟股份,13.0227,20.733,11.7279,23.022,2.0545,131.4188
240,600128,弘业股份,7.5026,35.9875,11.6864,23.1038,1.4402,187.47400000000002
241,601225,陕西煤业,6.2759,43.0217,11.6682,23.1398,1.6606,162.5918
242,000826,启迪环境,1.2039,224.2711,11.6334,23.209,0.6151,438.95300000000003
243,000703,恒逸石化,22.4148,12.0456,11.615,23.2458,2.0854,129.4716
244,600236,桂冠电力,6.5693,41.1003,11.464,23.552,1.8245,147.9857
245,000020,深华发A,2.0732,130.2335,11.3704,23.7459,0.8935,302.1824
246,601633,长城汽车,54.7487,4.9316,11.3055,23.8822,1.3933,193.7845
247,300350,华鹏飞,1.5856,170.2825,11.2788,23.9387,0.7735,349.0627
248,601918,新集能源,8.2456,32.7447,11.2697,23.958000000000002,1.4088,191.6525
249,000900,现代投资,9.7406,27.719,11.162,24.1892,0.5734,470.8755
250,000501,鄂武商A,1446.3817,0.1867,11.1119,24.2983,2.7611,97.7871
251,002493,荣盛石化,32.3906,8.3358,11.0443,24.447,1.8362,147.0428
252,002742,三圣股份,1.7989,150.0917,11.0336,24.4707,1.0737,251.4669
253,002061,浙江交科,16.6333,16.2325,11.0074,24.529,2.0756,130.0829
254,600228,ST昌九,13.9097,19.4109,10.9995,24.5466,1.9052,141.7174
255,600190,锦州港,16.7089,16.1591,10.9558,24.6445,1.0607,254.5489
256,300120,经纬辉开,2.6392,102.3037,10.8988,24.7734,0.9294,290.51
257,002311,海大集团,21.4004,12.6166,10.8379,24.9126,4.1177,65.5706
258,600701,*ST工新,18.9274,14.265,10.7933,25.0155,1.2261,220.2104
259,000938,紫光股份,6.6057,40.8738,10.7288,25.1659,2.8345,95.2549
260,000876,新希望,76.9916,3.5069,10.6942,25.2473,4.3,62.7907
261,600011,华能国际,7.4357,36.3113,10.6584,25.3321,2.9842,90.4765
262,000818,航锦科技,70.7672,3.8153,10.6423,25.3705,3.2385,83.3719
263,000987,越秀金控,2433.0451,0.111,10.6056,25.4582,0.8689,310.7377
264,000888,峨眉山A,53.4057,5.0556,10.5463,25.6014,1.1311,238.7057
265,002567,唐人神,87.1782,3.0971,10.4937,25.7297,5.9477,45.3957
266,600180,瑞茂通,6.6868,40.3781,10.389000000000001,25.989,0.8838,305.499
267,002416,爱施德,22.0823,12.227,10.3796,26.0126,3.3846,79.7731
268,002203,海亮股份,9.1819,29.4057,10.3649,26.0495,2.1494,125.6165
269,000017,深中华A,22.5043,11.9977,10.3506,26.0854,1.5215,177.4565
270,600628,新世界,13.7425,19.6471,10.3269,26.1453,1.8513,145.8435
271,600037,歌华有线,10.2102,26.4441,10.2319,26.3881,0.4249,635.4436
272,000523,广州浪奇,5.5361,48.7708,10.162,26.5696,2.1973,122.8781
273,000536,华映科技,1.4929,180.8561,10.1154,26.691999999999997,0.6985,386.5426
274,600706,曲江文旅,3.0528,88.4434,10.0526,26.8587,1.3198,204.5765
275,600438,通威股份,30.8719,8.7458,10.0492,26.8678,4.2228,63.9386
276,600338,西藏珠峰,209.6756,1.2877,10.022,26.9407,4.4787,60.2854
277,600323,瀚蓝环境,8.943,30.1912,10.0042,26.9887,0.9101,296.6707
278,000767,漳泽电力,5.2267,51.6578,9.9451,27.149,1.2147,222.2771
279,000539,粤电力A,7.2982,36.9954,9.9098,27.2458,1.848,146.1039
280,000681,视觉中国,2.9573,91.2995,9.8355,27.4516,0.9081,297.3241
281,600081,东风科技,4.2249,63.9068,9.782,27.6017,1.7697,152.5682
282,300104,乐视网,3.5216,76.6697,9.7746,27.6226,1.7199,156.9859
283,000688,国城矿业,6.2854,42.9567,9.7632,27.6549,0.9365,288.3075
284,600712,南宁百货,412.2221,0.655,9.7574,27.6713,2.9219999999999997,92.4025
285,600729,重庆百货,561.694,0.4807,9.7149,27.7924,2.6976,100.089
286,600713,南京医药,3.2378,83.39,9.7101,27.8061,1.8157,148.703
287,600203,福日电子,11.4717,23.5362,9.7098,27.807,1.8516,145.8198
288,600362,江西铜业,16.1899,16.6771,9.6989,27.8382,2.3573,114.5378
