,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
0,000676,智度股份,4.6758,76.9922,1964543.4655,0.0002,1.8357,196.1105
1,002647,仁东控股,3.2536,110.6467,91598.6562,0.0039,0.5837,616.7552
2,000526,紫光学大,115.3133,3.1219,59296.9395,0.0061,1.8966,189.8134
3,000429,粤高速A,35.0392,10.2742,15787.8063,0.0228,1.3668,263.3889
4,002400,省广集团,5.0257,71.6318,5973.1612,0.0603,2.1696,165.9292
5,300467,迅游科技,11.6678,30.8541,4951.4742,0.0727,1.0844,331.9808
6,300347,泰格医药,3.2573,110.521,4912.2121,0.0733,1.5604,230.7101
7,300170,汉得信息,1.8121,198.6645,4827.3727,0.0746,1.0911,329.9423
8,600897,厦门空港,6.5972,54.5686,4742.9529999999995,0.0759,1.5764,228.3684
9,000415,渤海租赁,18.419,19.545,4685.5982,0.0768,0.7915,454.8326
10,002707,众信旅游,20.7012,17.3903,4551.0059,0.0791,3.9933,90.15100000000001
11,600696,ST岩石,260.9193,1.3797,4135.6169,0.087,2.5496,141.1986
12,002659,凯文教育,100.6073,3.5783,4092.2536,0.08800000000000001,0.4842,743.4944
13,600452,涪陵电力,349.8346,1.0291,3521.9528,0.1022,4.5492,79.1348
14,300675,建科院,1.8925,190.2246,2949.1959,0.1221,0.8367,430.2617
15,603357,设计总院,1.2926,278.5084,2825.6008,0.1274,0.6294,571.9733
16,601619,嘉泽新能,1.0607,339.3985,2546.6903,0.1414,0.7020000000000001,512.8205
17,600576,祥源文化,2.1935,164.1213,2359.0212,0.1526,0.7122,505.476
18,300770,新媒股份,4.4643,80.6397,1774.654,0.2029,0.8852,406.6878
19,002039,黔源电力,24.2885,14.8218,1672.3198,0.2153,2.3654,152.1941
20,000503,国新健康,18.4164,19.5478,1613.2953,0.2231,0.1109,3246.1677
21,002968,新大正,,,1516.0120000000002,0.2375,2.7442,131.1858
22,603813,原尚股份,4.3292,83.1562,1499.1519,0.2401,2.3419,153.7213
23,002517,恺英网络,2.2502,159.9858,1485.3997,0.2424,0.8242,436.7872
24,603056,德邦股份,18.7269,19.2237,1437.5662,0.2504,4.978,72.3182
25,600145,*ST新亿,7.1986,50.0097,1432.9701,0.2512,0.0201,17910.4478
26,603506,南都物业,5.9854,60.1464,1184.0396,0.304,1.1889,302.8009
27,600131,国网信通,399.5594,0.9009999999999999,1182.3716,0.3045,5.8274,61.7771
28,300746,汉嘉设计,2.9066,123.8561,1129.8276,0.3186,1.1954,301.1544
29,300348,长亮科技,1.8061,199.3245,1067.8805,0.3371,0.9956,361.591
30,002027,分众传媒,3.7295,96.5277,992.4498,0.3627,1.2545,286.9669
31,000606,顺利办,10.5722,34.0516,809.1458,0.4449,0.7624,472.1931
32,601519,大智慧,8.2853,43.4504,733.6925,0.4907,0.5327,675.8025
33,603569,长久物流,2.8348,126.9931,731.0995,0.4924,1.4725,244.4822
34,300383,光环新网,4.6249,77.8395,674.2852,0.5339,1.9509999999999998,184.5208
35,600865,百大集团,68.0172,5.2928,626.427,0.5747,1.2142,296.4915
36,600605,汇通能源,8.0475,44.7344,604.4503,0.5956,3.5444,101.5687
37,002357,富临运业,12.0947,29.7651,556.7349,0.6466,3.4473,104.4296
38,603967,中创物流,9.0028,39.9876,556.5517,0.6468,5.835,61.6967
39,000796,凯撒旅业,7.9439,45.3178,556.269,0.6472,1.7963,200.412
40,300815,玉禾田,,,502.0537,0.7171,2.9432,122.3158
41,000089,深圳机场,9.3856,38.3566,486.1848,0.7405,0.9234,389.8635
42,002468,申通快递,19.5412,18.4226,484.9747,0.7423,2.8319,127.1231
43,300494,盛天网络,5.7996,62.0732,460.8407,0.7812,0.5181,694.8466
44,002285,世联行,4.4102,81.62899999999999,451.7753,0.7969,0.7007,513.7719
45,600233,圆通速递,21.9007,16.4378,446.4812,0.8063,3.4951,103.0013
46,603888,新华网,2.8465,126.4711,414.4049,0.8687,0.541,665.4344
47,000088,盐田港,13.5653,26.5383,393.6484,0.9145,0.3458,1041.0642
48,300687,赛意信息,2.2837,157.6389,393.2827,0.9154,1.0009,359.6763
49,600722,金牛化工,261.3511,1.3775,388.7007,0.9262,0.9797,367.4594
50,300051,三五互联,7.8646,45.7747,378.5117,0.9511,0.9628,373.9094
51,603258,电魂网络,67.2171,5.3558,375.035,0.9599,0.3285,1095.8904
52,300399,京天利,7.1154,50.5945,364.3296,0.9881,0.7628,471.9455
53,002649,博彦科技,4.3942,81.9262,347.3879,1.0363,1.5298,235.3249
54,600556,ST慧球,3.4739,103.6299,333.9606,1.078,0.6613,544.3823
55,601518,吉林高速,,,327.99,1.0976,1.1763,306.0444
56,002120,韵达股份,32.0855,11.22,314.5757,1.1444,1.8563,193.9342
57,600221,海航控股,25.9202,13.8888,292.7106,1.2299,1.3801,260.8507
58,300144,宋城演艺,64.0415,5.6214,289.8845,1.2419,1.2579,286.1913
59,000524,岭南控股,47.1793,7.6305,282.5702,1.274,2.9214,123.2286
60,002127,南极电商,5.442,66.1521,275.14799999999997,1.3084,1.2577,286.2368
61,600705,中航资本,20.9229,17.206,274.2975,1.3124,0.0483,7453.4161
62,000791,甘肃电投,3.8461,93.6013,273.7906,1.3149,1.1969,300.777
63,600025,华能水电,7.0639,50.9633,269.2738,1.3369,1.7478,205.9732
64,300215,电科院,19.687,18.2862,259.3706,1.3880000000000001,1.0664,337.5844
65,002889,东方嘉盛,3.5096,102.5758,259.2651,1.3885,1.8521,194.37400000000002
66,601598,中国外运,7.3736,48.8228,246.9514,1.4578,2.5166,143.0501
67,603444,吉比特,6.797999999999999,52.9568,241.8095,1.4888,0.6827,527.318
68,600009,上海机场,7.4412,48.3793,232.7684,1.5466,0.8991,400.4004
69,600093,易见股份,16.8487,21.3666,231.7754,1.5532,0.9555,376.7661
70,300578,会畅通讯,3.2919,109.3593,219.7709,1.6381,0.8457,425.6829
71,600012,皖通高速,,,206.0765,1.7469,1.1788,305.3953
72,300017,网宿科技,4.0687,88.4803,189.3475,1.9013,1.1883,302.9538
73,300773,拉卡拉,21.1775,16.9992,171.5639,2.0983,2.0858,172.5956
74,300803,指南针,192.4669,1.8705,165.8065,2.1712,0.8911,403.9951
75,603223,恒通股份,48.9312,7.3573,161.0505,2.2353,10.0557,35.8006
76,600640,号百控股,4.117,87.4423,150.8404,2.3866,0.8793,409.4166
77,688111,金山办公,5.6107,64.1631,150.2668,2.3957,0.8364,430.4161
78,300598,诚迈科技,2.227,161.6524,148.3037,2.4275,1.1768,305.9143
